timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.120966637956,[-0.25564086 -0.58267534],[-5.91324139  0.62260145],-2.38184,"[ 1.24260871  2.4747153  -0.03603197 -1.10229955  0.82843313 -0.5781788
  1.63182949 -0.38360627  0.64635697  0.44128308  0.        ]","[[-0.08676076 -0.06269629  0.09519699 -0.06768881]
 [-0.00139956 -0.00198717  0.          0.        ]]",[-5.65777568  0.86254732]
1,-0.118952950723,[-0.25564086 -0.58267534],[-5.89159679  0.47192049],-2.30101,"[ 1.23676916  2.47702353 -0.09412419 -0.95827822  0.82843268 -0.57817855
  1.52840133  0.06701682  0.64252586  0.40153806  0.        ]","[[-0.1264923  -0.02845306  0.09519699 -0.06768881]
 [-3.9585742   3.41491819  0.          0.        ]]",[-6.12742886  0.44678213]
2,-0.112268954204,[-0.25564086 -0.58267534],[-5.67230988  0.63053423],-2.80755,"[ 1.20670609  2.47521504 -0.26469385 -0.59891976  0.82843223 -0.5781783
  1.42703645  0.29160464  0.62173752  0.26912803  0.        ]","[[-0.24457534  0.05693179  0.09519699 -0.06768881]
 [-7.83681716  5.11788334  0.          0.        ]]",[-4.15119256 -0.49005737]
3,-0.100644426804,[-0.25564086 -0.58267534],[-5.13432693  1.30038297],-2.55239,"[ 1.11660307  2.46334379 -0.53423074 -0.25589069  0.82843178 -0.57817805
  1.32771372  0.02252564  0.55075095  0.00347356  0.        ]","[[ -0.4394393    0.1388184    0.09519699  -0.06768881]
 [-11.63693546   3.07755989   0.           0.        ]]",[-4.21817833  1.06382054]
4,-0.0918446092429,[-0.25564086 -0.58267534],[-4.51676989  1.63421834],-2.26532,"[ 0.91450869  2.43526995 -0.86669545  0.16027866  0.82843133 -0.5781778
  1.23029382  0.53685205  0.38954633 -0.34510747  0.        ]","[[ -0.70957515   0.23949933   0.09519699  -0.06768881]
 [-15.36425801   6.97750143   0.           0.        ]]",[-4.63489415  0.81525934]
5,-0.0951251425835,[-0.25564086 -0.58267534],[-4.02112865  1.90436506],-2.11229,"[ 0.54978896  2.35463327 -1.18677279  0.8400475   0.82843088 -0.57817755
  1.13480263  0.94448326  0.11773447 -0.67684178  0.        ]","[[ -1.05351674   0.41006228   0.09519699  -0.06768881]
 [-19.0177937   10.06841622   0.           0.        ]]",[-4.81195653  1.35269881]
6,-0.112731655925,[-0.25564086 -0.58267534],[-3.83239913  1.95071626],-2.43957,"[ 0.00613133  2.17588676 -1.3716773   1.70677076  0.82843043 -0.5781773
  1.04117982  1.4404304  -0.27258707 -0.91340745  0.        ]","[[ -1.46981125   0.6491632    0.09519699  -0.06768881]
 [-22.59984901  13.8290029    0.           0.        ]]",[-2.78473624  3.36360108]
7,-0.138000463585,[-0.25564086 -0.58267534],[-3.95173669  1.72197962],-2.42935,"[-0.65327883  1.84170566 -1.27082996  2.61716899  0.82842998 -0.57817706
  0.94938456  1.92641742 -0.74045221 -0.95617983  0.        ]","[[ -1.95704458   0.96271898   0.09519699  -0.06768881]
 [-26.11198528  17.51407859   0.           0.        ]]",[-3.54254047  1.76640485]
8,-0.161500688899,[-0.25564086 -0.58267534],[-4.33602619  1.48039889],-2.90762,"[-1.25069022  1.32028901 -0.77230911  3.26895219  0.82842953 -0.57817681
  0.85937037  2.40258961 -1.18574695 -0.73693286  0.        ]","[[ -2.51383647   1.34923025   0.09519699  -0.06768881]
 [-29.55598014  21.12475281   0.           0.        ]]",[-3.42125397  1.11253493]
9,-0.173678342407,[-0.25564086 -0.58267534],[-4.31832743  1.39497566],-3.37243,"[-1.51395168  0.64690608  0.08735017  3.25473737  0.82842908 -0.57817656
  0.7711009   2.8691389  -1.45749108 -0.27664003  0.        ]","[[ -3.13883897   1.80722267   0.09519699  -0.06768881]
 [-32.93322383  24.66249069   0.           0.        ]]",[-3.54053372  0.2402091 ]
10,-0.168772437554,[-0.25564086 -0.58267534],[-3.96960044  1.22050893],-3.56209,"[ -1.19883991e+00   4.69337494e-04   1.02648153e+00   2.28691424e+00
   8.28428630e-01  -5.78176309e-01   6.84568838e-01   2.92960650e+00
  -1.44463483e+00   2.55396145e-01   0.00000000e+00]","[[ -3.83072124   2.30507347   0.09519699  -0.06768881]
 [-36.24399528  25.12106412   0.           0.        ]]",[-3.80771486  1.19898072]
11,-0.139649735629,[-0.25564086 -0.58267534],[-4.32037687  0.3696571 ],-3.22831,"[-0.30418433 -0.42294844  1.55063197  0.40332167  0.82842818 -0.57817606
  0.59976786  3.3857544  -1.14171019  0.58081815  0.        ]","[[ -4.58815768   2.84219585   0.09519699  -0.06768881]
 [-39.4885357   28.579987     0.           0.        ]]",[-4.72628194  0.42440361]
12,-0.10230298517,[-0.25564086 -0.58267534],[-4.45073557  0.21719229],-2.49947,"[ 0.7537983  -0.47821351  1.21857473 -1.34374144  0.82842773 -0.57817581
  0.51667989  0.30935448 -0.85895725  0.51237335  0.        ]","[[ -5.4098245    3.26188319   0.09519699  -0.06768881]
 [-42.66753671   5.25257914   0.           0.        ]]",[-4.13746031  1.13873706]
