timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.147997212192,[-0.2356707  -0.58982736],[-5.60670376  0.44459084],-2.95243,"[ 1.24751865  2.48083616  0.12008109 -0.94617935  0.54854678 -0.17293947
  1.63527035 -0.38386702  0.89043848  0.26286861  0.        ]","[[ 0.01939981 -0.02470604  0.06364102 -0.02073872]
 [-0.00078143 -0.00307893  0.          0.        ]]",[-5.9430903   0.44262281]
1,-0.147135598567,[-0.2356707  -0.58982736],[-5.52561283  0.431263  ],-2.75004,"[ 1.24749261  2.48124557  0.06168003 -0.87216833  0.54854656 -0.17293941
  1.53193012 -0.15266057  0.89012849  0.20672236  0.        ]","[[-0.020313   -0.00716711  0.06364102 -0.02073872]
 [-3.95732367  1.75112038  0.          0.        ]]",[-6.23668866  0.82255258]
2,-0.145076689312,[-0.2356707  -0.58982736],[-5.30895519  0.45738181],-2.70798,"[ 1.2345777   2.47858844 -0.11130801 -0.58800373  0.54854634 -0.17293935
  1.43061918  0.27224167  0.88101053  0.05484507  0.        ]","[[-0.13837722  0.06020081  0.06364102 -0.02073872]
 [-7.83618152  4.97492019  0.          0.        ]]",[-5.70606265  0.99725457]
3,-0.142396654033,[-0.2356707  -0.58982736],[-4.94710159  0.61314851],-2.91927,"[ 1.17180955  2.45216263 -0.38953368 -0.01031081  0.54854611 -0.1729393
  1.33130457  0.7798937   0.84238233 -0.16530884  0.        ]","[[ -0.33325165   0.19834418   0.06364102  -0.02073872]
 [-11.63861432   8.82655665   0.           0.        ]]",[-5.18499518 -0.12836637]
4,-0.13997815816,[-0.2356707  -0.58982736],[-4.35592699  1.15832412],-2.74852,"[ 1.0039392   2.38184208 -0.74298445  0.67649729  0.54854589 -0.17293924
  1.23399495  0.69002526  0.73715428 -0.47104343  0.        ]","[[ -0.6034043    0.3680347    0.06364102  -0.02073872]
 [-15.36428981   8.1447136    0.           0.        ]]",[-4.09401934  1.68996623]
5,-0.1400666345,[-0.2356707  -0.58982736],[-3.9205699   1.38393831],-2.36622,"[ 0.67313874  2.247286   -1.1024523   1.43214408  0.54854566 -0.17293919
  1.1385571   1.19075124  0.52430927 -0.8164887   0.        ]","[[ -0.94735113   0.56904745   0.06364102  -0.02073872]
 [-19.01830707  11.94380378   0.           0.        ]]",[-5.06886636  2.13015082]
6,-0.14169991999,[-0.2356707  -0.58982736],[-3.8387413  1.4749732],-2.32535,"[ 0.15095576  1.98166915 -1.34769015  2.31557985  0.54854544 -0.17293913
  1.04498959  1.68146126  0.19438212 -1.08420024  0.        ]","[[ -1.36365921e+00   8.45280314e-01   6.36410187e-02  -2.07387178e-02]
 [ -2.26007197e+01   1.56669104e+01   0.00000000e+00   0.00000000e+00]]",[-4.14495632  1.56618315]
7,-0.142490680794,[-0.2356707  -0.58982736],[-4.18463278  1.47710872],-2.26121,"[-0.51476299  1.5411132  -1.32180356  3.08427234  0.54854521 -0.17293908
  0.95324494  2.16229988 -0.22513607 -1.17889645  0.        ]","[[ -1.85091471e+00   1.19522464e+00   6.36410187e-02  -2.07387178e-02]
 [ -2.61133446e+01   1.93151372e+01   0.00000000e+00   0.00000000e+00]]",[-4.84945227  1.38166701]
8,-0.138334625695,[-0.2356707  -0.58982736],[-4.39232254  1.47965884],-2.64409,"[-1.15838977  0.92733298 -0.89341382  3.37384527  0.54854499 -0.17293902
  0.86328087  2.63343198 -0.64342147 -1.02089488  0.        ]","[[ -2.40773865e+00   1.61739488e+00   6.36410187e-02  -2.07387178e-02]
 [ -2.95577994e+01   2.28897437e+01   0.00000000e+00   0.00000000e+00]]",[-3.21243379  0.92739302]
9,-0.124369930296,[-0.2356707  -0.58982736],[-4.19651937  1.44212151],-2.83889,"[-1.50563924  0.23739115 -0.06815899  2.78513897  0.54854477 -0.17293896
  0.7750711   3.05720071 -0.91314447 -0.61420685  0.        ]","[[ -3.03277898e+00   2.10745080e+00   6.36410187e-02  -2.07387178e-02]
 [ -3.29350904e+01   2.61050282e+01   0.00000000e+00   0.00000000e+00]]",[-4.03063837  1.05348171]
10,-0.0955610769078,[-0.2356707  -0.58982736],[-3.65304899  1.08321333],-3.1651,"[-1.28563981 -0.32216596  0.90133821  1.09771073  0.54854454 -0.17293891
  0.68861064  3.51049114 -0.88738629 -0.10771233  0.        ]","[[ -3.72469606e+00   2.66405723e+00   6.36410187e-02  -2.07387178e-02]
 [ -3.62454071e+01   2.95443443e+01   0.00000000e+00   0.00000000e+00]]",[-3.33238767  1.01845853]
