timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.214906405119,[-0.24194428 -0.56825739],[-4.20159054  1.24418521],-4.04721,"[ 1.24705157  2.47447114  0.19761923 -0.63297716 -0.0386416   0.38042892
  1.65949925 -0.38336738  1.39632391 -0.1235756   0.        ]","[[ 0.07348879  0.04898602 -0.00484642  0.04302076]
 [-0.00042316 -0.00468654  0.          0.        ]]",[-3.61272108  2.18978084]
1,-0.215565640743,[-0.24194428 -0.56825739],[-4.23800468  1.0125519 ],-4.02677,"[ 1.24999146  2.47042604  0.13936117 -0.46502307 -0.03864159  0.3804288
  1.55612474  0.13721777  1.39791467 -0.15833629  0.        ]","[[ 0.03377445  0.08863648 -0.00484642  0.04302076]
 [-3.95783101  3.95652506  0.          0.        ]]",[-4.85840067  1.27544813]
2,-0.217022111497,[-0.24194428 -0.56825739],[-4.22560883  0.86650389],-4.26589,"[ 1.24587239  2.44468459 -0.03395393  0.03065212 -0.03864158  0.38042867
  1.45479517  0.64748845  1.395693   -0.26159979  0.        ]","[[ -8.43025972e-02   2.06723818e-01  -4.84642403e-03   4.30207554e-02]
 [ -7.83696281e+00   7.83925299e+00   0.00000000e+00   0.00000000e+00]]",[-3.50139588  1.5968321 ]
3,-0.217778996197,[-0.24194428 -0.56825739],[-4.18669605  0.79361576],-4.33514,"[ 1.19728539  2.35826553 -0.31511328  0.81926556 -0.03864157  0.38042855
  1.35546737  1.14763516  1.36948395 -0.42905945  0.        ]","[[ -2.79193211e-01   4.01693094e-01  -4.84642403e-03   4.30207554e-02]
 [ -1.16394698e+01   1.16449492e+01   0.00000000e+00   0.00000000e+00]]",[-3.85446552  1.53749281]
4,-0.215431424983,[-0.24194428 -0.56825739],[-4.12819052  0.96225291],-4.26739,"[ 1.04749363  2.15398988 -0.67737296  1.80263213 -0.03864156  0.38042842
  1.25809579  1.63782799  1.28869055 -0.64479155  0.        ]","[[ -5.49382152e-01   6.72016936e-01  -4.84642403e-03   4.30207554e-02]
 [ -1.53670947e+01   1.53749125e+01   0.00000000e+00   0.00000000e+00]]",[-2.92617574  1.68762753]
5,-0.206810442554,[-0.24194428 -0.56825739],[-3.95494556  1.40693653],-3.74453,"[ 0.73518578  1.77464654 -1.05500003  2.76881775 -0.03864155  0.3804283
  1.16263268  2.11821789  1.12024976 -0.86965084  0.        ]","[[ -8.93389965e-01   1.01619242e+00  -4.84642403e-03   4.30207554e-02]
 [ -1.90216640e+01   1.90302977e+01   0.00000000e+00   0.00000000e+00]]",[-3.69330971  2.35101649]
6,-0.188314440967,[-0.24194428 -0.56825739],[-4.35115099  1.54213715],-3.24981,"[ 0.22583946  1.19815562 -1.32961822  3.36486848 -0.03864153  0.38042818
  1.06903133  2.58895311  0.8455468  -1.03313647  0.        ]","[[ -1.30977366e+00   1.43273917e+00  -4.84642403e-03   4.30207554e-02]
 [ -2.26049649e+01   2.26122404e+01   0.00000000e+00   0.00000000e+00]]",[-4.9377121   1.05922527]
7,-0.156545790947,[-0.24194428 -0.56825739],[-4.76065636  1.54328573],-3.06685,"[-0.44066415  0.48684474 -1.34191473  3.14869156 -0.03864152  0.38042805
  0.97725348  3.05021656  0.48609293 -1.04036193  0.        ]","[[ -1.79712336e+00   1.92020160e+00  -4.84642403e-03   4.30207554e-02]
 [ -2.61184615e+01   2.61221414e+01   0.00000000e+00   0.00000000e+00]]",[-4.82352839  1.20732894]
8,-0.109379251012,[-0.24194428 -0.56825739],[-4.48538637  1.47009289],-3.29438,"[-1.10540189 -0.1725482  -0.95130464  1.77734059 -0.03864151  0.38042793
  0.88727924  3.50227614  0.12759692 -0.80758855  0.        ]","[[ -2.35405205e+00   2.47715799e+00  -4.84642403e-03   4.30207554e-02]
 [ -2.95629142e+01   2.95620490e+01   0.00000000e+00   0.00000000e+00]]",[-5.07343984  0.51130301]
9,-0.0502831133515,[-0.24194428 -0.56825739],[-3.60002661  1.34588146],-3.62497,"[-1.49393163 -0.48526759 -0.147805   -0.59148912 -0.0386415   0.38042781
  0.7991036   2.95205008 -0.0801382  -0.34742545  0.        ]","[[ -2.97917931e+00   3.08282114e+00  -4.84642403e-03   4.30207554e-02]
 [ -3.29385140e+01   2.53753227e+01   0.00000000e+00   0.00000000e+00]]",[-3.65499891  1.36835034]
