timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.290289150904,[-0.23382515 -0.47861344],[-2.1536901   1.91209459],-2.82727,"[ 1.21845863  2.40823626  0.13679284 -0.84726716 -0.66968003  0.34704956
  1.38483965 -0.38246988  1.898335   -0.26582831  0.        ]","[[ 0.0215947  -0.01298802 -0.07794732  0.04011826]
 [ 0.00327972 -0.00464807  0.          0.        ]]",[-2.05936236  1.98116224]
1,-0.290827710968,[-0.23382515 -0.47861344],[-2.0798645  1.8125174],-3.36279,"[ 1.21855307  2.40782704  0.07802029 -0.69467586 -0.66967925  0.34704924
  1.27512464  0.1505451   1.89837979 -0.29983309  0.        ]","[[-0.01804631  0.02666322 -0.07794732  0.04011826]
 [-3.9541983   3.95656588  0.          0.        ]]",[-0.39311025 -0.12427626]
2,-0.292087734532,[-0.23382515 -0.47861344],[-1.93393624  1.94507277],-3.08204,"[ 1.21015104  2.40102442 -0.06086171 -0.41276103 -0.66967846  0.34704893
  1.2341847   0.07386692  1.89386427 -0.39959057  0.        ]","[[-0.11194613  0.1000771  -0.07794732  0.04011826]
 [-5.43086983  3.38671674  0.          0.        ]]",[-0.1353245   1.90429551]
3,-0.292586745305,[-0.23382515 -0.47861344],[-1.77828205  1.88693762],-2.78366,"[ 1.18408444  2.37717672 -0.22584275 -0.00678281 -0.66967768  0.34704862
  1.22227729  0.5976607   1.8798752  -0.50093156  0.        ]","[[-0.22487215  0.20686803 -0.07794732  0.04011826]
 [-5.86029853  7.27939913  0.          0.        ]]",[-1.59052418  1.96210767]
4,-0.290929104579,[-0.23382515 -0.47861344],[-1.64011025  1.81514943],-2.6717,"[ 1.12017021  2.29820555 -0.44604979  0.66861107 -0.6696769   0.3470483
  1.11577669  1.11124848  1.84585981 -0.6018371   0.        ]","[[ -0.38062139   0.39075197  -0.07794732   0.04011826]
 [ -9.70185763  11.09624166   0.           0.        ]]",[-1.60194508  1.59655578]
5,-0.285425980806,[-0.23382515 -0.47861344],[-1.55944633  1.73474646],-2.33385,"[ 0.96835793  2.11025309 -0.74758941  1.5325216  -0.66967611  0.34704799
  1.0113759   1.61462308  1.76431693 -0.75033518  0.        ]","[[ -0.61244157   0.65021186  -0.07794732   0.04011826]
 [-13.46768778  14.83720367   0.           0.        ]]",[-1.93847542  2.61163865]
6,-0.272668935026,[-0.23382515 -0.47861344],[-1.54653776  1.65379119],-2.19061,"[ 0.67696047  1.75669571 -1.07382959  2.40700502 -0.66967533  0.34704767
  0.90902469  2.10794257  1.60770384 -0.91363819  0.        ]","[[ -0.91883609   0.98374222  -0.07794732   0.04011826]
 [-17.15959776  18.50347788   0.           0.        ]]",[-1.91795443  1.48468525]
7,-0.248872372331,[-0.23382515 -0.47861344],[-1.59594083  1.55914867],-2.11404,"[ 0.21175799  1.21045494 -1.32324751  2.98851031 -0.66967455  0.34704736
  0.80867301  2.5913573   1.35779687 -1.03300317  0.        ]","[[ -1.29834475   1.38986062  -0.07794732   0.04011826]
 [-20.77939072  22.09620401   0.           0.        ]]",[-0.36602665  1.86771485]
8,-0.211246142395,[-0.23382515 -0.47861344],[-1.73764396  1.37074971],-1.80442,"[-0.36973818  0.52109549 -1.36048619  2.88359376 -0.66967376  0.34704705
  0.77984304  3.0650214   1.04267225 -1.00654203  0.        ]","[[ -1.72436636   1.86710593  -0.07794732   0.04011826]
 [-21.81929309  25.61655353   0.           0.        ]]",[-1.38720766  1.10444272]
9,-0.159905969895,[-0.23382515 -0.47861344],[-1.94086361  1.0518508 ],-1.66314,"[-0.96551024 -0.14325878 -1.09733191  1.76214224 -0.66967298  0.34704673
  0.68201468  3.52928903  0.71388334 -0.7843633   0.        ]","[[ -2.19615716   2.41405876  -0.07794732   0.04011826]
 [-25.34807418  29.06718802   0.           0.        ]]",[-3.20061725  1.3379094 ]
