timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.89999656  2.42127895 -0.04826508  0.79251016 -1.64024875 -0.75369731
 -0.46610808  0.37713947  2.753304    0.98102211  0.        ]",-1.12913,[-2.6670465  -3.14089959],-0.411339408531,[-1.60241091 -2.9932003 ],[-0.34837508 -0.19601858],"[[ 0.06690144  0.00076196 -0.18928778 -0.08661885]
 [-0.00103453 -0.00189518  0.          0.        ]]"
1,"[ 0.90274709  2.42015154 -0.11254638  0.64221319 -1.64024418 -0.75369642
 -0.6980493  -0.15265871  2.75649387  0.86912936  0.        ]",-1.16428,[-1.50936961 -2.59420072],-0.408836890872,[-1.34244406 -2.95033932],[-0.34837508 -0.19601858],"[[ 0.0272059  -0.03898796 -0.18928778 -0.08661885]
 [-3.95536031 -3.95991092  0.          0.        ]]"
2,"[ 0.89722068  2.40317812 -0.30364423  0.19787279 -1.6402396  -0.75369553
 -0.92540766 -0.67197019  2.72870826  0.53871199  0.        ]",-1.13572,[ 0.55939064 -3.66680111],-0.398733409222,[-0.78808492 -2.88405919],[-0.34837508 -0.19601858],"[[-0.09079209 -0.15711221 -0.18928778 -0.08661885]
 [-7.83156126 -7.83958452  0.          0.        ]]"
3,"[ 0.86658087  2.33121379 -0.51623419 -0.51460558 -1.64023503 -0.75369463
 -0.78645105 -1.18131678  2.60620094  0.13305884  0.        ]",-1.12758,[-0.61786682 -2.56116791],-0.379091615787,[-0.41079062 -2.79111719],[-0.34837508 -0.19601858],"[[ -0.22365374  -0.35208316  -0.18928778  -0.08661885]
 [ -5.46253963 -11.64482128   0.           0.        ]]"
4,"[ 0.81070068  2.1460412  -0.72221514 -1.41517271 -1.64023046 -0.75369374
 -0.92344945 -1.68033606  2.34804778 -0.2555958   0.        ]",-0.99165,[-0.76402497 -2.97524387],-0.346659936574,[ 0.1996049  -2.61040115],[-0.34837508 -0.19601858],"[[ -0.35633726  -0.62238494  -0.18928778  -0.08661885]
 [ -7.79821402 -15.37292635   0.           0.        ]]"
5,"[ 0.69274299  1.78747965 -0.99170568 -2.3225774  -1.64022589 -0.75369285
 -1.09174432 -2.16943619  1.88306413 -0.56525596  0.        ]",-0.840114,[ 1.33430219 -2.36927392],-0.291673306449,[ 0.72952271 -2.30365086],[-0.34837508 -0.19601858],"[[ -0.54108612  -0.96650578  -0.18928778  -0.08661885]
 [-10.66746271 -19.0269661    0.           0.        ]]"
6,"[ 0.5446013   1.22760473 -1.21667842 -2.92583034 -1.64022132 -0.75369195
 -0.84739902 -2.64910818  1.34601277 -0.55902103  0.        ]",-0.623809,[-0.04095386 -1.29601658],-0.222484706919,[ 0.6393249  -1.98787177],[-0.34837508 -0.19601858],"[[ -0.71263844  -1.38300141  -0.18928778  -0.08661885]
 [ -6.50169775 -22.61063013   0.           0.        ]]"
7,"[ 0.40982421  0.52039001 -1.36718697 -2.82377745 -1.64021675 -0.75369106
 -0.84955466 -3.11914354  0.94318875 -0.20425565  0.        ]",-0.422643,[-0.38401232 -0.94269962],-0.159342958766,[ 0.57845801 -1.72121572],[-0.34837508 -0.19601858],"[[ -0.84303927  -1.87044859  -0.18928778  -0.08661885]
 [ -6.53846758 -26.1223856    0.           0.        ]]"
8,"[ 0.24081235 -0.15318899 -1.51009693 -1.69396632 -1.64021218 -0.75369017
 -0.93136036 -3.549479    0.81384863  0.38051873  0.        ]",-0.398983,[ 0.37483344 -0.37721383],-0.142158913455,[ 0.64623094 -1.63358474],[-0.34837508 -0.19601858],"[[ -0.9878019   -2.42515591  -0.18928778  -0.08661885]
 [ -7.93317493 -29.33765346   0.           0.        ]]"
9,"[ 0.0582083  -0.50335366 -1.62294291  0.33491164 -1.64020761 -0.75368928
 -0.83522415 -2.97545417  1.07472293  0.88015398  0.        ]",-0.496914,[ 0.39729209 -2.23751238],-0.195042867034,[ 0.64333045 -1.8153944 ],[-0.34837508 -0.19601858],"[[ -1.13002871  -3.02106581  -0.18928778  -0.08661885]
 [ -6.29419126 -25.04929608   0.           0.        ]]"
