timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-1.29638,"[ 0.82221839  2.18580304 -0.54128962  0.76273323 -1.60539581  0.4657033
 -0.53200018  0.36697833  2.90960688 -0.59814217  0.        ]",[ 0.99662154 -6.51065766],-0.402220900451,[ 0.4814595  -8.38099289],[-0.79183722 -0.01072578],"[[-0.08898375  0.00906431 -0.18661042  0.05356082]
 [ 0.00355991  0.0024613   0.          0.        ]]"
1,-1.25762,"[ 0.82677426  2.18521759 -0.47308705  0.60565788 -1.60539488  0.46570321
 -0.38372738 -0.1554158   2.9118251  -0.560374    0.        ]",[ 1.04672122 -8.43286346],-0.40181023267,[ 0.55051351 -8.44378376],[-0.79183722 -0.01072578],"[[-0.0493414  -0.03063019 -0.18661042  0.05356082]
 [ 3.94753795 -3.95870402  0.          0.        ]]"
2,-1.24268,"[ 0.82489409  2.17079973 -0.26992046  0.14029505 -1.60539396  0.46570312
 -0.23788536 -0.66746187  2.91088486 -0.44792787  0.        ]",[ 0.59006716 -8.07284831],-0.399896260586,[ 0.61880189 -8.56875134],[-0.79183722 -0.01072578],"[[ 0.06853171 -0.14876079 -0.18661042  0.05356082]
 [ 7.82685883 -7.8414034   0.          0.        ]]"
3,-1.19511,"[ 0.778341    2.10609788  0.03357305 -0.6069903  -1.60539303  0.46570303
 -0.1558918  -1.1692727   2.88681545 -0.29692598  0.        ]",[ 0.71397854 -8.30942617],-0.39506655449,[ 0.7508986  -8.82702923],[-0.79183722 -0.01072578],"[[  0.24695122  -0.34376682  -0.18661042   0.05356082]
 [ 10.00784392 -11.64649369   0.           0.        ]]"
4,-1.11032,"[ 0.64582922  1.93677984  0.39840327 -1.553656   -1.60539211  0.46570293
 -0.05708555 -1.66114149  2.81739951 -0.14032246  0.        ]",[ 0.46320389 -8.51451195],-0.385233978733,[ 0.59887886 -9.53036213],[-0.79183722 -0.01072578],"[[  0.47347713  -0.61411864  -0.18661042   0.05356082]
 [ 12.63603789 -15.3762008    0.           0.        ]]"
5,-0.922903,"[  3.91475324e-01   1.60637519e+00   7.77572547e-01  -2.51133705e+00
  -1.60539118e+00   4.65702843e-01   2.47714868e-03  -2.14317437e+00
   2.68107422e+00  -8.22207901e-03   0.00000000e+00]",[  0.33470693 -11.76868878],-0.367879893902,[  0.5526675  -10.17597008],[-0.79183722 -0.01072578],"[[  0.74209366  -0.95831649  -0.18661042   0.05356082]
 [ 14.22037393 -19.03133315   0.           0.        ]]"
6,-0.848402,"[ 0.0118807   1.08805519  1.09670813 -3.15501711 -1.60539026  0.46570275
  0.04175206 -2.61558927  2.46577988  0.04572597  0.        ]",[ 0.76102618 -9.80654546],-0.34129564031,[  0.64702463 -10.4521122 ],[-0.79183722 -0.01072578],"[[  1.03698287  -1.3748853   -0.18661042   0.05356082]
 [ 15.26506562 -22.61354754   0.           0.        ]]"
7,-0.699002,"[-0.50181893  0.43083507  1.30182851 -3.06366077 -1.60538933  0.46570266
  0.14368317 -3.0786284   2.15880464  0.01040377  0.        ]",[ 0.73234892 -9.77716954],-0.303608994031,[  0.80819118 -10.04524326],[-0.79183722 -0.01072578],"[[  1.36948679  -1.86238574  -0.18661042   0.05356082]
 [ 17.9763788  -26.1246858    0.           0.        ]]"
8,-0.576031,"[-1.13826103 -0.20014748  1.30762344 -1.88920306 -1.6053884   0.46570257
  0.23934162 -3.53243925  1.76368168 -0.13769874  0.        ]",[ 1.44967972 -9.29803257],-0.255955661712,[ 1.102476   -8.79226875],[-0.79183722 -0.01072578],"[[  1.75454366  -2.41940623  -0.18661042   0.05356082]
 [ 20.52084241 -29.565872     0.           0.        ]]"
9,-0.526991,"[-1.81397885 -0.53402879  1.00574931  0.34348206 -1.60538748  0.46570248
  0.37294512 -3.19395327  1.32385122 -0.4423455   0.        ]",[ 1.64653261 -5.66915014],-0.208190107303,[ 1.40174222 -6.56083441],[-0.79183722 -0.01072578],"[[  2.20061501  -3.04456816  -0.18661042   0.05356082]
 [ 24.0746242  -26.99926105   0.           0.        ]]"
10,-0.540216,"[-2.3499101  -0.53491017  0.32235188  1.08296857 -1.60538655  0.46570239
  0.50392299  0.45925574  1.24068162 -0.56406993  0.        ]",[ 1.6137375 -3.3073051],-0.202234847684,[ 1.60620749 -4.36990356],[-0.79183722 -0.01072578],"[[  2.71706672  -3.23169558  -0.18661042   0.05356082]
 [ 27.55856573   0.70215261   0.           0.        ]]"
11,-0.529693,"[-2.47605796 -0.54002804 -0.66432968  0.82411488 -1.60538563  0.46570229
  0.6322693   0.91701076  1.29225952 -0.44221732  0.        ]",[ 2.59522245 -5.31882199],-0.2044410006,[ 1.93618453 -4.7737174 ],[-0.79183722 -0.01072578],"[[  3.30249198  -3.16616914  -0.18661042   0.05356082]
 [ 30.97251013   4.1732014    0.           0.        ]]"
12,-0.511507,"[-1.9763883  -0.53880251 -1.64184401  0.53296156 -1.6053847   0.4657022
  0.75806456  0.75936966  1.2319309  -0.3253029   0.        ]",[ 2.58336811 -4.40629957],-0.194256062488,[ 1.96318638 -5.32538271],[-0.79183722 -0.01072578],"[[  3.9555148   -3.09257851  -0.18661042   0.05356082]
 [ 34.31859886   2.97784816   0.           0.        ]]"
13,-0.420464,"[-0.89688119 -0.53437934 -2.11148591  0.35409966 -1.60538378  0.46570211
  0.88136765  0.58130302  1.12709104 -0.33441836  0.        ]",[ 2.04129468 -5.88596049],-0.181924152184,[ 1.63128746 -5.65313864],[-0.79183722 -0.01072578],"[[  4.67479406  -3.04726354  -0.18661042   0.05356082]
 [ 37.59839882   1.62761255   0.           0.        ]]"
14,-0.373185,"[ 0.2952026  -0.53100321 -1.65390816  0.26200572 -1.60538285  0.46570202
  1.0022308   0.47153133  1.0802533  -0.44825355  0.        ]",[ 1.14896235 -5.8518364 ],-0.179652939835,[ 0.90004367 -5.75628996],[-0.79183722 -0.01072578],"[[  5.45901812  -3.02386133  -0.18661042   0.05356082]
 [ 40.81329945   0.79524098   0.           0.        ]]"
15,-0.390516,"[ 0.82833174 -0.5291432  -0.3471232   0.21842656 -1.60538192  0.46570193
  1.12070243  0.41481443  1.13729335 -0.56640082  0.        ]",[ 0.85896738 -5.84870863],-0.190385024025,[ 0.52314848 -5.67502451],[-0.79183722 -0.01072578],"[[  6.30690197  -3.0127655   -0.18661042   0.05356082]
 [ 43.96458917   0.36517105   0.           0.        ]]"
