timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.86489441  2.52891035 -0.40953262  0.49809235 -0.82361395 -1.48196143
 -0.50606884  0.37825499  2.07558004  1.38272991  0.        ]",-1.09954,[-0.80125005 -3.27066791],-0.334485316553,[-1.55392551 -3.84962487],[-0.46505249 -0.11756632],"[[-0.09488102 -0.07959358 -0.09528436 -0.16989007]
 [ 0.00182407 -0.00473088  0.          0.        ]]"
1,"[ 0.85949684  2.52292982 -0.46167886  0.33815586 -0.82361332 -1.48195926
 -0.66439459 -0.14324517  2.06052574  1.28452559  0.        ]",-1.03858,[-3.34168979 -3.21200959],-0.328219427443,[-1.33283806 -3.72710252],[-0.46505249 -0.11756632],"[[-0.12663158 -0.11940275 -0.09528436 -0.16989007]
 [-3.16634154 -3.96299728  0.          0.        ]]"
2,"[ 0.83165932  2.49124794 -0.62811994 -0.1311991  -0.82361269 -1.4819571
 -0.85888633 -0.65438218  1.98306518  0.98792177  0.        ]",-1.03283,[-0.25453164 -2.84685494],-0.306887898725,[-0.85236722 -3.47166348],[-0.46505249 -0.11756632],"[[-0.22900625 -0.23758808 -0.09528436 -0.16989007]
 [-7.05820588 -7.84260681  0.          0.        ]]"
3,"[ 0.76275144  2.3945315  -0.86419359 -0.87366848 -0.82361206 -1.48195494
 -0.90217469 -1.15554576  1.77916929  0.58426913  0.        ]",-0.852593,[-0.90969923 -4.33878568],-0.269215847239,[-0.30555454 -3.12382174],[-0.46505249 -0.11756632],"[[ -0.37886066  -0.43260622  -0.09528436  -0.16989007]
 [ -7.92443654 -11.6465216    0.           0.        ]]"
4,"[ 0.62710443  2.17563704 -1.14736476 -1.79114835 -0.82361143 -1.48195278
 -1.0741787  -1.64664921  1.38292217  0.19889261  0.        ]",-0.786033,[-0.11001966 -1.33363995],-0.21172434866,[ 0.56570953 -2.54558659],[-0.46505249 -0.11756632],"[[ -0.57188046  -0.70293677  -0.09528436  -0.16989007]
 [-11.36632006 -15.37409094   0.           0.        ]]"
5,"[ 0.40390619  1.77864528 -1.43997751 -2.67747588 -0.8236108  -1.48195061
 -1.08475221 -2.12815083  0.80324631  0.03339955  0.        ]",-0.487304,[ 0.29678893 -2.77466223],-0.134935600975,[ 1.08408189 -2.0200274 ],[-0.46505249 -0.11756632],"[[ -0.80132718  -1.04708773  -0.09528436  -0.16989007]
 [-11.57792135 -19.02880335   0.           0.        ]]"
6,"[ 0.14032164  1.18491924 -1.6601222  -3.19547125 -0.82361016 -1.48194845
 -1.01475201 -2.60016148  0.24469822  0.26060124  0.        ]",-0.281044,[ 1.19050463 -2.1322128 ],-0.0631984617675,[ 1.17251658 -1.6400919 ],[-0.46505249 -0.11756632],"[[ -1.01882971  -1.46361041  -0.09528436  -0.16989007]
 [-10.17721069 -22.61151278   0.           0.        ]]"
7,"[-0.08124241  0.46274144 -1.78136885 -2.93016874 -0.82360953 -1.48194629
 -0.8070832  -3.06288072 -0.03814113  0.79428824  0.        ]",-0.311806,[ 1.17457627 -1.2779937 ],-0.0798042613641,[ 1.07441449 -1.58069968],[-0.46505249 -0.11756632],"[[ -1.18068144  -1.95108031  -0.09528436  -0.16989007]
 [ -6.02169441 -26.1237484    0.           0.        ]]"
8,"[-0.19612982 -0.19390846 -1.82647624 -1.57108469 -0.8236089  -1.48194413
 -0.60345989 -3.5164033   0.06330167  1.36342602  0.        ]",-0.53237,[ 0.05577088 -2.30981244],-0.143958624494,[ 0.98771626 -1.79170823],[-0.46505249 -0.11756632],"[[ -1.26023712  -2.50809541  -0.09528436  -0.16989007]
 [ -1.94712599 -29.56624543   0.           0.        ]]"
9,"[-0.24967197 -0.4869135  -1.84379062  0.78555464 -0.82360827 -1.48194197
 -0.5905615  -3.12963218  0.47832217  1.72622511  0.        ]",-0.915785,[ 2.09678206 -2.17266868],-0.201355062626,[ 1.13446188 -2.00249362],[-0.46505249 -0.11756632],"[[ -1.296597    -3.13327501  -0.09528436  -0.16989007]
 [ -1.68903178 -26.63067103   0.           0.        ]]"
10,"[-0.24035818 -0.46941786 -1.8409378   1.43285201 -0.82360764 -1.4819398
 -0.39096318  0.68561076  0.61936097  1.76070808  0.        ]",-0.837768,[ 1.87560999 -2.70962037],-0.213769256564,[ 0.72153682 -2.45027733],[-0.46505249 -0.11756632],"[[-1.29030033 -3.29417775 -0.09528436 -0.16989007]
 [ 2.30499624  2.32811588  0.          0.        ]]"
11,"[-0.11590218 -0.48437521 -1.79614366  1.05550295 -0.82360701 -1.48193764
 -0.19537315  1.07985649  0.52664006  1.74602088  0.        ]",-0.74398,[-0.04707116 -2.45325122],-0.20626923103,[ 0.50375032 -2.51851177],[-0.46505249 -0.11756632],"[[-1.20493104 -3.20016515 -0.09528436 -0.16989007]
 [ 6.21881772  5.32056097  0.          0.        ]]"
12,"[ 0.05379052 -0.4861702  -1.71328526  0.68816387 -0.82360638 -1.48193548
 -0.21084273  0.85350706  0.44672592  1.70594369  0.        ]",-0.788409,[ 1.44030385 -0.95829331],-0.197475050114,[ 0.5045085  -2.48041296],[-0.46505249 -0.11756632],"[[-1.08366041 -3.10915023 -0.09528436 -0.16989007]
 [ 5.90926422  3.60250957  0.          0.        ]]"
13,"[ 0.25710197 -0.48128207 -1.57463357  0.46920071 -0.82360575 -1.48193332
 -0.01883027  0.63385102  0.4043004   1.65886428  0.        ]",-0.667819,[ 0.32585357 -2.39057634],-0.190343830679,[ 0.21057548 -2.55086589],[-0.46505249 -0.11756632],"[[-0.92692479 -3.05481833 -0.09528436 -0.16989007]
 [ 9.75149564  1.93526107  0.          0.        ]]"
14,"[ 0.48920971 -0.47708621 -1.3437263   0.35808322 -0.82360512 -1.48193115
  0.03599384  0.50195341  0.39008358  1.61126076  0.        ]",-0.666299,[ 0.93424442 -2.19845923],-0.184788370847,[-0.02038796 -2.62534881],[-0.46505249 -0.11756632],"[[ -0.72088789  -3.02715809  -0.09528436  -0.16989007]
 [ 10.84854377   0.93412328   0.           0.        ]]"
15,"[ 0.70577735 -0.47471966 -0.99983772  0.30602493 -0.82360449 -1.48192899
  0.21011171  0.4349794   0.39631675  1.56564115  0.        ]",-0.548092,[-1.78145782 -2.96750069],-0.180627350727,[-0.49932528 -2.77816916],[-0.46505249 -0.11756632],"[[ -0.4689594   -3.01417036  -0.09528436  -0.16989007]
 [ 14.33269751   0.42577364   0.           0.        ]]"
16,"[ 0.8330892  -0.47357746 -0.6214477   0.28273336 -0.82360385 -1.48192683
 -0.00193123  0.4035232   0.41436387  1.53054898  0.        ]",-0.627638,[ 1.04206037 -2.63690956],-0.178272523529,[-0.5677802 -2.8126955],[-0.46505249 -0.11756632],"[[ -0.2248773   -3.00835262  -0.09528436  -0.16989007]
 [ 10.08965522   0.18701402   0.           0.        ]]"
17,"[ 0.87164627 -0.47306578 -0.22876116  0.27262934 -0.82360322 -1.48192467
  0.18594926  0.38943164  0.43919639  1.50535574  0.        ]",-0.502977,[-1.94498027 -3.65754764],-0.177396544193,[-1.14422655 -2.98861027],[-0.46505249 -0.11756632],"[[  0.01463653  -3.00582747  -0.09528436  -0.16989007]
 [ 13.84919973   0.08005683   0.           0.        ]]"
18,"[ 0.82432505 -0.47284562  0.15453312  0.26834277 -0.82360259 -1.48192251
 -0.02561487  0.38331322  0.46770633  1.48965015  0.        ]",-0.480026,[-1.37450099 -4.70950219],-0.177771311888,[-1.21924734 -3.01911283],[-0.46505249 -0.11756632],"[[ 0.24914487 -3.00475595 -0.09528436 -0.16989007]
 [ 9.61574212  0.03361783  0.          0.        ]]"
19,"[ 0.75051293 -0.47275311  0.39032365  0.26655468 -0.82360196 -1.48192034
 -0.23299069  0.38071688  0.48731803  1.48420204  0.        ]",-0.537823,[-1.16965424 -3.49252851],-0.178589994144,[-1.19112682 -3.01089239],[-0.46505249 -0.11756632],"[[ 0.39982494 -3.00430894 -0.09528436 -0.16989007]
 [ 5.46609382  0.01391249  0.          0.        ]]"
20,"[ 0.70620715 -0.47271478  0.49302239  0.26581847 -0.82360133 -1.48191818
 -0.43626112  0.3796336   0.49642069  1.4829339   0.        ]",-0.57834,[-1.30440666 -2.43264833],-0.179100780777,[-1.04626179 -2.96826839],[-0.46505249 -0.11756632],"[[ 0.46833627 -3.00412491 -0.09528436 -0.16989007]
 [ 1.39859456  0.00569159  0.          0.        ]]"
21,"[ 0.71445912 -0.472699    0.47522782  0.26551846 -0.8236007  -1.48191602
 -0.63550741  0.37918749  0.49486553  1.48301204  0.        ]",-0.532039,[-0.16684311 -4.4454302 ],-0.179000269714,[-0.77953178 -2.89279652],[-0.46505249 -0.11756632],"[[  4.56305528e-01  -3.00404994e+00  -9.52843623e-02  -1.69890066e-01]
 [ -2.58838239e+00   2.30698697e-03   0.00000000e+00   0.00000000e+00]]"
22,"[ 0.75134861 -0.47269245  0.38818994  0.26539703 -0.82360007 -1.48191386
 -0.66595834  0.37900598  0.48725271  1.48398201  0.        ]",-0.543902,[ -2.90114192e-03  -4.19969725e+00],-0.178565409317,[-0.65445989 -2.85786843],[-0.46505249 -0.11756632],"[[  3.98424180e-01  -3.00401961e+00  -9.52843623e-02  -1.69890066e-01]
 [ -3.19772186e+00   9.30784166e-04   0.00000000e+00   0.00000000e+00]]"
23,"[ 0.78632064 -0.47268966  0.29034622  0.26534808 -0.82359944 -1.48191169
 -0.66336837  0.37893236  0.47897139  1.48566657  0.        ]",-0.550997,[-0.99240672 -3.24850332],-0.178157275659,[-0.56591982 -2.83264279],[-0.46505249 -0.11756632],"[[  3.34989640e-01  -3.00400740e+00  -9.52843623e-02  -1.69890066e-01]
 [ -3.14590481e+00   3.73515591e-04   0.00000000e+00   0.00000000e+00]]"
24,"[ 0.83015263 -0.47268839  0.1290621   0.26532858 -0.82359881 -1.48190953
 -0.85661616  0.37890221  0.46592445  1.48968338  0.        ]",-0.651496,[ 0.99841609 -2.07351145],-0.17765612797,[-0.16971162 -2.71142745],[-0.46505249 -0.11756632],"[[  2.33273199e-01  -3.00400256e+00  -9.52843623e-02  -1.69890066e-01]
 [ -7.01285264e+00   1.46146080e-04   0.00000000e+00   0.00000000e+00]]"
25,"[ 0.85800518 -0.47268772 -0.03205268  0.26532051 -0.82359818 -1.48190737
 -0.65212799  0.37889109  0.45358482  1.49511596  0.        ]",-0.607142,[ 0.23188985 -2.60617974],-0.177353771033,[-0.27559084 -2.74414706],[-0.46505249 -0.11756632],"[[  1.34070987e-01  -3.00400057e+00  -9.52843623e-02  -1.69890066e-01]
 [ -2.92100464e+00   6.32338347e-05   0.00000000e+00   0.00000000e+00]]"
26,"[ 0.86619551 -0.47268729 -0.11192251  0.26531714 -0.82359754 -1.48190521
 -0.60335534  0.37888574  0.44771822  1.4983052   0.        ]",-0.583419,[ 0.43490037 -3.34938491],-0.17727418336,[-0.2660211  -2.74045753],[-0.46505249 -0.11756632],"[[  8.54428631e-02  -3.00399976e+00  -9.52843623e-02  -1.69890066e-01]
 [ -1.94506007e+00   2.41014207e-05   0.00000000e+00   0.00000000e+00]]"
27,"[ 0.86863646 -0.47268696 -0.1469217   0.26531574 -0.82359691 -1.48190305
 -0.51537993  0.37888365  0.44519672  1.49980403  0.        ]",-0.574024,[-0.80422664 -2.68387244],-0.177253669935,[-0.34152403 -2.76260567],[-0.46505249 -0.11756632],"[[  6.42043445e-02  -3.00399944e+00  -9.52843623e-02  -1.69890066e-01]
 [ -1.84658307e-01   9.75741985e-06   0.00000000e+00   0.00000000e+00]]"
28,"[ 0.87117554 -0.47268668 -0.2056937   0.26531532 -0.82359628 -1.48190088
 -0.6743238   0.37888217  0.44103431  1.50245947  0.        ]",-0.551743,[ 0.37908419 -4.11870366],-0.177238823089,[-0.10694686 -2.69011497],[-0.46505249 -0.11756632],"[[  2.86000825e-02  -3.00399937e+00  -9.52843623e-02  -1.69890066e-01]
 [ -3.36516888e+00   3.13921073e-08   0.00000000e+00   0.00000000e+00]]"
29,"[ 0.87139787 -0.47268641 -0.29091661  0.26531504 -0.82359565 -1.48189872
 -0.59598731  0.3788823   0.43514515  1.50662218  0.        ]",-0.629736,[-0.45946734 -1.51876983],-0.177260664932,[-0.13267283 -2.69573116],[-0.46505249 -0.11756632],"[[ -2.29758330e-02  -3.00399934e+00  -9.52843623e-02  -1.69890066e-01]
 [ -1.79764642e+00   2.49698443e-06   0.00000000e+00   0.00000000e+00]]"
30,"[ 0.86726697 -0.47268614 -0.3797828   0.26531489 -0.82359502 -1.48189656
 -0.68512022  0.37888166  0.42920016  1.51134753  0.        ]",-0.58682,[ 0.01270245 -2.97414113],-0.1773380824,[ 0.03659016 -2.64059329],[-0.46505249 -0.11756632],"[[ -7.68239712e-02  -3.00399933e+00  -9.52843623e-02  -1.69890066e-01]
 [ -3.58122364e+00  -8.04190397e-07   0.00000000e+00   0.00000000e+00]]"
31,"[ 0.85516343 -0.47268588 -0.49538446  0.26531475 -0.82359439 -1.4818944
 -0.67906345  0.37888165  0.42175997  1.51809521  0.        ]",-0.62631,[ 0.52650532 -2.36525751],-0.177523036817,[ 0.11736368 -2.61176658],[-0.46505249 -0.11756632],"[[ -1.47232524e-01  -3.00399933e+00  -9.52843623e-02  -1.69890066e-01]
 [ -3.46003545e+00   6.32390798e-07   0.00000000e+00   0.00000000e+00]]"
32,"[ 0.84270501 -0.47268561 -0.57288848  0.26531448 -0.82359376 -1.48189224
 -0.5714638   0.37888165  0.41696257  1.5230045   0.        ]",-0.572902,[ 0.30306206 -3.58825984],-0.177701267713,[ 0.05481122 -2.62759399],[-0.46505249 -0.11756632],"[[ -1.94830647e-01  -3.00399929e+00  -9.52843623e-02  -1.69890066e-01]
 [ -1.30695201e+00   2.10594818e-06   0.00000000e+00   0.00000000e+00]]"
33,"[ 0.83843912 -0.47268534 -0.59529623  0.26531424 -0.82359313 -1.48189007
 -0.51020554  0.37888126  0.41560521  1.52448047  0.        ]",-0.505357,[-1.3113027  -4.14705615],-0.177761030088,[ 0.00482756 -2.64245009],[-0.46505249 -0.11756632],"[[ -2.08671003e-01  -3.00399927e+00  -9.52843623e-02  -1.69890066e-01]
 [ -8.11685420e-02   6.71533753e-07   0.00000000e+00   0.00000000e+00]]"
34,"[ 0.82398905 -0.47268508 -0.66180698  0.26531432 -0.8235925  -1.48188791
 -0.70798848  0.37888047  0.41165642  1.52902377  0.        ]",-0.615823,[ 0.68324103 -2.80951393],-0.177960588207,[ 0.2768172  -2.55572844],[-0.46505249 -0.11756632],"[[ -2.50003091e-01  -3.00399932e+00  -9.52843623e-02  -1.69890066e-01]
 [ -4.03885127e+00  -3.83755296e-06   0.00000000e+00   0.00000000e+00]]"
35,"[ 0.80181595 -0.47268482 -0.74579298  0.26531416 -0.82359187 -1.48188575
 -0.56880378  0.3788811   0.4068378   1.53511633  0.        ]",-0.609513,[-0.30880328 -2.28589181],-0.178261496103,[ 0.18550491 -2.58003426],[-0.46505249 -0.11756632],"[[ -3.02836263e-01  -3.00399931e+00  -9.52843623e-02  -1.69890066e-01]
 [ -1.25374729e+00   2.44239150e-06   0.00000000e+00   0.00000000e+00]]"
36,"[ 0.7837967  -0.47268455 -0.80394958  0.26531401 -0.82359123 -1.48188359
 -0.62866402  0.37888047  0.40362157  1.53956689  0.        ]",-0.683753,[ 0.21868897 -0.80787367],-0.17850252488,[ 0.29647702 -2.5428021 ],[-0.46505249 -0.11756632],"[[ -3.39929345e-01  -3.00399931e+00  -9.52843623e-02  -1.69890066e-01]
 [ -2.45156914e+00  -8.82846952e-07   0.00000000e+00   0.00000000e+00]]"
