timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.82117189  2.12304733 -0.38249781  0.35061592  0.72008474  0.86149966
 -0.52801095  0.36435173  0.72454226 -0.97402651  0.        ]",-0.46705,[ 0.98216544  0.11011047],-0.167377525884,[ 2.21263885  0.69032323],[-0.81808877  0.00736051],"[[  7.60339488e-05  -9.03399006e-02   8.27686706e-02   9.93677432e-02]
 [  3.88425523e-03   3.49564373e-03   0.00000000e+00   0.00000000e+00]]"
1,"[ 0.81989322  2.12356806 -0.31494657  0.36781871  0.72008458  0.86149943
 -0.38253432  0.42180123  0.72660319 -0.89035338  0.        ]",-0.484318,[ 2.53114581  0.45357407],-0.162045127684,[ 1.78247643  0.36039197],[-0.81808877  0.00736051],"[[ 0.03913395 -0.08591136  0.08276867  0.09936774]
 [ 3.88897223  0.43791691  0.          0.        ]]"
2,"[ 0.80093972  2.12615931 -0.11414822  0.47156886  0.72008441  0.8614992
 -0.23731319  0.65796307  0.71405933 -0.62641426  0.        ]",-0.391393,[ 0.88183751  0.18403241],-0.145316278485,[ 0.96239895 -0.23347765],[-0.81808877  0.00736051],"[[ 0.15582517 -0.05923551  0.08276867  0.09936774]
 [ 7.76723686  2.22372258  0.          0.        ]]"
3,"[ 0.72298932  2.12846696  0.20182764  0.67160853  0.72008424  0.86149897
 -0.1124518   0.74833667  0.62918029 -0.20191675  0.        ]",-0.237187,[-0.4650406  -1.53387065],-0.118829686936,[-0.17171642 -0.85994989],[-0.81808877  0.00736051],"[[  3.44626312e-01  -7.90443774e-03   8.27686706e-02   9.93677432e-02]
 [  1.11017759e+01   2.90710944e+00   0.00000000e+00   0.00000000e+00]]"
4,"[ 0.57838021  2.1284408   0.5157146   0.74119674  0.72008408  0.86149874
 -0.18950111  0.21719896  0.47266493  0.18263063  0.        ]",-0.237253,[-0.29939859 -0.11242257],-0.0967075089836,[-0.47431466 -0.55707675],[-0.81808877  0.00736051],"[[ 0.54601663  0.00994046  0.08276867  0.09936774]
 [ 9.04410194 -1.10923776  0.          0.        ]]"
5,"[ 0.4141671   2.12832309  0.74923575  0.6381496   0.72008391  0.86149851
 -0.24054245  0.16130508  0.31737405  0.43377669  0.        ]",-0.157158,[-0.95738552 -1.35028274],-0.0854755629454,[-0.79449612 -0.55770236],[-0.81808877  0.00736051],"[[ 0.71322221 -0.01648494  0.08276867  0.09936774]
 [ 7.68099485 -1.53189487  0.          0.        ]]"
6,"[ 0.28155566  2.12348757  0.8908421   0.36541072  0.72008374  0.86149828
 -0.3879892  -0.35811323  0.22589258  0.54796429  0.        ]",-0.191751,[-0.15516273  0.38409716],-0.0819630075714,[-0.27673981  0.22539711],[-0.81808877  0.00736051],"[[ 0.82733404 -0.08653096  0.08276867  0.09936774]
 [ 3.74329236 -5.45962218  0.          0.        ]]"
7,"[ 0.19547699  2.10699156  0.96741366  0.00666607  0.72008357  0.86149805
 -0.41376881 -0.14265758  0.19854465  0.57091861  0.        ]",-0.184791,[-0.94895996  1.04135068],-0.0807800647732,[-0.2615388   0.25131989],[-0.81808877  0.00736051],"[[ 0.89529223 -0.17937682  0.08276867  0.09936774]
 [ 3.05482249 -3.83039443  0.          0.        ]]"
8,"[ 0.16548449  2.0974963   0.99173382 -0.13138694  0.72008341  0.86149782
 -0.55665733  0.39119647  0.19160311  0.57378516  0.        ]",-0.179822,[ 0.02394507  0.23651102],-0.0803143623338,[-0.17214805 -0.06427574],[-0.81808877  0.00736051],"[[ 0.91810188 -0.21548124  0.08276867  0.09936774]
 [-0.76114856  0.20649168  0.          0.        ]]"
9,"[ 0.1841208   2.10124067  0.97675633 -0.07994368  0.72008324  0.86149759
 -0.55255987  0.51449497  0.20115829  0.56490138  0.        ]",-0.166262,[-0.36481714 -0.13436065],-0.0806374173019,[-0.24886933 -0.23050773],[-0.81808877  0.00736051],"[[ 0.90397678 -0.20199677  0.08276867  0.09936774]
 [-0.65172516  1.13884815  0.          0.        ]]"
