timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.85557374  2.60003156 -0.21344051  1.06735631 -0.34474407 -0.39472333
 -0.52469296  0.37921633  1.68911294  0.72387937  0.        ]",-0.641042,[-1.38263764 -5.0150616 ],-0.257978130727,[-0.91306043 -4.2402215 ],[-0.52269334 -0.07152804],"[[ 0.07753051  0.0541301  -0.04022436 -0.04538375]
 [-0.00431148 -0.00240362  0.          0.        ]]"
1,"[ 0.85925959  2.60211813 -0.28002033  0.89970777 -0.34474397 -0.3947232
 -0.69469833 -0.13671784  1.69700973  0.6068726   0.        ]",-0.68161,[-1.04189279 -3.98448067],-0.255959829054,[-0.5589655  -4.05488205],[-0.52269334 -0.07152804],"[[ 0.03777006  0.0143701  -0.04022436 -0.04538375]
 [-3.95857073 -3.96041118  0.          0.        ]]"
2,"[ 0.85522273  2.59400583 -0.47789924  0.40205683 -0.34474386 -0.39472308
 -0.86134345 -0.64244037  1.68201074  0.25912362  0.        ]",-0.792138,[-0.27592561 -1.38046141],-0.248643180689,[ 0.1836127  -3.55662417],[-0.52269334 -0.07152804],"[[-0.08029124 -0.10376411 -0.04022436 -0.04538375]
 [-7.83467451 -7.84008033  0.          0.        ]]"
3,"[ 0.81181666  2.53420588 -0.75245764 -0.40268435 -0.34474376 -0.39472295
 -0.90155621 -1.13829267  1.55349519 -0.23278551  0.        ]",-0.693007,[ 0.83320663 -4.84602378],-0.234055327014,[ 1.05489707 -2.8456502 ],[-0.52269334 -0.07152804],"[[ -0.24636858  -0.29873211  -0.04022436  -0.04538375]
 [ -8.77001653 -11.6440326    0.           0.        ]]"
4,"[ 0.74143159  2.3601056  -0.97636114 -1.43435272 -0.34474365 -0.39472282
 -0.75235416 -1.62453674  1.28555864 -0.65912881  0.        ]",-0.721301,[ 0.85777494 -2.52369131],-0.212800276554,[ 1.29913509 -2.41079068],[-0.52269334 -0.07152804],"[[ -0.38694892  -0.5690397   -0.04022436  -0.04538375]
 [ -5.29964865 -15.37428235   0.           0.        ]]"
5,"[ 0.69467617  2.00479956 -1.08480074 -2.50032926 -0.34474354 -0.3947227
 -0.60194382 -2.10114347  0.94454693 -0.88461396  0.        ]",-0.673767,[ 0.94926478 -0.90627714],-0.185468691305,[ 1.33775353 -2.29247046],[-0.52269334 -0.07152804],"[[ -0.45783997  -0.91321075  -0.04022436  -0.04538375]
 [ -1.80117448 -19.03061213   0.           0.        ]]"
6,"[ 0.69610416  1.43790052 -1.08177097 -3.25442705 -0.34474344 -0.39472257
 -0.43895883 -2.51992249  0.60156001 -0.88059657  0.        ]",-0.532225,[ 1.51347685 -0.49217769],-0.150729200152,[ 1.20424652 -2.27594137],[-0.52269334 -0.07152804],"[[ -0.45582781  -1.32605782  -0.04022436  -0.04538375]
 [  1.98978163 -22.24333256   0.           0.        ]]"
7,"[ 0.74755586  0.73729595 -0.96045862 -3.28276147 -0.34474333 -0.39472245
 -0.27055628 -2.71662483  0.33245754 -0.66351418  0.        ]",-0.240083,[ 0.64437886 -2.16076519],-0.109527098458,[ 0.91043019 -2.3648901 ],[-0.52269334 -0.07152804],"[[ -0.37673394  -1.78606627  -0.04022436  -0.04538375]
 [  5.90674862 -23.75239322   0.           0.        ]]"
8,"[ 0.81647909  0.04613322 -0.73261209 -2.31808705 -0.34474323 -0.39472232
 -0.1659567  -3.17145417  0.14549131 -0.27817519  0.        ]",-0.131125,[ 0.8879548  -1.90390679],-0.0626522888113,[ 0.41788101 -2.61685801],[-0.52269334 -0.07152804],"[[ -0.23418919  -2.29612424  -0.04022436  -0.04538375]
 [  8.33968688 -27.24172133   0.           0.        ]]"
9,"[ 0.85948612 -0.41697572 -0.40002463 -0.27134623 -0.34474312 -0.3947222
 -0.02194187 -3.61724188  0.03608055  0.25376256  0.        ]",-0.126844,[ 0.10704695 -2.31777868],-0.0370790606273,[-0.07330963 -2.80075645],[-0.52269334 -0.07152804],"[[ -0.03378816  -2.87527298  -0.04022436  -0.04538375]
 [ 11.68940607 -30.66172793   0.           0.        ]]"
10,"[ 0.82770334 -0.47044833 -0.00690993  0.9666122  -0.34474301 -0.39472207
 -0.0136158   0.08357512  0.00882446  0.54404229  0.        ]",-0.0666561,[-0.92934355 -3.11684111],-0.0564558511929,[-0.12056574 -2.90383148],[-0.52269334 -0.07152804],"[[  0.20194418  -3.17182394  -0.04022436  -0.04538375]
 [ 11.88306672  -2.27049347   0.           0.        ]]"
11,"[ 0.73317019 -0.47114603  0.31037201  0.8490738  -0.34474291 -0.39472195
 -0.18191467  0.77992327  0.01807551  0.4882793   0.        ]",-0.0601581,[-1.04573188 -2.77900542],-0.0521128115239,[-0.30292994 -2.92229772],[-0.52269334 -0.07152804],"[[ 0.40033042 -3.1439616  -0.04022436 -0.04538375]
 [ 7.96851237  3.07162101  0.          0.        ]]"
12,"[ 0.64898499 -0.46863177  0.48777985  0.59762283 -0.3447428  -0.39472182
 -0.3589208   0.71443781  0.04873357  0.42409482  0.        ]",-0.0750232,[-0.12684569 -2.74140587],-0.049415050123,[-0.19896118 -2.79553366],[-0.52269334 -0.07152804],"[[ 0.51839281 -3.08433384 -0.04022436 -0.04538375]
 [ 3.85143106  2.5692444   0.          0.        ]]"
13,"[ 0.58870045 -0.46386772  0.58936106  0.42880686 -0.3447427  -0.3947217
 -0.38379308  0.57192035  0.07565272  0.3882566   0.        ]",-0.0917285,[-0.21585556 -2.12080257],-0.0494093034147,[-0.25842661 -2.76986933],[-0.52269334 -0.07152804],"[[ 0.58961693 -3.0442001  -0.04022436 -0.04538375]
 [ 3.27291099  1.47590776  0.          0.        ]]"
14,"[ 0.5362972  -0.46030572  0.66624503  0.33871837 -0.34474259 -0.39472157
 -0.4233236   0.47584539  0.09420023  0.37150706  0.        ]",-0.0557089,[-0.98417141 -2.92523843],-0.0502260277097,[-0.27425361 -2.7506268 ],[-0.52269334 -0.07152804],"[[ 0.64584983 -3.02272236 -0.04022436 -0.04538375]
 [ 2.35344701  0.73885965  0.          0.        ]]"
15,"[ 0.52899191 -0.45833171  0.67627     0.29525858 -0.34474249 -0.39472145
 -0.59285533  0.42439988  0.10123886  0.36405055  0.        ]",-0.069528,[ 0.40965275 -3.37561668],-0.0505123634344,[ 0.03133401 -2.64469337],[-0.52269334 -0.07152804],"[[ 0.65335503 -3.01234214 -0.04022436 -0.04538375]
 [-1.58978311  0.34419104  0.          0.        ]]"
16,"[ 0.54371763 -0.45737662  0.65589809  0.27545313 -0.34474238 -0.39472132
 -0.5217703   0.39952921  0.10203927  0.36043781  0.        ]",-0.0349355,[ 0.05521592 -4.32735926],-0.0503784350657,[-0.05704661 -2.66808558],[-0.52269334 -0.07152804],"[[ 0.63814845 -3.0076071  -0.04022436 -0.04538375]
 [ 0.06361525  0.15339409  0.          0.        ]]"
17,"[ 0.54039962 -0.45694599  0.66054421  0.26675283 -0.34474227 -0.3947212
 -0.51242544  0.3881816   0.10371234  0.35899242  0.        ]",-0.0595843,[-0.69489603 -2.99388628],-0.0504724267052,[-0.07766283 -2.67316008],[-0.52269334 -0.07152804],"[[ 0.64160152 -3.00552612 -0.04022436 -0.04538375]
 [ 0.28096793  0.06634066  0.          0.        ]]"
