timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.496797,"[ 0.86078667  2.60397347 -0.39070631  0.74450338  0.60710054 -0.40470889
 -0.52482205  0.37980466  0.85672257  0.46958377  0.        ]",[-0.17463352 -2.14960769],-0.146218974132,[-0.2035647 -2.2633729],[-0.53765708 -0.06205014],"[[-0.01895641 -0.02246189  0.06946421 -0.04720845]
 [ 0.00424545  0.0033609   0.          0.        ]]"
1,-0.458938,"[ 0.8605393   2.60139013 -0.40219652  0.57725677  0.60710031 -0.40470876
 -0.55429371 -0.13607988  0.8540704   0.41625789  0.        ]",[ 0.35738248 -4.09648106],-0.144378247347,[-0.01959865 -2.18760633],[-0.53765708 -0.06205014],"[[-0.0257882  -0.06212049  0.06946421 -0.04720845]
 [-0.68513543 -3.95602567  0.          0.        ]]"
2,-0.467732,"[ 0.86056495  2.57945703 -0.40113193  0.08280769  0.60710009 -0.40470863
 -0.49321075 -0.64185762  0.83960593  0.29906002  0.        ]",[-0.3007883  -1.77273038],-0.139975379553,[ 0.16279913 -2.07181168],[-0.53765708 -0.06205014],"[[-0.02515525 -0.18018858  0.06946421 -0.04720845]
 [ 0.74366165 -7.83784371  0.          0.        ]]"
3,-0.422208,"[ 0.86067205  2.49743269 -0.39642128 -0.70723906  0.60709987 -0.40470851
 -0.54465242 -1.13749019  0.79158587  0.11587012  0.        ]",[ 0.0440981  -2.46548603],-0.131958396834,[ 0.73910522 -1.73966742],[-0.53765708 -0.06205014],"[[ -0.02235444  -0.37511176   0.06946421  -0.04720845]
 [ -0.45962256 -11.64180101   0.           0.        ]]"
4,-0.440859,"[ 0.86036298  2.29510564 -0.40876623 -1.69969616  0.60709964 -0.40470838
 -0.53676558 -1.62337748  0.67208629 -0.13216039  0.        ]",[ 1.74313223 -0.37243462],-0.118918266769,[ 1.13001132 -1.51329648],[-0.53765708 -0.06205014],"[[ -0.02969508  -0.64536378   0.06946421  -0.04720845]
 [ -0.27514467 -15.3709709    0.           0.        ]]"
5,-0.312126,"[ 0.86105827  1.9428672  -0.35116345 -2.62961041  0.60709942 -0.40470825
 -0.3674016  -1.7760321   0.49752433 -0.29763363  0.        ]",[ 1.27160385 -2.51372517],-0.102795937625,[ 1.0079124  -1.60453629],[-0.53765708 -0.06205014],"[[  4.54937486e-03  -9.64539011e-01   6.94642065e-02  -4.72084528e-02]
 [  3.68646938e+00  -1.65426023e+01   0.00000000e+00   0.00000000e+00]]"
6,-0.226785,"[ 0.84997939  1.43068523 -0.16201443 -3.26193489  0.6070992  -0.40470813
 -0.20133897 -2.24938109  0.30247981 -0.31368139  0.        ]",[ 0.5548125  -1.11434371],-0.0812720301884,[ 0.6382128 -1.9588058],[-0.53765708 -0.06205014],"[[  0.11725139  -1.33184255   0.06946421  -0.04720845]
 [  7.57086175 -20.17556104   0.           0.        ]]"
7,-0.150943,"[ 0.79396893  0.76087342  0.12095173 -3.2974881   0.60709898 -0.404708
 -0.11386704 -2.71324644  0.05645174 -0.21824493  0.        ]",[ 0.76410465 -1.70944828],-0.0495185853981,[ 0.21371628 -2.29734325],[-0.53765708 -0.06205014],"[[  0.28919743  -1.77107497   0.06946421  -0.04720845]
 [  9.61692821 -23.73575583   0.           0.        ]]"
8,-0.108035,"[ 0.6554584   0.0645134   0.46241052 -2.36184952  0.60709875 -0.40470788
  0.00729765 -3.1678864  -0.25205498 -0.01488227  0.        ]",[-0.42938512 -2.21544948],-0.0124588236949,[-0.23187906 -2.48815703],[-0.53765708 -0.06205014],"[[  0.50997143  -2.28080128   0.06946421  -0.04720845]
 [ 12.45110654 -27.22517735   0.           0.        ]]"
9,-0.165942,"[ 0.43903917 -0.41009145  0.77488078 -0.33522934  0.60709853 -0.40470775
 -0.07593072 -3.61351304 -0.62789867  0.28539787  0.        ]",[-0.04490933 -1.44720062],-0.0569432897924,[-0.15807235 -2.20279694],[-0.53765708 -0.06205014],"[[  0.73946175  -2.85962081   0.06946421  -0.04720845]
 [ 10.50430157 -30.64546279   0.           0.        ]]"
10,-0.138405,"[ 0.19075174 -0.47056083  1.00537607  0.915643    0.60709831 -0.40470762
 -0.09237111  0.04593296 -0.8201561   0.47319319  0.        ]",[-1.47420308 -1.54849243],-0.0882469544275,[-1.07608509 -2.69747162],[-0.53765708 -0.06205014],"[[  0.94569032  -3.15967653   0.06946421  -0.04720845]
 [ 10.11974197  -2.55915352   0.           0.        ]]"
11,-0.111917,"[-0.03105088 -0.47079691  1.14529415  0.8205631   0.60709808 -0.4047075
 -0.27019058  0.75052465 -0.78757069  0.4460512   0.        ]",[-1.45983379 -2.45443494],-0.0831208465351,[-1.10792577 -2.78268957],[-0.53765708 -0.06205014],"[[ 1.10635348 -3.13715109  0.06946421 -0.04720845]
 [ 5.9603462   2.8486005   0.          0.        ]]"
12,-0.115676,"[-0.14627571 -0.46798685  1.19962655  0.58354381  0.60709786 -0.40470737
 -0.44450123  0.69782259 -0.73553178  0.42241039  0.        ]",[-1.37328151 -2.11253802],-0.0759253267195,[-0.82176149 -2.64529872],[-0.53765708 -0.06205014],"[[ 1.18465147 -3.08096391  0.06946421 -0.04720845]
 [ 1.88302527  2.44411358  0.          0.        ]]"
13,-0.119686,"[-0.14262646 -0.46329038  1.19807582  0.42230045  0.60709764 -0.40470724
 -0.61536194  0.56360144 -0.70446056  0.41035439  0.        ]",[-0.96212346 -2.29220589],-0.0717408234749,[-0.42653242 -2.48327637],[-0.53765708 -0.06205014],"[[ 1.18221251 -3.04264097  0.06946421 -0.04720845]
 [-2.11359921  1.41396604  0.          0.        ]]"
14,-0.101594,"[-0.02496931 -0.45983484  1.14210329  0.33582108  0.60709742 -0.40470712
 -0.77642793  0.47190482 -0.69617499  0.39858281  0.        ]",[-0.72695265 -4.41287695],-0.0701845583043,[ 0.03429297 -2.32855082],[-0.53765708 -0.06205014],"[[ 1.10213977 -3.0220307   0.06946421 -0.04720845]
 [-5.88111608  0.71019468  0.          0.        ]]"
15,-0.13356,"[ 0.17612648 -0.45792704  1.01623239  0.29399198  0.60709719 -0.40470699
 -0.89449835  0.42256022 -0.70509036  0.3851228   0.        ]",[ 0.38789441 -2.35981962],-0.0705455876232,[ 0.51087058 -2.18311739],[-0.53765708 -0.06205014],"[[ 0.95680733 -3.01204396  0.06946421 -0.04720845]
 [-8.64292174  0.33147542  0.          0.        ]]"
16,-0.127892,"[ 0.36972204 -0.4570047   0.84925852  0.27489874  0.60709697 -0.40470687
 -0.82152659  0.39864304 -0.72119268  0.37498486  0.        ]",[ 0.54588622 -3.63655476],-0.0719546703038,[ 0.70497    -2.10647583],[-0.53765708 -0.06205014],"[[ 0.80107457 -3.00748118  0.06946421 -0.04720845]
 [-6.93604171  0.1479118   0.          0.        ]]"
17,-0.135919,"[ 0.49612144 -0.45658878  0.70607821  0.26650213  0.60709675 -0.40470674
 -0.72325689  0.38771332 -0.73498326  0.37006983  0.        ]",[ 0.40282818 -2.1850881 ],-0.0733667785127,[ 0.77930403 -2.06411171],[-0.53765708 -0.06205014],"[[ 0.68541662 -3.00547374  0.06946421 -0.04720845]
 [-4.63741375  0.06402704  0.          0.        ]]"
18,-0.154285,"[ 0.57001293 -0.45640857  0.60436022  0.26290445  0.60709652 -0.40470661
 -0.65114726  0.38290389 -0.74457455  0.36814908  0.        ]",[ 0.78354558 -1.25553261],-0.0744257431166,[ 0.8019495  -2.04360533],[-0.53765708 -0.06205014],"[[ 0.60959171 -3.00461346  0.06946421 -0.04720845]
 [-2.95069733  0.02711559  0.          0.        ]]"
19,-0.136418,"[ 0.59477492 -0.45633239  0.56634851  0.26139218  0.6070963  -0.40470649
 -0.51602306  0.38084274 -0.748036    0.36762253  0.        ]",[ 0.15767147 -1.82908118],-0.0748167058682,[ 0.65309048 -2.090765  ],[-0.53765708 -0.06205014],"[[ 0.58229006 -3.00425183  0.06946421 -0.04720845]
 [ 0.20999928  0.01129715  0.          0.        ]]"
20,-0.138159,"[ 0.58544005 -0.4563007   0.5809412   0.26076587  0.60709608 -0.40470636
 -0.48951238  0.37997585 -0.74655094  0.36759593  0.        ]",[ 0.13229526 -1.36142569],-0.0746380435151,[ 0.59178573 -2.11287808],[-0.53765708 -0.06205014],"[[ 0.59271181 -3.00410206  0.06946421 -0.04720845]
 [ 0.83010874  0.00464465  0.          0.        ]]"
21,-0.163719,"[ 0.56554425 -0.45628763  0.61098673  0.2605095   0.60709586 -0.40470623
 -0.46782182  0.37961684 -0.74360229  0.36778675  0.        ]",[ 1.38134608 -2.55155247],-0.0742940456725,[ 0.50760454 -2.14315867],[-0.53765708 -0.06205014],"[[  6.14404510e-01  -3.00404076e+00   6.94642065e-02  -4.72084528e-02]
 [  1.33747067e+00   1.89016542e-03   0.00000000e+00   0.00000000e+00]]"
22,-0.128931,"[ 0.5010194  -0.45628224  0.69980891  0.26040534  0.60709563 -0.40470611
 -0.29968862  0.37947023 -0.7347307   0.36896007  0.        ]",[-0.3484241 -1.3103698],-0.0732878556822,[ 0.02005753 -2.29552054],[-0.53765708 -0.06205014],"[[  6.80613107e-01  -3.00401587e+00   6.94642065e-02  -4.72084528e-02]
 [  5.27028303e+00   7.65775012e-04   0.00000000e+00   0.00000000e+00]]"
23,-0.106429,"[ 0.40395857 -0.45627998  0.81366296  0.26036349  0.60709541 -0.40470598
 -0.36312492  0.37940989 -0.72275435  0.37171769  0.        ]",[-0.56444119 -3.81755896],-0.0719902197838,[-0.05250576 -2.32547045],[-0.53765708 -0.06205014],"[[  7.71130871e-01  -3.00400588e+00   6.94642065e-02  -4.72084528e-02]
 [  3.78643821e+00   3.03598395e-04   0.00000000e+00   0.00000000e+00]]"
