timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.88789174  2.46153328 -0.22323391  0.51422441 -0.34454779  1.15462146
 -0.48532181  0.3779558   1.65006939 -1.20048256  0.        ]",-0.964404,[ 1.00085875 -2.36890455],-0.288523774946,[ 1.8617388  -2.75755739],[-0.39373964 -0.16337378],"[[-0.01984405 -0.07405783 -0.03942473  0.13359408]
 [-0.00451278 -0.00229657  0.          0.        ]]"
1,"[ 0.88789285  2.45598204 -0.15846556  0.36055656 -0.34454754  1.15461975
 -0.2658746  -0.1492883   1.6500535  -1.16538643  0.        ]",-0.921155,[ 2.35039639 -3.51801476],-0.286549831698,[ 1.76147425 -2.7321682 ],[-0.39373964 -0.16337378],"[[ 0.01977258 -0.11384656 -0.03942473  0.13359408]
 [ 3.95299482 -3.96336778  0.          0.        ]]"
2,"[ 0.8740256   2.42578903  0.03372241 -0.09097735 -0.3445473   1.15461804
 -0.05076772 -0.66608524  1.64308693 -1.06094218  0.        ]",-0.899549,[ 2.32193492 -3.16625793],-0.280100855459,[ 1.59016192 -2.69879103],[-0.39373964 -0.16337378],"[[ 0.13775391 -0.23206933 -0.03942473  0.13359408]
 [ 7.83222933 -7.84595316  0.          0.        ]]"
3,"[ 0.8062982   2.33219051  0.34295759 -0.80598351 -0.34454705  1.15461634
  0.16009064 -1.17262692  1.60913849 -0.89280817  0.        ]",-0.891092,[ 1.74260799 -1.5367048 ],-0.26770745379,[ 1.34577501 -2.65806127],[-0.39373964 -0.16337378],"[[  0.33255094  -0.42717113  -0.03942473   0.13359408]
 [ 11.63484613 -11.65150045   0.           0.        ]]"
4,"[ 0.62489029  2.11877957  0.73596024 -1.69088829 -0.34454681  1.15461463
  0.36679719 -1.6690846   1.51824587 -0.67909785  0.        ]",-0.785354,[ 0.45178466 -2.09499965],-0.247254935212,[ 1.06774962 -2.55165505],[-0.39373964 -0.16337378],"[[  0.60264859  -0.69762444  -0.03942473   0.13359408]
 [ 15.36258997 -15.3813065    0.           0.        ]]"
5,"[ 0.29331841  1.73016824  1.114747   -2.54814093 -0.34454656  1.15461292
  0.4491723  -2.1555377   1.35023232 -0.49433325  0.        ]",-0.656679,[ 1.25978289 -2.90567855],-0.219230723816,[ 0.68979239 -2.38065147],[-0.39373964 -0.16337378],"[[  0.92480486  -1.04191997  -0.03942473   0.13359408]
 [ 16.84814519 -19.03598248   0.           0.        ]]"
6,"[-0.20394348  1.14744302  1.38379344 -3.05375188 -0.34454632  1.15461122
  0.65023545 -2.63233095  1.0962316  -0.38982521  0.        ]",-0.604097,[ 0.07098854 -0.66780586],-0.183342263694,[ 0.11892112 -2.2120924 ],[-0.39373964 -0.16337378],"[[  1.2981465   -1.45858235  -0.03942473   0.13359408]
 [ 20.47411799 -22.61813564   0.           0.        ]]"
7,"[-0.80847324  0.45533003  1.42917564 -2.82648026 -0.34454608  1.15460951
  0.64346104 -2.92443348  0.78295247 -0.42864621  0.        ]",-0.449887,[ 1.65935639 -1.91264095],-0.145674973141,[-0.20910516 -2.02228022],[-0.39373964 -0.16337378],"[[  1.70640395  -1.93296447  -0.03942473   0.13359408]
 [ 20.35195917 -24.81278571   0.           0.        ]]"
8,"[-1.42341239 -0.17518796  1.17828839 -1.63078692 -0.34454583  1.15460781
  0.84072925 -3.38585762  0.45550471 -0.64862169  0.        ]",-0.365398,[ 1.3404736  -2.21962289],-0.12258536228,[-0.28309211 -1.82031417],[-0.39373964 -0.16337378],"[[  2.14913663  -2.46400428  -0.03942473   0.13359408]
 [ 23.90949748 -28.27960489   0.           0.        ]]"
9,"[-1.93260438 -0.49859338  0.5631581   0.49937433 -0.34454559  1.1546061
  1.03408604 -3.06467533  0.17548641 -1.06300111  0.        ]",-0.375342,[-0.04343202 -3.07223146],-0.14041812279,[ 0.20520079 -1.65528584],[-0.39373964 -0.16337378],"[[  2.66231203  -3.06369375  -0.03942473   0.13359408]
 [ 27.3965048  -25.8667405    0.           0.        ]]"
10,"[-2.09817261 -0.49628024 -0.29128464  1.17256386 -0.34454534  1.15460439
  0.99454119  0.51860834  0.15711687 -1.19094105  0.        ]",-0.502159,[ 1.40390008 -1.32718999],-0.15304657497,[ 1.16197538 -1.66264963],[-0.39373964 -0.16337378],"[[  3.20309068  -3.23744897  -0.03942473   0.13359408]
 [ 26.6833784    1.05431933   0.           0.        ]]"
11,"[-1.81443035 -0.50258362 -1.15350329  0.90298519 -0.3445451   1.15460269
  1.18480647  0.94784451  0.15596633 -1.06164989  0.        ]",-0.478273,[ 1.16571892 -1.31356397],-0.139332921245,[ 1.23586977 -1.68128371],[-0.39373964 -0.16337378],"[[  3.77118595  -3.16781572  -0.03942473   0.13359408]
 [ 30.11464183   4.27915934   0.           0.        ]]"
12,"[-1.05545426 -0.50134231 -1.75023646  0.61287634 -0.34454486  1.15460098
  1.37128956  0.77867201  0.06607622 -0.99291872  0.        ]",-0.423595,[ 1.2745119  -1.62585533],-0.128144837796,[ 1.18074024 -1.6603272 ],[-0.39373964 -0.16337378],"[[  4.40722178  -3.09301186  -0.03942473   0.13359408]
 [ 33.47771118   3.00818022   0.           0.        ]]"
13,"[-0.02787616 -0.49650771 -1.69832143  0.43623951 -0.34454461  1.15459927
  1.5540774   0.59597611 -0.01735345 -1.04856585  0.        ]",-0.393755,[ 1.20333315 -1.61833436],-0.131469624988,[ 1.02496767 -1.63681912],[-0.39373964 -0.16337378],"[[  5.1098503   -3.04735967  -0.03942473   0.13359408]
 [ 36.77415776   1.63559867   0.           0.        ]]"
14,"[ 0.76702647 -0.49281985 -0.83565454  0.34563993 -0.34454437  1.15459757
  1.73324706  0.48435712 -0.02001236 -1.16432897  0.        ]",-0.398524,[ 0.29730483 -1.35638895],-0.144167957247,[ 0.86274755 -1.67266464],[-0.39373964 -0.16337378],"[[  5.87775326e+00  -3.02387343e+00  -3.94247255e-02   1.33594082e-01]
 [  4.00053759e+01   7.97013864e-01   0.00000000e+00   0.00000000e+00]]"
15,"[ 0.77105622 -0.49079134  0.44369851  0.30285922 -0.34454412  1.15459586
  1.75459715  0.42690624  0.06009986 -1.23840547  0.        ]",-0.420448,[ 0.71621063 -1.29162738],-0.154534087619,[ 0.8424648  -1.71776915],[-0.39373964 -0.16337378],"[[  6.68172465e+00  -3.01276146e+00  -3.94247255e-02   1.33594082e-01]
 [  4.03904850e+01   3.65390986e-01   0.00000000e+00   0.00000000e+00]]"
16,"[-0.10231741 -0.48981869  1.34838744  0.28362184 -0.34454388  1.15459416
  1.86749393  0.39971789  0.16242568 -1.21062661  0.        ]",-0.436054,[ 1.14932771 -1.54133312],-0.155368729181,[ 0.81945646 -1.73765421],[-0.39373964 -0.16337378],"[[  7.50996295e+00  -3.00775959e+00  -3.94247255e-02   1.33594082e-01]
 [  4.24265622e+01   1.61128689e-01   0.00000000e+00   0.00000000e+00]]"
