timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.8455611   2.37366922 -0.40807033  0.48826686 -1.16476315  1.55991969
 -0.53174685  0.37492992  2.4695095  -1.70514408  0.        ]",-1.36272,[ 2.72328086 -5.93922634],-0.393635297563,[ 2.61242247 -4.8055377 ],[-0.76367068 -0.02474377],"[[-0.0152752  -0.07342963 -0.13460254  0.17978736]
 [ 0.00439455  0.00357645  0.          0.        ]]"
1,"[ 0.84525754  2.36834258 -0.34029825  0.32579633 -1.16476264  1.55991869
 -0.37802581 -0.14350276  2.46936993 -1.66752939  0.        ]",-1.35302,[ 3.23155931 -5.93521579],-0.391698844101,[ 2.59385991 -4.97538757],[-0.76367068 -0.02474377],"[[ 0.0245178  -0.11310206 -0.13460254  0.17978736]
 [ 3.96172595 -3.95761102  0.          0.        ]]"
2,"[ 0.82899474  2.33920126 -0.13987205 -0.15257775 -1.16476213  1.55991769
 -0.22734515 -0.65166303  2.461546   -1.55656654  0.        ]",-1.35221,[ 1.90841478 -4.81469559],-0.385337332265,[ 2.39993739 -5.51128626],[-0.76367068 -0.02474377],"[[ 0.14267203 -0.23121084 -0.13460254  0.17978736]
 [ 7.84078765 -7.84031047  0.          0.        ]]"
3,"[ 0.75262866  2.24863715  0.18216277 -0.91051388 -1.16476162  1.5599167
 -0.07964055 -1.14974016  2.42479536 -1.37837734  0.        ]",-1.3134,[ 1.98824742 -4.45379468],-0.372905150451,[ 2.2279408  -6.16111803],[-0.76367068 -0.02474377],"[[  0.33763852  -0.42620091  -0.13460254   0.17978736]
 [ 11.64323484 -11.64596978   0.           0.        ]]"
4,"[ 0.55026472  2.04188287  0.5907489  -1.84902206 -1.1647611   1.5599157
  0.06515576 -1.63790351  2.32740973 -1.1523487   0.        ]",-1.13553,[ 2.14490317 -6.91451936],-0.352102384826,[ 2.08060288 -6.80232143],[-0.76367068 -0.02474377],"[[  0.60790227  -0.69654471  -0.13460254   0.17978736]
 [ 15.37081218 -15.37588588   0.           0.        ]]"
5,"[ 0.15312974  1.66509055  1.00535456 -2.75894061 -1.16476059  1.5599147
  0.20711462 -2.11630404  2.13629636 -0.92302102  0.        ]",-0.953205,[ 1.0945159  -7.61079381],-0.320925137881,[ 1.94825697 -7.41940498],[-0.76367068 -0.02474377],"[[  0.95198404  -1.04073912  -0.13460254   0.17978736]
 [ 19.02534338 -19.0312164    0.           0.        ]]"
6,"[-0.47213126  1.09974181  1.286437   -3.29692382 -1.16476008  1.55991371
  0.34630501 -2.58509115  1.83540678 -0.76757723  0.        ]",-0.737464,[ 1.79372289 -9.39236071],-0.279689372005,[ 1.80192709 -7.73479986],[-0.76367068 -0.02474377],"[[  1.36844094  -1.45730371  -0.13460254   0.17978736]
 [ 22.60860463 -22.61310766   0.           0.        ]]"
7,"[-1.26745452  0.41011518  1.25245158 -3.03905365 -1.16475957  1.55991271
  0.48278306 -3.04444997  1.45268403 -0.7864368   0.        ]",-0.629099,[ 1.60946753 -7.36003937],-0.235447798164,[ 1.51405227 -7.76360416],[-0.76367068 -0.02474377],"[[  1.85586289  -1.94478315  -0.13460254   0.17978736]
 [ 26.12204058 -26.12298012   0.           0.        ]]"
8,"[-2.03407824 -0.21940094  0.75217444 -1.66593277 -1.16475906  1.55991171
  0.61657737 -3.49465075  1.083775   -1.06325317  0.        ]",-0.495037,[ 0.65851755 -6.83193121],-0.209456537594,[ 1.34956717 -7.14443207],[-0.76367068 -0.02474377],"[[  2.4128622   -2.5017564   -0.13460254   0.17978736]
 [ 29.56638843 -29.56290515   0.           0.        ]]"
9,"[-2.44168545 -0.50428128 -0.18305976  0.72941689 -1.16475855  1.55991072
  0.69517382 -3.11388251  0.8864998  -1.59469959  0.        ]",-0.61623,[ 1.40901836 -5.14196805],-0.230445864785,[ 1.64395428 -5.41467571],[-0.76367068 -0.02474377],"[[  3.02449174  -3.12685303  -0.13460254   0.17978736]
 [ 31.58974667 -26.65360183   0.           0.        ]]"
10,"[-2.2113218  -0.48867748 -1.26964581  1.39675056 -1.16475804  1.55990972
  0.82472392  0.66375599  0.93732497 -1.69869032  0.        ]",-0.783348,[ 1.65761443 -3.50571531],-0.243061191211,[ 2.18717098 -3.58873606],[-0.76367068 -0.02474377],"[[  3.6897521   -3.28962693  -0.13460254   0.17978736]
 [ 34.92483536   2.21039505   0.           0.        ]]"
11,"[-1.27738248 -0.50217132 -2.01351955  1.02065094 -1.16475753  1.55990872
  0.95167554  1.0598673   0.87792758 -1.5278909   0.        ]",-0.70355,[ 1.94123177 -4.12091015],-0.224280753909,[ 2.15911007 -3.88471937],[-0.76367068 -0.02474377],"[[  4.42104045  -3.1976841   -0.13460254   0.17978736]
 [ 38.19303147   5.23698584   0.           0.        ]]"
12,"[-0.00614026 -0.50362156 -1.87297648  0.65164082 -1.16475702  1.55990773
  1.07610063  0.83998549  0.74268888 -1.53356616  0.        ]",-0.591577,[ 1.66194819 -5.23243104],-0.21425519082,[ 1.88758504 -3.968647  ],[-0.76367068 -0.02474377],"[[  5.21703973  -3.10793963  -0.13460254   0.17978736]
 [ 41.39618832   3.5569258    0.           0.        ]]"
13,"[ 0.81063816 -0.49895153 -0.73164634  0.43145646 -1.16475651  1.55990673
  1.19805932  0.62443554  0.71620133 -1.66893485  0.        ]",-0.618208,[ 2.32094056 -4.53132425],-0.224149204674,[ 1.81500864 -3.78436279],[-0.76367068 -0.02474377],"[[  6.07646477  -3.05430698  -0.13460254   0.17978736]
 [ 44.535854     1.90996379   0.           0.        ]]"
14,"[ 0.44194898 -0.49498107  0.73446133  0.31957359 -1.164756    1.55990573
  1.31760478  0.4954914   0.81619736 -1.74586277  0.        ]",-0.733805,[ 2.57519698 -2.28447375],-0.237970647928,[ 1.89932394 -3.65731049],[-0.76367068 -0.02474377],"[[  6.99805978  -3.0269675   -0.13460254   0.17978736]
 [ 47.61339812   0.9247348    0.           0.        ]]"
15,"[-1.01188613 -0.49274156  1.30755561  0.2670269  -1.16475549  1.55990474
  1.43478509  0.42973267  0.92558183 -1.66737038  0.        ]",-0.687238,[ 2.58979118 -4.36901493],-0.239541008607,[ 1.94714594 -3.80783987],[-0.76367068 -0.02474377],"[[  7.98059482  -3.01409881  -0.13460254   0.17978736]
 [ 50.63005902   0.42228963   0.           0.        ]]"
16,"[-2.32154469 -0.49165977  0.28422136  0.2434788  -1.16475498  1.55990374
  1.54964647  0.39877251  0.91757265 -1.50532762  0.        ]",-0.662341,[ 1.64264352 -4.62059592],-0.225705489804,[ 1.90071905 -4.11039162],[-0.76367068 -0.02474377],"[[  9.02286419  -3.00832512  -0.13460254   0.17978736]
 [ 53.58702723   0.18573159   0.           0.        ]]"
17,"[-2.06627253 -0.49117479 -1.47788965  0.23325185 -1.16475446  1.55990274
  1.66223432  0.38487986  0.78482582 -1.43692494  0.        ]",-0.645977,[ 2.73445728 -4.12977208],-0.209376101901,[ 1.9216454  -4.48636389],[-0.76367068 -0.02474377],"[[ 10.12368575  -3.00581622  -0.13460254   0.17978736]
 [ 56.4854719    0.079582     0.           0.        ]]"
18,"[-0.33777922 -0.49096601 -2.01595256  0.22890902 -1.16475395  1.55990175
  1.77259332  0.37884253  0.6718928  -1.55770891  0.        ]",-0.555654,[ 1.90553815 -5.75565596],-0.211231694363,[ 1.68475795 -4.63137722],[-0.76367068 -0.02474377],"[[  1.12819006e+01  -3.00475058e+00  -1.34602537e-01   1.79787356e-01]
 [  5.93265444e+01   3.34528840e-02   0.00000000e+00   0.00000000e+00]]"
19,"[ 0.84171604 -0.49087827 -0.5011787   0.22709559 -1.16475344  1.55990075
  1.88076744  0.37627822  0.72692302 -1.73452051  0.        ]",-0.619835,[ 2.50967665 -4.55096493],-0.230720310665,[ 1.64876604 -4.20570517],[-0.76367068 -0.02474377],"[[  1.24963726e+01  -3.00430556e+00  -1.34602537e-01   1.79787356e-01]
 [  6.21113767e+01   1.38602750e-02   0.00000000e+00   0.00000000e+00]]"
20,"[-0.20536158 -0.49084196  1.20519973  0.22634799 -1.16475293  1.55989975
  1.98679982  0.37520753  0.89195529 -1.72913776  0.        ]",-0.702138,[ 1.63183184 -3.22738591],-0.242125375934,[ 1.7721951  -4.06950426],[-0.76367068 -0.02474377],"[[  1.37659881e+01  -3.00412210e+00  -1.34602537e-01   1.79787356e-01]
 [  6.48410807e+01   5.68001561e-03   0.00000000e+00   0.00000000e+00]]"
21,"[-2.14761004 -0.49082705  0.60524354  0.2260427  -1.16475242  1.55989876
  2.0907328   0.37476636  0.93360652 -1.5319983   0.        ]",-0.64454,[ 2.12556543 -4.91674412],-0.229166039578,[ 1.87728882 -4.26842594],[-0.76367068 -0.02474377],"[[  1.50896556e+01  -3.00404718e+00  -1.34602537e-01   1.79787356e-01]
 [  6.75167467e+01   2.30973954e-03   0.00000000e+00   0.00000000e+00]]"
22,"[-2.00100763 -0.49082093 -1.55340366  0.22591878 -1.16475191  1.55989776
  2.19260791  0.37458647  0.77555006 -1.43756448  0.        ]",-0.561431,[ 1.82822225 -5.89278374],-0.208695234707,[ 1.87408304 -4.70410967],[-0.76367068 -0.02474377],"[[  1.64663049e+01  -3.00401678e+00  -1.34602537e-01   1.79787356e-01]
 [  7.01394444e+01   9.35863589e-04   0.00000000e+00   0.00000000e+00]]"
