timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.85890528  2.6036238  -0.43042457  1.08922854  0.6838985  -0.91566031
 -0.52747151  0.37976613  0.78933118  1.0494745   0.        ]",-0.513514,[-1.8308752  -1.19854573],-0.166599944046,[-1.35786188 -2.63355064],[-0.56683874 -0.03917606],"[[-0.04407264  0.05849987  0.07870298 -0.10550837]
 [ 0.00232664 -0.00111446  0.          0.        ]]"
1,"[ 0.85481119  2.60597906 -0.49689959  0.9210103   0.68389824 -0.91565988
 -0.69378791 -0.13596958  0.78569824  0.93216426  0.        ]",-0.459514,[-0.38810721 -2.64901183],-0.158711321609,[-0.74352247 -2.31724906],[-0.56683874 -0.03917606],"[[-0.08370164  0.01876539  0.07870298 -0.10550837]
 [-3.95206408 -3.95914775  0.          0.        ]]"
2,"[ 0.83509547  2.59865937 -0.65292021  0.4212398   0.68389799 -0.91565946
 -0.75501046 -0.64162031  0.74599041  0.63416305  0.        ]",-0.396954,[ 0.67006499 -3.4710988 ],-0.138219507097,[ 0.17338738 -1.75463223],[-0.56683874 -0.03917606],"[[-0.17734773 -0.09935326  0.07870298 -0.10550837]
 [-5.40771532 -7.83978408  0.          0.        ]]"
3,"[ 0.80699309  2.54009407 -0.78496667 -0.38763884  0.68389773 -0.91565903
 -0.63897046 -1.13747017  0.63924433  0.30552707  0.        ]",-0.385554,[ 0.64595694 -1.68148453],-0.113853564765,[ 0.77993566 -1.22764933],[-0.56683874 -0.03917606],"[[ -0.25781991  -0.29433006   0.07870298  -0.10550837]
 [ -2.64872222 -11.64520594   0.           0.        ]]"
4,"[ 0.79537547  2.36746997 -0.8283669  -1.42582134  0.68389748 -0.9156586
 -0.52924741 -1.6234907   0.47248483  0.05124069  0.        ]",-0.31088,[ 0.67579823 -1.18306472],-0.0900797032704,[ 1.04424703 -1.01104748],[-0.56683874 -0.03917606],"[[ -0.28461899  -0.56465854   0.07870298  -0.10550837]
 [ -0.03992203 -15.37519904   0.           0.        ]]"
5,"[ 0.80667906  2.01351574 -0.78619864 -2.50060155  0.68389723 -0.91565818
 -0.41674211 -2.09987744  0.2514451  -0.09754601  0.        ]",-0.192433,[ 0.64363013 -2.80381731],-0.0647321384407,[ 0.96903056 -1.18110895],[-0.56683874 -0.03917606],"[[ -0.25857834  -0.90884536   0.07870298  -0.10550837]
 [  2.63503065 -19.0312693    0.           0.        ]]"
6,"[ 0.83408479  1.44172108 -0.65871066 -3.26855589  0.68389697 -0.91565775
 -0.31182584 -2.56679412 -0.01267358 -0.10694421  0.        ]",-0.155025,[ 0.62099399 -1.47880976],-0.0348011057129,[ 0.85715681 -1.40449893],[-0.56683874 -0.03917606],"[[ -0.18084919  -1.32542479   0.07870298  -0.10550837]
 [  5.12954487 -22.61468021   0.           0.        ]]"
7,"[ 0.85806054  0.69922714 -0.44813898 -3.27182965  0.68389672 -0.91565732
 -0.21275596 -3.0244151  -0.30281824  0.05139254  0.        ]",-0.102017,[ 0.39715213 -2.12190006],-0.0121620970817,[ 0.57184863 -1.66073513],[-0.56683874 -0.03917606],"[[ -0.05462484  -1.81295706   0.07870298  -0.10550837]
 [  7.4850538  -26.1267775    0.           0.        ]]"
8,"[ 0.85080839 -0.03450382 -0.17290686 -2.1127406   0.68389646 -0.9156569
 -0.15290644 -3.47292066 -0.59686052  0.39125461  0.        ]",-0.118488,[ 0.46748366 -1.72732485],-0.0585517998279,[ 0.31612185 -1.76821804],[-0.56683874 -0.03917606],"[[  0.10935342  -2.37002935   0.07870298  -0.10550837]
 [  8.90804984 -29.56895373   0.           0.        ]]"
9,"[ 0.78612833 -0.45363679  0.14731198  0.2237139   0.68389621 -0.91565647
 -0.08251192 -3.91253374 -0.85035076  0.90944552  0.        ]",-0.333608,[-0.22517635 -2.47178214],-0.120177892043,[ 0.18238139 -1.88724053],[-0.56683874 -0.03917606],"[[  0.304306    -2.99526052   0.07870298  -0.10550837]
 [ 10.58176643 -32.9429293    0.           0.        ]]"
