timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.82870082  2.20530632 -0.42166177  0.85850115 -1.23598056  0.58058507
 -0.5298597   0.36751428  2.56671445 -0.56716863  0.        ]",-1.08275,[ 0.30618565 -9.4504468 ],-0.359420988344,[ 0.899845   -7.03545094],[-0.78417921 -0.01098746],"[[-0.02340319  0.03275783 -0.14287786  0.06712417]
 [-0.00353795 -0.00019503  0.          0.        ]]"
1,"[ 0.82904952  2.20600645 -0.40084761  0.70104404 -1.23598005  0.58058495
 -0.48397501 -0.15431368  2.56677166 -0.58466281  0.        ]",-1.18748,[ 2.33842516 -6.9313681 ],-0.359781154734,[ 1.14886558 -6.92094183],[-0.78417921 -0.01098746],"[[-0.01130514 -0.00697861 -0.14287786  0.06712417]
 [ 1.20929954 -3.96024885  0.          0.        ]]"
2,"[ 0.82687891  2.19531515 -0.29136248  0.23404862 -1.23597954  0.58058482
 -0.33516227 -0.66594872  2.56349276 -0.5811135   0.        ]",-1.1561,[ 0.89205227 -7.12783191],-0.359313095835,[ 1.16765094 -6.98997927],[-0.78417921 -0.01098746],"[[ 0.05234652 -0.12514009 -0.14287786  0.06712417]
 [ 5.14276693 -7.84295096  0.          0.        ]]"
3,"[ 0.79937057  2.13634839 -0.05709357 -0.51864974 -1.23597903  0.58058469
 -0.20544763 -1.16742044  2.54481461 -0.5113904   0.        ]",-1.17527,[ 1.68179777 -5.99528292],-0.355701687171,[ 1.21137059 -7.29057884],[-0.78417921 -0.01098746],"[[  0.18960249  -0.32018194  -0.14287786   0.06712417]
 [  8.57142711 -11.64852735   0.           0.        ]]"
4,"[ 0.69857914  1.97377665  0.28715858 -1.47813206 -1.23597852  0.58058456
 -0.0621357  -1.65895117  2.48684517 -0.38338477  0.        ]",-1.02447,[ 1.38097272 -8.84660996],-0.346522796403,[ 0.93694115 -8.14802074],[-0.78417921 -0.01098746],"[[  0.3990373   -0.59057887  -0.14287786   0.06712417]
 [ 12.3594954  -15.37866809   0.           0.        ]]"
5,"[ 0.45582494  1.64925804  0.70523907 -2.45962747 -1.23597801  0.58058444
  0.07836051 -2.1406751   2.35652439 -0.21242896  0.        ]",-0.902992,[ 1.17956215 -9.23003722],-0.328457987424,[ 0.72313929 -8.94865036],[-0.78417921 -0.01098746],"[[  0.68348613  -0.93483259  -0.14287786   0.06712417]
 [ 16.07313773 -19.03439499   0.           0.        ]]"
6,"[ 0.0063616   1.13316623  1.10384691 -3.13947034 -1.2359775   0.58058431
  0.2161102  -2.61273928  2.12244637 -0.05019024  0.        ]",-0.737148,[ 0.68930614 -9.39506029],-0.298476584201,[ 0.71936703 -9.31801128],[-0.78417921 -0.01098746],"[[  1.04147888  -1.35146601  -0.14287786   0.06712417]
 [ 19.7141834  -22.61682857   0.           0.        ]]"
7,"[-0.64784691  0.47142243  1.32862815 -3.0926952  -1.23597698  0.58058418
  0.30465001 -3.07530091  1.7817774   0.00565283  0.        ]",-0.601671,[ 1.28966946 -8.56414481],-0.256315073187,[ 0.86035669 -8.93391609],[-0.78417921 -0.01098746],"[[  1.45924285  -1.83902405  -0.14287786   0.06712417]
 [ 22.05449739 -26.12716687   0.           0.        ]]"
8,"[-1.4259612  -0.17266456  1.2260329  -1.95964528 -1.23597647  0.58058406
  0.43797801 -3.52865288  1.37229475 -0.12874533  0.        ]",-0.438741,[ 1.19039433 -8.56581991],-0.206975986284,[ 1.1470505  -8.05523968],[-0.78417921 -0.01098746],"[[  1.93569142  -2.39608722  -0.14287786   0.06712417]
 [ 25.57866735 -29.56763843   0.           0.        ]]"
9,"[-2.14618442 -0.5264717   0.67315797  0.25303337 -1.23597596  0.58058393
  0.56866043 -3.20313298  0.98664985 -0.50881047  0.        ]",-0.398595,[ 1.07213132 -6.14482302],-0.170077282495,[ 1.42763126 -6.1247921 ],[-0.78417921 -0.01098746],"[[  2.48192179  -3.02127845  -0.14287786   0.06712417]
 [ 29.03290923 -27.09736226   0.           0.        ]]"
10,"[-2.49319818 -0.53266097 -0.3039254   1.02055064 -1.23597545  0.5805838
  0.69675382  0.40381508  0.93630396 -0.64850925  0.        ]",-0.476763,[ 1.11413016 -1.68803546],-0.170403154583,[ 1.76191247 -4.07327175],[-0.78417921 -0.01098746],"[[  3.09655477  -3.21530081  -0.14287786   0.06712417]
 [ 32.41871799   0.27525986   0.           0.        ]]"
11,"[-2.16930294 -0.53621589 -1.40433835  0.79075364 -1.23597494  0.58058368
  0.82227149  0.87778397  0.93681611 -0.51344449  0.        ]",-0.376002,[ 1.91517709 -6.26618955],-0.164566545854,[ 1.95986211 -4.54918051],[-0.78417921 -0.01098746],"[[  3.7782177   -3.15725074  -0.14287786   0.06712417]
 [ 35.7364456    3.87214457   0.           0.        ]]"
12,"[-1.14155087 -0.53443214 -2.07217468  0.51732608 -1.23597443  0.58058355
  0.94529402  0.73834669  0.83028689 -0.45179267  0.        ]",-0.372262,[ 2.16551469 -4.45212924],-0.149981340591,[ 1.73192012 -4.86820841],[-0.78417921 -0.01098746],"[[  4.52557297  -3.0882316   -0.14287786   0.06712417]
 [ 38.98822257   2.81397623   0.           0.        ]]"
13,"[ 0.13948378 -0.53002765 -1.77690595  0.34755567 -1.23597392  0.58058342
  1.06587925  0.57148871  0.74710107 -0.54026659  0.        ]",-0.347636,[ 2.24261186 -3.99879959],-0.144500123643,[ 1.11757505 -4.8189559 ],[-0.78417921 -0.01098746],"[[  5.33731718  -3.04527037  -0.14287786   0.06712417]
 [ 42.17557802   1.54771572   0.           0.        ]]"
14,"[ 0.82496806 -0.52674957 -0.50347949  0.25973671 -1.23597341  0.58058329
  1.18407835  0.4675053   0.77966341 -0.67262344  0.        ]",-0.273754,[-0.0630715 -5.0185874],-0.154717300702,[ 0.73514652 -4.73357677],[-0.78417921 -0.01098746],"[[  6.21217566  -3.02298224  -0.14287786   0.06712417]
 [ 45.29986517   0.75860125   0.           0.        ]]"
15,"[ 0.29676151 -0.52495409  0.88078355  0.21807297 -1.2359729   0.58058317
  1.14070149  0.41353187  0.89622393 -0.71047893  0.        ]",-0.340267,[ 0.64208196 -4.87336455],-0.169115275266,[ 0.75470257 -4.59291315],[-0.78417921 -0.01098746],"[[  7.10666931  -3.01238809  -0.14287786   0.06712417]
 [ 44.15332613   0.34900526   0.           0.        ]]"
16,"[-1.08532372 -0.52409343  1.31935548  0.19928203 -1.23597238  0.58058304
  1.20380898  0.38787048  0.99096183 -0.61846562  0.        ]",-0.409897,[ 1.30057288 -4.18951777],-0.175088525048,[ 1.03864384 -4.38514233],[-0.78417921 -0.01098746],"[[  8.00647229  -3.00760528  -0.14287786   0.06712417]
 [ 45.82141537   0.1542653    0.           0.        ]]"
