timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.934836,"[ 0.89353624  2.44692389 -0.16231177  0.93615352 -0.68220684 -1.0541821
 -0.47569271  0.37718086  1.93916924  1.23110528  0.        ]",[ 0.20029042 -3.53656196],-0.317627037329,[-1.46012652 -2.54880929],[-0.36287546 -0.18060344],"[[ 0.01600141  0.03679888 -0.08029749 -0.12186451]
 [ 0.00320419  0.0010736   0.          0.        ]]"
1,-0.944019,"[ 0.89329547  2.44790638 -0.1492295   0.78409008 -0.68220616 -1.05418057
 -0.43027199 -0.15059937  1.94000366  1.20742924  0.        ]",[-0.96021387 -2.51705847],-0.316649620844,[-1.49363971 -2.50434661],[-0.36287546 -0.18060344],"[[  2.40299252e-02  -2.91079610e-03  -8.02974882e-02  -1.21864514e-01]
 [  7.96999682e-01  -3.95884282e+00   0.00000000e+00   0.00000000e+00]]"
2,-0.937284,"[ 0.89372278  2.43709302 -0.18559363  0.33286521 -0.68220547 -1.05417904
 -0.64843536 -0.66769241  1.934564    1.05150412  0.        ]",[ 0.24148617 -2.8013041 ],-0.309337092744,[-1.18989956 -2.43413591],[-0.36287546 -0.18060344],"[[  1.71542015e-03  -1.21014226e-01  -8.02974882e-02  -1.21864514e-01]
 [ -3.01577210e+00  -7.83857524e+00   0.00000000e+00   0.00000000e+00]]"
3,-0.868702,"[ 0.89197702  2.37473409 -0.26724552 -0.39490518 -0.68220478 -1.05417751
 -0.59028467 -1.1747951   1.88563413  0.77644363  0.        ]",[-1.41880685 -1.58363819],-0.293467525782,[-0.91458005 -2.34826636],[-0.36287546 -0.18060344],"[[ -0.04840311  -0.3159604   -0.08029749  -0.12186451]
 [ -1.99950384 -11.64335838   0.           0.        ]]"
4,-0.769504,"[ 0.88158213  2.20113004 -0.39591421 -1.32369121 -0.6822041  -1.05417598
 -0.81433751 -1.6716088   1.73389751  0.41655586  0.        ]",[-0.68422843 -2.18158181],-0.265233785383,[-0.22704059 -2.20057392],[-0.36287546 -0.18060344],"[[ -0.12767878  -0.58622776  -0.08029749  -0.12186451]
 [ -5.9152056  -15.37096301   0.           0.        ]]"
5,-0.668197,"[ 0.83889908  1.85316726 -0.62620068 -2.27579705 -0.68220341 -1.05417445
 -0.96256107 -2.15864298  1.38785128  0.02130982  0.        ]",[ 2.01093225 -2.29586632],-0.216383928109,[ 0.47876799 -1.94275045],[-0.36287546 -0.18060344],"[[ -0.27197072  -0.93031148  -0.08029749  -0.12186451]
 [ -8.50567347 -19.02522709   0.           0.        ]]"
6,-0.404903,"[ 0.77556856  1.29833709 -0.82412969 -2.93918175 -0.68220272 -1.05417292
 -0.72662441 -2.6362846   0.91618609 -0.13619137  0.        ]",[ 0.53290433 -2.24578599],-0.155138603955,[ 0.50333804 -1.65367115],[-0.36287546 -0.18060344],"[[ -0.40071282  -1.34677423  -0.08029749  -0.12186451]
 [ -4.38231358 -22.6090732    0.           0.        ]]"
7,-0.240131,"[ 0.73444719  0.58525272 -0.92119648 -2.90277128 -0.68220203 -1.05417139
 -0.60113573 -3.10437973  0.49267739  0.04361993  0.        ]",[ 0.92412527 -1.54418478],-0.0964176519378,[ 0.44429028 -1.44340241],[-0.36287546 -0.18060344],"[[ -0.46635453  -1.834196    -0.08029749  -0.12186451]
 [ -2.18920736 -26.12136865   0.           0.        ]]"
8,-0.300192,"[ 0.72993968 -0.11085924 -0.93089742 -1.81670287 -0.68220135 -1.05416986
 -0.38949602 -3.56318063  0.24821015  0.49673993  0.        ]",[ 1.23314685 -0.72290858],-0.0785340315561,[ 0.26618055 -1.31241846],[-0.36287546 -0.18060344],"[[ -0.47303046  -2.39116536  -0.08029749  -0.12186451]
 [  1.50952937 -29.56403118   0.           0.        ]]"
9,-0.508718,"[ 0.77397758 -0.49410458 -0.82820852  0.27481337 -0.68220066 -1.05416833
 -0.16473454 -3.13262947  0.26797889  1.07530453  0.        ]",[ 0.32084816 -1.15552269],-0.129778764359,[ 0.14237139 -1.43044019],[-0.36287546 -0.18060344],"[[ -0.40343459  -3.00529238  -0.08029749  -0.12186451]
 [  5.4375911  -26.33372849   0.           0.        ]]"
10,-0.440021,"[ 0.83438752 -0.50546352 -0.64348761  1.01100931 -0.68219997 -1.0541668
 -0.09814022  0.37485486  0.31903527  1.25280042  0.        ]",[-0.37554469 -2.27578942],-0.150606758248,[-0.0430619 -1.7585423],[-0.36287546 -0.18060344],"[[-0.28300266 -3.19795703 -0.08029749 -0.12186451]
 [ 6.60143054 -0.01648823  0.          0.        ]]"
11,-0.386609,"[ 0.87291672 -0.50779112 -0.4596187   0.81458987 -0.68219929 -1.05416527
 -0.19068776  0.85070565  0.30088572  1.18770098  0.        ]",[-0.61638347 -2.25730893],-0.14299288261,[-0.03697683 -1.79512751],[-0.36287546 -0.18060344],"[[-0.16720138 -3.14664445 -0.08029749 -0.12186451]
 [ 4.98401511  3.55390477  0.          0.        ]]"
