timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.928782,"[ 0.80984787  2.0554407  -0.2411816   0.60501551  0.35780412  1.7300779
 -0.53020678  0.36002263  1.06136602 -1.7136482   0.        ]",[ 3.3247328   0.30539558],-0.249637987,[ 3.4967382   0.78838879],[-0.92108846 -0.00445043],"[[ 0.08573509 -0.02116414  0.0405738   0.19955125]
 [-0.00021096 -0.00295117  0.          0.        ]]"
1,-0.910184,"[ 0.80283958  2.05567871 -0.17253654  0.65148779  0.35780406  1.73007691
 -0.38481683  0.52037447  1.05362574 -1.62031776  0.        ]",[ 3.60989638  0.30354065],-0.241999211464,[ 3.25059366  0.56528765],[-0.92108846 -0.00445043],"[[ 0.1254167  -0.00910531  0.0405738   0.19955125]
 [ 3.95520324  1.20481409  0.          0.        ]]"
2,-0.799732,"[ 0.76659239  2.0552604   0.0291581   0.7898464   0.35780401  1.73007593
 -0.24230213  0.67658025  1.00867549 -1.34650705  0.        ]",[ 3.7436567 -1.1223804],-0.218504501972,[ 2.80700684  0.23682958],[-0.92108846 -0.00445043],"[[ 0.24342175  0.02679552  0.0405738   0.19955125]
 [ 7.83239511  2.38135159  0.          0.        ]]"
3,-0.657719,"[ 0.65763157  2.05496221  0.34805257  0.81839761  0.35780395  1.73007494
 -0.10253243  0.14441851  0.88772319 -0.9674827   0.        ]",[ 2.40652269 -0.97975777],-0.182608010701,[ 2.45913768  0.21810681],[-0.92108846 -0.00445043],"[[  0.43822145   0.03420671   0.0405738    0.19955125]
 [ 11.63490749  -1.62687149   0.           0.        ]]"
4,-0.488644,"[ 0.41284824  2.0548328   0.74161726  0.54421404  0.35780389  1.73007396
  0.03447042 -0.36656035  0.668152   -0.56933515  0.        ]",[ 1.18350563 -0.56968319],-0.138302075288,[ 1.87087083  0.36179787],[-0.92108846 -0.00445043],"[[  0.7083161   -0.03694587   0.0405738    0.19955125]
 [ 15.36214639  -5.475546     0.           0.        ]]"
5,-0.315296,"[-0.02929798  2.03724403  1.12080951  0.04204884  0.35780383  1.73007298
  0.16874246 -0.65182253  0.31277224 -0.19594872  0.        ]",[ 1.26161049 -0.41407566],-0.0834302359618,[ 0.84831697  0.34942585],[-0.92108846 -0.00445043],"[[  1.05220988  -0.16801469   0.0405738    0.19955125]
 [ 19.0150922   -7.624131     0.           0.        ]]"
6,-0.233189,"[-0.6887702   1.98256773  1.34043729 -0.58219793  0.35780378  1.73007199
  0.30035863 -0.8495819  -0.2059958   0.06799467  0.        ]",[-0.10512706  2.66818798],-0.0162872715179,[-0.48434454 -0.06625289],[-0.92108846 -0.00445043],"[[  1.46843729  -0.33544301   0.0405738    0.19955125]
 [ 22.59578353  -9.11364857   0.           0.        ]]"
7,-0.282454,"[-1.42036617  1.90970987  1.24943683 -1.0801233   0.35780372  1.73007101
  0.26860353 -0.2997663  -0.83283621  0.10819449  0.        ]",[-1.33661893  1.39731388],-0.0592848381845,[-1.4851222  -0.31694365],[-0.92108846 -0.00445043],"[[  1.91168511  -0.47616639   0.0405738    0.19955125]
 [ 21.7318697   -4.972459     0.           0.        ]]"
8,-0.409844,"[-1.97960314  1.87239619  0.90447162 -1.27807267  0.35780366  1.73007002
  0.10734222  0.23932585 -1.41185745 -0.09522811  0.        ]",[-2.20978273 -0.60986207],-0.130015272182,[-1.97282255 -0.7047143 ],[-0.92108846 -0.00445043],"[[  2.30230494  -0.53487547   0.0405738    0.19955125]
 [ 17.34466905  -0.91203798   0.           0.        ]]"
9,-0.604307,"[-2.30141636  1.84311525  0.49759272 -1.41643107  0.3578036   1.73006904
 -0.0506491  -0.07861152 -1.79703605 -0.41197888  0.        ]",[-2.35164794  0.43550531],-0.182186068336,[-2.06042743 -0.82560706],[-0.92108846 -0.00445043],"[[  2.60607274  -0.57714243   0.0405738    0.19955125]
 [ 13.0464299   -3.3067294    0.           0.        ]]"
10,-0.752596,"[-2.45260704  1.80736197  0.15193988 -1.56948095  0.35780355  1.73006805
 -0.20557198  0.15926242 -2.00515892 -0.69900008  0.        ]",[-2.30452409  0.33549532],-0.215451865106,[-1.64721835 -0.63537908],[-0.92108846 -0.00445043],"[[ 2.82471363 -0.6253003   0.0405738   0.19955125]
 [ 8.83166954 -1.5150726   0.          0.        ]]"
11,-0.864977,"[-2.50845973  1.79441673 -0.07579326 -1.62121522  0.35780349  1.73006707
 -0.35742903  0.33982186 -2.11647904 -0.90649056  0.        ]",[-0.64092248 -0.40907131],-0.236254436301,[-1.21307373 -0.35482973],[-0.92108846 -0.00445043],"[[ 2.95989603 -0.64195647  0.0405738   0.19955125]
 [ 4.70031653 -0.15510617  0.          0.        ]]"
12,-0.901681,"[-2.52515681  1.77904161 -0.19215712 -1.68040021  0.35780343  1.73006609
 -0.4540286   0.12530282 -2.15641897 -1.00743845  0.        ]",[-0.86691449 -0.56839204],-0.245146807686,[-0.9454205  -0.15434974],[-0.92108846 -0.00445043],"[[ 3.02753444 -0.6612698   0.0405738   0.19955125]
 [ 2.07227204 -1.77085414  0.          0.        ]]"
13,-0.915991,"[-2.52638224  1.73088799 -0.20362075 -1.85168654  0.35780337  1.7300651
 -0.58157649 -0.16869254 -2.12357072 -0.97591748  0.        ]",[-0.46159824  0.56565536],-0.240153786474,[-0.63161051  0.02900296],[-0.92108846 -0.00445043],"[[ 3.03416453 -0.71890419  0.0405738   0.19955125]
 [-1.39773786 -3.98521428  0.          0.        ]]"
14,-0.842534,"[-2.51635107  1.68055758 -0.1242661  -2.01124191  0.35780332  1.73006412
 -0.64771786  0.13923156 -2.04660161 -0.86168055  0.        ]",[-0.91888612 -0.17138604],-0.22668033992,[-0.42642891  0.00921059],[-0.92108846 -0.00445043],"[[ 2.98815564 -0.77533847  0.0405738   0.19955125]
 [-3.19715184 -1.66594386  0.          0.        ]]"
15,-0.766379,"[-2.4825921   1.64327231  0.04567908 -2.11858964  0.35780326  1.73006313
 -0.779018    0.05367591 -1.92274557 -0.68614216  0.        ]",[ 0.46878325 -0.7483135 ],-0.205757742091,[-0.12631765  0.15290433],[-0.92108846 -0.00445043],"[[ 2.88837293 -0.81512295  0.0405738   0.19955125]
 [-6.76924523 -2.31034492  0.          0.        ]]"
