timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.24636,"[ 0.81063228  2.01754908 -0.30094244  0.98271871  0.89059788 -0.13760868
 -0.52904323  0.35933324  0.54112166  0.41693808  0.        ]",[ 0.11943247 -2.98446622],-0.11237352847,[-0.08928944 -2.11110115],[-0.94425458 -0.02201732],"[[ 0.05260165  0.07932941  0.10233095 -0.01590365]
 [ 0.00291075  0.00406734  0.          0.        ]]"
1,-0.289788,"[ 0.81018739  2.0206121  -0.29255958  0.83106758  0.89059766 -0.13760866
 -0.5117287  -0.16755745  0.54455958  0.38450672  0.        ]",[-0.35191263 -1.16908061],-0.111757587048,[ 0.05690934 -1.49406815],[-0.94425458 -0.02201732],"[[ 0.05741505  0.03968027  0.10233095 -0.01590365]
 [ 0.47684731 -3.95578412  0.          0.        ]]"
2,-0.27436,"[ 0.81060504  2.01764428 -0.30041414  0.37905554  0.89059744 -0.13760864
 -0.56287725 -0.68392008  0.54880228  0.24878239  0.        ]",[ 1.01337811 -1.74109804],-0.109055842573,[ 0.56418294 -0.50670826],[-0.94425458 -0.02201732],"[[ 0.05290491 -0.07837201  0.10233095 -0.01590365]
 [-0.92321008 -7.83651224  0.          0.        ]]"
3,-0.328047,"[ 0.80831617  1.97339792 -0.26312273 -0.3551582   0.89059722 -0.13760862
 -0.41763646 -1.19033482  0.52981982  0.08483114  0.        ]",[ 0.32800138  1.23325475],-0.105234999307,[ 0.78762352 -0.02546668],[-0.94425458 -0.02201732],"[[  0.07432892  -0.27328888   0.10233095  -0.01590365]
 [  3.05236506 -11.64247861   0.           0.        ]]"
4,-0.274537,"[ 0.79464175  1.88415203 -0.13583939 -1.03615783  0.890597   -0.1376086
 -0.37249566 -0.6328678   0.49552171  0.0342918   0.        ]",[ 0.70178554 -0.04787015],-0.101184560414,[ 0.5719586  -0.11779159],[-0.94425458 -0.02201732],"[[ 0.14777304 -0.46410245  0.10233095 -0.01590365]
 [ 4.28797165 -7.45283217  0.          0.        ]]"
5,-0.261733,"[ 0.75624451  1.78454426  0.05665805 -1.52734588  0.89059678 -0.13760859
 -0.27416228 -0.63857357  0.46532979  0.10474147  0.        ]",[ 0.70334825 -0.04932765],-0.0975769394433,[ 0.20978619 -0.38341463],[-0.94425458 -0.02201732],"[[ 0.26053789 -0.6135896   0.10233095 -0.01590365]
 [ 6.97958253 -7.49571487  0.          0.        ]]"
6,-0.186293,"[ 0.66230863  1.66042129  0.32916565 -1.97182573  0.89059656 -0.13760857
 -0.17753994 -0.64490951  0.4234915   0.27303691  0.        ]",[-0.23532242 -2.22869038],-0.0948324824467,[-0.40030742 -0.90903121],[-0.94425458 -0.02201732],"[[ 0.42666494 -0.76398205  0.10233095 -0.01590365]
 [ 9.62435826 -7.54333356  0.          0.        ]]"
7,-0.180734,"[ 0.51189436  1.47468444  0.60356362 -2.44465955  0.89059634 -0.13760855
 -0.21845659 -1.15181142  0.34624627  0.4186192   0.        ]",[-0.47126526 -1.86511028],-0.0906375827241,[-0.54106969 -1.44206131],[-0.94425458 -0.02201732],"[[  0.60791538  -0.95307185   0.10233095  -0.01590365]
 [  8.5043744  -11.35296034   0.           0.        ]]"
8,-0.139695,"[ 0.35332184  1.17148775  0.80595203 -2.91624896  0.89059613 -0.13760853
 -0.29268677 -1.64865724  0.22600359  0.4185189   0.        ]",[-0.48552338 -1.95982302],-0.077628622585,[-0.41890734 -2.01889133],[-0.94425458 -0.02201732],"[[  0.75761798  -1.21759571   0.10233095  -0.01590365]
 [  6.47252248 -15.08701423   0.           0.        ]]"
9,-0.081971,"[ 0.2205932   0.74106386  0.93656053 -3.15236653  0.89059591 -0.13760851
 -0.36754654 -2.13569325  0.04544449  0.28525753  0.        ]",[-0.3439383  -2.86416859],-0.0522108703787,[-0.16783769 -2.72849989],[-0.94425458 -0.02201732],"[[  8.66511428e-01  -1.55606093e+00   1.02330950e-01  -1.59036502e-02]
 [  4.42343692e+00  -1.87473492e+01   0.00000000e+00   0.00000000e+00]]"
