timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-1.42325,"[ 0.80631171  2.03367853 -0.55865871  0.85413031 -1.65707403  1.32920982
 -0.52962374  0.35889788  3.0044787  -1.57072064  0.        ]",[ 2.4213603  -9.65768144],-0.435672941967,[ 2.24844623 -8.08289146],[-0.95237869 -0.00352031],"[[-0.0961034   0.04481842 -0.19236406  0.1532928 ]
 [-0.0030583  -0.0043803   0.          0.        ]]"
1,-1.39014,"[ 0.81138287  2.03497104 -0.48978439  0.70121599 -1.65707316  1.32920931
 -0.38465369 -0.16771691  3.00698464 -1.53244107  0.        ]",[  1.74497479 -10.39401211],-0.434446069646,[ 2.29945278 -8.20581055],[-0.95237869 -0.00352031],"[[-0.05645801  0.00498839 -0.19236406  0.1532928 ]
 [ 3.95441497 -3.9654158   0.          0.        ]]"
2,-1.45252,"[ 0.8108785   2.02662401 -0.28428053  0.24794113 -1.65707229  1.3292088
 -0.24255178 -0.68390027  3.00671951 -1.41786024  0.        ]",[ 2.26397192 -7.45294865],-0.430096904248,[ 2.34502792 -8.59439468],[-0.95237869 -0.00352031],"[[ 0.06155121 -0.11327516 -0.19236406  0.1532928 ]
 [ 7.83359233 -7.84798971  0.          0.        ]]"
3,-1.37541,"[ 0.75919086  1.97342014  0.05037732 -0.483767   -1.65707143  1.32920828
 -0.10325809 -1.18984716  2.98102264 -1.23116709  0.        ]",[ 2.09788895 -9.00684309],-0.420741611675,[ 2.22378206 -9.29655838],[-0.95237869 -0.00352031],"[[  0.25637459  -0.30841794  -0.19236406   0.1532928 ]
 [ 11.6361093  -11.6535696    0.           0.        ]]"
4,-1.23547,"[ 0.58671963  1.8223854   0.48412545 -1.41919851 -1.65707056  1.32920777
  0.03329092 -1.68573099  2.8953147  -0.9891518   0.        ]",[  2.12880956 -10.83383518],-0.403613792276,[  1.987149   -10.06930447],[-0.95237869 -0.00352031],"[[  0.52649606  -0.57891341  -0.19236406   0.1532928 ]
 [ 15.36370065 -15.38346231   0.           0.        ]]"
5,-1.08286,"[ 0.21727819  1.51729152  0.94082289 -2.38110634 -1.6570697   1.32920726
  0.16716251 -2.17170364  2.71174447 -0.73434404  0.        ]",[  1.60510716 -10.76941148],-0.375858870658,[  1.77997661 -10.6554985 ],[-0.95237869 -0.00352031],"[[  0.87043535  -0.9232595   -0.19236406   0.1532928 ]
 [ 19.01820219 -19.03881332   0.           0.        ]]"
6,-0.971485,"[-0.3941799   1.02873328  1.28115471 -3.05669262 -1.65706883  1.32920674
  0.29842355 -2.64791038  2.40793266 -0.54456463  0.        ]",[ 2.08983359 -8.62088728],-0.336218263708,[  1.65317154 -10.77141762],[-0.95237869 -0.00352031],"[[  1.28674911  -1.33997626  -0.19236406   0.1532928 ]
 [ 22.60143972 -22.62071927   0.           0.        ]]"
7,-0.772852,"[-1.20343247  0.39883825  1.31511482 -3.03259149 -1.65706797  1.32920623
  0.42713038 -3.11452706  2.00585141 -0.52595432  0.        ]",[ 1.80313292 -8.72935467],-0.288596731084,[  1.69431067 -10.1646986 ],[-0.95237869 -0.00352031],"[[  1.77402825  -1.82760734  -0.19236406   0.1532928 ]
 [ 26.11495116 -26.13050726   0.           0.        ]]"
8,-0.591084,"[-2.02120071 -0.21829907  0.87140846 -1.95507108 -1.6570671   1.32920572
  0.5533141  -3.5718135   1.59954075 -0.77420575  0.        ]",[  2.1477677  -10.22073786],-0.248907450685,[ 1.84144163 -9.37842178],[-0.95237869 -0.00352031],"[[  2.33088821  -2.38472861  -0.19236406   0.1532928 ]
 [ 29.5595858  -29.57013667   0.           0.        ]]"
9,-0.636406,"[-2.5144429  -0.56321633 -0.06985072  0.17798387 -1.65706624  1.32920521
  0.6769804  -3.24954869  1.35446556 -1.3004362   0.        ]",[ 2.10975405 -7.51571389],-0.247792352039,[ 2.33655453 -7.53759098],[-0.95237869 -0.00352031],"[[  2.955952    -3.00996395  -0.19236406   0.1532928 ]
 [ 32.9354992  -27.14618831   0.           0.        ]]"
10,-0.737544,"[-2.33271021 -0.57168359 -1.23640291  0.93440333 -1.65706537  1.32920469
  0.79817987  0.36850605  1.36301774 -1.449167    0.        ]",[ 2.43477333 -6.53781516],-0.257592042438,[ 2.44204998 -5.40382624],[-0.95237869 -0.00352031],"[[  3.64786203  -3.20734452  -0.19236406   0.1532928 ]
 [ 36.24407272   0.06786675   0.           0.        ]]"
11,-0.740346,"[-1.37209357 -0.5744191  -2.0523701   0.72557793 -1.65706451  1.32920418
  0.91694051  0.85485319  1.29553091 -1.33418384  0.        ]",[ 2.68428699 -5.12504021],-0.24404261831,[ 2.36352587 -5.71863604],[-0.95237869 -0.00352031],"[[  4.40527223  -3.15292434  -0.19236406   0.1532928 ]
 [ 39.48607094   3.72604298   0.           0.        ]]"
12,-0.617742,"[-0.03855904 -0.57249603 -1.90833282  0.46913171 -1.65706364  1.32920367
  1.03334004  0.7230268   1.17376114 -1.36800602  0.        ]",[ 0.87840551 -6.64277462],-0.234596783589,[ 1.96254528 -6.00049925],[-0.95237869 -0.00352031],"[[  5.22687522  -3.08612328  -0.19236406   0.1532928 ]
 [ 42.66361609   2.73448088   0.           0.        ]]"
13,-0.651845,"[ 0.78794405 -0.56833275 -0.69761051  0.30899942 -1.65706278  1.32920316
  1.12979774  0.56009674  1.16457129 -1.50863995  0.        ]",[ 1.46556003 -5.6274208 ],-0.243125848003,[ 1.81021357 -5.95343781],[-0.95237869 -0.00352031],"[[  6.10656691  -3.04430376  -0.19236406   0.1532928 ]
 [ 45.29677992   1.5089649    0.           0.        ]]"
14,-0.711117,"[ 0.35209745 -0.56526953  0.80899654  0.22596436 -1.65706191  1.32920264
  1.24198268  0.45797504  1.27745433 -1.57650186  0.        ]",[ 1.70327567 -5.26959913],-0.257887064601,[ 1.77010012 -5.65637064],[-0.95237869 -0.00352031],"[[  7.04322947  -3.02255593  -0.19236406   0.1532928 ]
 [ 48.35927681   0.74083325   0.           0.        ]]"
