timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-1.14602,"[ 0.86081654  2.60015296 -0.403943    0.48631223 -1.45781735 -1.62055924
 -0.52594956  0.37941988  2.68367945  1.68933186  0.        ]",[-1.69698641 -6.46850285],-0.415970709024,[-2.69844508 -6.70232964],[-0.54140419 -0.05718414],"[[-0.02478749 -0.08377471 -0.16901782 -0.18728656]
 [ 0.00165395 -0.00023755  0.          0.        ]]"
1,-1.16942,"[ 0.85795607  2.59382892 -0.47059643  0.31937263 -1.45781615 -1.6205577
 -0.69378456 -0.13620567  2.67242422  1.57321801  0.        ]",[-2.09008404 -5.16227092],-0.409550434363,[-2.42688441 -6.52359867],[-0.54140419 -0.05718414],"[[-0.06442994 -0.12349184 -0.16901782 -0.18728656]
 [-3.95274264 -3.95828812  0.          0.        ]]"
2,-1.04653,"[ 0.83447949  2.56087286 -0.66749477 -0.17112714 -1.45781495 -1.62055615
 -0.85830568 -0.64162449  2.60137376  1.23742038  0.        ]",[-1.02891303 -6.16666212],-0.387941204658,[-1.86155474 -6.0442605 ],[-0.54140419 -0.05718414],"[[-0.18237665 -0.24158393 -0.16901782 -0.18728656]
 [-7.82906291 -7.83799021  0.          0.        ]]"
3,-1.01056,"[ 0.74763759  2.46132339 -0.98198131 -0.94674849 -1.45781375 -1.62055461
 -1.01959218 -1.1370303   2.3704786   0.74500253  0.        ]",[-0.0107397  -4.30682596],-0.344842979257,[-0.87913978 -5.13258028],[-0.54140419 -0.05718414],"[[ -0.37708432  -0.43649907  -0.16901782  -0.18728656]
 [-11.62917497 -11.64083319   0.           0.        ]]"
4,-0.805463,"[ 0.57156039  2.23715847 -1.32338714 -1.90431199 -1.45781256 -1.62055306
 -1.01162509 -1.62280004  1.92080874  0.31370651  0.        ]",[ 0.27439582 -5.02630682],-0.280005796886,[ 0.21322247 -4.04765272],[-0.54140419 -0.05718414],"[[ -0.6077828   -0.70672904  -0.16901782  -0.18728656]
 [-11.44147355 -15.36971462   0.           0.        ]]"
5,-0.574395,"[ 0.34305952  1.83171845 -1.59681652 -2.8275973  -1.45781136 -1.62055152
 -0.95598643 -2.09898542  1.3458333   0.17705398  0.        ]",[ 0.15177823 -4.57468858],-0.204313369533,[ 0.9342953  -3.21061659],[-0.54140419 -0.05718414],"[[ -0.82345752  -1.05079855  -0.16901782  -0.18728656]
 [-10.13057266 -19.02503706   0.           0.        ]]"
6,-0.468266,"[ 0.0928126   1.22649044 -1.79473396 -3.36356075 -1.45781016 -1.62054998
 -0.92209772 -2.56571208  0.81027368  0.41778247  0.        ]",[ 2.13417783 -1.67973259],-0.138869452385,[ 1.21282327 -2.78524685],[-0.54140419 -0.05718414],"[[ -1.01805554  -1.46724615  -0.16901782  -0.18728656]
 [ -9.33212563 -22.60777193   0.           0.        ]]"
7,-0.296506,"[-0.1152453   0.4915446  -1.9074629  -3.07865813 -1.45780896 -1.62054843
 -0.7464282  -3.02326708  0.53628189  0.95107423  0.        ]",[ 0.33764049 -3.76470358],-0.135512166283,[ 1.07780457 -2.92039824],[-0.54140419 -0.05718414],"[[ -1.16317157  -1.95464253  -0.16901782  -0.18728656]
 [ -5.19315291 -26.12013093   0.           0.        ]]"
8,-0.569392,"[-0.25051107 -0.17523406 -1.96089185 -1.64988627 -1.45780777 -1.62054689
 -0.68547729 -3.47171023  0.63034931  1.53769368  0.        ]",[ 0.94795391 -4.56504065],-0.191794904666,[ 1.05127084 -3.45358706],[-0.54140419 -0.05718414],"[[ -1.25262773  -2.51158449  -0.16901782  -0.18728656]
 [ -3.75708434 -29.56258216   0.           0.        ]]"
9,-0.877939,"[-0.30733154 -0.47047867 -1.97916033  0.81922784 -1.45780657 -1.62054534
 -0.52308207 -3.08750152  1.05100379  1.90936795  0.        ]",[ 1.90321287 -5.9742532 ],-0.257237307126,[ 0.84456342 -4.20016861],[-0.54140419 -0.05718414],"[[ -1.28938767  -3.13669062  -0.16901782  -0.18728656]
 [  0.06913221 -26.61335872   0.           0.        ]]"
10,-0.852314,"[-0.24382966 -0.45206619 -1.95858088  1.49224045 -1.45780537 -1.6205438
 -0.35504202  0.69089944  1.18980648  1.94988331  0.        ]",[ 0.66940693 -5.37673221],-0.272463729882,[ 0.463227   -4.75931168],[-0.54140419 -0.05718414],"[[-1.248277   -3.29656072 -0.16901782 -0.18728656]
 [ 4.02834854  2.39072712  0.          0.        ]]"
