timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-1.12978,"[ 0.83917632  2.29391006 -0.44158697  1.02078017 -1.67035031 -0.66930625
 -0.53238928  0.37192453  2.95019707  0.82911716  0.        ]",[ -1.7076573  -10.31231293],-0.411226900698,[-1.54318655 -9.47894764],[-0.79534745 -0.02971952],"[[-0.03005054  0.06305377 -0.19385418 -0.07744026]
 [-0.00131924  0.00389746  0.          0.        ]]"
1,-1.24918,"[ 0.8358963   2.29631902 -0.50951598  0.86034211 -1.6703492  -0.66930608
 -0.68369254 -0.14755074  2.94814296  0.70903294  0.        ]",[-0.5338084  -6.92745371],-0.408756045334,[-0.99504304 -9.04560757],[-0.79534745 -0.02971952],"[[-0.06975174  0.02341853 -0.19385418 -0.07744026]
 [-3.95563806 -3.95423538  0.          0.        ]]"
2,-1.16905,"[ 0.81625698  2.29040812 -0.67869874  0.38271941 -1.67034809 -0.66930591
 -0.76144071 -0.65683854  2.90910834  0.39216334  0.        ]",[-1.44137028 -8.58724779],-0.399894591323,[-0.34420338 -8.47095585],[-0.79534745 -0.02971952],"[[-0.16925155 -0.0946006  -0.19385418 -0.07744026]
 [-5.98759378 -7.83474531  0.          0.        ]]"
3,-1.26759,"[ 0.75189426  2.23813927 -0.94121247 -0.39106279 -1.67034698 -0.66930574
 -0.90822573 -1.15594664  2.74609696 -0.08378833  0.        ]",[ 1.61007522 -7.37869819],-0.378708841687,[ 0.56477308 -7.51771879],[-0.79534745 -0.02971952],"[[ -0.32749268  -0.2894518   -0.19385418  -0.07744026]
 [ -9.8238305  -11.63769321   0.           0.        ]]"
4,-1.15838,"[ 0.65097477  2.08194669 -1.18477826 -1.38560794 -1.67034586 -0.66930557
 -0.74939526 -1.6455607   2.42322109 -0.5150763   0.        ]",[ 0.68155976 -7.05368863],-0.343935438813,[ 0.58265555 -7.3525157 ],[-0.79534745 -0.02971952],"[[ -0.48232005  -0.55963627  -0.19385418  -0.07744026]
 [ -5.67279867 -15.36830625   0.           0.        ]]"
5,-0.955024,"[ 0.58020937  1.75995544 -1.31116462 -2.41776889 -1.67034475 -0.6693054
 -0.64192905 -2.12540863  2.03210205 -0.72201964  0.        ]",[-0.29789215 -7.71797005],-0.301558825869,[ 0.12055056 -7.77294922],[-0.79534745 -0.02971952],"[[ -0.56759524  -0.90368652  -0.19385418  -0.07744026]
 [ -2.86417189 -19.02451505   0.           0.        ]]"
6,-0.758496,"[ 0.51593658  1.23816553 -1.40795257 -3.15979738 -1.67034364 -0.66930523
 -0.6849104  -2.59559346  1.58233132 -0.70423459  0.        ]",[ 0.23377427 -7.51384066],-0.247584522429,[ 0.15550748 -7.51654148],[-0.79534745 -0.02971952],"[[ -0.6361463   -1.32012207  -0.19385418  -0.07744026]
 [ -3.98749466 -22.60710946   0.           0.        ]]"
7,-0.543414,"[ 0.44417069  0.55885337 -1.50145933 -3.17344693 -1.67034253 -0.66930506
 -0.64659326 -3.05652855  1.16614837 -0.40298653  0.        ]",[ 1.19135547 -7.59720405],-0.188308638138,[ 0.31735012 -6.92932415],[-0.79534745 -0.02971952],"[[ -0.70584732  -1.80750279  -0.19385418  -0.07744026]
 [ -2.98607999 -26.11924449   0.           0.        ]]"
8,-0.410903,"[ 0.42304302 -0.11460939 -1.5265995  -2.07596362 -1.67034142 -0.66930488
 -0.49298101 -3.50835271  0.98891579  0.14118321  0.        ]",[ 0.92994854 -5.64309761],-0.158923450563,[ 0.55575418 -6.3087697 ],[-0.79534745 -0.02971952],"[[ -0.7252912   -2.36443047  -0.19385418  -0.07744026]
 [  1.02857472 -29.56198411   0.           0.        ]]"
9,-0.592103,"[ 0.48391778 -0.50251369 -1.45132959  0.15167389 -1.6703403  -0.66930471
 -0.35294703 -3.95118242  1.13182477  0.75054246  0.        ]",[ 0.94267581 -4.6345444 ],-0.189953431991,[ 1.03218353 -5.6884923 ],[-0.79534745 -0.02971952],"[[ -0.66800361  -2.98952539  -0.19385418  -0.07744026]
 [  4.68836174 -32.93622254   0.           0.        ]]"
