timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.05827334  2.00641677 -0.11355857  0.87675826 -0.86991936  1.46512229
 -0.24257153  0.35423729  1.9519993  -1.31636148  0.        ]",-1.14345,[ 0.16344381 -0.52783074],-0.354422925394,[ 0.64373231 -2.10469556],[-0.10490466 -0.23036595],"[[-0.05341446  0.06495651 -0.10024393  0.16756207]
 [ 0.0049748  -0.00388547  0.          0.        ]]"
1,"[ 1.05872776  2.00791078 -0.10347258  0.81386952 -0.86991583  1.46511164
 -0.18890919  0.06463554  1.95225968 -1.32382381  0.        ]",-1.13372,[ 0.51182558 -1.00539815],-0.354909599871,[ 0.62451315 -2.09052992],[-0.10490466 -0.23036595],"[[-0.04682063  0.04390747 -0.10024393  0.16756207]
 [ 0.65224991 -2.09405128  0.          0.        ]]"
2,"[ 1.06011914  2.00824314 -0.05258246  0.57097782 -0.8699123   1.46510099
 -0.02199445 -0.47834647  1.95194516 -1.33946238  0.        ]",-1.08267,[-0.66341674 -2.28575765],-0.355825793258,[ 0.57716477 -2.05596995],[-0.10490466 -0.23036595],"[[-0.01357518 -0.03729329 -0.10024393  0.16756207]
 [ 2.66558691 -6.01296137  0.          0.        ]]"
3,"[ 1.06012654  1.98375317 -0.01205049  0.09961606 -0.86990877  1.46509034
 -0.24381965 -1.01032463  1.93992309 -1.43408304  0.        ]",-1.14246,[-0.2227926  -0.86432074],-0.360302800598,[ 0.63123828 -2.00667453],[-0.10490466 -0.23036595],"[[ 0.01289099 -0.19607551 -0.10024393  0.16756207]
 [-0.0100857  -9.85247013  0.          0.        ]]"
4,"[ 1.06022658  1.89097468 -0.02588216 -0.55252519 -0.86990524  1.46507969
 -0.31678647 -1.45742565  1.88483704 -1.641766    0.        ]",-1.07705,[-0.4057951  -2.85274263],-0.367956589809,[ 0.71756524 -1.92473722],[-0.10490466 -0.23036595],"[[  3.85921074e-03  -4.25502049e-01  -1.00243932e-01   1.67562074e-01]
 [ -8.90222544e-01  -1.30794325e+01   0.00000000e+00   0.00000000e+00]]"
5,"[ 1.05961118  1.67656284 -0.07752852 -1.29984738 -0.86990171  1.46506904
 -0.44836626 -1.97006553  1.74174228 -1.91182938  0.        ]",-1.10006,[ 1.48569576 -2.69543279],-0.372903801688,[ 0.82550734 -1.79231119],[-0.10490466 -0.23036595],"[[ -0.02986776  -0.72421466  -0.10024393   0.16756207]
 [ -2.4773521  -16.77950604   0.           0.        ]]"
6,"[ 1.0591562   1.28959446 -0.09185363 -1.97883325 -0.86989818  1.4650584
 -0.11629542 -2.47278092  1.50251863 -2.11536149  0.        ]",-1.10469,[-0.75703515 -0.85174396],-0.3665425534,[ 0.83841717 -1.60724711],[-0.10490466 -0.23036595],"[[ -0.03922705  -1.09621219  -0.10024393   0.16756207]
 [  1.52807346 -20.40810808   0.           0.        ]]"
7,"[ 1.05916143  0.73266448 -0.09156036 -2.30746447 -0.86989465  1.46504775
 -0.36727197 -2.88391726  1.17257703 -2.19747907  0.        ]",-1.01279,[ 0.08191628 -1.26618184],-0.345231111945,[ 0.87501198 -1.41194892],[-0.10490466 -0.23036595],"[[ -0.03903555  -1.53415104  -0.10024393   0.16756207]
 [ -1.4992031  -23.37593523   0.           0.        ]]"
8,"[ 1.05723326  0.08883828 -0.13202331 -1.99047462 -0.86989112  1.4650371
 -0.33813747 -3.36830572  0.77917609 -2.09694008  0.        ]",-0.886166,[ 1.05341355 -1.32311887],-0.305195553979,[ 0.80768573 -1.21597886],[-0.10490466 -0.23036595],"[[ -0.06549269  -2.03675464  -0.10024393   0.16756207]
 [ -1.14779555 -26.87276442   0.           0.        ]]"
9,"[ 1.05857303 -0.4570664  -0.1060832  -0.83771249 -0.86988759  1.46502645
 -0.00824435 -3.84305561  0.48566198 -1.7335467   0.        ]",-0.747333,[ 2.81037619 -0.85782674],-0.246133579531,[ 0.63116354 -1.09572542],[-0.10490466 -0.23036595],"[[ -0.04852769  -2.6086014   -0.10024393   0.16756207]
 [  2.83134022 -30.30042502   0.           0.        ]]"
10,"[ 1.05865269 -0.6407583   0.04055328  0.71790079 -0.86988406  1.4650158
  0.31536648 -1.33895183  0.40219656 -1.35523805  0.        ]",-0.627513,[ 1.3776797  -0.60780793],-0.198565506576,[ 0.54324722 -1.19232631],[-0.10490466 -0.23036595],"[[  0.04725395  -3.15340449  -0.10024393   0.16756207]
 [  6.73470065 -12.22579008   0.           0.        ]]"
11,"[ 1.02656089 -0.63835324  0.30294898  0.86610086 -0.86988053  1.46500516
  0.63261709  0.73549442  0.38880318 -1.241578    0.        ]",-0.536137,[ 0.79269315 -2.51464156],-0.185169330228,[ 0.51339388 -1.27322543],[-0.10490466 -0.23036595],"[[  0.22034402  -3.20297583  -0.10024393   0.16756207]
 [ 10.56135206   2.74767241   0.           0.        ]]"
12,"[ 0.91497181 -0.64075866  0.64945196  0.64808849 -0.869877    1.46499451
  0.87548609  0.86051313  0.40784926 -1.32714101  0.        ]",-0.532423,[ 0.17521469 -2.7548032 ],-0.195834572705,[ 0.46251088 -1.26122808],[-0.10490466 -0.23036595],"[[  0.460964    -3.13007299  -0.10024393   0.16756207]
 [ 13.49083847   3.6500869    0.           0.        ]]"
