timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.870472,"[ 0.87035848  2.52285655 -0.3200596   0.83842022 -0.23333635 -0.44233336
 -0.50110334  0.37847294  1.57639806  0.48206088  0.        ]",[-0.91076431 -0.6074797 ],-0.241419932508,[-0.1848062  -2.76623702],[-0.4434171  -0.11080868],"[[-0.04131376  0.00588307 -0.02766899 -0.05127471]
 [ 0.00442854  0.00241839  0.          0.        ]]"
1,-0.829813,"[ 0.86707663  2.52262435 -0.37957489  0.74208371 -0.23333623 -0.4423331
 -0.68535738  0.06142538  1.57150303  0.39039873  0.        ]",[ 0.38248708 -2.17949438],-0.239163766523,[ 0.09161329 -2.66944218],[-0.4434171  -0.11080868],"[[-0.07736538 -0.01818884 -0.02766899 -0.05127471]
 [-3.59760031 -2.40160124  0.          0.        ]]"
2,-0.805455,"[ 0.85802972  2.51449279 -0.47173259  0.39351547 -0.23333611 -0.44233284
 -0.6042419  -0.45458415  1.54718483  0.20056552  0.        ]",[-0.56614598 -1.76734796],-0.233962036853,[ 0.2379605  -2.60581827],[-0.4434171  -0.11080868],"[[-0.13340714 -0.10547782 -0.02766899 -0.05127471]
 [-2.01186583 -6.31425456  0.          0.        ]]"
3,-0.754075,"[ 0.8423702   2.4681909  -0.57334965 -0.25351224 -0.23333599 -0.44233258
 -0.71669918 -0.96018401  1.47434094 -0.06500269  0.        ]",[ 0.80718709 -3.29399283],-0.224725134013,[ 0.6005258 -2.4572773],[-0.4434171  -0.11080868],"[[ -0.1957018   -0.27022791  -0.02766899  -0.05127471]
 [ -4.21032507 -10.14797964   0.           0.        ]]"
4,-0.782006,"[ 0.82507809  2.33048765 -0.6561463  -1.14208286 -0.23333587 -0.44233232
 -0.54904081 -1.4560444   1.32659074 -0.34566476  0.        ]",[ 1.83557628 -1.46236903],-0.210261759891,[ 0.78195143 -2.33037949],[-0.4434171  -0.11080868],"[[ -0.24702302  -0.51091178  -0.02766899  -0.05127471]
 [ -0.93274736 -13.90786499   0.           0.        ]]"
5,-0.697975,"[ 0.83270887  2.0374818  -0.62200981 -2.12775836 -0.23333575 -0.44233206
 -0.34568739 -1.94210395  1.13856445 -0.50607     0.        ]",[ 1.5712432  -1.55704834],-0.191643854084,[ 0.66927278 -2.26979494],[-0.4434171  -0.11080868],"[[ -0.22579166  -0.82604818  -0.02766899  -0.05127471]
 [  3.04264122 -17.59345494   0.           0.        ]]"
6,-0.522293,"[ 0.85952792  1.54240257 -0.45932251 -2.93545709 -0.23333563 -0.44233181
 -0.14635062 -2.41849162  0.92924282 -0.52162113  0.        ]",[-0.11709701 -2.22056428],-0.166702026806,[ 0.27528483 -2.25487924],[-0.4434171  -0.11080868],"[[ -0.12584088  -1.2141613   -0.02766899  -0.05127471]
 [  6.93950818 -21.20573958   0.           0.        ]]"
7,-0.366997,"[ 0.87162628  0.86164095 -0.24030276 -3.16606095 -0.23333551 -0.44233155
 -0.17709147 -2.88526752  0.66482843 -0.42418043  0.        ]",[ 0.91274289 -2.48488928],-0.130482205353,[ 0.13840675 -2.12413502],[-0.4434171  -0.11080868],"[[  6.92159856e-03  -1.67378841e+00  -2.76689932e-02  -5.12747148e-02]
 [  6.33854861e+00  -2.47451896e+01   0.00000000e+00   0.00000000e+00]]"
8,-0.27337,"[  8.49882020e-01   1.25764550e-01   2.58889979e-02  -2.41255703e+00
  -2.33335385e-01  -4.42331288e-01   1.25915114e-03  -3.34284336e+00
   3.61232489e-01  -1.79406082e-01   0.00000000e+00]",[-0.06073733 -0.3827326 ],-0.0827667998054,[-0.31168991 -2.05375719],[-0.4434171  -0.11080868],"[[  1.68673394e-01  -2.20350629e+00  -2.76689932e-02  -5.12747148e-02]
 [  9.82515188e+00  -2.82149432e+01   0.00000000e+00   0.00000000e+00]]"
9,-0.213578,"[ 0.77284517 -0.39102816  0.33210343 -0.61065265 -0.23333526 -0.44233103
 -0.02102495 -3.46898147  0.07259457  0.21573807  0.        ]",[ 0.48537516 -2.43952931],-0.041215257569,[-0.55163628 -1.93100476],[-0.4434171  -0.11080868],"[[  3.60805161e-01  -2.77740289e+00  -2.76689932e-02  -5.12747148e-02]
 [  9.38951664e+00  -2.91715675e+01   0.00000000e+00   0.00000000e+00]]"
