timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-0.692893,"[ 0.85734333  2.59270529 -0.22899135  0.76078859  0.4106816  -1.3460199
 -0.51909954  0.37865888  1.02566865  1.62838499  0.        ]",[-1.16860604 -4.51840746],-0.233215344845,[-1.87143075 -3.54910564],[-0.51736683 -0.05481373],"[[ 0.06468774 -0.01771092  0.04690894 -0.15539833]
 [-0.00137497 -0.00250374  0.          0.        ]]"
1,-0.719775,"[ 0.86018947  2.59040797 -0.29552121  0.59461856  0.41068146 -1.34601873
 -0.69537184 -0.1379465   1.02751397  1.51188952  0.        ]",[-0.71990809 -2.97204435],-0.224470543931,[-1.4343133  -3.30905867],[-0.51736683 -0.05481373],"[[ 0.02498544 -0.05747289  0.04690894 -0.15539833]
 [-3.95569631 -3.96050735  0.          0.        ]]"
2,-0.627395,"[ 0.85532577  2.56935102 -0.47466909  0.10415189  0.41068131 -1.34601756
 -0.81876965 -0.64438272  0.99789272  1.1897018   0.        ]",[ 0.20220709 -3.12515141],-0.198827680443,[-0.69558692 -2.8843627 ],[-0.51736683 -0.05481373],"[[-0.08190228 -0.17561328  0.04690894 -0.15539833]
 [-6.72388699 -7.84059995  0.          0.        ]]"
3,-0.542427,"[ 0.82653377  2.48883452 -0.68221337 -0.6798772   0.41068116 -1.3460164
 -0.7771295  -1.14097427  0.87536668  0.78219533  0.        ]",[ 0.58011985 -1.85178412],-0.161473038895,[ 0.06395396 -2.38591075],[-0.51736683 -0.05481373],"[[ -0.20700729  -0.37059885   0.04690894  -0.15539833]
 [ -5.78978275 -11.64527046   0.           0.        ]]"
4,-0.431033,"[ 0.78988801  2.28863148 -0.83095697 -1.66592715  0.41068101 -1.34601523
 -0.66968753 -1.62780063  0.64948906  0.4372053   0.        ]",[ 1.2087118  -1.87680822],-0.119511572067,[ 0.66221267 -1.90384221],[-0.51736683 -0.05481373],"[[ -0.29861956  -0.64092729   0.04690894  -0.15539833]
 [ -3.37954605 -15.37513257   0.           0.        ]]"
5,-0.258696,"[ 0.7765102   1.90718646 -0.87441424 -2.65043481  0.41068086 -1.34601406
 -0.49033649 -2.10504594  0.36269737  0.25284796  0.        ]",[-0.07752788 -2.70683112],-0.0779831044244,[ 0.79984987 -1.69805276],[-0.51736683 -0.05481373],"[[ -0.32584256  -0.98511687   0.04690894  -0.15539833]
 [  0.64382701 -19.03160381   0.           0.        ]]"
6,-0.234739,"[ 0.78138846  1.3176875  -0.85902842 -3.28780994  0.41068072 -1.3460129
 -0.50461332 -2.57266202  0.02556016  0.23829653  0.        ]",[ 1.57555287 -1.00658964],-0.0355671045663,[ 1.0141201  -1.52477849],[-0.51736683 -0.05481373],"[[ -0.31617729  -1.40169549   0.04690894  -0.15539833]
 [  0.32355096 -22.61432312   0.           0.        ]]"
7,-0.0862291,"[ 0.80269543  0.57961438 -0.78500058 -3.13720324  0.41068057 -1.34601173
 -0.32854203 -3.03110349 -0.30805195  0.43762505  0.        ]",[ 0.15205364 -3.92771219],-0.0389863619797,[ 0.78814948 -1.59728634],[-0.51736683 -0.05481373],"[[ -0.27007786  -1.88922446   0.04690894  -0.15539833]
 [  4.27334945 -26.12678333   0.           0.        ]]"
8,-0.306701,"[ 0.83500077 -0.11770499 -0.63682382 -1.8443779   0.41068042 -1.34601056
 -0.30555512 -3.48037996 -0.55743432  0.86021205  0.        ]",[ 1.76005666 -2.26029018],-0.0942897994389,[ 0.57750994 -1.78044415],[-0.51736683 -0.05481373],"[[ -0.17943706  -2.44629777   0.04690894  -0.15539833]
 [  4.78901158 -29.5690686    0.           0.        ]]"
9,-0.540467,"[ 0.85907336 -0.46987055 -0.41271837  0.54208297  0.41068027 -1.34600939
 -0.13332508 -3.13071324 -0.65515701  1.45512394  0.        ]",[ 0.20645514 -0.4613602 ],-0.158719607995,[ 0.02771731 -2.3211894 ],[-0.51736683 -0.05481373],"[[ -0.04489746  -3.07153202   0.04690894  -0.15539833]
 [  8.65263865 -26.89013208   0.           0.        ]]"
10,-0.397357,"[ 0.84620377 -0.46460812 -0.11222454  1.28793742  0.41068012 -1.34600823
 -0.10446723  0.54029644 -0.66149694  1.63104171  0.        ]",[-0.82372183 -3.02037258],-0.177021802063,[-0.2550301  -2.85147834],[-0.51736683 -0.05481373],"[[ 0.13465406 -3.25013814  0.04690894 -0.15539833]
 [ 9.30000453  1.23585735  0.          0.        ]]"
11,-0.339612,"[ 0.79566326 -0.47273421  0.13596949  0.97793441  0.41067998 -1.34600706
 -0.25804947  0.96789099 -0.65977348  1.53180924  0.        ]",[ 0.30166154 -4.40233905],-0.166756882748,[-0.25147873 -2.83681583],[-0.51736683 -0.05481373],"[[ 0.28608708 -3.17580947  0.04690894 -0.15539833]
 [ 5.85470182  4.5119404   0.          0.        ]]"
12,-0.293525,"[ 0.7255346  -0.47211957  0.33739796  0.64916934  0.41067983 -1.34600589
 -0.20997703  0.79078272 -0.6325438   1.44452161  0.        ]",[-1.09489025 -3.31688608],-0.156597734415,[-0.56196994 -2.8883183 ],[-0.51736683 -0.05481373],"[[ 0.41400122 -3.09717975  0.04690894 -0.15539833]
 [ 6.93310594  3.15500237  0.          0.        ]]"
13,-0.267528,"[ 0.65588585 -0.46711236  0.48378299  0.44960119  0.41067968 -1.34600473
 -0.39259355  0.60246458 -0.6037484   1.39775425  0.        ]",[-1.25082703 -3.8378403 ],-0.150524507953,[-0.45103163 -2.81111097],[-0.51736683 -0.05481373],"[[ 0.5115605  -3.04934641  0.04690894 -0.15539833]
 [ 2.83648005  1.71217735  0.          0.        ]]"
14,-0.318334,"[ 0.6428221  -0.46318076  0.50771984  0.34738823  0.41067953 -1.34600356
 -0.57159316  0.48778108 -0.5898064   1.37724642  0.        ]",[ 0.53450283 -3.79428486],-0.147812000025,[-0.17105041 -2.68540335],[-0.51736683 -0.05481373],"[[ 0.52800134 -3.02477233  0.04690894 -0.15539833]
 [-1.17900902  0.83351453  0.          0.        ]]"
