timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-1.16391,"[ 0.86302569  2.53285384 -0.10869992  0.69392997 -0.89082825 -1.22292034
 -0.50440214  0.37812068  2.15103895  1.51460464  0.        ]",[-1.55707827 -3.47156291],-0.349941727275,[-1.62622452 -3.95321083],[-0.46039265 -0.11598644],"[[ 0.09339668 -0.03077131 -0.10318917 -0.14120434]
 [-0.00075659 -0.00101984  0.          0.        ]]"
1,-1.12622,"[ 0.86752452  2.52980781 -0.17427518  0.53404695 -0.89082751 -1.22291893
 -0.70271348 -0.14299483  2.15476328  1.40024535  0.        ]",[-0.81301246 -4.44481741],-0.344868425392,[-1.40731966 -3.83750629],[-0.46039265 -0.11598644],"[[ 0.05370661 -0.0705039  -0.10318917 -0.14120434]
 [-3.9550923  -3.95905295  0.          0.        ]]"
2,-1.05654,"[ 0.86725459  2.50676469 -0.35737294  0.06239686 -0.89082677 -1.22291753
 -0.86001099 -0.65383333  2.12973621  1.07625705  0.        ]",[-0.99900917 -4.69326668],-0.328281978497,[-1.0057478  -3.63771963],[-0.46039265 -0.11598644],"[[-0.0568646  -0.18861404 -0.10318917 -0.14120434]
 [-7.09161603 -7.83903002  0.          0.        ]]"
3,-1.00707,"[ 0.8266466   2.42380072 -0.65208761 -0.68996095 -0.89082604 -1.22291612
 -1.05111643 -1.15451565  1.97926469  0.58029075  0.        ]",[-2.01419008 -2.61333052],-0.294840235959,[-0.29620609 -3.24974918],[-0.46039265 -0.11598644],"[[ -0.2369293   -0.38354994  -0.10318917  -0.14120434]
 [-10.90227547 -11.64187297   0.           0.        ]]"
4,-0.898571,"[ 0.6863898   2.22207188 -1.04658278 -1.63276273 -0.8908253  -1.22291471
 -1.23869101 -1.64526358  1.57512693  0.03853221  0.        ]",[ 0.84044142 -1.5706305 ],-0.23669882908,[ 0.75090474 -2.61561632],[-0.46039265 -0.11598644],"[[ -0.49249942  -0.65378603  -0.10318917  -0.14120434]
 [-14.64253835 -15.36927377   0.           0.        ]]"
5,-0.602456,"[ 0.45674751  1.84193087 -1.39142922 -2.56802943 -0.89082456 -1.22291331
 -1.05746416 -2.12660045  0.9723128  -0.22183088  0.        ]",[ 0.84675706 -2.74984161],-0.16103500265,[ 1.14599657 -2.16334414],[-0.46039265 -0.11598644],"[[ -0.74909198  -0.99785295  -0.10318917  -0.14120434]
 [-11.02889761 -19.02521733   0.           0.        ]]"
6,-0.353291,"[ 0.24446665  1.25851973 -1.59514863 -3.16223643 -0.89082383 -1.2229119
 -0.87860608 -2.59839122  0.42890371 -0.06315449  0.        ]",[ 0.03507127 -1.84668237],-0.0872930397592,[ 1.12435591 -1.86748123],[-0.46039265 -0.11598644],"[[ -0.93388615  -1.41431164  -0.10318917  -0.14120434]
 [ -7.46248374 -22.60869045   0.           0.        ]]"
7,-0.264416,"[ 0.05370343  0.53237229 -1.72463839 -2.99283291 -0.89082309 -1.2229105
 -0.86441533 -3.06073844  0.09660675  0.41561554  0.        ]",[ 1.18515712 -1.34733308],-0.05476871508,[ 1.07071376 -1.65513968],[-0.46039265 -0.11598644],"[[ -1.08029516  -1.90172046  -0.10318917  -0.14120434]
 [ -7.17953423 -26.12048669   0.           0.        ]]"
8,-0.491511,"[-0.08934099 -0.14854007 -1.79681234 -1.72487055 -0.89082235 -1.22290909
 -0.65894342 -3.51396101  0.11775231  1.00925386  0.        ]",[ 1.52293855 -1.41031347],-0.110691681681,[ 0.9852097  -1.82893085],[-0.46039265 -0.11598644],"[[ -1.18278157  -2.45867087  -0.10318917  -0.14120434]
 [ -3.08243606 -29.56304455   0.           0.        ]]"
9,-0.821001,"[-0.11994071 -0.48475185 -1.80983246  0.5851098  -0.89082162 -1.22290768
 -0.45740173 -3.15466744  0.49135858  1.43052663  0.        ]",[ 1.04185295 -0.66550249],-0.175262100173,[ 0.9569599  -2.10865259],[-0.46039265 -0.11598644],"[[ -1.20411668  -3.08378637  -0.10318917  -0.14120434]
 [  0.93629601 -26.83418313   0.           0.        ]]"
