timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.86161225  2.60372805 -0.35680615  1.07987768 -0.92845386 -1.01695897
 -0.53075454  0.38073106  2.22439033  1.25912968  0.        ]",-0.871962,[-1.82876064 -5.5560934 ],-0.340995621889,[-2.0296855  -6.05811071],[-0.59966165 -0.06497945],"[[ 0.00824378  0.05560155 -0.10746701 -0.11720587]
 [-0.00446616  0.00324251  0.          0.        ]]"
1,"[ 0.86085847  2.6059042  -0.42375259  0.91140661 -0.92845346 -1.01695849
 -0.69286934 -0.13481217  2.22565596  1.14134435  0.        ]",-0.789762,[-1.94129399 -7.15662593],-0.336700657216,[-1.60488844 -5.84337759],[-0.59966165 -0.06497945],"[[-0.03151973  0.01595334 -0.10746701 -0.11720587]
 [-3.95872237 -3.95487692  0.          0.        ]]"
2,"[ 0.84348443  2.59809102 -0.6216247   0.41030575 -0.92845306 -1.01695801
 -0.85177983 -0.64015152  2.19083827  0.79422992  0.        ]",-0.834406,[-0.71831635 -5.49087526],-0.321730728452,[-0.83786094 -5.25020266],[-0.59966165 -0.06497945],"[[-0.14958403 -0.10207128 -0.10746701 -0.11720587]
 [-7.83482215 -7.83465584  0.          0.        ]]"
3,"[ 0.77210117  2.53879509 -0.92145584 -0.40052171 -0.92845266 -1.01695753
 -0.96187497 -1.13553876  2.02094466  0.28198684  0.        ]",-0.824277,[ 0.0275756  -4.36951346],-0.29150699579,[ 0.27006859 -4.24551582],[-0.59966165 -0.06497945],"[[ -0.33322318  -0.296925    -0.10746701  -0.11720587]
 [-10.52023602 -11.63802924   0.           0.        ]]"
4,"[ 0.62961248  2.36535339 -1.23704379 -1.44062806 -0.92845226 -1.01695705
 -0.94884917 -1.62125166  1.64740096 -0.20332485  0.        ]",-0.790118,[ 1.79414259 -3.15784195],-0.24456103349,[ 0.97425359 -3.30625486],[-0.59966165 -0.06497945],"[[ -0.54043871  -0.5671011   -0.10746701  -0.11720587]
 [-10.20252547 -15.36713336   0.           0.        ]]"
5,"[ 0.475856    2.01070649 -1.45901333 -2.51645003 -0.92845185 -1.01695657
 -0.77839316 -2.09751165  1.15925376 -0.43216068  0.        ]",-0.588755,[ 0.28345079 -2.75987549],-0.187984854731,[ 0.89989579 -3.0841713 ],[-0.59966165 -0.06497945],"[[ -0.70277287  -0.91113122  -0.10746701  -0.11720587]
 [ -6.04482701 -19.02367326   0.           0.        ]]"
6,"[ 0.3546383   1.43861769 -1.59169733 -3.28337746 -0.92845145 -1.01695609
 -0.72757391 -2.56421362  0.68240051 -0.34600748  0.        ]",-0.314856,[ 1.33826755 -3.99159364],-0.126620694111,[ 1.02365732 -2.80307746],[-0.59966165 -0.06497945],"[[ -0.81123059  -1.32755599  -0.10746701  -0.11720587]
 [ -4.80526742 -22.60684802   0.           0.        ]]"
7,"[ 0.28745388  0.69649162 -1.65410237 -3.28244438 -0.92845105 -1.0169556
 -0.56152708 -3.02173022  0.34698673  0.02672243  0.        ]",-0.0949485,[ 1.2805764  -4.44165287],-0.0740488495324,[ 1.03131545 -2.75472307],[-0.59966165 -0.06497945],"[[ -0.86670033  -1.81493737  -0.10746701  -0.11720587]
 [ -0.75511449 -26.11952587   0.           0.        ]]"
8,"[ 0.3178285  -0.03611412 -1.62674673 -2.11562071 -0.92845065 -1.01695512
 -0.39872644 -3.47013129  0.27547322  0.56824944  0.        ]",-0.133771,[ 1.07902438 -3.72151926],-0.0818322090196,[ 1.18455327 -2.95512462],[-0.59966165 -0.06497945],"[[ -0.84196299  -2.37187063  -0.10746701  -0.11720587]
 [  3.2158597  -29.56225109   0.           0.        ]]"
9,"[ 0.437386   -0.45357476 -1.50430558  0.23076599 -0.92845025 -1.01695464
 -0.23907655 -3.9096009   0.47503913  1.13294731  0.        ]",-0.567134,[ 2.03442813 -2.11093757],-0.143401597283,[ 1.27645624 -3.40069962],[-0.59966165 -0.06497945],"[[ -0.7385781   -2.99697045  -0.10746701  -0.11720587]
 [  7.10998232 -32.9364457    0.           0.        ]]"
