timestep,rewards,obs,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,-1.29681,"[ 0.85650719  2.59884565 -0.47021222  0.75966247 -1.31821534  0.64711676
 -0.52246018  0.37879144  2.55402013 -0.74693572  0.        ]",[ 2.13177076 -2.15147983],-0.373496162702,[ 1.78045881 -4.04104996],[-0.51754481 -0.06253755],"[[-0.07305765 -0.01843429 -0.15284694  0.07412964]
 [-0.00445504 -0.00273403  0.          0.        ]]"
1,-1.17542,"[ 0.85989648  2.59649793 -0.40376522  0.59254441 -1.3182143   0.64711649
 -0.34981854 -0.13771134  2.55561587 -0.71074846  0.        ]",[ 1.61912504 -4.91216622],-0.372755150389,[ 1.65250599 -4.19089508],[-0.51754481 -0.06253755],"[[-0.03343992 -0.0582317  -0.15284694  0.07412964]
 [ 3.95304732 -3.96380068  0.          0.        ]]"
2,-1.19992,"[ 0.8550529   2.57524821 -0.20577104  0.09937195 -1.31821326  0.64711623
 -0.18059197 -0.64398132  2.55328431 -0.60258667  0.        ]",[ 0.13046633 -3.30413982],-0.369872571699,[ 1.36558712 -4.42135429],[-0.51754481 -0.06253755],"[[ 0.08454234 -0.17646317 -0.15284694  0.07412964]
 [ 7.83226575 -7.84639253  0.          0.        ]]"
3,-1.14158,"[ 0.81285236  2.49430262  0.05953058 -0.68870208 -1.31821222  0.64711596
 -0.16476914 -1.14004317  2.52996574 -0.49230021  0.        ]",[ 1.08317759 -4.19617078],-0.364606984978,[ 0.98810643 -4.68304682],[-0.51754481 -0.06253755],"[[  0.24482686  -0.37156101  -0.15284694   0.07412964]
 [  8.19497502 -11.65070125   0.           0.        ]]"
4,-1.00858,"[  7.02970115e-01   2.29334535e+00   3.78168452e-01  -1.67936891e+00
  -1.31821118e+00   6.47115699e-01   8.06781215e-04  -1.62642440e+00
   2.46834871e+00  -3.86206170e-01   0.00000000e+00]",[ 1.34408061 -5.47233412],-0.354811247315,[ 0.68111378 -4.89131737],[-0.51754481 -0.06253755],"[[  0.4468075   -0.64200078  -0.15284694   0.07412964]
 [ 11.99050792 -15.38077682   0.           0.        ]]"
5,-0.919459,"[ 0.45758041  1.91079836  0.76493486 -2.66776202 -1.31821014  0.64711543
  0.16312962 -2.1031003   2.33856168 -0.24058363  0.        ]",[ 0.07496949 -4.61896213],-0.335983956162,[ 0.43247384 -5.07135057],[-0.51754481 -0.06253755],"[[  0.72395003  -0.98629599  -0.15284694   0.07412964]
 [ 15.71146968 -19.03643596   0.           0.        ]]"
6,-0.703451,"[ 0.06964905  1.31999745  1.09930877 -3.3063769  -1.3182091   0.64711517
  0.16258756 -2.57013176  2.12701144 -0.15612598  0.        ]",[-0.22628634 -6.1520068 ],-0.307603065311,[ 0.3363212  -5.10730028],[-0.51754481 -0.06253755],"[[  1.03805531  -1.40296152  -0.15284694   0.07412964]
 [ 15.69904518 -22.61815326   0.           0.        ]]"
7,-0.651932,"[-0.3790418   0.58079159  1.2875245  -3.15240598 -1.31820806  0.64711491
  0.11001678 -3.02788991  1.84409719 -0.22134574  0.        ]",[ 0.76314029 -4.7789385 ],-0.271649462628,[ 0.39421642 -4.7724781 ],[-0.51754481 -0.06253755],"[[  1.33994715  -1.89054736  -0.15284694   0.07412964]
 [ 14.49395538 -26.12878384   0.           0.        ]]"
8,-0.541278,"[-0.88572299 -0.11699015  1.32580639 -1.8506919  -1.31820702  0.64711464
  0.22931073 -3.47663469  1.47733697 -0.39001931  0.        ]",[-0.05053806 -4.19421217],-0.227778535438,[ 0.75496489 -4.12515259],[-0.51754481 -0.06253755],"[[  1.65726287  -2.44765361  -0.15284694   0.07412964]
 [ 17.22855513 -29.57033119   0.           0.        ]]"
9,-0.514392,"[-1.41065782 -0.46850415  1.18223054  0.54870849 -1.31820598  0.64711438
  0.20571901 -3.1264978   1.03401168 -0.64028977  0.        ]",[ 1.44325709 -1.87748417],-0.182192426681,[ 1.30636024 -3.11650968],[-0.51754481 -0.06253755],"[[  1.99640629  -3.07290842  -0.15284694   0.07412964]
 [ 16.68775913 -26.88517913   0.           0.        ]]"
