timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 0.82973448  2.28054089 -0.22246924  0.93309171  1.27193081 -0.92516572
 -0.53142928  0.3707002   0.21866267  1.33445943  0.        ]",-0.427452,[-1.4057433  -0.95185674],-0.144915386299,[-1.68703592 -1.72885215],[-0.80111194 -0.06214627],"[[ 0.09282478  0.0436626   0.14625347 -0.10660741]
 [-0.00232257 -0.00097334  0.          0.        ]]"
1,"[ 0.83452687  2.28185039 -0.29030562  0.78061213  1.27193023 -0.92516542
 -0.68270362 -0.12409776  0.22766912  1.21629951  0.        ]",-0.413178,[-0.78505305 -1.16341875],-0.134313462153,[-0.90291864 -0.81143051],[-0.80111194 -0.06214627],"[[ 0.05310298  0.00584354  0.14625347 -0.10660741]
 [-3.95669479 -3.76838121  0.          0.        ]]"
2,"[ 0.83422893  2.27363076 -0.47771338  0.32032369  1.27192965 -0.92516512
 -0.79845675 -0.63418237  0.21708262  0.87937616  0.        ]",-0.306438,[-0.19817914 -2.05873241],-0.103594572498,[ 0.15544483  0.48848546],[-0.80111194 -0.06214627],"[[-0.05638983 -0.10849152  0.14625347 -0.10660741]
 [-6.98253054 -7.65218245  0.          0.        ]]"
3,"[ 0.8030361   2.21937296 -0.7256192  -0.43387364  1.27192907 -0.92516482
 -0.82311637 -1.13428456  0.10480665  0.41047611  0.        ]",-0.378723,[ 1.5502325   2.58161912],-0.0586568299492,[ 1.29832375  2.01648474],[-0.80111194 -0.06214627],"[[ -0.20250743  -0.29974011   0.14625347  -0.10660741]
 [ -7.62714827 -11.45997915   0.           0.        ]]"
4,"[ 0.75599877  2.11894126 -0.90989694 -1.13026483  1.27192849 -0.92516452
 -0.66607882 -0.58464094 -0.07744442  0.06115638  0.        ]",-0.318995,[ 1.67051573  2.64332842],-0.0256372922803,[ 1.39175212  2.10976887],[-0.80111194 -0.06214627],"[[-0.31386426 -0.48695027  0.14625347 -0.10660741]
 [-3.52213343 -7.27497679  0.          0.        ]]"
5,"[ 0.73992445  2.04388978 -0.95862332 -1.4912463   1.27192791 -0.92516422
 -0.51213154 -0.04587357 -0.17580417 -0.05653749  0.        ]",-0.279611,[ 1.17340685  2.17756211],-0.0204542366189,[ 1.21414661  1.96246755],[-0.80111194 -0.06214627],"[[-0.3439312  -0.59129127  0.14625347 -0.10660741]
 [ 0.50210176 -3.17278597  0.          0.        ]]"
6,"[ 0.76568971  2.02552082 -0.87794627 -1.56802717  1.27192734 -0.92516393
 -0.36122101  0.48223633 -0.14463367  0.00493296  0.        ]",-0.270097,[ 0.36223825  2.29744777],-0.0193712804868,[ 0.64803988  1.41804636],[-0.80111194 -0.06214627],"[[-0.29430937 -0.61440268  0.14625347 -0.10660741]
 [ 4.44695571  0.8482586   0.          0.        ]]"
7,"[ 0.80647877  2.06933577 -0.70778674 -1.37814021  1.27192676 -0.92516363
 -0.30982013  1.00001527 -0.02136792  0.21132872  0.        ]",-0.26222,[ 0.53936801  0.19294942],-0.0347650309942,[-0.17220643  0.32959044],[-0.80111194 -0.06214627],"[[-0.19188885 -0.5578823   0.14625347 -0.10660741]
 [ 5.79059164  4.79064436  0.          0.        ]]"
8,"[ 0.83428038  2.13903068 -0.47674037 -1.01674363  1.27192618 -0.92516333
 -0.23259053  1.08781661  0.11612512  0.54028863  0.        ]",-0.270439,[-0.82286643 -0.43391899],-0.0684261834875,[-1.16473877 -0.61322331],[-0.80111194 -0.06214627],"[[-0.05582157 -0.45536194  0.14625347 -0.10660741]
 [ 7.80939967  5.4591693   0.          0.        ]]"
9,"[ 0.83323704  2.18977556 -0.26798335 -0.6807049   1.2719256  -0.92516303
 -0.36300971  0.84814135  0.189556    0.8600991   0.        ]",-0.264326,[-1.4680483  -2.15715826],-0.099927295749,[-1.37867332 -0.86110359],[-0.80111194 -0.06214627],"[[ 0.06616052 -0.36448815  0.14625347 -0.10660741]
 [ 4.40019477  3.63427713  0.          0.        ]]"
