timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.67319411 -0.52261472],[ 2.67673779 -0.43996418],"[ 1.04969346  1.20451479 -0.3034064   1.20216738 -1.01547913  1.00376407
  0.06657655  0.27925255  2.72705687 -1.62203906  0.        ]",-0.346609094295,-3.58705,[ 2.3765314  -1.88820725],"[[-0.00478734  0.02687078 -0.11710571  0.11665862]
 [-0.00095637 -0.00079963  0.          0.        ]]"
1,[-0.67319411 -0.52261472],[ 2.33643699 -0.55238146],"[ 1.04885734  1.2048554  -0.24003241  1.09882838 -1.01547841  1.00376336
  0.45970677 -0.36496507  2.72642328 -1.56789757  0.        ]",-0.345262913896,-3.63497,[ 2.54012849 -0.3511351 ],"[[ 0.03489967 -0.01288834 -0.11710571  0.11665862]
 [ 3.95647542 -3.96190594  0.          0.        ]]"
2,[-0.67319411 -0.52261472],[ 2.12602782 -0.73860973],"[ 1.03338822  1.19814741 -0.05244709  0.85911181 -1.01547768  1.00376265
  0.84496021 -0.57857148  2.71375913 -1.36874551  0.        ]",-0.339716198766,-3.58137,[ 2.29757224 -0.80673522],"[[ 0.15293969 -0.10530438 -0.11710571  0.11665862]
 [ 7.83461805 -5.27531047  0.          0.        ]]"
3,[-0.67319411 -0.52261472],[ 2.0538919  -1.05126572],"[ 0.96600298  1.16918818  0.24856025  0.50984666 -1.01547695  1.00376194
  1.22266835 -1.08132494  2.65793073 -1.0234945   0.        ]",-0.328260955487,-3.4722,[ 1.21157119 -0.80118255],"[[  0.34778042  -0.24182675  -0.11710571   0.11665862]
 [ 11.63681148  -8.36659762   0.           0.        ]]"
4,[-0.67319411 -0.52261472],[ 1.73320699 -1.1469003 ],"[ 0.79117737  1.0882211   0.62951147  0.02672326 -1.01547622  1.00376123
  1.59292359 -1.57050601  2.51461415 -0.58913296  0.        ]",-0.309358523324,-3.24488,[ 1.04117786 -2.15940509],"[[  0.61791201  -0.43933799  -0.11710571   0.11665862]
 [ 15.36399037 -11.37443901   0.           0.        ]]"
5,[-0.67319411 -0.52261472],[ 0.85130459 -0.95865798],"[ 0.45130409  0.91248085  1.01429021 -0.55075129 -1.0154755   1.00376052
  1.95592945 -2.17794482  2.23938797 -0.14363744  0.        ]",-0.280756662847,-3.02307,[ 1.43872811 -1.21548231],"[[  0.96185459  -0.70430236  -0.11710571   0.11665862]
 [ 19.01820927 -15.10942956   0.           0.        ]]"
6,[-0.67319411 -0.52261472],[-0.70140648 -0.37699741],"[-0.08076611  0.5945839   1.27182617 -1.11357423 -1.01547477  1.00375981
  2.31183734 -2.77320255  1.8133255   0.1882544   0.        ]",-0.240786257955,-2.68312,[-1.59404717  0.15874073],"[[  1.3781642   -1.04321605  -0.11710571   0.11665862]
 [ 22.60099883 -18.76955222   0.           0.        ]]"
7,[-0.67319411 -0.52261472],[-0.28077534  0.99914837],"[-0.64701232  0.17431554  1.26452086 -1.43287075 -1.01547404  1.0037591
  1.87446617 -2.61008781  1.37050725  0.24196685  0.        ]",-0.199175960216,-2.40037,[-0.37679601  0.42147507],"[[  1.78601163  -1.4085432   -0.11710571   0.11665862]
 [ 18.19823673 -17.76664795   0.           0.        ]]"
8,[-0.67319411 -0.52261472],[-0.88091016  1.53491354],"[-1.09182835 -0.23559219  1.0568895  -1.42830259 -1.01547331  1.00375838
  1.69064877 -2.28120082  1.03169362  0.07859567  0.        ]",-0.16604471577,-2.16393,[-0.77494864  2.16058442],"[[  2.13141165  -1.74358595  -0.11710571   0.11665862]
 [ 16.34786237 -15.74443722   0.           0.        ]]"
9,[-0.67319411 -0.52261472],[-0.83365011  2.10954356],"[-1.4020949  -0.5531637   0.75403998 -1.21407347 -1.01547259  1.00375767
  1.35384351 -1.58633672  0.78908906 -0.15175291  0.        ]",-0.142862843397,-1.93782,[-1.26164105  2.02071264],"[[  2.42435261  -2.01560581  -0.11710571   0.11665862]
 [ 12.95742422 -11.4719026    0.           0.        ]]"
10,[-0.67319411 -0.52261472],[-0.37105069  2.43579602],"[-1.57515188 -0.75065005  0.47047025 -0.96458095 -1.01547186  1.00375696
  0.93515253 -0.90532042  0.64501883 -0.35421527  0.        ]",-0.130837255541,-1.85475,[-1.29459471  2.3178195 ],"[[ 2.64121406 -2.20302941 -0.11710571  0.11665862]
 [ 8.74267439 -7.28450387  0.          0.        ]]"
11,[-0.67319411 -0.52261472],[ 0.25866541  2.29839969],"[-1.65346538 -0.85013295  0.27728123 -0.79289303 -1.01547113  1.00375625
  0.52471005 -0.23785238  0.57154821 -0.48057191  0.        ]",-0.125920916963,-1.88734,[ 0.22396791  2.39440305],"[[ 2.77461314 -2.30754128 -0.11710571  0.11665862]
 [ 4.61095454 -3.18040728  0.          0.        ]]"
12,[-0.67319411 -0.52261472],[-0.35030743  1.78256547],"[-1.69709776 -0.87107288  0.12528187 -0.75177467 -1.0154704   1.00375554
  0.60371466  0.41636376  0.49569711 -0.50947247  0.        ]",-0.119515427435,-1.79154,[-0.82965004  1.23271704],"[[ 2.87481188 -2.33078927 -0.11710571  0.11665862]
 [ 5.40625778  0.84220684  0.          0.        ]]"
13,[-0.67319411 -0.52261472],[-0.14776084  0.78840828],"[-1.72068075 -0.81949552  0.01007546 -0.8497321  -1.01546967  1.00375483
  0.26679784  1.05763895  0.39167802 -0.44723377  0.        ]",-0.108752881116,-1.75374,[ 0.57162056  1.18793315],"[[ 2.94890843 -2.27438318 -0.11710571  0.11665862]
 [ 2.01468473  4.78525295  0.          0.        ]]"
14,[-0.67319411 -0.52261472],[-1.24584436 -0.42455983],"[-1.73473844 -0.68664409 -0.08857937 -1.05730692 -1.01546895  1.00375412
  0.48757696  1.68618594  0.22229169 -0.31982579  0.        ]",-0.0908657260765,-1.51611,[-1.7584608  -0.26539874],"[[ 3.01150192 -2.13990139 -0.11710571  0.11665862]
 [ 4.2371597   8.65004592  0.          0.        ]]"
15,[-0.67319411 -0.52261472],[-0.51953274 -0.64705378],"[-1.74139385 -0.51237791 -0.15872696 -1.25326619 -1.01546822  1.00375341
  0.08599215  1.4874747   0.02162189 -0.20694533  0.        ]",-0.0705569276109,-1.43749,[ 0.01689391 -0.2713045 ],"[[ 3.05568391 -1.97915944 -0.11710571  0.11665862]
 [ 0.19460793  7.42822955  0.          0.        ]]"
16,[-0.67319411 -0.52261472],[-0.64482516 -0.68426609],"[-1.74191977 -0.35454902 -0.16592622 -1.3714031  -1.01546749  1.0037527
  0.09224418  1.28884417 -0.12703805 -0.12602955  0.        ]",-0.0557650951667,-1.35238,[-0.89547466 -0.73978728],"[[ 3.06020738 -1.84284879 -0.11710571  0.11665862]
 [ 0.25754426  6.20690605  0.          0.        ]]"
17,[-0.67319411 -0.52261472],[ 0.33374095 -0.35115409],"[-1.73780958 -0.24253984 -0.11750905 -1.4256858  -1.01546676  1.00375199
 -0.26031348  0.79253508 -0.19312327 -0.05456731  0.        ]",-0.0492219620876,-1.34165,[-0.0286642  -1.18418457],"[[ 3.02974915 -1.74932937 -0.11710571  0.11665862]
 [-3.29147462  3.15522387  0.          0.        ]]"
18,[-0.67319411 -0.52261472],[ 0.81901783  0.45567858],"[-1.72441426 -0.2149651  -0.01273617 -1.43552312 -1.01546604  1.00375128
 -0.26505616  0.1384191  -0.1351241   0.01504798  0.        ]",-0.0549672218929,-1.17514,[ 0.36032053  1.14463196],"[[ 2.96344075 -1.72657895 -0.11710571  0.11665862]
 [-3.33921778 -0.86677685  0.          0.        ]]"
19,[-0.67319411 -0.52261472],[ 0.46144935 -0.4510237 ],"[-1.70973197 -0.18752028  0.06829847 -1.44396665 -1.01546531  1.00375057
 -0.11687786  0.78514629 -0.09225847  0.06939787  0.        ]",-0.0594978775593,-1.15474,[ 0.63719452  0.53195431],"[[ 2.9116224  -1.70401619 -0.11710571  0.11665862]
 [-1.84758394  3.10979364  0.          0.        ]]"
20,[-0.67319411 -0.52261472],[-0.43869013 -1.01707661],"[-1.70604631 -0.08631247  0.08582477 -1.46368148 -1.01546458  1.00374985
  0.13723811  1.11763067 -0.1676552   0.11897247  0.        ]",-0.0531564459272,-1.18065,[ 0.11621369 -0.96763046],"[[ 2.90033694 -1.6213084  -0.11710571  0.11665862]
 [ 0.71046976  5.15416413  0.          0.        ]]"
21,[-0.67319411 -0.52261472],[-0.62076974 -0.1890038 ],"[-1.7120493  -0.00814073  0.05677602 -1.46677201 -1.01546385  1.00374914
  0.18158911  0.47790257 -0.26436048  0.12479804  0.        ]",-0.044393005253,-1.15573,[-1.30319181  0.8370837 ],"[[ 2.91902553 -1.55769151 -0.11710571  0.11665862]
 [ 1.15692874  1.22063362  0.          0.        ]]"
