timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.09008138 -0.12181394],[-1.49301124 -1.3291024 ],"[ 1.28210675  1.99246334 -0.25892174  0.70882624  1.25285888 -1.11243041
  0.03945062  0.3449585   0.19043223  1.21245491  0.        ]",-0.15136654241,-1.50998,[-0.09930045 -0.50786264],"[[ 0.04754757 -0.02843692  0.14537078 -0.13008323]
 [-0.00192962  0.00057574  0.          0.        ]]"
1,[-0.09008138 -0.12181394],[-1.35901916 -1.16593349],"[ 1.28235005  1.9914188  -0.26507292  0.64905039  1.25285488 -1.11242733
  0.00801436  0.06905138  0.19071654  1.18467091  0.        ]",-0.148628735937,-1.49885,[-1.50015795 -1.11865788],"[[ 0.04357592 -0.04860027  0.14537078 -0.13008323]
 [-0.39393347 -2.01021015  0.          0.        ]]"
2,[-0.09008138 -0.12181394],[-0.56957757 -0.65815985],"[ 1.28363429  1.98208044 -0.33866092  0.41412198  1.25285089 -1.11242424
 -0.30847769 -0.46858669  0.18405497  1.01463288  0.        ]",-0.131641326886,-1.40585,[-2.16989288 -0.00521639],"[[ -3.89993435e-03  -1.28117599e-01   1.45370781e-01  -1.30083229e-01]
 [ -4.34052669e+00  -5.92846886e+00   0.00000000e+00   0.00000000e+00]]"
3,[-0.09008138 -0.12181394],[ 0.42248833 -0.16900659],"[ 1.27217637  1.95303727 -0.5329016   0.07155018  1.2528469  -1.11242115
 -0.61884173 -0.45510646  0.12577975  0.66521419  0.        ]",-0.0951735637878,-1.12182,[-0.03839455 -0.31000724],"[[-0.12954094 -0.24570135  0.14537078 -0.13008323]
 [-8.21070866 -5.83023129  0.          0.        ]]"
4,[-0.09008138 -0.12181394],[ 1.26229072  0.39306986],"[ 1.22506816  1.90131423 -0.78138832 -0.28922561  1.2528429  -1.11241806
 -0.61797893 -0.60768597 -0.02407062  0.26653459  0.        ]",-0.0494576904634,-0.7583,[ 0.28646284  0.31026011],"[[-0.29364707 -0.37346299  0.14537078 -0.13008323]
 [-8.19996294 -6.94222117  0.          0.        ]]"
5,[-0.09008138 -0.12181394],[ 1.58768737  0.64897698],"[ 1.15058263  1.83108375 -0.99954132 -0.62553931  1.25283891 -1.11241498
 -0.51415003 -0.4203096  -0.23506365 -0.0527414   0.        ]",-0.00969377295098,-0.599106,[ 2.15710302 -1.13012374],"[[-0.44465626 -0.49860621  0.14537078 -0.13008323]
 [-6.90525229 -5.57664878  0.          0.        ]]"
6,[-0.09008138 -0.12181394],[ 1.52492654  0.86021751],"[ 1.0877518   1.72282656 -1.13200199 -0.99937422  1.25283491 -1.11241189
 -0.18585103 -0.94866076 -0.45430645 -0.24983819  0.        ]",-0.0302177616939,-0.718704,[ 2.73463948  0.81855105],"[[-0.54168682 -0.64877328  0.14537078 -0.13008323]
 [-2.81145172 -9.42722206  0.          0.        ]]"
7,[-0.09008138 -0.12181394],[ 1.00261986  0.81837171],"[ 1.07631899  1.58691081 -1.15313922 -1.34111812  1.25283092 -1.1124088
  0.13577444 -0.47850413 -0.59914713 -0.31180707  0.        ]",-0.0483462219094,-0.796515,[ 2.74173712  1.76312541],"[[-0.55767745 -0.80293933  0.14537078 -0.13008323]
 [ 1.19913196 -6.00078525  0.          0.        ]]"
8,[-0.09008138 -0.12181394],[ 0.13513184  0.48476624],"[ 1.11987875  1.50843696 -1.06809956 -1.49728656  1.25282693 -1.11240571
  0.45105583  0.08094514 -0.58758903 -0.26501161  0.        ]",-0.0440581049024,-0.932001,[-1.47750592  0.11743414],"[[-0.49424963 -0.88204749  0.14537078 -0.13008323]
 [ 5.13060821 -1.92359277  0.          0.        ]]"
9,[-0.09008138 -0.12181394],[ 0.57856894  0.58626568],"[ 1.15771713  1.47367339 -0.98226009 -1.55899027  1.25282293 -1.11240262
  0.12561476  0.15014941 -0.54243174 -0.2086384   0.        ]",-0.0357669084347,-0.82707,[ 0.54209705  0.64630957],"[[-0.43235396 -0.9154588   0.14537078 -0.13008323]
 [ 1.07245808 -1.41924053  0.          0.        ]]"
10,[-0.09008138 -0.12181394],[ 0.01148392  0.27507132],"[ 1.18107916  1.47110103 -0.92150179 -1.56337513  1.25281894 -1.11239954
  0.29585409  0.50506716 -0.4959642  -0.1632552   0.        ]",-0.0280456080998,-0.818126,[ 0.18090225  0.64444023],"[[-0.38960572 -0.91789155  0.14537078 -0.13008323]
 [ 3.19529369  1.16735213  0.          0.        ]]"
11,[-0.09008138 -0.12181394],[-0.42462915 -0.09193885],"[ 1.21451554  1.52155986 -0.81908593 -1.47280777  1.25281495 -1.11239645
  0.34811468  0.852006   -0.38095226 -0.06523223  0.        ]",-0.00994982859713,-0.863739,[-1.90890957 -1.46189885],"[[-0.31916115 -0.86917577  0.14537078 -0.13008323]
 [ 3.84697194  3.69580088  0.          0.        ]]"
12,[-0.09008138 -0.12181394],[ 0.30375886  0.29403883],"[ 1.22930973  1.55504922 -0.76505056 -1.40745905  1.25281095 -1.11239336
  0.02482341  0.29882767 -0.31813929 -0.00504492  0.        ]",-0.00349259035736,-0.770077,[-0.43101751 -0.04085932],"[[-0.28266956 -0.83570875  0.14537078 -0.13008323]
 [-0.18435854 -0.3356711   0.          0.        ]]"
13,[-0.09008138 -0.12181394],[ 0.61676669  0.40755922],"[ 1.22110077  1.54686243 -0.79586378 -1.42382206  1.25280696 -1.11239027
 -0.11163633  0.27761404 -0.34516554 -0.03549654  0.        ]",-0.00474451968703,-0.720525,[ 0.81088764 -0.23656755],"[[-0.30342943 -0.84397331  0.14537078 -0.13008323]
 [-1.88596409 -0.49026976  0.          0.        ]]"
14,[-0.09008138 -0.12181394],[ 0.2339963   0.38799721],"[ 1.2189731   1.52770429 -0.80348027 -1.46109552  1.25280297 -1.11238719
  0.14866349  0.15027552 -0.36531292 -0.04971632  0.        ]",-0.0075299326689,-0.780204,[-0.34579199 -0.05303856],"[[-0.30858223 -0.86308986  0.14537078 -0.13008323]
 [ 1.35987939 -1.41828899  0.          0.        ]]"
15,[-0.09008138 -0.12181394],[ 0.44396457  0.47899389],"[ 1.22434138  1.49681554 -0.78393651 -1.51827358  1.25279897 -1.1123841
  0.03679374  0.12537108 -0.37562199 -0.04469314  0.        ]",-0.00874955314185,-0.771638,[-0.00881269  0.14664074],"[[-0.29538076 -0.89327663  0.14537078 -0.13008323]
 [-0.03509224 -1.59978676  0.          0.        ]]"
16,[-0.09008138 -0.12181394],[ 0.43164062  0.4670223 ],"[ 1.22391998  1.46975697 -0.78548724 -1.56556747  1.25279498 -1.11238101
  0.0340377   0.20939059 -0.39721571 -0.05532514  0.        ]",-0.0116930506439,-0.74785,[ 1.12546097  1.28365577],"[[-0.29642743 -0.91912876  0.14537078 -0.13008323]
 [-0.06945838 -0.98746699  0.          0.        ]]"
17,[-0.09008138 -0.12181394],[-0.49225491 -0.07478786],"[  1.23826349e+00   1.49089727e+00  -7.28359800e-01  -1.52880407e+00
   1.25279099e+00  -1.11237792e+00   3.51344298e-01   7.55226872e-01
  -3.43014998e-01   1.74126179e-04   0.00000000e+00]",-0.00588619027062,-0.779981,[-0.45816545 -0.00083415],"[[-0.25811777 -0.89896609  0.14537078 -0.13008323]
 [ 3.88722745  2.99048762  0.          0.        ]]"
18,[-0.09008138 -0.12181394],[-0.3997266  -0.15632045],"[ 1.25649362  1.55099232 -0.63960105 -1.41550092  1.25278699 -1.11237484
  0.19979978  0.746733   -0.24334389  0.10613307  0.        ]",-0.0176105648844,-0.730955,[ 0.08131826  0.56959918],"[[-0.1993332  -0.83977725  0.14537078 -0.13008323]
 [ 1.99753633  2.92859659  0.          0.        ]]"
19,[-0.09008138 -0.12181394],[-0.75945735 -0.52042836],"[ 1.26684826  1.62780698 -0.57433171 -1.2488172   1.252783   -1.11237175
  0.22236653  1.04823754 -0.15050884  0.21353687  0.        ]",-0.034060094054,-0.820919,[-0.94786744 -1.72715312],"[[-0.15655892 -0.75915888  0.14537078 -0.13008323]
 [ 2.27893722  5.12591789  0.          0.        ]]"
20,[-0.09008138 -0.12181394],[-0.08596984 -0.16301274],"[ 1.26840895  1.68245911 -0.5628166  -1.11203388  1.25277901 -1.11236866
 -0.08188086  0.49116809 -0.10411448  0.26451428  0.        ]",-0.0421601422815,-0.824956,[-1.19784773  0.64090515],"[[-0.14904514 -0.69737382  0.14537078 -0.13008323]
 [-1.5148879   1.06611836  0.          0.        ]]"
21,[-0.09008138 -0.12181394],[ 0.42226917 -0.19640975],"[ 1.25096981  1.72110362 -0.66904006 -1.00406171  1.25277501 -1.11236557
 -0.39681731  0.83667387 -0.12886671  0.18695346  0.        ]",-0.0336387401144,-0.742282,[-0.25421683 -0.21502201],"[[-0.21874499 -0.65078781  0.14537078 -0.13008323]
 [-5.44200151  3.58410233  0.          0.        ]]"
22,[-0.09008138 -0.12181394],[ 0.8551513  -0.01179349],"[ 1.20679279  1.76928187 -0.84465746 -0.85329325  1.25277102 -1.11236249
 -0.46880787  0.71016531 -0.19069235  0.04915286  0.        ]",-0.0177949710377,-0.637398,[ 0.98878782 -0.11525633],"[[-0.33659189 -0.5883561   0.14537078 -0.13008323]
 [-6.33969712  2.6621454   0.          0.        ]]"
23,[-0.09008138 -0.12181394],[ 0.50447279 -0.06701565],"[ 1.16304163  1.8034829  -0.96887008 -0.73267322  1.25276703 -1.1123594
 -0.14502507  0.64012135 -0.2417479  -0.04626937  0.        ]",-0.00871711394745,-0.605212,[ 2.67837656  1.13985613],"[[-0.42287717 -0.54023463  0.14537078 -0.13008323]
 [-2.30229124  2.15168887  0.          0.        ]]"
24,[-0.09008138 -0.12181394],[-0.37117696 -0.6436494 ],"[ 1.15969773  1.85583513 -0.97721335 -0.51830069  1.25276303 -1.11235631
  0.17577275  1.17739447 -0.19173919 -0.00511771  0.        ]",-0.0154363024196,-0.639548,[ 0.80957331 -1.1942455 ],"[[-0.42878762 -0.45791486  0.14537078 -0.13008323]
 [ 1.69789364  6.06723741  0.          0.        ]]"
25,[-0.09008138 -0.12181394],[-0.78422755 -0.63466978],"[ 1.19439075  1.89917216 -0.88314275 -0.3003419   1.25275904 -1.11235323
  0.43003634  0.61743383 -0.08178191  0.15066556  0.        ]",-0.0356811752823,-0.730659,[-0.93262644  0.49882741],"[[-0.36301883 -0.37751476  0.14537078 -0.13008323]
 [ 4.86843257  1.98637863  0.          0.        ]]"
26,[-0.09008138 -0.12181394],[-0.61590558 -0.82808709],"[ 1.22096487  1.92597406 -0.79615767 -0.1353568   1.25275505 -1.11235014
  0.12637297  0.88325513 -0.00325826  0.29399017  0.        ]",-0.0534736701178,-0.798936,[-0.31175068 -1.49078975],"[[-0.30364147 -0.31834996  0.14537078 -0.13008323]
 [ 1.08191852  3.92363682  0.          0.        ]]"
27,[-0.09008138 -0.12181394],[-0.31203032 -0.55993909],"[ 1.22461588  1.94084803 -0.78272494 -0.02772523  1.25275106 -1.11234705
  0.02587498  0.32934114  0.02135844  0.34081258  0.        ]",-0.0593144345664,-0.86237,[-1.38560868  1.20958333],"[[-0.29457639 -0.28037967  0.14537078 -0.13008323]
 [-0.17123458 -0.11315552  0.          0.        ]]"
28,[-0.09008138 -0.12181394],[ 0.02102305 -0.72880936],"[ 1.2062817   1.95373073 -0.84622823  0.07974222  1.25274706 -1.11234396
 -0.2912244   0.87317411  0.00838763  0.29880307  0.        ]",-0.0549447852256,-0.922931,[-1.73627346 -3.19311475],"[[-0.33767334 -0.24287731  0.14537078 -0.13008323]
 [-4.12528539  3.85018157  0.          0.        ]]"
29,[-0.09008138 -0.12181394],[ 1.08618653 -0.16376643],"[ 1.14190603  1.96453338 -1.01955601  0.18537815  1.25274307 -1.11234088
 -0.60180472  0.31960195 -0.07009434  0.12800004  0.        ]",-0.0356210588793,-0.631169,[ 0.59653858  0.68873478],"[[-0.45903559 -0.20635112  0.14537078 -0.13008323]
 [-7.99805082 -0.18411413  0.          0.        ]]"
30,[-0.09008138 -0.12181394],[ 0.95628262 -0.31253961],"[ 1.04937287  1.97061237 -1.20000304  0.25438284  1.25273908 -1.11233779
 -0.39994864  0.69417794 -0.18476117 -0.06156476  0.        ]",-0.0162603766381,-0.609573,[ 0.76770283 -1.43894377],"[[-0.59374269 -0.18264415  0.14537078 -0.13008323]
 [-5.48103418  2.54571058  0.          0.        ]]"
