timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.75784093 -0.57454014],[ 2.3048358   0.08023122],"[ 1.02979186  1.15429059 -0.33563011  1.28217502  0.37646331  0.8602419
  0.04563424  0.27056163  1.07417877 -1.5505435   0.        ]",-0.194812037585,-2.93707,[ 2.14949245  0.56489591],"[[-0.03573349  0.04694781  0.04329249  0.09857638]
 [-0.00337722 -0.00333982  0.          0.        ]]"
1,[-0.75784093 -0.57454014],[ 1.36877608 -0.62201273],"[ 1.03068093  1.15266577 -0.27254242  1.33963265  0.37646318  0.86024147
  0.47794652  0.64543033  1.07172001 -1.39229391  0.        ]",-0.189261626713,-2.85354,[ 1.02706337 -0.6405395 ],"[[  3.88145083e-03   6.93083341e-02   4.32924901e-02   9.85763798e-02]
 [  3.95170666e+00   2.23194695e+00   0.00000000e+00   0.00000000e+00]]"
2,[-0.75784093 -0.57454014],[ 0.51270485 -1.28043413],"[ 1.02023721  1.15082433 -0.08514724  1.3877016   0.37646306  0.86024104
  0.901912    0.21241989  1.04037766 -1.00072068  0.        ]",-0.175450510805,-2.65607,[ 0.77082533 -1.10486974],"[[ 0.12183201  0.08804145  0.04329249  0.09857638]
 [ 7.83043028 -0.35002779  0.          0.        ]]"
3,[-0.75784093 -0.57454014],[ 0.19357802 -1.69186044],"[ 0.96453864  1.15459605  0.20338164  1.26783099  0.37646293  0.8602406
  1.21845254 -0.45065345  0.95091847 -0.51860629  0.        ]",-0.158395961494,-2.37062,[-0.53996246 -1.39358702],"[[  0.30749644   0.04137104   0.04329249   0.09857638]
 [ 10.7263624   -4.30383272   0.           0.        ]]"
4,[-0.75784093 -0.57454014],[ 1.0839771  -1.08657587],"[ 0.85907003  1.15130193  0.48278975  0.9465083   0.37646281  0.86024017
  0.96194668 -1.10025326  0.83926608 -0.16164299  0.        ]",-0.145345743804,-2.22387,[ 1.31054753 -1.31485094],"[[ 0.49847872 -0.08356942  0.04329249  0.09857638]
 [ 8.37968017 -8.1772994   0.          0.        ]]"
5,[-0.75784093 -0.57454014],[-0.85571104 -0.95190144],"[ 0.69529499  1.10515089  0.75240732  0.43708106  0.37646269  0.86023974
  1.37640006 -1.73737369  0.7100778   0.09296134  0.        ]",-0.133861330461,-2.03153,[-0.55930291 -1.87773115],"[[  0.70411538  -0.285233     0.04329249   0.09857638]
 [ 12.1713872  -11.97636156   0.           0.        ]]"
6,[-0.75784093 -0.57454014],[-0.41374344  0.52291751],"[ 0.47146505  0.96330472  0.99136564 -0.21050193  0.37646256  0.86023931
  1.10840209 -2.36146201  0.56268695  0.22675335  0.        ]",-0.121625125485,-1.96189,[ 0.2141526   0.03784704],"[[  0.92294377  -0.56209789   0.04329249   0.09857638]
 [  9.71956857 -15.69773219   0.           0.        ]]"
7,[-0.75784093 -0.57454014],[-1.4378382   1.30687439],"[ 0.22985965  0.71025362  1.15767876 -0.80842255  0.37646244  0.86023887
  1.18000039 -2.28419448  0.41436933  0.21321051  0.        ]",-0.108133557679,-1.74969,[-0.96643133  0.82259371],"[[  1.12390694  -0.87143036   0.04329249   0.09857638]
 [ 10.3746053  -15.23702149   0.           0.        ]]"
8,[-0.75784093 -0.57454014],[-0.7096085   1.98241687],"[ 0.00989293  0.4270222   1.25214297 -1.17797967  0.37646231  0.86023844
  0.73950277 -1.68713022  0.26799161  0.13895379  0.        ]",-0.0941327013313,-1.51678,[-0.44533118  1.30040305],"[[  1.29096592  -1.14044942   0.04329249   0.09857638]
 [  6.34463995 -11.67682008   0.           0.        ]]"
9,[-0.75784093 -0.57454014],[-0.51620072  1.54239976],"[-0.13840233  0.20124969  1.29062693 -1.33959377  0.37646219  0.86023801
  0.53305893 -0.98422291  0.16368229  0.04021119  0.        ]",-0.083883603385,-1.3662,[-0.36930059  1.38245739],"[[ 1.39890891 -1.33193247  0.04329249  0.09857638]
 [ 4.45595498 -7.48548104  0.          0.        ]]"
