timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.19275434 -0.17900619],[ 2.25917006  0.46245974],"[ 1.18510469  1.62734442 -0.28651955  1.00584644  1.14392205  0.92952899
  0.09067388  0.32306958  0.20043384 -0.97947707  0.        ]",-0.118163423967,-1.4462,[ 2.56815204  0.98873743],"[[ 0.06491092  0.02898692  0.13197476  0.10614583]
 [-0.00475898 -0.00457789  0.          0.        ]]"
1,[-0.19275434 -0.17900619],[ 0.86340833 -0.42559889],"[ 1.18053896  1.62499777 -0.22305646  1.11538117  1.14391994  0.92952761
  0.41036731  0.8836198   0.18774023 -0.85116581  0.        ]",-0.107955063505,-1.3608,[ 0.05879928 -0.7719311 ],"[[ 0.10449195  0.06816123  0.13197476  0.10614583]
 [ 3.94970261  3.90897086  0.          0.        ]]"
2,[-0.19275434 -0.17900619],[ 0.79033774 -0.34813929],"[ 1.16470211  1.61973387 -0.09481256  1.24565953  1.14391783  0.92952623
  0.4229544   0.43472749  0.14979602 -0.63005418  0.        ]",-0.0902815000372,-1.18178,[-0.1893443  -0.59270687],"[[ 0.18504826  0.11489635  0.13197476  0.10614583]
 [ 4.10540391  0.77498565  0.          0.        ]]"
3,[-0.19275434 -0.17900619],[ 0.9500283  -0.15272883],"[ 1.1425682   1.6208453   0.02099041  1.22284653  1.14391572  0.92952484
  0.35590885  0.09642323  0.11577122 -0.4864563   0.        ]",-0.0790325274714,-1.05829,[ 0.24857943 -0.7494127 ],"[[ 0.2588356   0.10669832  0.13197476  0.10614583]
 [ 3.27608706 -1.58691839  0.          0.        ]]"
4,[-0.19275434 -0.17900619],[ 0.81481498  0.17424256],"[ 1.11283575  1.62656854  0.13601464  1.05203277  1.14391361  0.92952346
  0.43025932 -0.32415499  0.09249233 -0.39900423  0.        ]",-0.0724941129655,-0.999798,[ 1.71337586  1.00519933],"[[ 0.33358483  0.04549899  0.13197476  0.10614583]
 [ 4.19577046 -4.5232265   0.          0.        ]]"
5,[-0.19275434 -0.17900619],[-0.88630593 -0.73982799],"[ 1.04849907  1.6278264   0.31823777  0.91250529  1.1439115   0.92952207
  0.74323147  0.25560328  0.02449458 -0.2078712   0.        ]",-0.0584596413764,-0.851436,[-1.09217965 -1.41017512],"[[  4.56342273e-01  -4.35434580e-03   1.31974763e-01   1.06145831e-01]
 [  8.06708940e+00  -4.75591412e-01   0.00000000e+00   0.00000000e+00]]"
6,[-0.19275434 -0.17900619],[ 0.1087644  -0.13932735],"[ 0.96775285  1.6260727   0.48615938  0.77503305  1.14390939  0.92952069
  0.41064593 -0.30996639 -0.05742922 -0.03022976  0.        ]",-0.0472799102966,-0.741095,[ 0.47532662 -2.06018447],"[[ 0.57640804 -0.05348345  0.13197476  0.10614583]
 [ 3.95318041 -4.42416499  0.          0.        ]]"
7,[-0.19275434 -0.17900619],[-0.2640996   0.38359314],"[ 0.8903047   1.60775375  0.61290796  0.42121449  1.14390729  0.92951931
  0.55646014 -0.86466537 -0.09218182  0.0207078   0.        ]",-0.0438852310292,-0.638278,[ 0.50768469  0.28408635],"[[ 0.67356826 -0.18082272  0.13197476  0.10614583]
 [ 5.75683392 -8.29684762  0.          0.        ]]"
8,[-0.19275434 -0.17900619],[-1.23210752  0.22691393],"[ 0.76703658  1.55984902  0.77210404  0.00735479  1.14390518  0.92951792
  0.70958305 -0.68011365 -0.16124114  0.10321871  0.        ]",-0.0386367886621,-0.679094,[-1.06675126  1.81076651],"[[ 0.80770842 -0.33383231  0.13197476  0.10614583]
 [ 7.65089461 -7.00839117  0.          0.        ]]"
9,[-0.19275434 -0.17900619],[-0.8093428  -0.12961619],"[ 0.65127113  1.51425576  0.88892506 -0.24966772  1.14390307  0.92951654
  0.37740904 -0.09286524 -0.23941675  0.19038741  0.        ]",-0.035860123339,-0.796643,[-2.23434939  0.4576668 ],"[[ 0.91950149 -0.43286411  0.13197476  0.10614583]
 [ 3.54208209 -2.90847366  0.          0.        ]]"
10,[-0.19275434 -0.17900619],[ 0.05498307 -0.20031244],"[ 0.61789868  1.49304288  0.91802178 -0.34884826  1.14390096  0.92951515
  0.05186581  0.17515935 -0.25644727  0.19998047  0.        ]",-0.0351309035531,-0.719615,[ 0.5367548  -0.40293101],"[[ 0.94994116 -0.47225878  0.13197476  0.10614583]
 [-0.48471212 -1.03724069  0.          0.        ]]"
11,[-0.19275434 -0.17900619],[-0.40754655  0.00434431],"[ 0.60485957  1.47183676  0.9288953  -0.43911305  1.14389885  0.92951377
  0.22435512 -0.05053182 -0.25412235  0.1818559   0.        ]",-0.0340474567321,-0.82961,[-1.20430863 -1.58479491],"[[ 0.96165396 -0.50881293  0.13197476  0.10614583]
 [ 1.64888857 -2.61291804  0.          0.        ]]"
12,[-0.19275434 -0.17900619],[ 1.08640933  0.97520274],"[ 0.61269601  1.41256173  0.92238972 -0.65670162  1.14389674  0.92951239
 -0.09800541 -0.61006733 -0.21288211  0.07572706  0.        ]",-0.0320279899197,-0.672917,[ 2.64382677  1.21735855],"[[ 0.95462531 -0.60026571  0.13197476  0.10614583]
 [-2.33853262 -6.51935187  0.          0.        ]]"
13,[-0.19275434 -0.17900619],[-0.14534533  0.4191975 ],"[ 0.6200499   1.34642268  0.91619561 -0.85659562  1.14389463  0.929511
  0.22545443 -0.02462643 -0.1810112  -0.03143866  0.        ]",-0.0328619905637,-0.759031,[-0.11992905  0.69680322],"[[ 0.94799746 -0.68964377  0.13197476  0.10614583]
 [ 1.66248466 -2.43206499  0.          0.        ]]"
14,[-0.19275434 -0.17900619],[-0.30357444  0.01987505],"[ 0.58857606  1.33018204  0.94209683 -0.90043822  1.14389252  0.92950962
  0.18436108  0.37748741 -0.20264123 -0.00655255  0.        ]",-0.0306940957526,-0.780828,[-0.51949906  0.08006897],"[[ 0.97614721 -0.7101177   0.13197476  0.10614583]
 [ 1.15418546  0.37531459  0.          0.        ]]"
15,[-0.19275434 -0.17900619],[ 0.21379477  0.03109187],"[ 0.58605341  1.33865077  0.94410452 -0.87778965  1.14389041  0.92950823
  0.01634797  0.42193411 -0.2074839   0.00870014  0.        ]",-0.0304493858758,-0.708159,[ 1.77299013  1.19925833],"[[ 0.97837945 -0.69949795  0.13197476  0.10614583]
 [-0.9240382   0.68562387  0.          0.        ]]"
16,[-0.19275434 -0.17900619],[-1.29070854 -0.90227544],"[ 0.56170331  1.37953591  0.96301049 -0.76112585  1.1438883   0.92950685
  0.3375558   0.986947   -0.24455625  0.10065595  0.        ]",-0.029950586316,-0.772566,[-0.97835019  0.11627915],"[[ 0.99976285 -0.64620734  0.13197476  0.10614583]
 [ 3.04911508  4.63029411  0.          0.        ]]"
17,[-0.19275434 -0.17900619],[-0.46076551 -1.04688573],"[ 0.53683373  1.44628012  0.98142947 -0.53835544  1.14388619  0.92950547
  0.01975112  1.03996075 -0.30459898  0.23408218  0.        ]",-0.0343424970482,-0.77312,[ 0.29761196 -0.88249703],"[[ 1.02130343 -0.54988782  0.13197476  0.10614583]
 [-0.88193652  5.00042373  0.          0.        ]]"
18,[-0.19275434 -0.17900619],[-0.58849639 -0.6750415 ],"[ 0.54337464  1.48525231  0.97666783 -0.38282211  1.14388408  0.92950408
  0.11644953  0.52520948 -0.32679095  0.28868786  0.        ]",-0.0378135101366,-0.813423,[-0.34355515 -0.53707553],"[[ 1.01566551 -0.48593664  0.13197476  0.10614583]
 [ 0.31416454  1.40667138  0.          0.        ]]"
19,[-0.19275434 -0.17900619],[-0.05248753 -0.28562582],"[ 0.55193427  1.4889759   0.97034589 -0.36664822  1.14388197  0.9295027
  0.00613175  0.21668831 -0.32101104  0.28381202  0.        ]",-0.0376690322755,-0.789182,[ 0.57980532 -1.26716369],"[[ 1.00825777 -0.47941449  0.13197476  0.10614583]
 [-1.05039751 -0.74727871  0.          0.        ]]"
20,[-0.19275434 -0.17900619],[-0.30095464  0.32298982],"[ 0.54936241  1.45639181  0.97225384 -0.50012288  1.14387987  0.92950132
  0.19336418 -0.34846382 -0.2989151   0.23335734  0.        ]",-0.0346411372776,-0.788941,[ 0.05089267 -1.16276503],"[[ 1.01048649 -0.5339479   0.13197476  0.10614583]
 [ 1.26555098 -4.69290723  0.          0.        ]]"
21,[-0.19275434 -0.17900619],[ 0.08568447  1.15036035],"[ 0.51782051  1.36419345  0.99492016 -0.80635593  1.14387776  0.92949993
  0.20772155 -0.90231505 -0.27791033  0.13939895  0.        ]",-0.0291693601511,-0.727123,[ 2.032322   -0.09821567],"[[ 1.03757968 -0.66660227  0.13197476  0.10614583]
 [ 1.44314461 -8.55964248  0.          0.        ]]"
22,[-0.19275434 -0.17900619],[-0.95446455  1.31670427],"[ 0.43613778  1.21831946  1.04749196 -1.16003299  1.14387565  0.92949855
  0.52526596 -0.93392326 -0.2981865   0.06034137  0.        ]",-0.0225453464,-0.784643,[ 0.94619193  1.49916991],"[[ 1.10585096 -0.84000967  0.13197476  0.10614583]
 [ 5.37096823 -8.78032569  0.          0.        ]]"
23,[-0.19275434 -0.17900619],[-2.39054179  0.65703797],"[ 0.25511798  1.08830977  1.13609665 -1.39121602  1.14387354  0.92949716
  0.81924264 -0.34200346 -0.41417482  0.12734222  0.        ]",-0.0194486213071,-0.899616,[-2.26759678  0.77697988],"[[ 1.24975377 -0.97415397  0.13197476  0.10614583]
 [ 9.00727936 -4.64782607  0.          0.        ]]"
24,[-0.19275434 -0.17900619],[-2.12487531  0.36800259],"[ 0.07224908  1.02476817  1.19162297 -1.48301612  1.14387143  0.92949578
  0.48489469  0.1120384  -0.55143696  0.24579679  0.        ]",-0.0320475997528,-0.925382,[-1.23952611  0.5465411 ],"[[ 1.38840542 -1.03530537  0.13197476  0.10614583]
 [ 4.87162281 -1.47792399  0.          0.        ]]"
25,[-0.19275434 -0.17900619],[-1.58563161  0.16243327],"[-0.00418479  1.01676439  1.20563078 -1.49371507  1.14386932  0.9294944
  0.1571719   0.4263694  -0.61644584  0.30628164  0.        ]",-0.0404756875256,-0.978043,[-2.1295871  -0.50467473],"[[ 1.44516586 -1.04284543  0.13197476  0.10614583]
 [ 0.81791326  0.71658466  0.          0.        ]]"
