timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.66043508 -0.50776905],[ 2.2624917  -0.90439433],"[ 1.04745272  1.20847155 -0.19300721  1.13066076  0.63856624  0.53976165
  0.06761252  0.27990411  0.71444739 -0.72238875  0.        ]",-0.144334568553,-2.19185,[ 2.02374315  0.28505639],"[[  6.53582698e-02   4.59694728e-04   7.38315568e-02   6.28925853e-02]
 [ -4.18884334e-03  -7.90429773e-05   0.00000000e+00   0.00000000e+00]]"
1,[-0.66043508 -0.50776905],[ 1.09246457 -1.52188683],"[ 1.04274619  1.20838562 -0.12994346  1.16007563  0.63856592  0.5397614
  0.45869761  0.46283145  0.7055751  -0.59279954  0.        ]",-0.140565854403,-2.11875,[ 1.12243337 -0.89534822],"[[ 0.10496142  0.01176736  0.07383156  0.06289259]
 [ 3.95133532  1.12709391  0.          0.        ]]"
2,[-0.66043508 -0.50776905],[-0.13016108 -1.67159438],"[ 1.0158687   1.20846818  0.05593448  1.12556065  0.6385656   0.53976115
  0.84222695 -0.11638216  0.66512695 -0.27995851  0.        ]",-0.132060917197,-1.90578,[-0.64953284 -1.5193133 ],"[[  2.22908392e-01  -1.50005651e-03   7.38315568e-02   6.28925853e-02]
 [  7.83044106e+00  -2.44193564e+00   0.00000000e+00   0.00000000e+00]]"
3,[-0.66043508 -0.50776905],[ 0.74447536 -0.9514212 ],"[ 0.96467674  1.20354702  0.25395424  0.89675799  0.63856528  0.5397609
  0.57301803 -0.75096062  0.61533453 -0.05126687  0.        ]",-0.126257265406,-1.85262,[ 0.79408136 -1.47559274],"[[ 0.35219824 -0.08957087  0.07383156  0.06289259]
 [ 5.10760556 -6.35211622  0.          0.        ]]"
4,[-0.66043508 -0.50776905],[-0.23561516 -0.74655265],"[ 0.88940094  1.16874049  0.44755624  0.47302484  0.63856496  0.53976065
  0.87376137 -1.37333136  0.56812556  0.06587867  0.        ]",-0.122066817902,-1.7939,[-0.62435641  0.00849   ],"[[  0.48486946  -0.25509082   0.07383156   0.06289259]
 [  8.14939474 -10.18708021   0.           0.        ]]"
5,[-0.66043508 -0.50776905],[ 0.31616035  0.03978798],"[ 0.78922309  1.08277515  0.63316276 -0.01719836  0.63856464  0.53976041
  0.61361454 -1.33497263  0.50762205  0.12890616  0.        ]",-0.116748164428,-1.7574,[ 0.679989    0.00409821],"[[ 0.62145816 -0.45646089  0.07383156  0.06289259]
 [ 5.5182164  -9.95072758  0.          0.        ]]"
6,[-0.66043508 -0.50776905],[-1.14977682 -0.02878368],"[ 0.6682031   0.95563335  0.80105329 -0.45182954  0.63856432  0.53976016
  0.86879828 -1.3004973   0.42626081  0.18191227  0.        ]",-0.109584263882,-1.60573,[-1.93894253 -0.9220808 ],"[[ 0.75771787 -0.65334444  0.07383156  0.06289259]
 [ 8.09920497 -9.73830332  0.          0.        ]]"
7,[-0.66043508 -0.50776905],[ 0.40554899  1.61465693],"[ 0.54521613  0.76035983  0.93284857 -0.88021372  0.638564    0.53975991
  0.46190159 -1.86149473  0.3402643   0.13167863  0.        ]",-0.100924408602,-1.60162,[ 0.03964756  2.24185843],"[[  0.87841192  -0.88279326   0.07383156   0.06289259]
 [  3.98376689 -13.19510669   0.           0.        ]]"
8,[-0.66043508 -0.50776905],[-0.07347248  1.40629506],"[ 0.4559183   0.53289969  1.01085887 -1.19409262  0.63856367  0.53975966
  0.46948684 -1.1764961   0.26114052 -0.01252128  0.        ]",-0.0925007112425,-1.43143,[ 0.64323575  1.28333008],"[[ 0.95885634 -1.10434615  0.07383156  0.06289259]
 [ 4.06048782 -8.97424662  0.          0.        ]]"
9,[-0.66043508 -0.50776905],[-1.78502989  0.30438322],"[ 0.33050905  0.37683395  1.10060283 -1.332923    0.63856335  0.53975941
  0.71309936 -0.5051486   0.16115602  0.01653549  0.        ]",-0.0830683304524,-1.35577,[-1.52658436  0.27916669],"[[ 1.0647869  -1.24232605  0.07383156  0.06289259]
 [ 6.52443936 -4.8374976   0.          0.        ]]"
10,[-0.66043508 -0.50776905],[-0.54079914  0.59754688],"[ 0.21858979  0.27712189  1.1642404  -1.39508351  0.63856303  0.53975916
  0.30907407 -0.31004611  0.07816813  0.07790202  0.        ]",-0.0756068803846,-1.30433,[-0.35891152  1.2620677 ],"[[ 1.15427608 -1.32701359  0.07383156  0.06289259]
 [ 2.43804551 -3.63530408  0.          0.        ]]"
11,[-0.66043508 -0.50776905],[-0.40544301 -0.221324  ],"[ 0.17480893  0.23854929  1.18538678 -1.41401799  0.63856271  0.53975891
  0.16379314  0.34428449  0.04568826  0.09848163  0.        ]",-0.072749920424,-1.29038,[-0.51802625  0.44147351],"[[ 1.18829404 -1.35926631  0.07383156  0.06289259]
 [ 0.96864533  0.39658904  0.          0.        ]]"
12,[-0.66043508 -0.50776905],[ 0.23533668 -0.49339929],"[ 0.17661123  0.2689463   1.18455454 -1.39932647  0.63856239  0.53975866
 -0.04081938  0.62677301  0.05141936  0.13329058  0.        ]",-0.0737232549101,-1.2833,[ 1.20716754 -0.17279406],"[[ 1.18690306 -1.33386996  0.07383156  0.06289259]
 [-1.1008467   2.13724455  0.          0.        ]]"
13,[-0.66043508 -0.50776905],[-1.53811264 -0.90398395],"[ 0.15333269  0.31105758  1.19503442 -1.37609714  0.63856207  0.53975841
  0.35259566  0.50872445  0.04136254  0.22150252  0.        ]",-0.0742748762658,-1.32725,[-1.52397523 -0.39880549],"[[ 1.20480961 -1.29842331  0.07383156  0.06289259]
 [ 2.8782315   1.40984787  0.          0.        ]]"
14,[-0.66043508 -0.50776905],[ 0.11389335 -0.09358484],"[ 0.13069844  0.32531978  1.20470144 -1.36745708  0.63856175  0.53975817
 -0.04424303  0.24807546  0.02702753  0.27366745  0.        ]",-0.0741114984717,-1.34196,[ 0.28245143 -0.01504427],"[[ 1.22210343 -1.28634062  0.07383156  0.06289259]
 [-1.13547162 -0.19623233  0.          0.        ]]"
15,[-0.66043508 -0.50776905],[-0.26673427 -0.17857689],"[ 0.14546491  0.3200302   1.19845087 -1.37070559  0.63856143  0.53975792
  0.06848671  0.2389959   0.03681246  0.24475627  0.        ]",-0.074342343612,-1.32032,[-0.38373286 -0.25187937],"[[ 1.21083366 -1.2908266   0.07383156  0.06289259]
 [ 0.00469851 -0.25217867  0.          0.        ]]"
16,[-0.66043508 -0.50776905],[ 0.59618545  0.32618618],"[ 0.16520385  0.30229852  1.18975518 -1.38120296  0.63856111  0.53975767
 -0.08163443  0.07800628  0.04831003  0.19244812  0.        ]",-0.0743661831682,-1.30508,[-0.1917568  -0.50066469],"[[ 1.1956936  -1.30582316  0.07383156  0.06289259]
 [-1.51365485 -1.24417223  0.          0.        ]]"
17,[-0.66043508 -0.50776905],[ 1.37905455  1.08684468],"[ 0.21368501  0.24924285  1.16670267 -1.40903709  0.63856079  0.53975742
 -0.1536606  -0.23969308  0.07042527  0.05127842  0.        ]",-0.0746470858397,-1.30123,[ 2.40597627  1.48614821],"[[ 1.15811158 -1.35034801  0.07383156  0.06289259]
 [-2.24214124 -3.20178757  0.          0.        ]]"
18,[-0.66043508 -0.50776905],[-0.52162248 -0.30143175],"[ 0.21969706  0.22080168  1.16367101 -1.42179335  0.63856046  0.53975717
  0.24189521  0.41305336  0.06823744  0.00701559  0.        ]",-0.0741737357185,-1.29819,[-0.33424903  0.44133347],"[[ 1.15340896 -1.37402853  0.07383156  0.06289259]
 [ 1.75858172  0.82033569  0.          0.        ]]"
19,[-0.66043508 -0.50776905],[-0.31730461 -0.73397893],"[ 0.19204863  0.26132763  1.17729041 -1.40315957  0.63856014  0.53975692
  0.10763821  0.69406584  0.05971528  0.09999137  0.        ]",-0.074089945765,-1.30102,[-0.36164512 -0.48004774],"[[ 1.17495639 -1.34024852  0.07383156  0.06289259]
 [ 0.40068336  2.55189272  0.          0.        ]]"
20,[-0.66043508 -0.50776905],[ 0.40903297 -0.13606784],"[ 0.20031337  0.29878681  1.17330243 -1.38320424  0.63855982  0.53975667
 -0.03459682  0.3774414   0.0703078   0.13368654  0.        ]",-0.0755005873718,-1.29424,[ 0.95803039  0.19151741],"[[ 1.16853614 -1.30878559  0.07383156  0.06289259]
 [-1.03790623  0.60090397  0.          0.        ]]"
