timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.33501509 -0.25200951],[ 1.41783881 -1.60778141],"[ 1.0888725   1.37414029 -0.48018671  1.2689111  -0.45523446  0.5659971
  0.11182834  0.30266689  1.8667366  -0.88221211  0.        ]",-0.27124765817,-2.61568,[ 1.60452613 -0.44215769],"[[-0.0728622   0.08803505 -0.0522223   0.06481978]
 [-0.00260657 -0.00452963  0.          0.        ]]"
1,[-0.33501509 -0.25200951],[ 0.86000359 -1.79763961],"[ 1.09176482  1.37581865 -0.41596719  1.22157877 -0.45523417  0.5659967
  0.45632731  0.03593578  1.86811708 -0.80845128  0.        ]",-0.269805979612,-2.58306,[ 0.44551366 -1.07879188],"[[-0.03321644  0.07036396 -0.0522223   0.06481978]
 [ 3.95400517 -1.75673538  0.          0.        ]]"
2,[-0.33501509 -0.25200951],[ 1.05608463 -1.89536643],"[ 1.08981093  1.37878052 -0.26032198  1.02150662 -0.45523388  0.5659963
  0.60310026 -0.5616215   1.86571001 -0.67005078  0.        ]",-0.266969703571,-2.49919,[ 0.90408117 -2.48309636],"[[  6.27769086e-02  -4.15624976e-03  -5.22223004e-02   6.48197776e-02]
 [  5.63971281e+00  -5.68219995e+00   0.00000000e+00   0.00000000e+00]]"
3,[-0.33501509 -0.25200951],[ 0.71523285 -2.06717062],"[ 1.06217376  1.36411524 -0.02336975  0.61412225 -0.45523358  0.5659959
  0.9049164  -1.14744865  1.8470606  -0.50695018  0.        ]",-0.262623654735,-2.37029,[ 0.49615662 -4.04832607],"[[ 0.21035052 -0.15641278 -0.0522223   0.06481978]
 [ 9.1061117  -9.53061249  0.          0.        ]]"
4,[-0.33501509 -0.25200951],[ 0.54131949 -1.89759207],"[ 0.97820618  1.29085883  0.28509383  0.02392461 -0.45523329  0.5659955
  1.06026384 -1.72155965  1.79073895 -0.323004    0.        ]",-0.254845642778,-2.43732,[ 0.79170334 -1.25995248],"[[  0.41037394  -0.38486564  -0.0522223    0.06481978]
 [ 10.8903063  -13.30207476   0.           0.        ]]"
5,[-0.33501509 -0.25200951],[-0.14509496 -1.63387489],"[ 0.80551916  1.10534992  0.62925612 -0.67348041 -0.455233    0.5659951
  1.31435635 -2.28432106  1.67236355 -0.14879915  0.        ]",-0.241429975705,-2.26787,[-1.36357866 -1.40116978],"[[  0.65745964  -0.68800045  -0.0522223    0.06481978]
 [ 13.80860619 -16.99900931   0.           0.        ]]"
6,[-0.33501509 -0.25200951],[ 0.46826777 -0.95029104],"[ 0.58099291  0.75987763  0.89971954 -1.31688627 -0.4552327   0.5659947
  0.9462013  -2.83555933  1.5036117  -0.13617916  0.        ]",-0.223504685273,-2.18254,[ 0.4706095   0.02978924],"[[  0.8912104   -1.06431339  -0.0522223    0.06481978]
 [  9.58031793 -20.62029456   0.           0.        ]]"
7,[-0.33501509 -0.25200951],[ 0.05256951 -0.56671572],"[ 0.34071608  0.29600914  1.08333988 -1.64095395 -0.45523241  0.5659943
  1.09183309 -2.75543865  1.28374729 -0.24853547  0.        ]",-0.200714389044,-2.00308,[-0.5101101   0.50550405],"[[  1.09959748  -1.47143984  -0.0522223    0.06481978]
 [ 11.25292889 -20.09404676   0.           0.        ]]"
8,[-0.33501509 -0.25200951],[ 0.41188309 -0.17265822],"[ 0.08112897 -0.15360273  1.20193871 -1.55071664 -0.45523211  0.5659939
  0.89663858 -2.3900628   1.02553461 -0.36361361  0.        ]",-0.174599162357,-1.82951,[ 0.65879614 -0.32668557],"[[  1.30216377  -1.84923823  -0.0522223    0.06481978]
 [  9.01110926 -17.69385803   0.           0.        ]]"
9,[-0.33501509 -0.25200951],[-0.23912632 -0.63239974],"[-0.19619356 -0.54277072  1.25679354 -1.11959442 -0.45523182  0.5659935
  1.10818321 -2.53360286  0.73928123 -0.48804584  0.        ]",-0.146915883808,-1.66628,[ 0.76808854 -1.02436068],"[[  1.50676229  -2.2125775   -0.0522223    0.06481978]
 [ 11.44073649 -18.63687684   0.           0.        ]]"
10,[-0.33501509 -0.25200951],[-1.45685613 -1.66710687],"[-0.54840322 -0.86619284  1.22999087 -0.30297476 -0.45523153  0.5659931
  1.35324958 -3.08009536  0.38744002 -0.64411654  0.        ]",-0.116251675868,-1.30396,[-3.36091369 -1.00613279],"[[  1.76381692  -2.62133673  -0.0522223    0.06481978]
 [ 14.25537311 -22.22705508   0.           0.        ]]"
11,[-0.33501509 -0.25200951],[-0.80471653 -2.4703815 ],"[-0.86521609 -1.02424609  1.10864639  0.92414882 -0.45523123  0.5659927
  0.9839648  -2.85646094 -0.03281122 -0.89955499  0.        ]",-0.0939468546754,-1.33377,[-1.72469567 -2.40087379],"[[  2.00636927  -3.1011891   -0.0522223    0.06481978]
 [ 10.01410852 -20.75802204   0.           0.        ]]"
