timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.28669876 -0.24124278],[ 2.3140707   0.94726455],"[ 1.11598707  1.43484516 -0.24230519  1.00307264  1.23580346  1.01510754
  0.10313054  0.30848754  0.04246304 -1.2020467   0.        ]",-0.121137767423,-1.68392,[ 2.21457432  1.47743791],"[[ 0.07957068 -0.00363133  0.14255083  0.11733859]
 [-0.00039139  0.00128206  0.          0.        ]]"
1,[-0.28669876 -0.24124278],[ 0.7971282  -0.11943366],"[ 1.11059474  1.43406494 -0.17838053  1.11084395  1.23580161  1.01510631
  0.43353849  0.90017438  0.02955633 -1.05962551  0.        ]",-0.109994792012,-1.615,[ 1.04826557  0.75588121],"[[ 0.11923799  0.03610646  0.14255083  0.11733859]
 [ 3.95396231  3.95930996  0.          0.        ]]"
2,[-0.28669876 -0.24124278],[-0.99020928 -1.47785604],"[ 1.08196707  1.42228302  0.00955679  1.40358716  1.23579975  1.01510509
  0.75744872  1.33564963 -0.05046409 -0.6581419   0.        ]",-0.0775458651673,-1.32019,[-1.44274092 -2.10187994],"[[ 0.237212    0.1445205   0.14255083  0.11733859]
 [ 7.83055386  6.87238625  0.          0.        ]]"
3,[-0.28669876 -0.24124278],[ 0.05368553 -1.24000227],"[ 1.03606392  1.40004412  0.18826653  1.66006256  1.23579789  1.01510386
  0.41410481  0.72362007 -0.18178172 -0.30159457  0.        ]",-0.0475167165603,-1.06996,[-0.98766493 -1.71814553],"[[ 0.35259489  0.24089083  0.14255083  0.11733859]
 [ 3.72139157  2.77828747  0.          0.        ]]"
4,[-0.28669876 -0.24124278],[ 1.39289737 -0.47495422],"[ 1.01898306  1.39550511  0.24036754  1.7002894   1.23579603  1.01510263
  0.08161922  0.12370233 -0.22254427 -0.21489203  0.        ]",-0.0404186968854,-0.982074,[ 1.95937816 -0.34048268],"[[ 0.38709825  0.25619205  0.14255083  0.11733859]
 [-0.25781851 -1.23479342  0.          0.        ]]"
5,[-0.28669876 -0.24124278],[ 0.30954108 -0.44908255],"[ 1.00034361  1.40626194  0.29187008  1.60011826  1.23579418  1.01510141
  0.41262725 -0.07440871 -0.23298404 -0.1824559   0.        ]",-0.0384553676216,-1.01034,[ 0.19589192 -1.60518099],"[[ 0.42168912  0.2181996   0.14255083  0.11733859]
 [ 3.70370963 -2.56003417  0.          0.        ]]"
6,[-0.28669876 -0.24124278],[ 0.23462385  0.24907252],"[ 0.9508062   1.42501209  0.40944598  1.35857596  1.23579232  1.01510018
  0.47138009 -0.65879531 -0.26074883 -0.10975298  0.        ]",-0.0341858148719,-1.01134,[ 0.08955192  0.58225749],"[[ 0.50281837  0.12777675  0.14255083  0.11733859]
 [ 4.40687106 -6.4692209   0.          0.        ]]"
7,[-0.28669876 -0.24124278],[-0.3651436  -0.06552148],"[ 0.88601394  1.43452181  0.53492334  1.07477122  1.23579046  1.01509896
  0.49361764 -0.29501421 -0.29595421 -0.03659071  0.        ]",-0.030175393629,-1.00449,[ 0.18357391 -0.93954127],"[[ 0.59362607  0.02280809  0.14255083  0.11733859]
 [ 4.67301552 -4.0357536   0.          0.        ]]"
8,[-0.28669876 -0.24124278],[-0.48207572  0.65817463],"[ 0.8040094   1.42946255  0.66421896  0.75712361  1.23578861  1.01509773
  0.54669019 -0.83924062 -0.34107467  0.03580821  0.        ]",-0.0266284644727,-1.0146,[-0.28405863 -0.42897225],"[[ 0.69345935 -0.09443373  0.14255083  0.11733859]
 [ 5.30819532 -7.6762924   0.          0.        ]]"
9,[-0.28669876 -0.24124278],[-0.19340764  1.29441071],"[ 0.71734692  1.39323822  0.7763771   0.30644583  1.23578675  1.01509651
  0.44407442 -1.07036566 -0.35882156  0.03496496  0.        ]",-0.0247881260841,-1.01242,[ 0.09734483  2.23785668],"[[ 0.78730141 -0.26347199  0.14255083  0.11733859]
 [ 4.08008943 -9.22238271  0.          0.        ]]"
