timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.58856457 -0.42954114],[ 1.68280482 -1.9882803 ],"[ 1.05496537  1.23506878 -0.20898379  1.07708092 -1.0496703   0.64210384
  0.07546099  0.28290989  2.70953328 -0.89083402  0.        ]",-0.336681186401,-3.38916,[ 2.91129732 -0.67738085],"[[ 0.06244187 -0.01377344 -0.12103129  0.07473947]
 [-0.00246738 -0.00390667  0.          0.        ]]"
1,[-0.58856457 -0.42954114],[ 1.26049078 -2.15693569],"[ 1.05042696  1.2341688  -0.1456569   1.00661162 -1.04966945  0.64210349
  0.45550299 -0.14668387  2.70539045 -0.82019856  0.        ]",-0.335324771055,-3.35751,[ 1.73110795 -1.20680768],"[[ 0.10209397 -0.04077711 -0.12103129  0.07473947]
 [ 3.95450016 -2.68751173  0.          0.        ]]"
2,[-0.58856457 -0.42954114],[ 1.06495833 -2.31316614],"[ 1.02407928  1.22428417  0.04090885  0.76493828 -1.0496686   0.64210314
  0.82807484 -0.77225844  2.68384197 -0.62979743  0.        ]",-0.331068591622,-3.28183,[ 0.44111674 -2.01070359],"[[ 0.22010504 -0.13373638 -0.12103129  0.07473947]
 [ 7.83369139 -6.59537917  0.          0.        ]]"
3,[-0.58856457 -0.42954114],[ 1.25353491 -2.24906135],"[ 0.95164136  1.1791943   0.30436822  0.33140135 -1.04966775  0.64210279
  0.98093829 -1.38529515  2.63012484 -0.40890336  0.        ]",-0.324088991486,-3.15843,[ 1.48093926 -3.60624824],"[[  0.39274787  -0.30406728  -0.12103129   0.07473947]
 [  9.42529986 -10.42493074   0.           0.        ]]"
4,[-0.58856457 -0.42954114],[ 0.99171758 -2.16409135],"[ 0.7992081   1.05504175  0.62098567 -0.25203598 -1.0496669   0.64210244
  1.34313865 -1.98629092  2.51935258 -0.17628528  0.        ]",-0.312346015239,-3.17572,[ 0.68905796 -1.13641785],"[[  0.61909101  -0.55023516  -0.12103129   0.07473947]
 [ 13.196513   -14.17927978   0.           0.        ]]"
5,[-0.58856457 -0.42954114],[ 0.52676296 -1.71450174],"[ 0.52220451  0.80101736  0.95406515 -0.88358944 -1.04966605  0.64210209
  1.58006542 -2.575237    2.31674628  0.05248186  0.        ]",-0.292620434161,-2.98802,[ 0.30822244 -1.37756947],"[[  0.90777152  -0.87073534  -0.12103129   0.07473947]
 [ 15.66339642 -17.85838406   0.           0.        ]]"
6,[-0.58856457 -0.42954114],[ 0.27053106 -1.09377313],"[ 0.13025347  0.38321412  1.20153051 -1.3757627  -1.0496652   0.64210174
  1.66761685 -3.15236152  2.02749868  0.153601    0.        ]",-0.264845873878,-2.79857,[ 0.28957787 -0.10559274],"[[  1.23018569  -1.26407684  -0.12103129   0.07473947]
 [ 16.57500026 -21.46368442   0.           0.        ]]"
7,[-0.58856457 -0.42954114],[-0.14759186 -0.84023052],"[-0.33373904 -0.13438716  1.29359584 -1.47804605 -1.04966436  0.6421014
  1.74628942 -3.15108158  1.67699754  0.09981175  0.        ]",-0.230583047572,-2.4841,[ 0.03159941 -1.38207815],"[[  1.56990401  -1.69327155  -0.12103129   0.07473947]
 [ 17.3941617  -21.45577161   0.           0.        ]]"
8,[-0.58856457 -0.42954114],[-0.50999957 -1.53161097],"[-0.80572139 -0.6613014   1.19926802 -1.06053193 -1.04966351  0.64210105
  1.72537197 -3.71671331  1.30412224 -0.1480622   0.        ]",-0.194145119672,-2.22686,[ 0.67898966 -1.73996447],"[[  1.91560365  -2.15784012  -0.12103129   0.07473947]
 [ 17.1763981  -24.98935189   0.           0.        ]]"
9,[-0.58856457 -0.42954114],[-1.86770928 -2.91514969],"[-1.24476946 -1.08466484  0.90435952 -0.02064385 -1.04966266  0.6421007
  1.9509568  -4.27118272  0.91942042 -0.62215437  0.        ]",-0.162356214977,-1.81029,[-0.45478923 -3.02537907],"[[  2.28269832  -2.69238165  -0.12103129   0.07473947]
 [ 19.52521219 -28.45328456   0.           0.        ]]"
10,[-0.58856457 -0.42954114],[-1.71884179 -1.69102311],"[-1.56355142 -1.20326901  0.4456911   1.27928023 -1.04966181  0.64210035
  1.74098902 -1.44074503  0.65800466 -1.07265389  0.        ]",-0.152050107804,-1.63828,[-1.2122911  -2.55136439],"[[  2.65126398  -3.20531416  -0.12103129   0.07473947]
 [ 17.33906531 -10.77161455   0.           0.        ]]"
11,[-0.58856457 -0.42954114],[-1.75909305  0.5830211 ],"[-1.70343093 -1.20088337 -0.01151218  1.34582013 -1.04966096  0.6421
  1.3278171   0.87139729  0.62930087 -1.20543321  0.        ]",-0.155043724084,-1.88232,[-0.99875991  1.04485897],"[[  2.95488457  -3.23087814  -0.12103129   0.07473947]
 [ 13.03714913   3.67229626   0.           0.        ]]"
12,[-0.58856457 -0.42954114],[-1.45604742  1.06065452],"[-1.72692895 -1.20539422 -0.35990136  1.05056457 -1.04966011  0.64209965
  0.92325464  1.49970844  0.65527867 -1.0052228   0.        ]",-0.149305196009,-1.89535,[-1.34340672  0.9830426 ],"[[ 3.17336447 -3.1176606  -0.12103129  0.07473947]
 [ 8.82486528  7.59735484  0.          0.        ]]"
13,[-0.58856457 -0.42954114],[-1.12201035  0.08265908],"[-1.70830247 -1.17805242 -0.57505427  0.56008718 -1.04965926  0.6420993
  0.52621715  2.09869234  0.59001537 -0.72374639  0.        ]",-0.134418549247,-1.82457,[-0.67167144 -0.30456799],"[[  3.30838494  -2.92817016  -0.12103129   0.07473947]
 [  4.69092726  11.3392241    0.           0.        ]]"
14,[-0.58856457 -0.42954114],[-0.6642766  -0.21382976],"[-1.68999625 -1.09673759 -0.67901729  0.03458458 -1.04965841  0.64209895
  0.26186281  1.86969314  0.44756995 -0.45866863  0.        ]",-0.114829848054,-1.67449,[-0.63243447  0.29970815],"[[ 3.37458717 -2.71573875 -0.12103129  0.07473947]
 [ 1.93848079  9.90868843  0.          0.        ]]"
15,[-0.58856457 -0.42954114],[-0.32466221 -0.99845201],"[-1.68561094 -0.96858631 -0.69965998 -0.43336213 -1.04965756  0.6420986
  0.01767506  2.02824715  0.27696282 -0.24478753  0.        ]",-0.0951990007181,-1.43219,[-0.50348123 -1.77047734],"[[  3.38784722  -2.50762695  -0.12103129   0.07473947]
 [ -0.60399197  10.89919975   0.           0.        ]]"
16,[-0.58856457 -0.42954114],[ 0.27436477 -0.75402761],"[-1.69576705 -0.82673415 -0.64979455 -0.77791938 -1.04965671  0.64209825
 -0.17262195  1.35987074  0.13674773 -0.08207592  0.        ]",-0.080503640661,-1.29611,[ 0.07641822 -1.9130815 ],"[[ 3.35588696 -2.33153563 -0.12103129  0.07473947]
 [-2.58535668  6.72385885  0.          0.        ]]"
