timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.07436966 -0.10734003],[-1.1397593  -1.15772462],"[ 1.2860705   2.03170234 -0.45738439  0.93416531  1.71372336 -1.36892639
  0.02743934  0.34910753 -0.20675911  1.27369537  0.        ]",-0.143455886758,-1.48476,[-1.30153366 -1.18268524],"[[-0.09635857  0.04811664  0.19631485 -0.15778263]
 [ 0.00201994  0.00446149  0.          0.        ]]"
1,[-0.07436966 -0.10734003],[-0.42105222 -0.69652694],"[ 1.27977798  2.03319527 -0.51793495  0.81599336  1.71371453 -1.36892124
 -0.28300412 -0.19247937 -0.21618289  1.16015504  0.        ]",-0.130782995361,-1.38611,[-0.83403795 -0.3274121 ],"[[-0.13599364  0.00849258  0.19631485 -0.15778263]
 [-3.95236432 -3.95368161  0.          0.        ]]"
2,[-0.07436966 -0.10734003],[ 0.30934286 -0.26576033],"[ 1.25075089  2.02862813 -0.6860055   0.54391593  1.7137057  -1.36891609
 -0.53585014 -0.35898406 -0.27138617  0.86671039  0.        ]",-0.0977550509171,-1.25695,[ 0.80283351 -2.68775303],"[[-0.24735527 -0.08279047  0.19631485 -0.15778263]
 [-7.1730842  -5.17056915  0.          0.        ]]"
3,[-0.07436966 -0.10734003],[ 0.62319481  0.22355616],"[ 1.20586026  1.99937633 -0.84767715  0.12522261  1.71369687 -1.36891094
 -0.27527059 -0.88693388 -0.3905775   0.5484269   0.        ]",-0.0632059177833,-1.00558,[ 1.16447586  0.44465671],"[[-0.35751414 -0.22491532  0.19631485 -0.15778263]
 [-3.85387543 -9.0290508   0.          0.        ]]"
4,[-0.07436966 -0.10734003],[ 0.25713262  0.22729355],"[ 1.1874547   1.9343213  -0.90008387 -0.33280452  1.71368804 -1.36890579
  0.04121567 -0.62177223 -0.50629959  0.36588947  0.        ]",-0.0492921621357,-1.03493,[-0.19730891  1.37731063],"[[-0.39414435 -0.38605288  0.19631485 -0.15778263]
 [ 0.17746313 -7.09115315  0.          0.        ]]"
5,[-0.07436966 -0.10734003],[ 0.15741608  0.1267302 ],"[ 1.18516138  1.87715681 -0.90623061 -0.60494309  1.71367921 -1.36890064
 -0.02046123 -0.06073657 -0.57336058  0.2923843   0.        ]",-0.0483273158924,-1.11984,[-2.11918099 -1.33432157],"[[-0.3984777  -0.48673661  0.19631485 -0.15778263]
 [-0.60816405 -2.99088723  0.          0.        ]]"
6,[-0.07436966 -0.10734003],[ 1.03220701  0.68947941],"[ 1.15601352  1.80926433 -0.97872264 -0.85860507  1.71367038 -1.36889549
 -0.32999778 -0.59422509 -0.69422093  0.16459476  0.        ]",-0.0539040980515,-1.11953,[-1.69730296 -0.05773761],"[[-0.45019971 -0.58567369  0.19631485 -0.15778263]
 [-4.55097381 -6.88983114  0.          0.        ]]"
7,[-0.07436966 -0.10734003],[ 1.64168406  0.95832437],"[ 1.06854063  1.6958187  -1.15236498 -1.186542    1.71366155 -1.36889034
 -0.63354674 -0.60664404 -0.95228871 -0.04041348  0.        ]",-0.0837666012911,-1.13961,[ 2.1273255   2.89320182],"[[-0.58001279 -0.72438114  0.19631485 -0.15778263]
 [-8.41751913 -6.98060138  0.          0.        ]]"
8,[-0.07436966 -0.10734003],[ 1.23004484  0.81742805],"[ 0.96430616  1.60336794 -1.30853611 -1.39671594  1.71365272 -1.36888519
 -0.30999716 -0.04611179 -1.19939291 -0.16593068  0.        ]",-0.117045864665,-1.26246,[ 1.36589853  0.90454169],"[[-0.70701407 -0.8228908   0.19631485 -0.15778263]
 [-4.29623455 -2.88402669  0.          0.        ]]"
9,[-0.07436966 -0.10734003],[ 0.60629302  0.50097442],"[ 0.92289173  1.58229069 -1.36056475 -1.43920453  1.71364389 -1.36888004
  0.00719118  0.4515991  -1.27907658 -0.19687719  0.        ]",-0.127797627755,-1.40627,[-1.62904563 -0.00556809],"[[-0.75240192 -0.84407553  0.19631485 -0.15778263]
 [-0.25597677  0.75342746  0.          0.        ]]"
10,[-0.07436966 -0.10734003],[ 1.09161067  0.63273633],"[ 0.8800296   1.59695701 -1.40975829 -1.40979666  1.71363506 -1.36887489
 -0.303018    0.44671449 -1.32856882 -0.22443588  0.        ]",-0.134647326284,-1.28827,[ 1.90134448 -0.33761605],"[[-0.7971667  -0.82936517  0.19631485 -0.15778263]
 [-4.20733615  0.71773414  0.          0.        ]]"
11,[-0.07436966 -0.10734003],[ 0.72365844  0.58882636],"[ 0.83642863  1.59772883 -1.45556408 -1.40820524  1.71362623 -1.36886975
  0.01415822  0.26167968 -1.38930809 -0.24799407  0.        ]",-0.142875963177,-1.3915,[ 1.92456935  2.20183097],"[[-0.8407779  -0.82857845  0.19631485 -0.15778263]
 [-0.16724282 -0.63456081  0.          0.        ]]"
12,[-0.07436966 -0.10734003],[-0.04593202  0.16482425],"[ 0.87291179  1.62426587 -1.41749903 -1.35264209  1.7136174  -1.3688646
  0.32492355  0.80501708 -1.31510628 -0.22992     0.        ]",-0.133037440691,-1.41236,[-0.47656088  0.38696965],"[[-0.80440637 -0.80142839  0.19631485 -0.15778263]
 [ 3.7911913   3.33634241  0.          0.        ]]"
13,[-0.07436966 -0.10734003],[ 0.05369774  0.03604496],"[ 0.92675101  1.69967684 -1.35588082 -1.17666816  1.71360857 -1.36885945
  0.1709675   1.00572443 -1.16835541 -0.18925614  0.        ]",-0.113483974975,-1.30427,[ 0.41430544  0.56950685],"[[-0.74825827 -0.71998406  0.19631485 -0.15778263]
 [ 1.83015427  4.80319725  0.          0.        ]]"
14,[-0.07436966 -0.10734003],[-0.34482348 -0.31471631],"[ 0.97438964  1.79673013 -1.29507005 -0.89956956  1.71359974 -1.3688543
  0.29673423  1.30118959 -0.9999109  -0.12223332  0.        ]",-0.0907226710389,-1.24573,[-0.68029058 -0.08586401],"[[-0.69558175 -0.60225426  0.19631485 -0.15778263]
 [ 3.43213149  6.96258754  0.          0.        ]]"
15,[-0.07436966 -0.10734003],[-0.114042   -0.38243634],"[ 1.00942219  1.88876149 -1.24588756 -0.55468755  1.71359091 -1.36884915
  0.08011679  1.23594037 -0.84128506 -0.03221409  0.        ]",-0.0693345551323,-1.16999,[-1.12191101 -1.1781453 ],"[[-0.65462328 -0.46778672  0.19631485 -0.15778263]
 [ 0.67294022  6.48575416  0.          0.        ]]"
16,[-0.07436966 -0.10734003],[ 0.57775623 -0.05618846],"[ 0.98708377  1.93770713 -1.27770926 -0.31345032  1.71358208 -1.368844
 -0.23138952  0.67678051 -0.80696937 -0.02233972  0.        ]",-0.0648532454574,-1.08514,[ 0.70708704 -1.10238353],"[[-0.6809754  -0.37907308  0.19631485 -0.15778263]
 [-3.29491076  2.39923249  0.          0.        ]]"
17,[-0.07436966 -0.10734003],[ 0.52999431  0.13312787],"[ 0.95433027  1.94152021 -1.32144015 -0.29188067  1.71357325 -1.36883885
 -0.00655101  0.12834499 -0.84733142 -0.06181829  0.        ]",-0.0703011017969,-1.1644,[ 0.54101774  1.06108398],"[[-0.71813915 -0.37130351  0.19631485 -0.15778263]
 [-0.43100843 -1.60891733  0.          0.        ]]"
18,[-0.07436966 -0.10734003],[ 0.02841318 -0.22520635],"[ 0.96588133  1.94530132 -1.30638124 -0.26999061  1.71356442 -1.3688337
  0.16202848  0.67438405 -0.82532745 -0.04330424  0.        ]",-0.0673164905335,-1.1104,[ 0.46068406 -1.59524504],"[[-0.70521486 -0.36344248  0.19631485 -0.15778263]
 [ 1.71628911  2.38172385  0.          0.        ]]"
