timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.21306455 -0.1800134 ],[-2.74357057 -2.22287321],"[ 1.16926889  1.56664521 -0.41764076  0.70761595 -1.27409216 -1.16775961
  0.09610289  0.31930746  2.60801859  1.2191214   0.        ]",-0.376172295181,-2.91015,[-3.34425757 -2.84945666],"[[-0.01551337 -0.0856313  -0.1461706  -0.13536441]
 [ 0.00120251  0.00014803  0.          0.        ]]"
1,[-0.21306455 -0.1800134 ],[-2.30025101 -2.06676292],"[ 1.16735624  1.56154066 -0.48166274  0.5979158  -1.2740897  -1.16775758
 -0.22728262 -0.2531836   2.59612723  1.08681368  0.        ]",-0.370950301763,-2.89789,[-2.15521767 -1.86107941],"[[-0.05516476 -0.12534079 -0.1461706  -0.13536441]
 [-3.95318574 -3.95791028  0.          0.        ]]"
2,[-0.21306455 -0.1800134 ],[-1.75976515 -1.95579529],"[ 1.14904169  1.53513934 -0.67089846  0.27560362 -1.27408723 -1.16775554
 -0.54428311 -0.81434192  2.51811272  0.70379649  0.        ]",-0.3530367464,-2.59333,[-2.61612229 -2.4471324 ],"[[-0.17312026 -0.2434254  -0.1461706  -0.13536441]
 [-7.8294989  -7.83761984  0.          0.        ]]"
3,[-0.21306455 -0.1800134 ],[-1.15983713 -2.07340217],"[ 1.07819331  1.45576483 -0.97359269 -0.23392103 -1.27408476 -1.1677535
 -0.85505113 -1.36438157  2.26010492  0.14079377  0.        ]",-0.316268641324,-2.26452,[ 1.33306072 -2.67444457],"[[ -0.3678366   -0.43833321  -0.1461706   -0.13536441]
 [-11.62960597 -11.64046992   0.           0.        ]]"
4,[-0.21306455 -0.1800134 ],[-0.72064841 -2.16767502],"[ 0.96223942  1.277436   -1.24867545 -0.86267416 -1.2740823  -1.16775147
 -0.5126837  -1.9039384   1.80962641 -0.30672613  0.        ]",-0.264849785762,-1.94284,[ 0.18302519 -1.59199622],"[[ -0.5584237   -0.70857107  -0.1461706   -0.13536441]
 [ -7.44311903 -15.37087185   0.           0.        ]]"
5,[-0.21306455 -0.1800134 ],[-0.38436276 -1.9398402 ],"[ 0.84997043  0.95531007 -1.43166608 -1.46830434 -1.27407983 -1.16774943
 -0.44147645 -2.43263768  1.27971637 -0.45980861  0.        ]",-0.206384193928,-1.54828,[-0.3748387  -1.23092663],"[[ -0.69854796  -1.05266427  -0.1461706   -0.13536441]
 [ -6.57239708 -19.02625547   0.           0.        ]]"
6,[-0.21306455 -0.1800134 ],[-0.06457721 -1.35038042],"[ 0.71222668  0.47490689 -1.59958512 -1.81860167 -1.27407736 -1.16774739
 -0.55231931 -2.95076535  0.71660728 -0.28408189  0.        ]",-0.139823315253,-1.17342,[-0.87612453 -1.82231763],"[[ -0.84359166  -1.46913242  -0.1461706   -0.13536441]
 [ -7.92779629 -22.60862283   0.           0.        ]]"
7,[-0.21306455 -0.1800134 ],[ 0.09033865 -1.06224942],"[ 0.50136527 -0.10792963 -1.78220926 -1.62880592 -1.2740749  -1.16774536
 -0.82338984 -3.45857286  0.28220271  0.27654674  0.        ]",-0.0943613629405,-1.27407,[-0.63316124 -1.55273098],"[[ -1.03540066  -1.95653289  -0.1461706   -0.13536441]
 [-11.24247254 -26.11974146   0.           0.        ]]"
8,[-0.21306455 -0.1800134 ],[-0.27734029 -1.6810379 ],"[ 0.19238097 -0.63605381 -1.94194347 -0.68731828 -1.27407243 -1.16774332
 -1.0105564  -3.95634399  0.27248502  1.04875648  0.        ]",-0.137698084047,-1.93328,[-0.30971045 -1.76646849],"[[ -1.28321345  -2.51346064  -0.1461706   -0.13536441]
 [-13.53117242 -29.56160561   0.           0.        ]]"
9,[-0.21306455 -0.1800134 ],[-0.53584069 -2.01077676],"[-0.1844937  -0.86891495 -2.00824758  0.93676431 -1.27406996 -1.16774128
 -1.08910894 -3.52864089  0.78135239  1.45704227  0.        ]",-0.205854439939,-2.19819,[-0.42304278 -0.98769721],"[[ -1.56348425  -3.13854536  -0.1461706   -0.13536441]
 [-14.49173801 -26.60472954   0.           0.        ]]"
10,[-0.21306455 -0.1800134 ],[-0.68939996 -1.12878335],"[-0.59287159 -0.85405616 -1.93781355  1.37756575 -1.2740675  -1.16773924
 -1.2025095   0.67013034  0.96076609  1.37977042  0.        ]",-0.216158301399,-2.09618,[-1.00792107 -0.48706081],"[[ -1.86722796  -3.29784742  -0.1461706   -0.13536441]
 [-15.8784321    2.42561944   0.           0.        ]]"
11,[-0.21306455 -0.1800134 ],[-0.63078982 -1.35522509],"[-1.02049233 -0.86672227 -1.67824765  1.11184528 -1.27406503 -1.16773721
 -1.50058254  1.10401738  0.88442617  1.38978328  0.        ]",-0.210112965127,-2.01424,[-0.76520214 -1.98005602],"[[ -2.22136625  -3.20160321  -0.1461706   -0.13536441]
 [-19.52332887   5.42552982   0.           0.        ]]"
12,[-0.21306455 -0.1800134 ],[-0.58266485 -1.46012986],"[-1.3892656  -0.86828663 -1.17175753  0.85590792 -1.27406256 -1.16773517
 -1.71674139  0.84417979  0.84605973  1.43460575  0.        ]",-0.20971917745,-2.01715,[-1.21792678 -1.607452  ],"[[ -2.6383536   -3.10943763  -0.1461706   -0.13536441]
 [-22.16659416   3.62901809   0.           0.        ]]"
13,[-0.21306455 -0.1800134 ],[-0.53402942 -1.59015787],"[-1.55793792 -0.8643323  -0.43226436  0.70462174 -1.2740601  -1.16773313
 -2.00463893  0.59952951  0.86628891  1.45468947  0.        ]",-0.212723128161,-2.0667,[-0.51012975 -0.93042308],"[[ -3.11700815  -3.05487952  -0.1461706   -0.13536441]
 [-25.68711942   1.93750863   0.           0.        ]]"
14,[-0.21306455 -0.1800134 ],[-0.58724743 -1.69342351],"[-1.38854661 -0.86092926  0.3881951   0.62787271 -1.27405763 -1.1677311
 -2.12821874  0.45530601  0.90854443  1.42062997  0.        ]",-0.214134900336,-1.97992,[-0.28541251 -2.45167531],"[[ -3.64591346  -3.02711276  -0.1461706   -0.13536441]
 [-27.19837301   0.94034971   0.           0.        ]]"
15,[-0.21306455 -0.1800134 ],[-0.65130073 -1.6961025 ],"[-0.86808482 -0.85901077  1.01235766  0.59196116 -1.27405516 -1.16772906
 -2.17659009  0.38076204  0.93000918  1.34148947  0.        ]",-0.211113836315,-2.03148,[-0.84875377  0.23437612],"[[ -4.19581669  -3.01409137  -0.1461706   -0.13536441]
 [-27.78997725   0.42495505   0.           0.        ]]"
16,[-0.21306455 -0.1800134 ],[-0.76715291 -1.67064404],"[-0.10256748 -0.85606923  1.21950942  0.54316305 -1.2740527  -1.16772702
 -2.4063956   0.51382438  0.91798624  1.24812632  0.        ]",-0.204478234861,-1.84537,[-0.88502099 -2.69355695],"[[ -4.77981244  -2.99636193  -0.1461706   -0.13536441]
 [-30.60022649   1.34495066   0.           0.        ]]"
17,[-0.21306455 -0.1800134 ],[-0.69056749 -1.45211089],"[ 0.69302995 -0.85729999  0.83432642  0.56283259 -1.27405023 -1.16772499
 -2.64340595  0.13773802  0.82951376  1.18088488  0.        ]",-0.192528162575,-1.88277,[ 0.73330951 -2.57288406],"[[ -5.4208978   -3.0035138   -0.1461706   -0.13536441]
 [-33.49863117  -1.25530631   0.           0.        ]]"
18,[-0.21306455 -0.1800134 ],[-0.55472952 -1.19536591],"[ 1.13410465 -0.85881285 -0.02719168  0.58851936 -1.27404777 -1.16772295
 -2.35172819  0.31773632  0.73545681  1.18653884  0.        ]",-0.184507341559,-1.97278,[-0.89446072  0.25189848],"[[ -6.05508575e+00  -3.01284285e+00  -1.46170600e-01  -1.35364414e-01]
 [ -2.99320549e+01  -1.07988242e-02   0.00000000e+00   0.00000000e+00]]"
19,[-0.21306455 -0.1800134 ],[-0.07184786 -1.04561353],"[ 1.06169839 -0.85721896 -1.02193687  0.56154199 -1.2740453  -1.16772091
 -2.59286036  0.46209026  0.66167521  1.2416899   0.        ]",-0.181706253356,-2.00124,[-0.52958666 -2.0442034 ],"[[ -6.68331338  -3.00304518  -0.1461706   -0.13536441]
 [-32.88087508   0.98726452   0.           0.        ]]"
20,[-0.21306455 -0.1800134 ],[ 0.10639951 -1.03827786],"[ 0.45767895 -0.85731873 -1.81161033  0.56319221 -1.27404283 -1.16771888
 -2.71108866  0.19848261  0.63584103  1.36208401  0.        ]",-0.187714292879,-2.16297,[ 0.32408301 -1.02270085],"[[ -7.3554385   -3.0036451   -0.1461706   -0.13536441]
 [-34.32681807  -0.83531178   0.           0.        ]]"
21,[-0.21306455 -0.1800134 ],[-0.189999   -1.08754945],"[-0.42292256 -0.8583371  -1.98544066  0.58030397 -1.27404037 -1.16771684
 -2.55057044  0.3181762   0.67443969  1.47109427  0.        ]",-0.198339677888,-2.18058,[-1.18632911 -0.99024379],"[[ -8.02228230e+00  -3.00986107e+00  -1.46170600e-01  -1.35364414e-01]
 [ -3.23641064e+01  -7.75181034e-03   0.00000000e+00   0.00000000e+00]]"
22,[-0.21306455 -0.1800134 ],[-0.48339561 -1.32650578],"[-1.2181147  -0.85809295 -1.46025176  0.57615039 -1.2740379  -1.1677148
 -2.82193389  0.33493498  0.75986847  1.52977094  0.        ]",-0.209106419156,-2.17837,[-0.48474438 -1.18409122],"[[ -8.70286089  -3.00835299  -0.1461706   -0.13536441]
 [-35.68269468   0.10811974   0.           0.        ]]"
23,[-0.21306455 -0.1800134 ],[-0.55082154 -1.63423586],"[-1.55833653 -0.85777398 -0.38622993  0.57078899 -1.27403543 -1.16771277
 -2.92109532  0.33086066  0.86372424  1.50732581  0.        ]",-0.21596468504,-2.10031,[-0.28564117 -2.01549872],"[[ -9.4286837   -3.00640586  -0.1461706   -0.13536441]
 [-36.89554481   0.07995195   0.           0.        ]]"
24,[-0.21306455 -0.1800134 ],[-0.63263202 -1.77756202],"[-1.19626089 -0.85757066  0.70386702  0.56741823 -1.27403297 -1.16771073
 -2.95382801  0.32569412  0.93067509  1.40342214  0.        ]",-0.214975440564,-1.9815,[-1.62047695 -1.03906641],"[[-10.17061328  -3.00518149  -0.1461706   -0.13536441]
 [-37.2960791    0.0442325    0.           0.        ]]"
25,[-0.21306455 -0.1800134 ],[-0.6990518  -1.75742197],"[-0.2581554  -0.85746348  1.22141927  0.56566206 -1.2740305  -1.16770869
 -3.21719512  0.32244116  0.91923229  1.26529977  0.        ]",-0.205600389907,-1.9263,[-0.3585422  -1.67374809],"[[ -1.09488518e+01  -3.00454361e+00  -1.46170600e-01  -1.35364414e-01]
 [ -4.05170385e+01   2.17435205e-02   0.00000000e+00   0.00000000e+00]]"
26,[-0.21306455 -0.1800134 ],[-0.52158892 -1.59260869],"[ 0.75481516 -0.85741167  0.76761217  0.564825   -1.27402804 -1.16770666
 -3.26766096  0.32074591  0.82473616  1.17432234  0.        ]",-0.191712658597,-1.90762,[-0.94452694 -0.34395928],"[[ -1.17653879e+01  -3.00423965e+00  -1.46170600e-01  -1.35364414e-01]
 [ -4.11345172e+01   1.00244855e-02   0.00000000e+00   0.00000000e+00]]"
27,[-0.21306455 -0.1800134 ],[ 0.00963125 -1.32174551],"[ 1.16765679 -0.85727097 -0.47500488  0.56253157 -1.27402557 -1.16770462
 -3.5068425   0.32689088  0.70034807  1.19792264  0.        ]",-0.182173805051,-2.04291,[ 0.02622455  0.34126879],"[[-12.6174291   -3.00340644  -0.1461706   -0.13536441]
 [-44.05985156   0.0525123    0.           0.        ]]"
28,[-0.21306455 -0.1800134 ],[ 0.3733747  -1.11638117],"[ 0.62914157 -0.85468578 -1.6804202   0.5223715  -1.2740231  -1.16770258
 -3.42698681  0.52235925  0.62290616  1.31881644  0.        ]",-0.18371134595,-2.12505,[ 0.77576458 -1.89376916],"[[-13.48883216  -2.98879667  -0.1461706   -0.13536441]
 [-43.08369482   1.40397237   0.           0.        ]]"
