timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.24366829 -0.20229146],[ 0.8794347  -0.74655086],"[  1.14128982e+00   1.50744931e+00  -5.06411979e-01   1.22840106e+00
   1.30206864e+00  -5.65670319e-02   9.69519906e-02   3.15488615e-01
   1.06438331e-03  -6.25839409e-02   0.00000000e+00]",-0.059504254369,-0.815074,[ 1.46989993 -2.31003886],"[[-0.07778913  0.08897514  0.15018999 -0.0058923 ]
 [-0.0023291   0.0019286   0.          0.        ]]"
1,[-0.24366829 -0.20229146],[ 0.09912222 -0.32873055],"[ 1.14442167  1.51077449 -0.44232139  1.11958558  1.30206626 -0.05656699
  0.41990125 -0.26545794  0.00311812 -0.01979297  0.        ]",-0.0598217528456,-0.800343,[ 1.16050773 -0.26292151],"[[-0.03812929  0.04927006  0.15018999 -0.0058923 ]
 [ 3.95513082 -3.95923077  0.          0.        ]]"
2,[-0.24366829 -0.20229146],[-1.28519034 -0.48765558],"[  1.14106135e+00   1.51129308e+00  -2.51433198e-01   8.75547261e-01
   1.30206389e+00  -5.65669551e-02   7.36367712e-01  -4.06865018e-01
   1.81881267e-04   1.42562593e-01   0.00000000e+00]",-0.0621570524013,-1.03192,[-2.32564982 -1.85834168],"[[  7.98826677e-02  -3.95885571e-02   1.50189991e-01  -5.89230092e-03]
 [  7.83315309e+00  -4.92341017e+00   0.00000000e+00   0.00000000e+00]]"
3,[-0.24366829 -0.20229146],[-0.34365103  0.4362902 ],"[ 1.11947324  1.49332106 -0.0664362   0.50111094  1.30206151 -0.05656692
  0.40102465 -0.97305022 -0.01334171  0.24046287  0.        ]",-0.0640220043107,-0.962186,[-0.49170619  0.30867   ],"[[  1.95315809e-01  -1.76790472e-01   1.50189991e-01  -5.89230092e-03]
 [  3.72382964e+00  -8.78392270e+00   0.00000000e+00   0.00000000e+00]]"
4,[-0.24366829 -0.20229146],[-0.0207059   0.65967613],"[ 1.10315939  1.44337602  0.01915703  0.07210004  1.30205913 -0.05656688
  0.23623297 -0.76818084 -0.02774768  0.16984073  0.        ]",-0.060005712195,-0.963291,[-0.12281088  0.83196067],"[[  2.49531538e-01  -3.38453450e-01   1.50189991e-01  -5.89230092e-03]
 [  1.70445920e+00  -7.38703736e+00   0.00000000e+00   0.00000000e+00]]"
5,[-0.24366829 -0.20229146],[-0.10507738  0.36194801],"[ 1.09288558  1.39050938  0.06426146 -0.21483428  1.30205676 -0.05656684
  0.19372811 -0.26356917 -0.0453228   0.1004125   0.        ]",-0.056190594405,-0.949771,[-0.91507334 -0.1665025 ],"[[ 0.27839468 -0.45167286  0.15018999 -0.0058923 ]
 [ 1.18360264 -3.94637181  0.          0.        ]]"
6,[-0.24366829 -0.20229146],[ 1.06966233  0.94720346],"[ 1.09760429  1.34174306  0.04417335 -0.419752    1.30205438 -0.0565668
 -0.10358983 -0.34860727 -0.06336545 -0.02633946  0.        ]",-0.0523637651463,-0.906171,[ 1.08758969  0.35226496],"[[ 0.2655121  -0.53641783  0.15018999 -0.0058923 ]
 [-2.45975517 -4.52620087  0.          0.        ]]"
7,[-0.24366829 -0.20229146],[-0.00407809  0.63780981],"[ 1.10077759  1.29187636  0.03006665 -0.59419479  1.30205201 -0.05656676
  0.22317862 -0.13110508 -0.08693857 -0.13174591  0.        ]",-0.0501534954752,-0.995263,[-1.22374298  0.74736548],"[[ 0.25649246 -0.61206227  0.15018999 -0.0058923 ]
 [ 1.54448983 -3.04317656  0.          0.        ]]"
8,[-0.24366829 -0.20229146],[ 0.99696183  0.50814468],"[ 1.10387743  1.27010495  0.01576728 -0.66214921  1.30204963 -0.05656672
 -0.10224905  0.31194246 -0.09920902 -0.1852002   0.        ]",-0.049747465744,-0.938421,[ 1.04985895  0.16550783],"[[ 0.24737135 -0.64261616  0.15018999 -0.0058923 ]
 [-2.44332149 -0.02228551  0.          0.        ]]"
9,[-0.24366829 -0.20229146],[-0.15238073  0.12636809],"[ 1.10672827  1.2745365   0.00211331 -0.64865782  1.30204726 -0.05656669
  0.22452618  0.40791833 -0.09831719 -0.19721546  0.        ]",-0.0501224664481,-0.97649,[-0.29265933  0.12650099],"[[ 0.2386815  -0.63649601  0.15018999 -0.0058923 ]
 [ 1.5610013   0.63212128  0.          0.        ]]"
