timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[ 0.03919583 -0.10742019],[-0.42598733 -1.06949592],"[ 1.1008598   1.62804902  0.01378204  0.48541548  0.83038066 -1.20046271
 -0.03515758  0.27816618  0.5080757   1.12447808  0.        ]",-0.186425985998,-1.34218,[-0.2595837  -0.39148718],"[[ 0.0313216  -0.02120005  0.09453569 -0.14216288]
 [-0.00096623 -0.00062995  0.          0.        ]]"
1,[ 0.03919583 -0.10742019],[-0.382624   -1.06320834],"[ 1.10121937  1.62746309 -0.00190793  0.44953385  0.83037372 -1.20044822
 -0.12118181  0.06749767  0.50820078  1.09547478  0.        ]",-0.183409590727,-1.30459,[-0.92913301 -1.39975122],"[[ 0.0210055  -0.03676146  0.09453569 -0.14216288]
 [-1.02722859 -1.55034714  0.          0.        ]]"
2,[ 0.03919583 -0.10742019],[-0.21115178 -1.0328449 ],"[ 1.10060908  1.62118604 -0.0889254   0.2875699   0.83036678 -1.20043372
 -0.42744773 -0.46640215  0.50037351  0.94811946  0.        ]",-0.167766178727,-1.24101,[-0.87685055 -0.4712666 ],"[[-0.03619775 -0.10717401  0.09453569 -0.14216288]
 [-4.68094355 -5.47782238  0.          0.        ]]"
3,[ 0.03919583 -0.10742019],[ 0.00931848 -0.9929713 ],"[  1.08309401e+00   1.59450127e+00  -2.81791739e-01  -1.32224840e-03
   8.30359844e-01  -1.20041923e+00  -7.10396589e-01  -7.05142006e-01
   4.41302174e-01   6.51939592e-01   0.00000000e+00]",-0.134403787504,-0.979276,[ 2.63979198 -1.49893295],"[[-0.16368437 -0.23435142  0.09453569 -0.14216288]
 [-8.05651055 -7.2340635   0.          0.        ]]"
4,[ 0.03919583 -0.10742019],[ 0.16319597 -0.95664501],"[ 1.04651753  1.52227898 -0.45945882 -0.40064168  0.83035291 -1.20040473
 -0.36533176 -1.22413309  0.30624876  0.35289288  0.        ]",-0.0958569582751,-0.729209,[ 1.68515888 -0.19101167],"[[ -0.28351227  -0.41733871   0.09453569  -0.14216288]
 [ -3.9400142  -11.051934     0.           0.        ]]"
5,[ 0.03919583 -0.10742019],[ 0.22660497 -0.9288981 ],"[ 1.03077652  1.38113284 -0.51511585 -0.85020008  0.83034597 -1.20039024
 -0.027193   -1.29738196  0.15328084  0.17945411  0.        ]",-0.066029674876,-0.565229,[ 0.2159899   0.58978055],"[[ -0.32183982  -0.64378507   0.09453569  -0.14216288]
 [  0.09386163 -11.59088924   0.           0.        ]]"
6,[ 0.03919583 -0.10742019],[ 0.24018076 -0.90893888],"[ 1.0352337   1.20863089 -0.50004619 -1.19842216  0.83033903 -1.20037575
  0.044188   -0.94875584  0.02855316  0.10878051  0.        ]",-0.0456998844255,-0.417282,[ 1.22486976 -0.66562279],"[[-0.31141921 -0.84987261  0.09453569 -0.14216288]
 [ 0.94541057 -9.0264053   0.          0.        ]]"
7,[ 0.03919583 -0.10742019],[ 0.20849989 -0.88819039],"[ 1.05762248  1.00261761 -0.41468145 -1.4722816   0.83033209 -1.20036126
  0.37433023 -1.28288401 -0.06335003  0.11094575  0.        ]",-0.0327205259286,-0.529226,[-0.34637857  0.26410289],"[[ -0.2529957   -1.05506328   0.09453569  -0.14216288]
 [  4.88387852 -11.48442784   0.           0.        ]]"
8,[ 0.03919583 -0.10742019],[ 0.18682027 -0.86140716],"[ 1.08158497  0.75727137 -0.2913165  -1.6700513   0.83032515 -1.20034676
  0.25130154 -1.10974502 -0.14917659  0.15018645  0.        ]",-0.0242953261503,-0.476136,[ 0.89835651 -0.07879678],"[[ -0.17004331  -1.27197369   0.09453569  -0.14216288]
 [  3.41622566 -10.21087643   0.           0.        ]]"
9,[ 0.03919583 -0.10742019],[ 0.10156839 -0.84336734],"[ 1.09836812  0.50914066 -0.13529262 -1.76216247  0.83031821 -1.20033227
  0.54363914 -1.1247503  -0.21651322  0.22035299  0.        ]",-0.0268124367204,-0.671553,[-0.75272349 -1.28430068],"[[ -0.06672902  -1.47730019   0.09453569  -0.14216288]
 [  6.90368734 -10.32135078   0.           0.        ]]"
