timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.70476913 -0.562361  ],[ 1.82085252 -1.78628504],"[ 1.03552083  1.1774149  -0.33180267  1.01470824  0.53680352  0.22980947
  0.05493877  0.27495352  0.85533529 -0.59549427  0.        ]",-0.152422403908,-2.15934,[ 1.33066983 -1.21040463],"[[-0.02714927 -0.05097958  0.06175519  0.02566403]
 [-0.0015348   0.0022823   0.          0.        ]]"
1,[-0.70476913 -0.562361  ],[ 1.05000257 -1.75725114],"[ 1.03592785  1.17392939 -0.26844507  0.91255509  0.5368033   0.22980939
  0.47391104 -0.37988187  0.85564461 -0.53896881  0.        ]",-0.151538249796,-2.15244,[ 1.08489293 -0.98134984],"[[ 0.01252631 -0.09067765  0.06175519  0.02566403]
 [ 3.95591191 -3.95888157  0.          0.        ]]"
2,[-0.70476913 -0.562361  ],[-0.20730315 -1.86376345],"[ 1.02407413  1.15227035 -0.08052417  0.61323968  0.53680308  0.22980932
  0.884593   -1.00953466  0.84664523 -0.37012812  0.        ]",-0.14857860055,-2.03383,[-0.57294884 -2.29149541],"[[ 0.13056507 -0.20807072  0.06175519  0.02566403]
 [ 7.83505367 -7.76771543  0.          0.        ]]"
3,[-0.70476913 -0.562361  ],[ 0.91487825 -0.73566711],"[ 0.98771164  1.08033181  0.12672322  0.13771929  0.53680287  0.22980924
  0.62838197 -1.63852491  0.81106195 -0.28026162  0.        ]",-0.144517973284,-2.06415,[ 0.99089364 -0.58651114],"[[  0.26298527  -0.40160008   0.06175519   0.02566403]
 [  5.41498976 -11.57254913   0.           0.        ]]"
4,[-0.70476913 -0.562361  ],[-0.61782366 -0.44905108],"[ 0.91979805  0.92302047  0.34748438 -0.42347296  0.53680265  0.22980917
  1.0321449  -1.98476716  0.73533527 -0.24622453  0.        ]",-0.137271422163,-2.01609,[-0.91332514  0.28557359],"[[  0.40954939  -0.6540661    0.06175519   0.02566403]
 [  9.22877778 -13.66702139   0.           0.        ]]"
5,[-0.70476913 -0.562361  ],[ 0.5663268   0.84411728],"[ 0.82429656  0.69663694  0.55450308 -0.89591532  0.53680243  0.22980909
  0.63021994 -1.75287512  0.62284306 -0.23017697  0.        ]",-0.126742163078,-1.92704,[ 0.37306935  0.19840509],"[[  0.55603513  -0.91333202   0.06175519   0.02566403]
 [  5.43235928 -12.26429568   0.           0.        ]]"
6,[-0.70476913 -0.562361  ],[-0.34150866  1.12563491],"[ 0.72480625  0.44721829  0.71378193 -1.20685364  0.53680222  0.22980901
  0.77509026 -1.58290378  0.4933468  -0.24965193  0.        ]",-0.114885645714,-1.86609,[-0.74760689  1.13773476],"[[  0.67841122  -1.14830227   0.06175519   0.02566403]
 [  6.80074933 -11.23613115   0.           0.        ]]"
7,[-0.70476913 -0.562361  ],[ 0.3900165   0.89374971],"[ 0.62635855  0.23313819  0.8385504  -1.35991805  0.536802    0.22980894
  0.44754902 -0.89141365  0.37331929 -0.24474262  0.        ]",-0.103748230964,-1.76172,[ 0.18145922  0.63133568],"[[ 0.78338522 -1.33105608  0.06175519  0.02566403]
 [ 3.70692945 -7.0532334   0.          0.        ]]"
8,[-0.70476913 -0.562361  ],[-0.30607975  0.34669113],"[ 0.54326484  0.09344243  0.92599743 -1.41352228  0.53680178  0.22980886
  0.51575419 -0.45508445  0.28832081 -0.2117064   0.        ]",-0.0956266725131,-1.57904,[-0.31973487 -1.1133957 ],"[[ 0.86398737 -1.44563883  0.06175519  0.02566403]
 [ 4.35116955 -4.41383073  0.          0.        ]]"
9,[-0.70476913 -0.562361  ],[ 0.32764265  1.65484273],"[ 0.46234354 -0.06384086  0.99885215 -1.43369567  0.53680157  0.22980879
  0.3727557  -1.09516016  0.19024277 -0.21564787  0.        ]",-0.0865863285987,-1.48803,[ 0.73920398  1.81268528],"[[ 0.93745934 -1.57276326  0.06175519  0.02566403]
 [ 3.00046584 -8.28572334  0.          0.        ]]"
