timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.05220286 -0.0750529 ],[-1.89769411 -1.77920008],"[ 1.29181549  2.09220647 -0.24039794  0.91947499  0.16430659 -1.15046172
  0.00727364  0.34971235  1.15325452  1.27808379  0.        ]",-0.239498564137,-1.83981,[-2.2139357  -1.57112241],"[[ 0.03031148  0.05548284  0.01987141 -0.13376867]
 [-0.00231734  0.00041769  0.          0.        ]]"
1,[-0.05220286 -0.0750529 ],[-1.59431839 -1.64204609],"[ 1.29237757  2.09411574 -0.30121443  0.79964316  0.16430634 -1.15045772
 -0.31238479 -0.19018415  1.15657803  1.16617129  0.        ]",-0.232330748059,-1.77764,[-2.10109704 -2.38587087],"[[-0.00940948  0.0157787   0.01987141 -0.13376867]
 [-3.95661606 -3.95764579  0.          0.        ]]"
2,[-0.05220286 -0.0750529 ],[-0.99580395 -1.46140683],"[ 1.28135236  2.08714833 -0.48141308  0.44356101  0.16430608 -1.15045373
 -0.62572476 -0.71939424  1.12888704  0.83535558  0.        ]",-0.209701621723,-1.60723,[-0.86940675 -1.64004727],"[[-0.12743207 -0.10230075  0.01987141 -0.13376867]
 [-7.83275765 -7.83736986  0.          0.        ]]"
3,[-0.05220286 -0.0750529 ],[ 0.10899234 -1.04473066],"[ 1.22432835  2.03454549 -0.76417368 -0.13247157  0.16430583 -1.15044973
 -0.89112833 -1.23814769  0.96854505  0.3343905   0.        ]",-0.169633101826,-1.35543,[-0.46332432  1.96112472],"[[ -0.31702727  -0.29720587   0.01987141  -0.13376867]
 [-11.11591951 -11.64045446   0.           0.        ]]"
4,[-0.05220286 -0.0750529 ],[ 0.83003312 -0.65214676],"[ 1.08691     1.93529051 -1.09442125 -0.66396737  0.16430558 -1.15044573
 -1.02168934 -0.6664908   0.63416803 -0.13500453  0.        ]",-0.121253822547,-0.944219,[ 1.47528272  0.07861199],"[[ -0.55555075  -0.48796666   0.01987141  -0.13376867]
 [-12.73104172  -7.44956928   0.           0.        ]]"
5,[-0.05220286 -0.0750529 ],[ 1.06075001 -0.42596197],"[ 0.90887421  1.8308803  -1.35053498 -1.03310856  0.16430533 -1.15044173
 -0.68157273 -0.60408111  0.26142495 -0.40017642  0.        ]",-0.0833457011975,-0.660001,[ 2.2850392   0.04904707],"[[-0.76795847 -0.63236748  0.01987141 -0.13376867]
 [-8.52370323 -6.99204462  0.          0.        ]]"
6,[-0.05220286 -0.0750529 ],[ 0.99499065 -0.32990026],"[ 0.77848531  1.71110278 -1.48347865 -1.34804078  0.16430507 -1.15043773
 -0.34816072 -0.5588804  -0.02834393 -0.48639853  0.        ]",-0.0627039485241,-0.663391,[ 0.36986347 -1.84097641],"[[-0.89705159 -0.76888365  0.01987141 -0.13376867]
 [-4.39929474 -6.6606806   0.          0.        ]]"
7,[-0.05220286 -0.0750529 ],[ 0.97828084 -0.21513808],"[ 0.69897334  1.53499369 -1.54946546 -1.6878734   0.16430482 -1.15043374
 -0.22276855 -1.08105707 -0.26797389 -0.47352346  0.        ]",-0.0524238820497,-0.699567,[ 0.56232589 -0.93110655],"[[ -0.96947392  -0.94050652   0.01987141  -0.13376867]
 [ -2.84815898 -10.48884498   0.           0.        ]]"
8,[-0.05220286 -0.0750529 ],[ 0.74670649 -0.16439521],"[ 0.66013803  1.24455084 -1.57823446 -2.04640331  0.16430457 -1.15042974
 -0.03832867 -1.55570526 -0.49268069 -0.36598501  0.        ]",-0.0501049912098,-0.742403,[-0.73885062  0.47109979],"[[ -1.003545    -1.18519716   0.01987141  -0.13376867]
 [ -0.56658435 -13.96860593   0.           0.        ]]"
9,[-0.05220286 -0.0750529 ],[ 0.76495844 -0.09778321],"[ 0.61279041  0.90580195 -1.61053242 -2.24354301  0.16430432 -1.15042574
 -0.27388775 -1.26344174 -0.69515653 -0.1844009   0.        ]",-0.0601718071686,-0.783614,[-0.08344478 -0.33800495],"[[ -1.0441126   -1.44307179   0.01987141  -0.13376867]
 [ -3.48052037 -11.82601858   0.           0.        ]]"
