timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.3579855  -0.28128612],[-1.03500509 -2.76767731],"[ 1.09278082  1.34812683 -0.35074249  0.81250388 -0.95466718 -0.06732461
  0.09903161  0.29909103  2.44391701 -0.0851706   0.        ]",-0.319731239298,-2.79554,[-2.1340625  -4.14636263],"[[ 0.00232425 -0.08951915 -0.11014316 -0.0073484 ]
 [ 0.00032912 -0.0021664   0.          0.        ]]"
1,[-0.3579855  -0.28128612],[-0.35936883 -2.60646772],"[ 1.0918232   1.34289879 -0.41490853  0.70694867 -0.95466625 -0.06732457
 -0.24506201 -0.30698172  2.43265188 -0.23586519  0.        ]",-0.318886202263,-2.94254,[-0.97613469 -2.51219802],"[[-0.03734444 -0.12927447 -0.11014316 -0.0073484 ]
 [-3.95404315 -3.96017915  0.          0.        ]]"
2,[-0.3579855  -0.28128612],[ 0.86419576 -2.41383028],"[ 1.07640691  1.31628031 -0.60326769  0.39715403 -0.95466532 -0.06732454
 -0.57414685 -0.90106262  2.35255699 -0.67052566  0.        ]",-0.314366956026,-2.94709,[ 2.02938253 -2.65590603],"[[ -1.54369716e-01  -2.47404379e-01  -1.10143161e-01  -7.34839834e-03]
 [ -7.73593353e+00  -7.83988058e+00   0.00000000e+00   0.00000000e+00]]"
3,[-0.3579855  -0.28128612],[ 1.17881536 -2.50147533],"[ 1.04367769  1.23702349 -0.78269547 -0.09224685 -0.9546644  -0.06732451
 -0.21649976 -1.48383665  2.15875354 -1.14562146  0.        ]",-0.303875322303,-2.87108,[ 0.43083809 -1.85736329],"[[ -2.67849984e-01  -4.42387623e-01  -1.10143161e-01  -7.34839834e-03]
 [ -3.62580922e+00  -1.16457515e+01   0.00000000e+00   0.00000000e+00]]"
4,[-0.3579855  -0.28128612],[ 1.08483005 -2.13841248],"[ 1.0217703   1.05983603 -0.86733625 -0.69541078 -0.95466347 -0.06732447
 -0.06188141 -2.05493366  1.88210327 -1.48112586  0.        ]",-0.286936613013,-2.71642,[ 1.62184044 -1.66678254],"[[ -3.22537311e-01  -7.12723397e-01  -1.10143161e-01  -7.34839834e-03]
 [ -1.84891673e+00  -1.53753868e+01   0.00000000e+00   0.00000000e+00]]"
5,[-0.3579855  -0.28128612],[ 0.33038929 -1.7597084 ],"[ 1.02311053  0.74070947 -0.86259591 -1.27493185 -0.95466255 -0.06732444
  0.2855956  -2.61481287  1.54865749 -1.63672877  0.        ]",-0.262007692026,-2.43254,[ 0.21395672 -2.58021063],"[[ -3.19450181e-01  -1.05691758e+00  -1.10143161e-01  -7.34839834e-03]
 [  2.14433088e+00  -1.90318016e+01   0.00000000e+00   0.00000000e+00]]"
6,[-0.3579855  -0.28128612],[ 0.22953597 -1.18754828],"[ 1.04343788  0.26577607 -0.78370479 -1.60730315 -0.95466162 -0.0673244
  0.35553168 -3.16343548  1.17944833 -1.58405436  0.        ]",-0.227049156078,-2.24441,[-0.53709887 -0.83994273],"[[ -2.68498357e-01  -1.47350278e+00  -1.10143161e-01  -7.34839834e-03]
 [  2.94804639e+00  -2.26147621e+01   0.00000000e+00   0.00000000e+00]]"
7,[-0.3579855  -0.28128612],[ 0.57141936 -0.7971071 ],"[ 1.05605205 -0.30216188 -0.72565351 -1.42552138 -0.95466069 -0.06732437
  0.165335   -3.60406674  0.75921353 -1.31958622  0.        ]",-0.178447320102,-1.92366,[-0.53703575 -0.03402776],"[[ -2.31465158e-01  -1.95467124e+00  -1.10143161e-01  -7.34839834e-03]
 [  7.62287205e-01  -2.54925373e+01   0.00000000e+00   0.00000000e+00]]"
8,[-0.3579855  -0.28128612],[ 0.56044954 -1.46791267],"[ 1.05404755 -0.78690237 -0.73550148 -0.6299744  -0.95465977 -0.06732433
 -0.02116384 -3.5473777   0.41383097 -0.81757138  0.        ]",-0.125171948198,-1.60462,[-0.18497398 -0.36863782],"[[ -2.37723800e-01  -2.46080875e+00  -1.10143161e-01  -7.34839834e-03]
 [ -1.38097617e+00  -2.51224785e+01   0.00000000e+00   0.00000000e+00]]"
9,[-0.3579855  -0.28128612],[ 0.57948488 -3.14317369],"[ 1.04198716 -1.03823796 -0.78983624  0.60286576 -0.95465884 -0.0673243
 -0.08262565 -3.69469864  0.30928658 -0.15879348  0.        ]",-0.0973896806899,-1.33363,[ 0.35668594 -3.34425145],"[[ -2.72432188e-01  -2.97291326e+00  -1.10143161e-01  -7.34839834e-03]
 [ -2.08730147e+00  -2.60847708e+01   0.00000000e+00   0.00000000e+00]]"
10,[-0.3579855  -0.28128612],[-0.05233456 -1.98862004],"[ 1.03143834 -1.0527266  -0.83197682  1.22676691 -0.95465791 -0.06732427
  0.04395107  0.22530826  0.37066336  0.15855738  0.        ]",-0.105076463884,-1.34243,[-1.13723616 -2.18472085],"[[-0.29958261 -3.20732122 -0.11014316 -0.0073484 ]
 [-0.63267043 -0.48411157  0.          0.        ]]"
11,[-0.3579855  -0.28128612],[-0.02899094 -1.41433966],"[ 1.00841682 -1.05518357 -0.91205829  1.09234386 -0.95465699 -0.06732423
 -0.29946707  0.86977759  0.35165693  0.09001988  0.        ]",-0.102255638236,-1.40982,[-0.01920305 -0.70860489],"[[-0.35183262 -3.15695284 -0.11014316 -0.0073484 ]
 [-4.57926167  3.72477161  0.          0.        ]]"
12,[-0.3579855  -0.28128612],[ 0.14262009 -1.2657516 ],"[ 0.95968232 -1.05364584 -1.04841203  0.91031372 -0.95465606 -0.0673242
 -0.29819788  0.73271311  0.32588314  0.0147919   0.        ]",-0.0989835467704,-1.39212,[ 1.02789854 -1.75269071],"[[-0.44327142 -3.08878386 -0.11014316 -0.0073484 ]
 [-4.56467796  2.82963946  0.          0.        ]]"
13,[-0.3579855  -0.28128612],[ 0.01414262 -1.25207138],"[ 0.92817579 -1.04977537 -1.12153436  0.79518382 -0.95465513 -0.06732416
  0.05418508  0.53797415  0.30674223 -0.03080096  0.        ]",-0.0968150227884,-1.3793,[ 0.28238291 -1.7240316 ],"[[-0.49393394 -3.04556151 -0.11014316 -0.0073484 ]
 [-0.5150676   1.55784773  0.          0.        ]]"
14,[-0.3579855  -0.28128612],[-0.01946942 -1.27856946],"[ 0.92883902 -1.04688195 -1.12008223  0.73558778 -0.95465421 -0.06732413
  0.15235694  0.41640828  0.29787561 -0.05831036  0.        ]",-0.0958566780462,-1.39416,[ 0.40675255 -1.27778231],"[[-0.49291574 -3.02312217 -0.11014316 -0.0073484 ]
 [ 0.61313068  0.76393171  0.          0.        ]]"
