timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.14904433 -0.15402964],[ 1.44658959 -1.79063392],"[ 1.22453288  1.77574207 -0.44988729  1.04262928 -1.15798313  1.20719678
  0.07975671  0.33513023  2.40100021 -1.41753465  0.        ]",-0.372305754865,-2.75776,[ 2.32753456 -1.95615205],"[[-0.05044042  0.05563888 -0.13344086  0.13957267]
 [ 0.00380731  0.00302945  0.          0.        ]]"
1,[-0.14904433 -0.15402964],[ 1.1890856  -1.92612398],"[ 1.22618626  1.7775336  -0.38681512  0.92824645 -1.15798049  1.2071939
  0.39950701 -0.22006043  2.40197562 -1.37930385  0.        ]",-0.370894573246,-2.71708,[ 0.72054173 -2.69933319],"[[-0.01065908  0.01595559 -0.13344086  0.13957267]
 [ 3.96114494 -3.9581526   0.          0.        ]]"
2,[-0.14904433 -0.15402964],[ 1.1210041  -2.04084158],"[ 1.21993263  1.77108413 -0.21723681  0.5880692  -1.15797786  1.20719102
  0.62360663 -0.76419374  2.39821576 -1.28842265  0.        ]",-0.366993030793,-2.69312,[ 0.35708245 -1.99597917],"[[ 0.09639155 -0.10215986 -0.13344086  0.13957267]
 [ 6.73468165 -7.84044568  0.          0.        ]]"
3,[-0.14904433 -0.15402964],[ 1.27802241 -2.05386734],"[ 1.18589975  1.72217624  0.01322542  0.03770427 -1.15797522  1.20718813
  0.72709981 -1.29746478  2.37656843 -1.19907703  0.        ]",-0.361285658179,-2.62629,[ 0.68995394 -2.48509846],"[[  0.24393658  -0.29714378  -0.13344086   0.13957267]
 [  8.01555795 -11.6452528    0.           0.        ]]"
4,[-0.14904433 -0.15402964],[ 1.10918343 -2.01810122],"[ 1.10212418  1.57915892  0.29146139 -0.66813866 -1.15797259  1.20718525
  0.93494957 -1.82022139  2.31920112 -1.11925924  0.        ]",-0.351916800382,-2.58687,[ 2.25060946 -1.35735917],"[[  0.43005746  -0.5674718   -0.13344086   0.13957267]
 [ 10.58798941 -15.37507434   0.           0.        ]]"
5,[-0.14904433 -0.15402964],[ 0.60580486 -1.86474574],"[ 0.92353091  1.28680323  0.6268439  -1.39793579 -1.15796995  1.20718237
  1.23782259 -2.33261945  2.1966151  -1.01476513  0.        ]",-0.334243868084,-2.39081,[ 1.34965074 -2.43075401],"[[  0.67942592  -0.91165596  -0.13344086   0.13957267]
 [ 14.33647306 -19.03104755   0.           0.        ]]"
6,[-0.14904433 -0.15402964],[-0.0670212 -1.6417563],"[ 0.59611313  0.81534192  0.96751232 -1.91770792 -1.15796732  1.20717948
  1.53476392 -2.83474446  1.97759932 -0.9030352   0.        ]",-0.305152183007,-2.16184,[-0.99424738 -1.7216591 ],"[[  1.00302718  -1.32822563  -0.13344086   0.13957267]
 [ 18.01157058 -22.61381333   0.           0.        ]]"
7,[-0.14904433 -0.15402964],[ 0.16777861 -1.31243145],"[ 0.20106658  0.20400312  1.16685702 -1.91606289 -1.15796468  1.2071766
  1.18814162 -3.32666136  1.68011076 -0.94702235  0.        ]",-0.272126194942,-1.98116,[ 0.55016767 -1.53529598],"[[  1.32022104  -1.81571769  -0.13344086   0.13957267]
 [ 13.72169722 -26.12387046   0.           0.        ]]"
8,[-0.14904433 -0.15402964],[-0.72434998 -1.21244311],"[-0.19554073 -0.39915503  1.21492919 -1.12332966 -1.15796205  1.20717372
  1.34218996 -3.80897685  1.30421192 -1.14239456  0.        ]",-0.238686372714,-1.79631,[-0.6444409  -2.22159131],"[[  1.61378441  -2.37272722  -0.13344086   0.13957267]
 [ 15.62829446 -29.56558744   0.           0.        ]]"
9,[-0.14904433 -0.15402964],[-1.07416427 -1.13506317],"[-0.57463172 -0.74238083  1.1324101   0.46916465 -1.15795941  1.20717083
  1.11102378 -4.28175914  0.8328299  -1.4066523   0.        ]",-0.208056096157,-1.68214,[-0.863513    0.25798338],"[[  1.89764681  -2.99788912  -0.13344086   0.13957267]
 [ 12.76733468 -32.939494     0.           0.        ]]"
