timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.77170599 -0.61684954],[ 2.4129591   0.47142756],"[ 1.02573153  1.14123675 -0.19534776  1.15757774 -1.29132397  1.11686053
  0.03922598  0.26932479  3.21762136 -1.84997155  0.        ]",-0.377863702701,-4.37701,[ 2.79155803  0.3145599 ],"[[ 0.04742283 -0.00516315 -0.14890476  0.1282132 ]
 [-0.00423648  0.00263863  0.          0.        ]]"
1,[-0.77170599 -0.61684954],[ 1.96188343  0.07401286],"[ 1.02197253  1.14121864 -0.13253228  1.18978824 -1.29132303  1.11685985
  0.48115681  0.47992101  3.2103146  -1.70489369  0.        ]",-0.374307220123,-4.32998,[ 2.0764529  -0.08826853],"[[ 0.08702459  0.00737044 -0.14890476  0.1282132 ]
 [ 3.95124329  1.24657963  0.          0.        ]]"
2,[-0.77170599 -0.61684954],[ 1.72335851 -0.51066983],"[ 0.99774554  1.14074029  0.05286372  1.24416449 -1.29132209  1.11685916
  0.91441658  0.41631676  3.16356323 -1.30355408  0.        ]",-0.363298492883,-4.19678,[ 0.67832162 -0.38675909],"[[ 0.20495729  0.02853253 -0.14890476  0.1282132 ]
 [ 7.82911503  0.87088586  0.          0.        ]]"
3,[-0.77170599 -0.61684954],[ 1.94615388 -1.15605366],"[ 0.9228702   1.14067031  0.32919607  1.24896655 -1.29132115  1.11685848
  1.19698314  0.15396601  3.03302987 -0.75560002  0.        ]",-0.345138236503,-3.98426,[ 2.36719837 -1.27337054],"[[  0.38691486   0.03040218  -0.14890476   0.1282132 ]
 [ 10.35821845  -0.6787545    0.           0.        ]]"
4,[-0.77170599 -0.61684954],[ 2.00153995 -2.07584238],"[ 0.75463029  1.14092439  0.66817003  1.1123023  -1.29132021  1.11685779
  1.61623752 -0.51435563  2.78608038 -0.1604939   0.        ]",-0.319894704744,-3.67031,[ 2.31791142 -2.37534342],"[[  0.63172948  -0.02278067  -0.14890476   0.1282132 ]
 [ 14.11074612  -4.62636413   0.           0.        ]]"
5,[-0.77170599 -0.61684954],[ 1.70638657 -2.37615728],"[ 0.43528206  1.12634424  1.02329709  0.77629253 -1.29131927  1.11685711
  2.02720218 -1.16942285  2.38708001  0.41084735  0.        ]",-0.285680495325,-3.37372,[ 2.30328572 -2.30830013],"[[  0.95085012  -0.15413051  -0.14890476   0.1282132 ]
 [ 17.78908983  -8.49568581   0.           0.        ]]"
6,[-0.77170599 -0.61684954],[ 0.1098158  -1.59957075],"[-0.06627765  1.05971703  1.27801587  0.26045694 -1.29131833  1.11685642
  2.43006524 -1.81145524  1.81870516  0.84246849  0.        ]",-0.240475133704,-3.01484,[-0.20703369 -2.29143025],"[[  1.34280975  -0.36209492  -0.14890476   0.1282132 ]
 [ 21.39493927 -12.28802249   0.           0.        ]]"
7,[-0.77170599 -0.61684954],[-0.84454066  0.0610293 ],"[-0.6489618   0.88854389  1.29129925 -0.37451084 -1.29131739  1.11685574
  2.29150886 -2.44038786  1.22079233  0.96428812  0.        ]",-0.191613421697,-2.76108,[-1.28138002  0.50350319],"[[  1.75826575  -0.64512947  -0.14890476   0.1282132 ]
 [ 20.15482964 -16.00299928   0.           0.        ]]"
8,[-0.77170599 -0.61684954],[-1.13163269  1.35985613],"[-1.12038398  0.62344313  1.0872794  -0.90759342 -1.29131645  1.11685505
  1.80495337 -2.04881943  0.78076495  0.81439585  0.        ]",-0.151118345389,-2.41342,[-1.37404166  2.10967396],"[[  2.1176692   -0.94198283  -0.14890476   0.1282132 ]
 [ 15.79994358 -13.69011546   0.           0.        ]]"
9,[-0.77170599 -0.61684954],[-0.93296742  1.38858628],"[-1.4187249   0.37059574  0.81388884 -1.19881164 -1.29131551  1.11685437
  1.32790291 -1.33226596  0.49877123  0.58157744  0.        ]",-0.121769912391,-2.0704,[-1.8435944   1.78939998],"[[  2.39082849  -1.17331807  -0.14890476   0.1282132 ]
 [ 11.53011963  -9.45760788   0.           0.        ]]"
10,[-0.77170599 -0.61684954],[-0.2160835   1.14012837],"[-1.58112545  0.1948877   0.57670526 -1.31930693 -1.29131457  1.11685368
  0.8602384  -0.62998691  0.32373181  0.37985275  0.        ]",-0.102499360338,-1.90233,[ 0.00889634  1.79248089],"[[ 2.57943396 -1.32084925 -0.14890476  0.1282132 ]
 [ 7.3442983  -5.30941057  0.          0.        ]]"
11,[-0.77170599 -0.61684954],[-1.15742421  0.46451014],"[-1.67784071  0.11459847  0.37231534 -1.35552905 -1.29131363  1.116853
  0.84785439  0.05819874  0.15322107  0.22258906  0.        ]",-0.0849444730598,-1.5005,[-1.33923942  1.39290062],"[[ 2.72520795 -1.38625246 -0.14890476  0.1282132 ]
 [ 7.23345899 -1.24445881  0.          0.        ]]"
12,[-0.77170599 -0.61684954],[-0.67427373 -0.44662857],"[-1.72997454  0.13323058  0.21862006 -1.34812123 -1.29131269  1.11685231
  0.38963666  0.73288435 -0.03042488  0.11109973  0.        ]",-0.0672408171487,-1.36567,[-0.28412255 -0.04122453],"[[ 2.82872807 -1.37115639 -0.14890476  0.1282132 ]
 [ 3.13218898  2.74075202  0.          0.        ]]"
13,[-0.77170599 -0.61684954],[-0.74509531 -0.42954582],"[-1.7502992   0.19772375  0.14126788 -1.31781682 -1.29131175  1.11685163
  0.25709142  0.69611183 -0.17237446  0.04859706  0.        ]",-0.053954521729,-1.41456,[-0.89329874 -0.77001069],"[[ 2.8794688  -1.31852061 -0.14890476  0.1282132 ]
 [ 1.94584572  2.52354709  0.          0.        ]]"
14,[-0.77170599 -0.61684954],[ 0.46335611  0.37845242],"[-1.75141509  0.22126847  0.13655077 -1.30491223 -1.29131081  1.11685094
 -0.14207323  0.1716172  -0.20071276  0.04407846  0.        ]",-0.051385622812,-1.41202,[-0.58686346  0.16445648],"[[ 2.88253941 -1.29913356 -0.14890476  0.1282132 ]
 [-1.62687028 -0.57451801  0.          0.        ]]"
15,[-0.77170599 -0.61684954],[ 1.41102874  0.05993165],"[-1.72922536  0.21540534  0.22119845 -1.30821813 -1.29130987  1.11685026
 -0.39795516  0.28388029 -0.1095532   0.12223305  0.        ]",-0.060389961812,-1.39503,[ 1.16689288 -0.23455101],"[[ 2.82702304 -1.30397077 -0.14890476  0.1282132 ]
 [-3.9171371   0.08859374  0.          0.        ]]"
16,[-0.77170599 -0.61684954],[ 0.52007282  0.36210287],"[-1.71171332  0.20621085  0.27807095 -1.31327768 -1.29130893  1.11684957
  0.05284252  0.12620023 -0.04040748  0.17066809  0.        ]",-0.0671791619187,-1.39252,[ 0.78996248 -0.07002325],"[[ 2.78916322 -1.31154365 -0.14890476  0.1282132 ]
 [ 0.11771702 -0.84278429  0.          0.        ]]"
17,[-0.77170599 -0.61684954],[-0.57980114  0.54171002],"[-1.72738961  0.1824794   0.22748937 -1.3256371  -1.291308    1.11684889
  0.40184665  0.08196875 -0.07003465  0.12493922  0.        ]",-0.0639107006618,-1.34891,[-0.22949326  0.77538348],"[[ 2.82285905 -1.33102081 -0.14890476  0.1282132 ]
 [ 3.2414706  -1.10404884  0.          0.        ]]"
18,[-0.77170599 -0.61684954],[-0.79889208 -0.25918546],"[-1.7497233   0.19339296  0.14363557 -1.32007672 -1.29130706  1.1168482
  0.2931391   0.60548851 -0.16568517  0.05072866  0.        ]",-0.0545710634379,-1.38077,[-1.1196311  0.0397452],"[[ 2.87792634 -1.32207563 -0.14890476  0.1282132 ]
 [ 2.26848754  1.98825635  0.          0.        ]]"
19,[-0.77170599 -0.61684954],[ 0.36806634 -0.36472565],"[-1.75162338  0.24303484  0.13562441 -1.29208183 -1.29130612  1.11684752
 -0.15399582  0.62562329 -0.22360615  0.04252778  0.        ]",-0.0493308650295,-1.48917,[ 0.39225813 -1.27103583],"[[ 2.88314189 -1.28111723 -0.14890476  0.1282132 ]
 [-1.7335805   2.10718898  0.          0.        ]]"
20,[-0.77170599 -0.61684954],[ 0.09216244  0.69657254],"[-1.7446129   0.24543644  0.16436263 -1.29061241 -1.29130518  1.11684683
  0.02336229 -0.0518508  -0.19762957  0.07031888  0.        ]",-0.051939495087,-1.39474,[-0.27695142  0.2801779 ],"[[ 2.86439761 -1.27912354 -0.14890476  0.1282132 ]
 [-0.14614244 -1.89448439  0.          0.        ]]"
