timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.55658597 -0.39768884],[-3.9511416  -1.67053127],"[ 1.05788403  1.2534432  -0.3850508   1.30378541 -0.19137243 -1.71646905
  0.08027064  0.28548173  1.67398079  2.53656131  0.        ]",-0.306074556426,-3.80875,[-3.60628893 -1.18674308],"[[-0.03635767  0.07977756 -0.02208045 -0.19860779]
 [ 0.00272583 -0.00063139  0.          0.        ]]"
1,[-0.55658597 -0.39768884],[-3.37147546 -1.06820869],"[ 1.05478927  1.25633591 -0.448792    1.20033986 -0.19137235 -1.71646637
 -0.30219249 -0.3420105   1.6720576   2.37095298  0.        ]",-0.297809440354,-3.73826,[-2.57653271 -1.10490223],"[[-0.0759788   0.04005263 -0.02208045 -0.19860779]
 [-3.95167439 -3.95867575  0.          0.        ]]"
2,[-0.55658597 -0.39768884],[-2.55694127 -0.43921348],"[ 1.03273272  1.2536066  -0.63698123  0.89246675 -0.19137227 -1.71646368
 -0.67709465 -0.95708306  1.61572975  1.88398372  0.        ]",-0.271274085077,-3.35464,[-2.24664763 -1.71663363],"[[-0.19390344 -0.07804724 -0.02208045 -0.19860779]
 [-7.82790083 -7.83838269  0.          0.        ]]"
3,[-0.55658597 -0.39768884],[-0.89898849  1.13307202],"[ 0.95509248  1.21225993 -0.93700948  0.39254191 -0.19137219 -1.716461
 -1.04460828 -1.55997244  1.36489603  1.1438919   0.        ]",-0.221916565132,-2.82394,[-1.05605103  0.78360217],"[[ -0.38858549  -0.27297044  -0.02208045  -0.19860779]
 [-11.62773912 -11.64125024   0.           0.        ]]"
4,[-0.55658597 -0.39768884],[ 1.78404057  2.32838035],"[ 0.76791133  1.12408887 -1.31260589 -0.09107565 -0.19137211 -1.71645831
 -1.40515618 -1.03126986  0.82348963  0.42196771  0.        ]",-0.152787057059,-2.14583,[ 1.68575359  2.74371837],"[[ -0.65854231  -0.47233566  -0.02208045  -0.19860779]
 [-15.3555651   -8.30634866   0.           0.        ]]"
5,[-0.55658597 -0.39768884],[ 2.35564733  2.05589795],"[ 0.5072265   1.04678317 -1.61137808 -0.37094447 -0.19137203 -1.71645562
 -0.99333402 -0.37764098  0.21514447  0.04473489  0.        ]",-0.0884656256071,-1.53978,[ 2.01396534  1.99654755],"[[ -0.92293339  -0.59709603  -0.02208045  -0.19860779]
 [-11.09762334  -4.18344284   0.           0.        ]]"
6,[-0.55658597 -0.39768884],[ 2.13979673  1.2065953 ],"[ 0.29499653  1.01635688 -1.76476825 -0.46258651 -0.19137195 -1.71645294
 -0.5896112   0.26302996 -0.18743305 -0.06015138  0.        ]",-0.0483035604165,-1.21803,[ 1.05081402  0.86335909],"[[-1.10300542 -0.64021829 -0.02208045 -0.19860779]
 [-6.92341824 -0.14227167  0.          0.        ]]"
7,[-0.55658597 -0.39768884],[ 1.34065473 -0.00165603],"[ 0.17126664  1.03874141 -1.82861546 -0.39598577 -0.19137188 -1.71645025
 -0.19383921  0.80522428 -0.34957513 -0.09258764  0.        ]",-0.0323340266334,-1.2908,[ 1.63661888  0.38560147],"[[-1.20041752 -0.60874948 -0.02208045 -0.19860779]
 [-2.83141766  3.27773828  0.          0.        ]]"
8,[-0.55658597 -0.39768884],[ 0.08566941 -1.03299236],"[ 0.14996186  1.09127783 -1.83796355 -0.21970877 -0.1913718  -1.71644757
  0.19415827  1.03676809 -0.29543694 -0.11897369  0.        ]",-0.0378038596805,-1.21748,[ 1.57221753 -1.30335027],"[[-1.21679583 -0.52854083 -0.02208045 -0.19860779]
 [ 1.18020014  4.73825557  0.          0.        ]]"
9,[-0.55658597 -0.39768884],[-1.41642129 -0.76653022],"[ 0.23125034  1.12290657 -1.79974334 -0.09600468 -0.19137172 -1.71644488
  0.57466377  0.39393656 -0.10647627 -0.10746558  0.        ]",-0.056341306791,-1.0929,[-1.49766589 -1.02093957],"[[-1.15371927 -0.4744589  -0.02208045 -0.19860779]
 [ 5.11435691  0.68345978  0.          0.        ]]"
10,[-0.55658597 -0.39768884],[-0.23559439  0.52405947],"[ 0.30846811  1.10798439 -1.75676537 -0.15634345 -0.19137164 -1.7164422
  0.18239362 -0.23570912 -0.0106766  -0.07462504  0.        ]",-0.0657296342277,-1.12823,[-0.10042035  1.18017797],"[[-1.09212499 -0.50063816 -0.02208045 -0.19860779]
 [ 1.05856701 -3.28816384  0.          0.        ]]"
11,[-0.55658597 -0.39768884],[-0.33168513 -0.37126446],"[ 0.32931635  1.09281889 -1.74396893 -0.21402288 -0.19137156 -1.71643951
  0.14180484  0.40237319 -0.00493711 -0.06394352  0.        ]",-0.066299290335,-1.08313,[-1.23979298 -0.10205758],"[[-1.07516428 -0.5260189  -0.02208045 -0.19860779]
 [ 0.63890909  0.73667467  0.          0.        ]]"
12,[-0.55658597 -0.39768884],[ 0.8414979   0.20779164],"[ 0.29599064  1.09920246 -1.76416784 -0.19015433 -0.19137148 -1.71643682
 -0.24203165  0.33622249 -0.04755044 -0.07939946  0.        ]",-0.0620940719459,-1.10544,[ 1.27559857 -0.17181587],"[[-1.10220417 -0.5154719  -0.02208045 -0.19860779]
 [-3.32968162  0.31941642  0.          0.        ]]"
13,[-0.55658597 -0.39768884],[-0.01384282  0.02201813],"[ 0.26321445  1.0988922  -1.78276257 -0.19132411 -0.1913714  -1.71643414
  0.14699107  0.22713606 -0.1012806  -0.09217851  0.        ]",-0.0568109742506,-1.11027,[ 0.45626095 -0.08120553],"[[-1.12844175 -0.51598735 -0.02208045 -0.19860779]
 [ 0.69252895 -0.36866796  0.          0.        ]]"
14,[-0.55658597 -0.39768884],[-0.72445941 -0.15832782],"[ 0.30291459  1.09250974 -1.76007365 -0.21515315 -0.19137133 -1.71643145
  0.32025605  0.17721626 -0.04863573 -0.07570817  0.        ]",-0.0619854143085,-1.10557,[-1.04214762  0.35446473],"[[-1.0966172  -0.52652004 -0.02208045 -0.19860779]
 [ 2.48396275 -0.68354676  0.          0.        ]]"
15,[-0.55658597 -0.39768884],[ 0.28975111 -0.10744067],"[ 0.31462823  1.09285191 -1.75302504 -0.21388647 -0.19137125 -1.71642877
 -0.06717513  0.40210082 -0.0288643  -0.07066546  0.        ]",-0.0639356393946,-1.09005,[-0.28098755 -0.21626741],"[[-1.08712886 -0.52595859 -0.02208045 -0.19860779]
 [-1.52178924  0.73495869  0.          0.        ]]"
16,[-0.55658597 -0.39768884],[ 0.82457334  0.34532833],"[ 0.26325064  1.09647605 -1.7827338  -0.20040375 -0.19137117 -1.71642608
 -0.17174742  0.26409746 -0.10563167 -0.09172084  0.        ]",-0.056381007807,-1.11753,[ 0.54522259  0.04299959],"[[-1.12841263 -0.51999325 -0.02208045 -0.19860779]
 [-2.6029896  -0.13552405  0.          0.        ]]"
17,[-0.55658597 -0.39768884],[ 0.43076313  0.15292232],"[ 0.22539829  1.09588021 -1.80270437 -0.20262901 -0.19137109 -1.7164234
  0.04184481  0.2913904  -0.16754061 -0.10379503  0.        ]",-0.0503111336338,-1.15134,[ 0.7229744   0.32177193],"[[-1.15831506 -0.52097644 -0.02208045 -0.19860779]
 [-0.39460554  0.03663226  0.          0.        ]]"
18,[-0.55658597 -0.39768884],[-0.61888635 -0.5786956 ],"[ 0.2518819   1.10395725 -1.78889347 -0.17196796 -0.19137101 -1.71642071
  0.3191862   0.49310121 -0.11007817 -0.09710608  0.        ]",-0.0559546042665,-1.10504,[-0.6502546  -0.33043934],"[[-1.13743663 -0.50747812 -0.02208045 -0.19860779]
 [ 2.47289715  1.30896369  0.          0.        ]]"
19,[-0.55658597 -0.39768884],[ 0.05761302 -0.08810592],"[ 0.28096328  1.11143812 -1.77282709 -0.14267685 -0.19137093 -1.71641803
  0.06569545  0.28171361 -0.04878826 -0.08697218  0.        ]",-0.0619792425263,-1.07241,[-0.16954246 -0.66956522],"[[-1.11427501 -0.49467691 -0.02208045 -0.19860779]
 [-0.14800529 -0.02440323  0.          0.        ]]"
20,[-0.55658597 -0.39768884],[ 0.46059591  0.77092892],"[  2.68884898e-01   1.09540363e+00  -1.77961208e+00  -2.04397103e-01
  -1.91370853e-01  -1.71641534e+00   1.19839091e-03  -1.38484235e-01
  -9.84937691e-02  -8.94989208e-02   0.00000000e+00]",-0.0570808546375,-1.13175,[ 0.47009528  0.60226453],"[[-1.12392573 -0.52175807 -0.02208045 -0.19860779]
 [-0.81485581 -2.6748808   0.          0.        ]]"
21,[-0.55658597 -0.39768884],[-0.114801    0.04907963],"[ 0.27203807  1.07734621 -1.77785309 -0.26953513 -0.19137077 -1.71641265
  0.18254604  0.24787088 -0.12571067 -0.08472051  0.        ]",-0.0543894945715,-1.11375,[ 0.21117653 -0.84423746],"[[-1.12141055 -0.55080443 -0.02208045 -0.19860779]
 [ 1.06014109 -0.23787329  0.          0.        ]]"
22,[-0.55658597 -0.39768884],[-0.33379301  0.81788379],"[ 0.30859157  1.05223385 -1.75665559 -0.35355301 -0.1913707  -1.71640997
  0.26143567 -0.28138924 -0.10886748 -0.06619287  0.        ]",-0.0560459496386,-1.18474,[ 1.04113007  1.28702924],"[[-1.09202392 -0.58905725 -0.02208045 -0.19860779]
 [ 1.87580041 -3.57627963  0.          0.        ]]"
23,[-0.55658597 -0.39768884],[-2.12653971 -0.71355003],"[ 0.40145781  1.03072383 -1.69546065 -0.42030497 -0.19137062 -1.71640728
  0.64035079  0.35736586  0.00953746 -0.02232265  0.        ]",-0.0678343526327,-1.12043,[-2.83917034 -1.30840037],"[[-1.01520062 -0.62015811 -0.02208045 -0.19860779]
 [ 5.79349388  0.45278521  0.          0.        ]]"
24,[-0.55658597 -0.39768884],[-0.93350744  0.52005512],"[ 0.48799399  1.00851689 -1.62788653 -0.48485682 -0.19137054 -1.7164046
  0.2467602  -0.27156626  0.12204808  0.02978211  0.        ]",-0.0792134043517,-1.34478,[-0.62273869  1.59875741],"[[-0.94016036 -0.65090545 -0.02208045 -0.19860779]
 [ 1.72407312 -3.51431773  0.          0.        ]]"
