timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.31780726 -0.24716204],[-2.56511045 -2.07226849],"[ 1.09878653  1.38424858 -0.22832303  1.18953644 -0.76731956 -0.87671903
  0.10166264  0.30351656  2.20085351  1.38822446  0.        ]",-0.322173177742,-2.94884,[-3.42153808 -2.49248278],"[[ 0.0831832   0.05719702 -0.08864579 -0.10062652]
 [-0.0024493   0.00271866  0.          0.        ]]"
1,[-0.31780726 -0.24716204],[-2.09890103 -1.87328219],"[ 1.10223687  1.38603005 -0.29254889  1.0830601  -0.7673189  -0.87671819
 -0.23585797 -0.2965098   2.21149451  1.24071624  0.        ]",-0.318564763221,-2.89959,[-2.75120175 -2.25802706],"[[ 0.04345962  0.01753844 -0.08864579 -0.10062652]
 [-3.95674547 -3.95539048  0.          0.        ]]"
2,[-0.31780726 -0.24716204],[-1.48876345 -1.80757105],"[ 1.09971634  1.38013851 -0.48363625  0.76637506 -0.76731825 -0.87671736
 -0.56670726 -0.88465985  2.19583393  0.80139853  0.        ]",-0.305782399917,-2.74229,[-0.67685358 -1.50848094],"[[-0.07456552 -0.10049635 -0.08864579 -0.10062652]
 [-7.83288347 -7.83515943  0.          0.        ]]"
3,[-0.31780726 -0.24716204],[-0.57671499 -1.70929563],"[ 1.0585965   1.33407667 -0.77400416  0.25383867 -0.76731759 -0.87671652
 -0.78192415 -1.46123554  2.02937029  0.14301734  0.        ]",-0.279598440862,-2.43083,[-0.23105999 -2.47398271],"[[ -0.25652057  -0.29536069  -0.08864579  -0.10062652]
 [-10.35430848 -11.63858772   0.           0.        ]]"
4,[-0.31780726 -0.24716204],[ 0.83076876 -0.91543818],"[ 0.95418086  1.19875127 -1.09772799 -0.40387466 -0.76731693 -0.87671568
 -0.84242001 -2.02647951  1.60258301 -0.52154309  0.        ]",-0.23710381454,-2.14472,[ 1.79047567 -1.29459402],"[[ -0.47071624  -0.56554394  -0.08864579  -0.10062652]
 [-11.06306892 -15.36728855   0.           0.        ]]"
5,[-0.31780726 -0.24716204],[ 1.14523256  0.51919091],"[ 0.82342639  0.92158039 -1.34356266 -1.08463661 -0.76731627 -0.87671484
 -0.48609109 -2.5807726   0.99554226 -0.87750908  0.        ]",-0.18331866694,-1.82679,[ 1.41365032  1.15686405],"[[ -0.65009123  -0.90957679  -0.08864579  -0.10062652]
 [ -6.88843066 -19.023791     0.           0.        ]]"
6,[-0.31780726 -0.24716204],[ 0.94731885  1.30706835],"[ 0.73803881  0.56582348 -1.46353906 -1.51090013 -0.76731561 -0.87671401
 -0.13696973 -1.92357958  0.49965403 -0.8510721   0.        ]",-0.135063621559,-1.3988,[-0.37357964 -0.10096454],"[[ -0.74682459  -1.24655639  -0.08864579  -0.10062652]
 [ -2.7982327  -14.6885916    0.           0.        ]]"
7,[-0.31780726 -0.24716204],[ 1.50807095  2.3012619 ],"[ 0.67006821  0.21762402 -1.54428302 -1.64974046 -0.76731495 -0.87671317
 -0.25854486 -1.94004107  0.14309055 -0.64415741  0.        ]",-0.0935377682199,-1.25632,[-0.19645549  3.1091171 ],"[[ -0.8170793   -1.54141798  -0.08864579  -0.10062652]
 [ -4.22257061 -14.79721431   0.           0.        ]]"
8,[-0.31780726 -0.24716204],[ 1.78451943  2.49053741],"[ 0.57471679 -0.08505492 -1.64058318 -1.58383229 -0.76731429 -0.87671233
 -0.31793418 -1.29535402 -0.12658362 -0.35289187  0.        ]",-0.0563505415738,-1.01505,[ 1.54943558  1.5521423 ],"[[ -0.90851305  -1.79469316  -0.08864579  -0.10062652]
 [ -4.91835929 -10.54447922   0.           0.        ]]"
9,[-0.31780726 -0.24716204],[ 0.99385816  2.10554147],"[ 0.51087333 -0.27877154 -1.69589641 -1.44609429 -0.76731364 -0.87671149
  0.02814161 -0.6635192  -0.24545122 -0.1175462   0.        ]",-0.0382366359859,-0.970587,[ 1.38155219  1.17029917],"[[-0.96620195 -1.96376428 -0.08864579 -0.10062652]
 [-0.86384734 -6.37651482  0.          0.        ]]"
10,[-0.31780726 -0.24716204],[ 0.25895298  1.60459173],"[ 0.53621111 -0.37317312 -1.67473583 -1.34787718 -0.76731298 -0.87671065
  0.36743496 -0.04418151 -0.23989467 -0.02160467  0.        ]",-0.0386857721525,-1.01956,[ 0.6858797   1.56741988],"[[-0.9435967  -2.05030332 -0.08864579 -0.10062652]
 [ 3.11120392 -2.29098702  0.          0.        ]]"
11,[-0.31780726 -0.24716204],[-0.42088231  0.67804658],"[ 0.63168621 -0.37918644 -1.58519324 -1.34084865 -0.76731232 -0.87670982
  0.59389425  0.56292404 -0.15804956 -0.0619735   0.        ]",-0.0472040292291,-0.914341,[ 0.76594905 -0.14192482],"[[-0.85475279 -2.05594137 -0.08864579 -0.10062652]
 [ 5.76432996  1.71385077  0.          0.        ]]"
12,[-0.31780726 -0.24716204],[-1.26387691  0.25196555],"[ 0.77152654 -0.34882753 -1.41923699 -1.37534659 -0.76731166 -0.87670898
  0.84294296  0.47258894 -0.00605841 -0.15298919  0.        ]",-0.0637904517451,-0.883625,[-1.27418197  0.48294253],"[[-0.71019115 -2.0276435  -0.08864579 -0.10062652]
 [ 8.68210892  1.11794812  0.          0.        ]]"
13,[-0.31780726 -0.24716204],[-0.89541942 -0.40674275],"[ 0.88045839 -0.30373175 -1.24808624 -1.42225465 -0.767311   -0.87670814
  0.49038688  0.75919397  0.15354534 -0.22592527  0.        ]",-0.0814486003475,-1.05567,[-0.14737588  1.01930568],"[[-0.5779908  -1.98631499 -0.08864579 -0.10062652]
 [ 4.55168637  3.00857094  0.          0.        ]]"
