timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.7000367  -0.54073924],[-1.03039682 -3.28873301],"[ 1.04297864  1.1849365  -0.35153254  1.20522315  0.27487141 -0.35980285
  0.05934765  0.27609135  1.17773332  0.44131619  0.        ]",-0.181643946178,-2.11371,[-1.0583043  -3.07343289],"[[-0.04096602  0.02271119  0.03167946 -0.04121399]
 [ 0.00197751 -0.00237935  0.          0.        ]]"
1,[-0.7000367  -0.54073924],[ 0.01277877 -2.60088849],"[ 1.03960134  1.18507482 -0.41455524  1.10223017  0.27487131 -0.35980271
 -0.34428702 -0.37562089  1.16975903  0.26346593  0.        ]",-0.178885806829,-2.15389,[ 0.34561254 -2.27979317],"[[-0.08060192 -0.01704832  0.03167946 -0.04121399]
 [-3.95240626 -3.96038595  0.          0.        ]]"
2,[-0.7000367  -0.54073924],[ 0.84777433 -1.87790537],"[ 1.02940917  1.17396376 -0.51668736  0.79720755  0.27487121 -0.35980258
 -0.19660233 -1.01477451  1.12169213 -0.10334519  0.        ]",-0.173014504182,-2.1734,[ 0.96148603 -1.89131933],"[[-0.14513316 -0.13520281  0.03167946 -0.04121399]
 [-2.50555005 -7.84212323  0.          0.        ]]"
3,[-0.7000367  -0.54073924],[ 0.52392036 -1.48014641],"[ 1.0269978   1.11840856 -0.53470154  0.30637534  0.27487111 -0.35980245
  0.19683467 -1.64142333  1.02916683 -0.414423    0.        ]",-0.166337941784,-2.17405,[-0.10763572 -1.55060482],"[[ -0.15657094  -0.33023022   0.03167946  -0.04121399]
 [  1.34892487 -11.64792383   0.           0.        ]]"
4,[-0.7000367  -0.54073924],[ 1.11749828  0.01685625],"[ 1.0315572   0.96875178 -0.49931439 -0.31763258  0.27487102 -0.35980231
  0.15075481 -2.25539315  0.8659208  -0.69605804  0.        ]",-0.15595273244,-2.17354,[ 0.4872519  -0.11234509],"[[ -0.13412102  -0.6006011    0.03167946  -0.04121399]
 [  0.89748446 -15.37673926   0.           0.        ]]"
5,[-0.7000367  -0.54073924],[ 0.80627137  0.92201793],"[ 1.03755724  0.70784836 -0.44059541 -0.89814991  0.27487092 -0.35980218
  0.34566277 -2.27860965  0.62680268 -0.91403069  0.        ]",-0.140780364192,-2.12732,[ 0.69886268  2.13436984],"[[ -0.097013    -0.90955107   0.03167946  -0.04121399]
 [  2.80698391 -15.51776707   0.           0.        ]]"
6,[-0.7000367  -0.54073924],[-0.00447238  0.79615116],"[ 1.04401941  0.42269414 -0.30811545 -1.24598511  0.27487082 -0.35980205
  0.62210054 -1.57616444  0.43905498 -0.9265082   0.        ]",-0.125648084517,-1.93782,[ 0.03277618  1.03770946],"[[ -0.01370245  -1.17710344   0.03167946  -0.04121399]
 [  5.51522527 -11.25164589   0.           0.        ]]"
7,[-0.7000367  -0.54073924],[ 0.1103413  0.3467769],"[ 1.03758487  0.20677833 -0.1323179  -1.38691513  0.27487073 -0.35980191
  0.62410752 -0.88749479  0.35385184 -0.80930973  0.        ]",-0.11463360035,-1.79079,[-0.7112064  -0.12077983],"[[ 0.09679884 -1.36017229  0.03167946 -0.04121399]
 [ 5.53489028 -7.0691774   0.          0.        ]]"
8,[-0.7000367  -0.54073924],[ 1.03779662  1.0520879 ],"[ 1.02195031  0.02954328 -0.00395918 -1.43854823  0.27487063 -0.35980178
  0.3256544  -0.94308563  0.27024618 -0.72281089  0.        ]",-0.104846898697,-1.78904,[ 0.74523843  1.91976828],"[[ 0.17816071 -1.50494297  0.03167946 -0.04121399]
 [ 2.61097136 -7.40679872  0.          0.        ]]"
9,[-0.7000367  -0.54073924],[-0.36767709 -0.20997055],"[ 0.99721123 -0.10268277  0.12241388 -1.44197551  0.27487053 -0.35980165
  0.62136143 -0.26703995  0.22198821 -0.62056315  0.        ]",-0.0976084071059,-1.63931,[ 0.45508076 -0.77478029],"[[ 0.25944611 -1.61188439  0.03167946 -0.04121399]
 [ 5.50799015 -3.30099676  0.          0.        ]]"
10,[-0.7000367  -0.54073924],[-1.19160414  0.34202695],"[ 0.94064617 -0.22110822  0.31436004 -1.41980468  0.27487043 -0.35980151
  0.79414168 -0.76142653  0.2143703  -0.44028613  0.        ]",-0.0923341909652,-1.61986,[-1.55593869  0.34676097],"[[ 0.38658929 -1.70803002  0.03167946 -0.04121399]
 [ 7.2007071  -6.30353749  0.          0.        ]]"
11,[-0.7000367  -0.54073924],[-0.26665741  0.61591899],"[ 0.8794771  -0.35585926  0.46270871 -1.36473058  0.27487034 -0.35980138
  0.37559109 -0.51469299  0.15843798 -0.31257322  0.        ]",-0.0849130264177,-1.43044,[-0.10734833 -0.04318749],"[[ 0.4894624  -1.81906558  0.03167946 -0.04121399]
 [ 3.10020608 -4.80506198  0.          0.        ]]"
12,[-0.7000367  -0.54073924],[-0.27324051  0.9002769 ],"[ 0.83981057 -0.47040794  0.54176434 -1.29139604  0.27487024 -0.35980124
  0.32596067 -0.52717173  0.0826299  -0.25639317  0.        ]",-0.0771525390327,-1.3281,[-0.17631986  0.88752529],"[[ 0.54658816 -1.91592719  0.03167946 -0.04121399]
 [ 2.61398261 -4.88084996  0.          0.        ]]"
