timestep,logstd_action_dist,avg_action_dist,obs,original_rewards,rewards,actions,human_obs
0,[-0.2218283  -0.18738908],[-3.43124032 -2.04089665],"[ 1.15965065  1.55502144 -0.52573432  0.94767037 -1.54381229 -1.60262696
  0.09737314  0.31751929  2.88913425  1.70624203  0.        ]",-0.421633749354,-3.39671,[-3.92016254 -1.93745582],"[[-0.08242    -0.00082084 -0.1774449  -0.18536411]
 [-0.00495046 -0.00256646  0.          0.        ]]"
1,[-0.2218283  -0.18738908],[-2.98604488 -1.89152455],"[ 1.15410604  1.55401567 -0.58970441  0.83761241 -1.54380853 -1.60262284
 -0.22729995 -0.25676068  2.87617353  1.57256973  0.        ]",-0.415390531827,-3.31177,[-2.90894619 -2.49789666],"[[-0.12219309 -0.04058405 -0.1774449  -0.18536411]
 [-3.95919895 -3.96056891  0.          0.        ]]"
2,[-0.2218283  -0.18738908],[-2.44655395 -1.7767092 ],"[ 1.12507965  1.53971293 -0.77738769  0.51235086 -1.54380477 -1.60261873
 -0.5455585  -0.81967333  2.79465284  1.18616828  0.        ]",-0.394270487014,-3.01909,[-3.22315847 -2.91514074],"[[-0.2402671  -0.15872133 -0.1774449  -0.18536411]
 [-7.83532513 -7.84022937  0.          0.        ]]"
3,[-0.2218283  -0.18738908],[-1.89147985 -1.92709947],"[ 1.03713425  1.47966452 -1.07415605 -0.00896686 -1.54380101 -1.60261461
 -0.85755226 -1.37143403  2.52957051  0.61827913  0.        ]",-0.35174009414,-2.60603,[-2.29745448 -2.17886124],"[[ -0.43509738  -0.35368093  -0.1774449   -0.18536411]
 [-11.63515636 -11.6430413    0.           0.        ]]"
4,[-0.2218283  -0.18738908],[-1.13889635 -1.96396995],"[ 0.83880749  1.32564654 -1.44066991 -0.66756892 -1.54379725 -1.6026105
 -1.16345941 -1.91224196  1.95431261  0.07406571  0.        ]",-0.280262492231,-2.03224,[-1.13370649 -2.21214103],"[[ -0.70517914  -0.62393994  -0.1774449   -0.18536411]
 [-15.36086819 -15.37039256   0.           0.        ]]"
5,[-0.2218283  -0.18738908],[-0.18966271 -1.51457191],"[ 0.4797679   1.02784715 -1.79442462 -1.33069151 -1.5437935  -1.60260638
 -1.46348579 -2.44228191  1.07807748 -0.0773118   0.        ]",-0.179813618545,-1.43893,[ 0.13548671 -2.24685656],"[[ -1.04905473  -0.96800219  -0.1774449   -0.18536411]
 [-19.01497447 -19.02357691   0.           0.        ]]"
6,[-0.2218283  -0.18738908],[ 0.14647788 -0.77473003],"[ 0.00433378  0.56327464 -1.9912563  -1.77068644 -1.54378974 -1.60260227
 -1.38889364 -2.96195818  0.27999619  0.45905916  0.        ]",-0.101823176974,-1.44212,[ 0.02871956  0.384976  ],"[[ -1.42023631  -1.3844117   -0.1774449   -0.18536411]
 [-18.10654049 -22.6054055    0.           0.        ]]"
7,[-0.2218283  -0.18738908],[-0.37626794 -0.6482358 ],"[-0.48067182  0.04133953 -1.97505794 -1.73533143 -1.54378598 -1.60259815
 -1.35060355 -2.67564973  0.01181772  1.36377437  0.        ]",-0.147500412559,-2.093,[-1.33308279  0.57399298],"[[ -1.77769036  -1.81672215  -0.1774449   -0.18536411]
 [-17.64023244 -20.63222291   0.           0.        ]]"
8,[-0.2218283  -0.18738908],[-0.48588425 -0.88581812],"[-0.96631497 -0.38109488 -1.73079372 -1.28444238 -1.54378222 -1.60259404
 -1.6473161  -2.28635912  0.24211675  2.11048297  0.        ]",-0.222755611972,-2.78578,[-0.44127193 -1.89076599],"[[ -2.16675431  -2.20244714  -0.1774449   -0.18536411]
 [-21.254      -17.94921869   0.           0.        ]]"
9,[-0.2218283  -0.18738908],[-0.77476579 -1.2886647 ],"[-1.37330434 -0.70387626 -1.21894478 -0.48299601 -1.54377846 -1.60258992
 -1.75649846 -2.80907596  0.75843897  2.37617506  0.        ]",-0.272086299715,-2.92878,[-0.56300636 -3.8565265 ],"[[ -2.6051771   -2.59757884  -0.1774449   -0.18536411]
 [-22.5838155  -21.5520307    0.           0.        ]]"
10,[-0.2218283  -0.18738908],[-0.96735084 -1.64237368],"[-1.56192108 -0.87595111 -0.50057967  0.73550298 -1.5437747  -1.60258581
 -1.90297248 -2.63608223  1.13681236  1.98692338  0.        ]",-0.269492578274,-2.47904,[ 0.35190667 -1.54620553],"[[ -3.07475915  -3.06405787  -0.1774449   -0.18536411]
 [-24.36783009 -20.35981504   0.           0.        ]]"
11,[-0.2218283  -0.18738908],[-0.81499022 -1.6821841 ],"[-1.4563413  -0.87771512  0.23959031  1.1042489  -1.54377094 -1.60258169
 -1.74888273  0.47307008  1.11146858  1.77982388  0.        ]",-0.2536219678,-2.2227,[-1.08696502 -0.46443286],"[[ -3.54328462  -3.19735462  -0.1774449   -0.18536411]
 [-22.49119765   1.0693993    0.           0.        ]]"
12,[-0.2218283  -0.18738908],[-0.90548193 -1.86254215],"[-1.06266789 -0.87959671  0.86059113  0.93910006 -1.54376719 -1.60257758
 -2.03739539  0.83787757  1.113959    1.8093733   0.        ]",-0.255761162274,-2.18072,[-0.86299021 -2.60291348],"[[ -4.0283647   -3.13767506  -0.1774449   -0.18536411]
 [-26.00515705   3.58376778   0.           0.        ]]"
13,[-0.2218283  -0.18738908],[-1.09672964 -1.77969074],"[-0.38373835 -0.87698406  1.20967315  0.76836829 -1.54376343 -1.60257346
 -2.27566346  0.67408131  1.13115096  1.79791901  0.        ]",-0.256430855693,-2.31815,[-1.57823598 -1.04084426],"[[ -4.57758511  -3.07596064  -0.1774449   -0.18536411]
 [-28.90721289   2.45484047   0.           0.        ]]"
14,[-0.2218283  -0.18738908],[-1.2138114  -1.60033727],"[ 0.42657502 -0.87318894  1.04361157  0.666092   -1.54375967 -1.60256935
 -2.55374811  0.50976308  1.1072173   1.74668734  0.        ]",-0.251119232494,-2.39184,[-0.71848208 -1.05002268],"[[ -5.18971276  -3.03888575  -0.1774449   -0.18536411]
 [-32.29426123   1.32231437   0.           0.        ]]"
15,[-0.2218283  -0.18738908],[-1.11642802 -1.33024108],"[ 1.04262708 -0.87060654  0.27477623  0.61397689 -1.54375591 -1.60256523
 -2.73480575  0.41094861  1.03237252  1.72120469  0.        ]",-0.24327004541,-2.4489,[-0.26009146 -0.89797111],"[[ -5.85772519  -3.01994287  -0.1774449   -0.18536411]
 [-34.49963093   0.6412589    0.           0.        ]]"
