timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.103938044068,[-0.57273841 -0.17609315],[-0.30036587 -2.42200494],-1.6352,"[ 0.9363493   2.57344062  0.04154179  1.24843821  1.482832   -0.83323033
 -0.75662409  0.37656846  0.10728353  0.90804367  0.        ]","[[-0.05136852  0.09723555  0.17175946 -0.09683629]
 [ 0.00108235  0.00160849  0.          0.        ]]",[-1.4767557  -3.22031194]
1,-0.0921638840002,[-0.57273841 -0.17609315],[ 0.05967131 -2.1884079 ],-1.56243,"[ 0.93227527  2.5781325  -0.02164159  1.08706224  1.48283064 -0.83322993
 -0.86774381 -0.14275398  0.10558189  0.79333073  0.        ]","[[-0.09102222  0.05755496  0.17175946 -0.09683629]
 [-3.95328752 -3.95648174  0.          0.        ]]",[-0.64136755 -2.34321749]
2,-0.0595529792546,[-0.57273841 -0.17609315],[ 0.66247833 -1.88221598],-1.45172,"[ 0.91095364  2.57786019 -0.18557896  0.60572775  1.48282929 -0.83322953
 -0.93679992 -0.65187034  0.06837996  0.48237225  0.        ]","[[-0.19474444 -0.06050702  0.17175946 -0.09683629]
 [-6.41076609 -7.83678557  0.          0.        ]]",[ 0.69016083 -1.96617903]
3,-0.0205413949921,[-0.57273841 -0.17609315],[ 0.914837  -1.5276773],-1.36847,"[ 0.87616769  2.53097829 -0.33979788 -0.17826506  1.48282793 -0.83322912
 -0.85647833 -1.15117438 -0.04409869  0.12619542  0.        ]","[[ -0.2942808   -0.25542485   0.17175946  -0.09683629]
 [ -3.55242224 -11.64230658   0.           0.        ]]",[ 1.48072968 -2.43792882]
4,-0.0183225205982,[-0.57273841 -0.17609315],[ 0.95249748 -1.15693927],-1.43713,"[ 0.86268507  2.37389621 -0.38641869 -1.19468523  1.48282658 -0.83322872
 -0.7433085  -1.64064537 -0.20986841 -0.12847397  0.        ]","[[ -0.32492187  -0.52570133   0.17175946  -0.09683629]
 [  0.47487585 -15.37289127   0.           0.        ]]",[ 0.57326407  0.62943233]
5,-0.0396080534266,[-0.57273841 -0.17609315],[ 0.98951638 -1.07576323],-1.43184,"[ 0.87679491  2.1106192  -0.33749903 -2.08840466  1.48282522 -0.83322832
 -0.67987851 -1.27380962 -0.37030567 -0.23870596  0.        ]","[[ -0.29277766  -0.80510734   0.17175946  -0.09683629]
 [  2.73211218 -12.57700725   0.           0.        ]]",[ 0.55058304 -1.89570768]
6,-0.0553005048924,[-0.57273841 -0.17609315],[ 0.6105988  -0.88615853],-1.5576,"[ 0.90443966  1.75232221 -0.22008919 -2.77173131  1.48282387 -0.83322791
 -0.62016052 -1.76073249 -0.51899326 -0.24795866  0.        ]","[[ -0.21681303  -1.09388318   0.17175946  -0.09683629]
 [  4.85725266 -16.28817616   0.           0.        ]]",[ 0.48104452 -0.55473495]
7,-0.0727031566486,[-0.57273841 -0.17609315],[ 0.01543158 -0.89219868],-1.77007,"[ 0.93081327  1.25149155 -0.0383548  -3.19123585  1.48282251 -0.83322751
 -0.56936934 -2.00665251 -0.69143831 -0.17801148  0.        ]","[[ -0.10153334  -1.43845295   0.17175946  -0.09683629]
 [  6.66472075 -18.16251426   0.           0.        ]]",[-0.06609991  0.09661564]
8,-0.0935502954175,[-0.57273841 -0.17609315],[-0.4081369  -0.96783614],-1.95733,"[ 0.93769221  0.71011669  0.16798828 -3.12547395  1.48282116 -0.83322711
 -0.58044012 -1.90924569 -0.87301188 -0.0425753   0.        ]","[[  0.02780815  -1.79425458   0.17175946  -0.09683629]
 [  6.2707439  -17.4201323    0.           0.        ]]",[-0.49131531  0.03645581]
9,-0.11938109523,[-0.57273841 -0.17609315],[-0.67162669 -1.03991818],-2.0821,"[ 0.92559854  0.22708557  0.33456254 -2.58865875  1.4828198  -0.8332267
 -0.63858996 -1.84501511 -1.06549157  0.12531324  0.        ]","[[  0.13246127  -2.13774523   0.17175946  -0.09683629]
 [  4.20139147 -16.93060629   0.           0.        ]]",[-1.48807068  0.00472783]
