timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.408037591925,[-0.525141   -0.19280775],[ 2.83315516 -3.93451071],-3.32769,"[ 0.98417696  2.53956757  0.01630431  0.67822126 -1.52432029  1.02698625
 -0.76421517  0.37431469  2.68340047 -1.17872265  0.        ]","[[-0.05740094 -0.04075193 -0.17579935  0.1183489 ]
 [-0.00148981 -0.00304143  0.          0.        ]]",[ 2.96059453 -3.09075005]
1,-0.406889168358,[-0.525141   -0.19280775],[ 2.59470654 -3.87698245],-3.33851,"[ 0.98630885  2.53590387  0.07816634  0.51987272 -1.52431847  1.02698549
 -0.64981816 -0.14651766  2.6844908  -1.14327033  0.        ]","[[-0.01772448 -0.08055543 -0.17579935  0.1183489 ]
 [ 3.95595523 -3.96410064  0.          0.        ]]",[ 2.96031994 -3.53705475]
2,-0.402790408704,[-0.525141   -0.19280775],[ 2.36080337 -3.82500267],-3.38552,"[ 0.97933703  2.51096069  0.26208784  0.05345833 -1.52431665  1.02698473
 -0.53768397 -0.65703083  2.68084444 -1.03764781  0.        ]","[[ 0.10031541 -0.19879279 -0.17579935  0.1183489 ]
 [ 7.8351219  -7.84668077  0.          0.        ]]",[ 2.37900113 -3.45147277]
3,-0.393872505194,[-0.525141   -0.19280775],[ 2.01611161 -3.73272324],-3.37983,"[ 0.92463031  2.42472294  0.55973504 -0.68916461 -1.52431483  1.02698397
 -0.4277649  -1.15741547  2.65237827 -0.86665896  0.        ]","[[  0.29516952  -0.39390919  -0.17579935   0.1183489 ]
 [ 11.63766018 -11.65223496   0.           0.        ]]",[ 0.39893306 -3.8032033 ]
4,-0.379262638996,[-0.525141   -0.19280775],[ 1.66065955 -3.55630016],-3.21369,"[ 0.78178357  2.21840805  0.91002017 -1.61691384 -1.52431302  1.02698322
 -0.38874977 -1.64773944  2.57592326 -0.68882624  0.        ]","[[  0.54146426  -0.66436913  -0.17579935   0.1183489 ]
 [ 12.98734514 -15.38128503   0.           0.        ]]",[ 1.40747418 -3.88378334]
5,-0.356622673615,[-0.525141   -0.19280775],[ 1.48798394 -3.24641275],-2.97877,"[ 0.51231334  1.83291383  1.2660127  -2.53190907 -1.5243112   1.02698246
 -0.28175497 -2.12839359  2.430166   -0.53034898  0.        ]","[[  0.83834692  -1.00867327  -0.17579935   0.1183489 ]
 [ 16.68872098 -19.03681151   0.           0.        ]]",[ 2.07504623 -4.1316926 ]
6,-0.322334787406,[-0.525141   -0.19280775],[ 1.51014304 -2.74212813],-2.71749,"[ 0.06243882  1.24471885  1.56491105 -3.10313236 -1.52430938  1.0269817
 -0.17685061 -2.5994028   2.18897203 -0.40343066  0.        ]","[[  1.20853105  -1.42535272  -0.17579935   0.1183489 ]
 [ 20.31778085 -22.61901327   0.           0.        ]]",[ 2.19248064 -2.64728989]
7,-0.278100198663,[-0.525141   -0.19280775],[ 1.74603724 -2.04188752],-2.34614,"[-0.55891125  0.51646989  1.66121777 -2.91415953 -1.52430756  1.02698094
 -0.0739922  -3.06094302  1.85710978 -0.39170308  0.        ]","[[  1.65058645  -1.91295383  -0.17579935   0.1183489 ]
 [ 23.87606328 -26.12923972   0.           0.        ]]",[ 1.87436821 -4.28627267]
8,-0.235069493937,[-0.525141   -0.19280775],[ 2.01694417 -1.38065171],-2.32986,"[-1.24392169 -0.16159815  1.40037609 -1.63932465 -1.52430574  1.02698018
  0.02684659 -3.51326521  1.49075166 -0.58401337  0.        ]","[[  2.16310801  -2.47005509  -0.17579935   0.1183489 ]
 [ 27.36447883 -29.56941223   0.           0.        ]]",[ 1.44606398 -0.23446339]
9,-0.220011598913,[-0.525141   -0.19280775],[ 2.14168549 -0.94537348],-2.33116,"[-1.76491382 -0.48626175  0.70897975  0.53509863 -1.52430392  1.02697943
  0.1256779  -2.86361903  1.21656208 -0.99421932  0.        ]","[[  2.74470115  -3.06486801  -0.17579935   0.1183489 ]
 [ 30.78344747 -24.62871205   0.           0.        ]]",[ 2.05059455  0.38405384]
