timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.397070874111,[-0.23698339 -0.22386664],[ 1.13324356 -1.09604454],-3.1869,"[ 1.23142248  2.09451906 -0.11015868  1.14028917 -1.545723    0.7836571
  0.28237377  0.35579148  2.6625071  -0.73894992  0.        ]","[[ 0.02307582  0.08704651 -0.18014353  0.09181411]
 [-0.00479975  0.00132345  0.          0.        ]]",[ 0.51765034 -1.15731347]
1,-0.39722409882,[-0.23698339 -0.22386664],[ 1.17714429 -0.92502934],-3.14204,"[ 1.23047418  2.09816821 -0.07994604  1.01904209 -1.54571844  0.783656
  0.36590052 -0.18956178  2.66357902 -0.73949784  0.        ]","[[ 0.04354203  0.04733689 -0.18014353  0.09181411]
 [ 2.04459137 -3.95908408  0.          0.        ]]",[ 0.40576257 -0.55705571]
2,-0.396992309581,[-0.23698339 -0.22386664],[ 1.1819005  -0.84395146],-3.10317,"[ 1.22483568  2.09775437  0.00342795  0.71150357 -1.54571388  0.7836549
  0.42970655 -0.48258112  2.66300513 -0.73203731  0.        ]","[[ 0.10014132 -0.0531951  -0.18014353  0.09181411]
 [ 3.61012264 -6.08701984  0.          0.        ]]",[ 0.74084639  0.11433497]
3,-0.394046989973,[-0.23698339 -0.22386664],[ 1.01152563 -0.97618914],-3.06987,"[ 1.20384371  2.08008797  0.15069782  0.35888636 -1.54570932  0.7836538
  0.54623426 -0.40379629  2.65203901 -0.65678069  0.        ]","[[ 0.20102981 -0.16919513 -0.18014353  0.09181411]
 [ 6.46921547 -5.51488087  0.          0.        ]]",[ 0.46783087 -0.17675151]
4,-0.387305050101,[-0.23698339 -0.22386664],[ 0.80459851 -1.05667996],-3.10085,"[ 1.14875726  2.04414917  0.35905148  0.01251967 -1.54570476  0.78365269
  0.61645889 -0.48521665  2.62079481 -0.49867726  0.        ]","[[ 0.3477016  -0.28542543 -0.18014353  0.09181411]
 [ 8.19223644 -6.10616558  0.          0.        ]]",[ 2.35285993 -0.74692822]
5,-0.375686906766,[-0.23698339 -0.22386664],[ 0.5251292  -1.07870483],-2.99732,"[ 1.02744489  1.9712579   0.62732858 -0.41829982 -1.5457002   0.78365159
  0.7711375  -0.87599878  2.55088779 -0.28319861  0.        ]","[[  0.54962391  -0.43602272  -0.18014353   0.09181411]
 [ 11.98739133  -8.94406347   0.           0.        ]]",[ 0.95206457 -1.59996084]
6,-0.35639336472,[-0.23698339 -0.22386664],[ 0.27081102 -1.01410651],-2.79144,"[ 0.78601248  1.81740904  0.94053257 -0.98486157 -1.54569564  0.78365049
  0.91505468 -1.39696841  2.41232976 -0.03356284  0.        ]","[[  0.82479986  -0.65286433  -0.18014353   0.09181411]
 [ 15.51851664 -12.7274079    0.           0.        ]]",[ 0.92614919 -0.44494105]
7,-0.327064088195,[-0.23698339 -0.22386664],[ 0.10445571 -0.94961023],-2.62526,"[ 0.38712213  1.55585534  1.21511078 -1.5653806  -1.54569108  0.78364939
  1.05193873 -1.60489001  2.18198625  0.20731614  0.        ]","[[  1.16886652  -0.92256388  -0.18014353   0.09181411]
 [ 18.87709117 -14.23738683   0.           0.        ]]",[ 0.52967325 -1.80961239]
8,-0.2884682439,[-0.23698339 -0.22386664],[ 0.10837081 -0.63050354],-2.41757,"[-0.14579462  1.16750146  1.33278132 -2.02439694 -1.54568652  0.78364829
  1.12223357 -2.11116718  1.87440154  0.3495449   0.        ]","[[  1.56371268  -1.24420223  -0.18014353   0.09181411]
 [ 20.60186904 -17.91408844   0.           0.        ]]",[ 1.58372275 -1.73084639]
9,-0.243043432189,[-0.23698339 -0.22386664],[-0.25782079 -0.19795549],-1.89625,"[-0.74731872  0.63414551  1.19175263 -2.17911659 -1.54568196  0.78364719
  1.2670226  -2.60735395  1.5314002   0.31295083  0.        ]","[[  2.01139212  -1.63864085  -0.18014353   0.09181411]
 [ 24.15442096 -21.51757918   0.           0.        ]]",[-0.96047725  1.01429837]
