timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.159176860633,[-0.24820065 -0.20003365],[ 1.66383004 -0.51179165],-1.78365,"[ 1.1982284   2.1389412  -0.08325215  0.64208047  0.74068059  0.85224522
  0.28646223  0.35698523  0.6781683  -0.89499576  0.        ]","[[ 0.01227678 -0.06289304  0.08615715  0.09584686]
 [-0.00367109  0.00166928  0.          0.        ]]",[ 1.82061261  1.63367106]
1,-0.151492422265,[-0.24820065 -0.20003365],[ 1.29654253 -0.93544972],-1.76809,"[ 1.19646803  2.14128998 -0.02457714  0.76659044  0.74067939  0.85224367
  0.46028871  0.89845618  0.67793408 -0.78369358  0.        ]","[[ 0.05187917 -0.02314757  0.08615715  0.09584686]
 [ 3.95074646  3.95969186  0.          0.        ]]",[ 0.77165495 -0.54151564]
2,-0.133968825186,[-0.24820065 -0.20003365],[ 0.96480423 -0.98288208],-1.58612,"[ 1.18048895  2.14086148  0.13582351  0.94493531  0.74067818  0.85224213
  0.59107497  0.59424077  0.65424742 -0.52978818  0.        ]","[[ 0.1607461   0.03373485  0.08615715  0.09584686]
 [ 6.92603881  1.73596395  0.          0.        ]]",[-0.1890293  -2.22484902]
3,-0.118714802667,[-0.24820065 -0.20003365],[ 0.84969479 -0.79397893],-1.37944,"[ 1.14038797  2.14107845  0.32303746  0.9281649   0.74067698  0.85224058
  0.55224969  0.04789768  0.60686061 -0.30284824  0.        ]","[[ 0.2904053   0.02838484  0.08615715  0.09584686]
 [ 6.04281554 -2.25765636  0.          0.        ]]",[-0.63141205 -0.62366817]
4,-0.112101549773,[-0.24820065 -0.20003365],[ 0.95947206 -0.58764964],-1.46993,"[ 1.09703113  2.14045648  0.4553152   0.71036162  0.74067577  0.85223903
  0.43723915 -0.28368194  0.57684665 -0.20155726  0.        ]","[[ 0.38501079 -0.04108662  0.08615715  0.09584686]
 [ 3.42644207 -4.68141376  0.          0.        ]]",[ 1.56240287 -0.59003194]
5,-0.106549735386,[-0.24820065 -0.20003365],[ 0.69608378 -0.52569348],-1.41341,"[ 1.0338398   2.12456655  0.59957787  0.34811509  0.74067457  0.85223749
  0.60819005 -0.59081896  0.5452242  -0.12400865  0.        ]","[[ 0.49255902 -0.15724074  0.08615715  0.09584686]
 [ 7.31543726 -6.92650417  0.          0.        ]]",[ 1.38306975 -1.20066522]
6,-0.0954504541351,[-0.24820065 -0.20003365],[ 0.3444699  -0.37347025],-1.18975,"[ 0.89305745  2.06519268  0.82738814 -0.18924121  0.74067336  0.85223594
  0.77579048 -1.11393115  0.46741945  0.01788946  0.        ]","[[  0.67712229  -0.33413678   0.08615715   0.09584686]
 [ 11.12821944 -10.75032201   0.           0.        ]]",[ 0.48188474  0.21183917]
7,-0.0806174876921,[-0.24820065 -0.20003365],[-0.0534973  -0.49684799],-1.0234,"[ 0.65664773  1.94600908  1.07493811 -0.76929778  0.74067215  0.85223439
  0.84990681 -0.97010989  0.3301597   0.19612921  0.        ]","[[  0.9166035   -0.5385958    0.08615715   0.09584686]
 [ 12.81433072  -9.69904445   0.           0.        ]]",[-0.7981082  -0.01515078]
8,-0.0685780635396,[-0.24820065 -0.20003365],[-0.14795507 -0.4260568 ],-0.997072,"[ 0.39414825  1.78839909  1.2447336  -1.25490829  0.74067095  0.85223285
  0.69997823 -0.95184152  0.17974029  0.32296512  0.        ]","[[ 1.1386699  -0.73123665  0.08615715  0.09584686]
 [ 9.40362357 -9.5655219   0.          0.        ]]",[-0.21151775 -0.97512679]
9,-0.0576252609461,[-0.24820065 -0.20003365],[-0.21893574 -0.14937639],-0.972125,"[ 0.16275842  1.55309461  1.33332461 -1.7285549   0.74066974  0.8522313
  0.65507422 -1.45406537  0.07066127  0.33034957  0.        ]","[[  1.31649389  -0.95938081   0.08615715   0.09584686]
 [  8.3821231  -13.23666796   0.           0.        ]]",[ 0.5857464  -0.02056048]
