timestep,avg_action_dist,obs,actions,rewards,human_obs,logstd_action_dist,original_rewards
10,[ 0.96694601 -0.45031524],"[ 1.14844412  1.23496429  0.3975612  -2.3732199   1.6005573  -0.43590618
  1.10534916 -1.42361668 -0.42376227  0.03992077  0.        ]",[ 0.38032889 -0.96347381],-1.15188,"[[  0.3134737   -1.26295745   0.18628156  -0.05185909]
 [  9.83685623 -12.64111253   0.           0.        ]]",[-0.22532469 -0.21128716],-0.0279519830422
11,[ 0.81680179 -0.47994083],"[ 1.03172654  0.83919918  0.68185539 -2.52793321  1.60055047 -0.43590556
  1.20406092 -1.93318455 -0.54438621  0.15733563  0.        ]",[ 1.43097182 -0.739404  ],-1.24098,"[[  0.52337034  -1.55154381   0.18628156  -0.05185909]
 [ 11.14843719 -16.2056055    0.           0.        ]]",[-0.22532469 -0.21128716],-0.0435397666169
12,[ 0.37706321 -0.64543658],"[ 0.81518882  0.35904406  0.98807996 -2.34913096  1.60054363 -0.43590493
  1.48541057 -2.30581735 -0.73191869  0.28711303  0.        ]",[  8.94585284e-01   4.12271938e-04],-1.48171,"[[  0.78384461  -1.9018108    0.18628156  -0.05185909]
 [ 14.88666767 -18.81229452   0.           0.        ]]",[-0.22532469 -0.21128716],-0.0713320268423
13,[-0.27006179 -0.91195226],"[ 0.44874524 -0.08991546  1.27251412 -1.74395408  1.6005368  -0.43590431
  1.729822   -2.25220798 -0.96904352  0.42755779  0.        ]",[-0.95940493 -0.54772472],-1.78221,"[[  1.11415984  -2.27429604   0.18628156  -0.05185909]
 [ 18.13415711 -18.43740968   0.           0.        ]]",[-0.22532469 -0.21128716],-0.106391595105
14,[-0.36735392 -0.96702302],"[ 0.02962604 -0.42450959  1.41102394 -0.75127227  1.60052996 -0.43590369
  1.41698346 -2.5099411  -1.25490379  0.48188664  0.        ]",[-0.7023582  -1.25464472],-2.16343,"[[  1.43514188  -2.66113294   0.18628156  -0.05185909]
 [ 13.97767692 -20.24042494   0.           0.        ]]",[-0.22532469 -0.21128716],-0.143627844616
15,[-0.36855143 -1.03329289],"[-0.31069485 -0.58130872  1.41515339  0.64408985  1.60052313 -0.43590307
  1.1868741  -2.35121757 -1.60145532  0.44183028  0.        ]",[ 0.34138657 -1.66323009],-2.65552,"[[  1.68401915  -3.10164721   0.18628156  -0.05185909]
 [ 10.92035692 -19.13026416   0.           0.        ]]",[-0.22532469 -0.21128716],-0.185724946274
16,[-0.60085928 -1.28030753],"[-0.61693869 -0.57856485  1.3381358   1.02159541  1.60051629 -0.43590245
  1.2724      0.63517718 -1.68521296  0.41898141  0.        ]",[-0.07649515 -1.3263864 ],-2.86525,"[[  1.91383086  -3.21596434   0.18628156  -0.05185909]
 [ 12.05675704   1.76003425   0.           0.        ]]",[-0.22532469 -0.21128716],-0.195793698715
17,[-0.72519743 -1.35626698],"[-0.90570926 -0.58240017  1.18281863  0.79344636  1.60050946 -0.43590182
  1.23164559  0.93917632 -1.60677643  0.44623675  0.        ]",[-0.85471089 -1.16198638],-2.71764,"[[  2.14953418  -3.14685596   0.18628156  -0.05185909]
 [ 11.51531909   3.8865683    0.           0.        ]]",[-0.22532469 -0.21128716],-0.186526662865
18,[-0.62096113 -1.33150434],"[-1.1129777  -0.57981545  1.00283219  0.57425204  1.60050263 -0.4359012
  0.95978378  0.75861462 -1.55436406  0.49901246  0.        ]",[ 0.45011761 -1.00340854],-2.70351,"[[ 2.34359937 -3.08048768  0.18628156 -0.05185909]
 [ 7.90322913  2.62352255  0.          0.        ]]",[-0.22532469 -0.21128716],-0.181536590355
19,[-0.85582829 -1.4182806 ],"[-1.26876061 -0.57536344  0.8068329   0.44411703  1.60049579 -0.43590058
  1.08213179  0.58449238 -1.53523366  0.54639551  0.        ]",[-0.23346967 -1.7986065 ],-2.57261,"[[ 2.51797435 -3.04097601  0.18628156 -0.05185909]
 [ 9.52885561  1.40551894  0.          0.        ]]",[-0.22532469 -0.21128716],-0.180828394785
20,[-0.89220685 -1.43912959],"[-1.39376818 -0.57226521  0.57778852  0.37807923  1.60048896 -0.43589996
  0.99835673  0.48072791 -1.53615095  0.5835692   0.        ]",[-1.1985889  -0.80238549],-2.64408,"[[ 2.69738378 -3.02086913  0.18628156 -0.05185909]
 [ 8.41580139  0.67967701  0.          0.        ]]",[-0.22532469 -0.21128716],-0.182387665063
21,[-0.68894851 -1.37943649],"[-1.45838517 -0.57057626  0.40292115  0.34639278  1.60048212 -0.43589934
  0.68782357  0.42997027 -1.54324428  0.6059774   0.        ]",[-0.51015877 -1.79020162],-2.56941,"[[ 2.82430315 -3.01120453  0.18628156 -0.05185909]
 [ 4.28988708  0.32462484  0.          0.        ]]",[-0.22532469 -0.21128716],-0.184178575284
22,[-0.58092684 -1.3463757 ],"[-1.48330353 -0.56978467  0.31075731  0.33234025  1.60047529 -0.43589871
  0.5294074   0.40250654 -1.54834752  0.61650125  0.        ]",[ 0.91696728 -1.50144816],-2.66908,"[[ 2.88898272 -3.00691461  0.18628156 -0.05185909]
 [ 2.18508648  0.13251657  0.          0.        ]]",[-0.22532469 -0.21128716],-0.185246777804
23,[-0.84464985 -1.43241501],"[-1.50636386 -0.56945497  0.19510611  0.32662826  1.60046845 -0.43589809
  0.79939841  0.39122763 -1.55594159  0.62578983  0.        ]",[-0.80612092 -2.18779036],-2.52351,"[[ 2.96867678 -3.00517024  0.18628156 -0.05185909]
 [ 5.77236511  0.05362305  0.          0.        ]]",[-0.22532469 -0.21128716],-0.186571840136
24,[-0.6589548  -1.37562299],"[-1.52117591 -0.56932028  0.0740123   0.32432479  1.60046162 -0.43589747
  0.55057948  0.38663982 -1.56457132  0.63370564  0.        ]",[-0.11794051 -1.98345506],-2.58642,"[[ 3.05095451 -3.00446675  0.18628156 -0.05185909]
 [ 2.46642489  0.0215345   0.          0.        ]]",[-0.22532469 -0.21128716],-0.187967024571
25,[-0.63868612 -1.3697232 ],"[-1.52531668 -0.5692656   0.00860114  0.32340194  1.60045479 -0.43589685
  0.51175847  0.38478985 -1.56945287  0.63754561  0.        ]",[-0.42064396 -2.30989414],-2.53883,"[[ 3.09510794 -3.00418497  0.18628156 -0.05185909]
 [ 1.9506372   0.0085975   0.          0.        ]]",[-0.22532469 -0.21128716],-0.188729674953
26,[-0.53229064 -1.3355844 ],"[-1.52637782 -0.56924325 -0.0239232   0.32303415  1.60044795 -0.43589623
  0.38350292  0.38404825 -1.57193292  0.63934089  0.        ]",[-1.42293798 -0.85944912],-2.66116,"[[ 3.11702322 -3.00407274  0.18628156 -0.05185909]
 [ 0.24657002  0.0034136   0.          0.        ]]",[-0.22532469 -0.21128716],-0.189110920402
27,[-0.25068098 -1.24120784],"[-1.52436653 -0.56920532  0.02777174  0.32240031  1.60044112 -0.43589561
  0.08514295  0.38522477 -1.56801726  0.63678102  0.        ]",[ 0.64031908 -1.21685358],-2.71558,"[[ 3.08218081 -3.00387924  0.18628156 -0.05185909]
 [-3.71760039  0.01164722  0.          0.        ]]",[-0.22532469 -0.21128716],-0.188523032247
28,[-0.41630179 -1.29671693],"[-1.51885206 -0.56919416  0.09906152  0.32222458  1.60043429 -0.43589498
  0.28149216  0.38324751 -1.56273022  0.63283387  0.        ]",[ 0.47248581 -1.60243071],-2.65663,"[[  3.03400378e+00  -3.00382568e+00   1.86281564e-01  -5.18590870e-02]
 [ -1.10879705e+00  -2.18023607e-03   0.00000000e+00   0.00000000e+00]]",[-0.22532469 -0.21128716],-0.187707928732
29,[-0.54189163 -1.3373034 ],"[-1.51837003 -0.56920513  0.10376507  0.3224271   1.60042745 -0.43589436
  0.42394118  0.38310359 -1.56237971  0.63249848  0.        ]",[ 0.15341165 -1.42164819],-2.6625,"[[ 3.03081749 -3.00388768  0.18628156 -0.05185909]
 [ 0.78386127 -0.00318327  0.          0.        ]]",[-0.22532469 -0.21128716],-0.187651504823
30,[-0.58841479 -1.35279274],"[-1.52132161 -0.56921436  0.07182493  0.32259992  1.60042062 -0.43589374
  0.46848825  0.3832651  -1.56471235  0.63428729  0.        ]",[-0.52062732 -0.96357985],-2.68545,"[[  3.05243328e+00  -3.00394061e+00   1.86281564e-01  -5.18590870e-02]
 [  1.37574479e+00  -2.04978200e-03   0.00000000e+00   0.00000000e+00]]",[-0.22532469 -0.21128716],-0.188014331485
31,[-0.45084667 -1.30840087],"[-1.52208698 -0.56921192  0.062119    0.32257327  1.60041379 -0.43589312
  0.31129433  0.38378469 -1.56542474  0.63483947  0.        ]",[-0.46532174  0.1347282 ],-2.83556,"[[  3.05899308e+00  -3.00393260e+00   1.86281564e-01  -5.18590870e-02]
 [ -7.12804246e-01   1.58844031e-03   0.00000000e+00   0.00000000e+00]]",[-0.22532469 -0.21128716],-0.18812598519
32,[-0.31678665 -1.26682401],"[-1.51766815 -0.56816067  0.1102922   0.3049586   1.60040695 -0.4358925
  0.17369484  0.46003206 -1.56200086  0.63690046  0.        ]",[ 1.14592901 -1.73521204],-2.67231,"[[ 3.02639398 -2.99854947  0.18628156 -0.05185909]
 [-2.54101287  0.53494762  0.          0.        ]]",[-0.22532469 -0.21128716],-0.187797834519
33,[-0.58670712 -1.34803128],"[-1.51591668 -0.5694816   0.12590707  0.32723993  1.60040012 -0.43589187
  0.47547044  0.2788892  -1.56083845  0.63737088  0.        ]",[-1.0410053 -1.2481938],-2.63159,"[[ 3.0158025  -3.00535835  0.18628156 -0.05185909]
 [ 1.46852417 -0.73215282  0.          0.        ]]",[-0.22532469 -0.21128716],-0.187677208531
34,[-0.30615491 -1.25911021],"[-1.51400255 -0.57041164  0.1415807   0.34363414  1.60039329 -0.43589125
  0.17528983  0.38695588 -1.55963275  0.62413258  0.        ]",[-1.87889828 -0.34767406],-2.68235,"[[ 3.00515687 -3.01036417  0.18628156 -0.05185909]
 [-2.51980527  0.02378163  0.          0.        ]]",[-0.22532469 -0.21128716],-0.186961979595
35,[ 0.01619297 -1.14049959],"[-1.49185602 -0.56994011  0.27244971  0.33526798  1.60038645 -0.43589063
 -0.11895023  0.4070666  -1.5508322   0.61820524  0.        ]",[-0.35640071 -1.17222277],-2.65263,"[[ 2.91553651 -3.00781027  0.18628156 -0.05185909]
 [-6.42920607  0.16446082  0.          0.        ]]",[-0.22532469 -0.21128716],-0.185633979579
36,[ 0.18527418 -1.07117474],"[-1.43517692 -0.56952354  0.47318365  0.32801112  1.60037962 -0.43589001
 -0.21557662  0.39357345 -1.53804005  0.60535997  0.        ]",[-0.24511452 -0.64467282],-2.71373,"[[ 2.77407138 -3.00559431  0.18628156 -0.05185909]
 [-7.71302764  0.07007964  0.          0.        ]]",[-0.22532469 -0.21128716],-0.183526730535
37,[ 0.34276801 -1.0022527 ],"[-1.3386432  -0.56927307  0.69032914  0.32371074  1.60037279 -0.43588939
 -0.27712711  0.39147019 -1.52575247  0.58713517  0.        ]",[-0.12831778 -0.55582929],-2.72631,"[[ 2.61160569 -3.00428088  0.18628156 -0.05185909]
 [-8.53081651  0.0553711   0.          0.        ]]",[-0.22532469 -0.21128716],-0.181265551958
38,[ 0.48497242 -0.934636  ],"[-1.20077265 -0.56908987  0.90084438  0.32059554  1.60036596 -0.43588876
 -0.30265418  0.38895675 -1.51586592  0.56513688  0.        ]",[ 1.43380726 -1.69785273],-2.6366,"[[ 2.43758638 -3.00332932  0.18628156 -0.05185909]
 [-8.86998418  0.03779332  0.          0.        ]]",[-0.22532469 -0.21128716],-0.179165127082
39,[ 0.28464746 -0.99131155],"[-1.07089078 -0.56906985  1.04535901  0.32026981  1.60035912 -0.43588814
  0.00855817  0.38180707 -1.51098149  0.54639605  0.        ]",[ 0.64254969 -1.59815887],-2.62602,"[[ 2.3016733  -3.00322993  0.18628156 -0.05185909]
 [-4.73510272 -0.01221503  0.          0.        ]]",[-0.22532469 -0.21128716],-0.177834644698
40,[ 0.14625138 -1.0331409 ],"[-0.99915414 -0.56912536  1.11037471  0.32123011  1.60035229 -0.43588752
  0.20709085  0.38153508 -1.50965666  0.53651897  0.        ]",[-0.44488583  0.30328692],-2.8204,"[[ 2.23343693 -3.00352345  0.18628156 -0.05185909]
 [-2.09732445 -0.01411393  0.          0.        ]]",[-0.22532469 -0.21128716],-0.17729792645
41,[ 0.31643963 -0.97135079],"[-0.93372193 -0.56676961  1.16237736  0.28274054  1.60034546 -0.4358869
  0.07764515  0.55324306 -1.50159218  0.5352407   0.        ]",[-0.56553781 -0.69758389],-2.6949,"[[ 2.17423454 -2.9917547   0.18628156 -0.05185909]
 [-3.81718219  1.18698771  0.          0.        ]]",[-0.22532469 -0.21128716],-0.176248847173
42,[ 0.54486406 -0.86009359],"[-0.81947127 -0.56763313  1.23900146  0.29650228  1.60033863 -0.43588628
 -0.08520506  0.15499736 -1.50349999  0.51809644  0.        ]",[-0.71884088 -1.58748969],-2.56943,"[[ 2.07618201 -2.99596502  0.18628156 -0.05185909]
 [-5.98086352 -1.59873338  0.          0.        ]]",[-0.22532469 -0.21128716],-0.175855620033
43,[ 0.86701775 -0.73128259],"[-0.63662125 -0.57162611  1.33028663  0.36617427  1.60033179 -0.43588565
 -0.29050275  0.34236763 -1.52172478  0.48673156  0.        ]",[ 1.09252293 -1.69669518],-2.62732,"[[ 1.92919719 -3.01724205  0.18628156 -0.05185909]
 [-8.708516   -0.2880796   0.          0.        ]]",[-0.22532469 -0.21128716],-0.177049335462
44,[ 0.67613971 -0.78491491],"[-0.46249815 -0.57138159  1.38698504  0.3615823   1.60032496 -0.43588503
  0.02047298  0.41817774 -1.52484791  0.47058668  0.        ]",[ 0.7585369   0.32705813],-2.87878,"[[ 1.79648178 -3.01584172  0.18628156 -0.05185909]
 [-4.57680218  0.24221387  0.          0.        ]]",[-0.22532469 -0.21128716],-0.176917291391
45,[ 0.49543589 -0.8493644 ],"[-0.38115128 -0.56804958  1.40442357  0.3033217   1.60031813 -0.43588441
  0.25333938  0.60264669 -1.51318978  0.46783998  0.        ]",[-0.65965923  0.28882527],-2.82625,"[[ 1.73598816 -2.99805082  0.18628156 -0.05185909]
 [-1.48287126  1.53257403  0.          0.        ]]",[-0.22532469 -0.21128716],-0.175361631279
46,[ 0.71722549 -0.76417416],"[-0.30569512 -0.55849986  1.4157205   0.16699325  1.6003113  -0.43588379
  0.0589754   0.76178608 -1.48206981  0.47038486  0.        ]",[ 0.47656497 -2.09586733],-2.51991,"[[ 1.68042096 -2.95623043  0.18628156 -0.05185909]
 [-4.06524037  2.64575722  0.          0.        ]]",[-0.22532469 -0.21128716],-0.171528507438
47,[ 0.61196291 -0.76814449],"[-0.22156008 -0.55513401  1.42291534  0.12591379  1.60030447 -0.43588317
  0.20703543  0.18824681 -1.47474203  0.46261198  0.        ]",[ 1.11941317 -0.98780638],-2.63912,"[[ 1.61885338 -2.94356776  0.18628156 -0.05185909]
 [-2.09807543 -1.36612132  0.          0.        ]]",[-0.22532469 -0.21128716],-0.170353842706
48,[ 0.32898447 -0.85972363],"[-0.21906488 -0.57030698  1.42303769  0.34197932  1.60029763 -0.43588255
  0.50815076 -0.19254335 -1.52946462  0.44981641  0.        ]",[-0.05456401 -0.55754891],-2.73527,"[[ 1.6170316  -3.00986053  0.18628156 -0.05185909]
 [ 1.90262136 -4.02972917  0.          0.        ]]",[-0.22532469 -0.21128716],-0.176859017553
49,[ 0.33359179 -0.89066935],"[-0.26764637 -0.57482259  1.4196606   0.43226095  1.6002908  -0.43588192
  0.48906884  0.40265798 -1.55150712  0.44896028  0.        ]",[-0.5595972  -0.80948197],-2.74491,"[[ 1.65254091 -3.03737209  0.18628156 -0.05185909]
 [ 1.64910456  0.13367039  0.          0.        ]]",[-0.22532469 -0.21128716],-0.179623871598
