timestep,avg_action_dist,obs,actions,rewards,human_obs,logstd_action_dist,original_rewards
25,[ 0.22947104 -0.00547224],"[ 0.58791147  1.28021995 -1.15957031 -0.45562653  0.70089798 -1.64013008
 -0.22546992  0.55475652 -0.37302704  0.32676006  0.        ]",[ 0.89246071 -0.1996749 ],-2.66577,"[[-0.81191612 -0.45243731  0.08244879 -0.19084732]
 [-2.81339129  1.45411808  0.          0.        ]]",[-0.7803759  -0.54678708],-0.0237074238974
26,[-0.41779566 -0.25441027],"[ 0.5674913   1.29056782 -1.18132631 -0.40648752  0.70089769 -1.6401284
  0.18890061  0.42614176 -0.38715999  0.31154476  0.        ]",[-1.13349895 -0.90776572],-2.6192,"[[-0.83219882 -0.43158962  0.08244879 -0.19084732]
 [ 0.77317361  0.63338642  0.          0.        ]]",[-0.7803759  -0.54678708],-0.0217571779566
27,[ 0.82777584  1.16627729],"[ 0.54245477  1.27886528 -1.20683064 -0.46185904  0.7008974  -1.64012672
 -0.26977256 -0.13885909 -0.45499176  0.2771388   0.        ]",[-0.0450479   1.53906425],-2.92625,"[[-0.85656761 -0.45509656  0.08244879 -0.19084732]
 [-3.19684989 -2.97206694  0.          0.        ]]",[-0.7803759  -0.54678708],-0.0143801407321
28,[ 0.92933756  0.36203706],"[ 0.47298516  1.26892016 -1.27146336 -0.50643703  0.70089711 -1.64012504
 -0.28322715  0.49086788 -0.59425032  0.20914821  0.        ]",[ 0.58643903 -0.9088417 ],-2.53128,"[[-0.92167322 -0.47421906  0.08244879 -0.19084732]
 [-3.31330607  1.04642446  0.          0.        ]]",[-0.7803759  -0.54678708],-0.00404753033528
29,[ 0.75793064  1.12416804],"[ 0.42592365  1.26063935 -1.31063761 -0.54200828  0.70089681 -1.64012336
 -0.00746551 -0.07644631 -0.69003711  0.17112928  0.        ]",[ 1.21329258  1.18411652],-2.90763,"[[-0.96399136 -0.48961336  0.08244879 -0.19084732]
 [-0.92646625 -2.57378918  0.          0.        ]]",[-0.7803759  -0.54678708],-0.0125747512593
30,[-0.42702448 -0.27077961],"[ 0.44982781  1.25443335 -1.2911739  -0.56782257  0.70089652 -1.64012168
  0.45154747  0.55181135 -0.66204662  0.18639658  0.        ]",[-0.12499439 -0.55948011],-2.58034,"[[-0.94265885 -0.50086448  0.08244879 -0.19084732]
 [ 3.0464959   1.4353243   0.          0.        ]]",[-0.7803759  -0.54678708],-0.00976241177082
31,[-0.43652487  0.1051923 ],"[ 0.51013362  1.25786594 -1.23796938 -0.55362427  0.70089623 -1.64012
  0.38754798  0.20023646 -0.55264794  0.23594291  0.        ]",[-0.38416596  0.40291393],-2.68242,"[[-0.88728683 -0.49466785  0.08244879 -0.19084732]
 [ 2.49255313 -0.80818621  0.          0.        ]]",[-0.7803759  -0.54678708],-0.00543832904213
32,[-0.31408784 -0.09791669],"[ 0.54596176  1.25787028 -1.20332753 -0.55360224  0.70089594 -1.64011832
  0.20619617  0.45284055 -0.4906623   0.26900515  0.        ]",[-0.28830824 -0.43519572],-2.56453,"[[-0.85318483 -0.49465834  0.08244879 -0.19084732]
 [ 0.92287405  0.80376112  0.          0.        ]]",[-0.7803759  -0.54678708],-0.0112263364373
33,[-0.00504365  0.40437114],"[ 0.55301947  1.25711388 -1.19621425 -0.55674426  0.70089565 -1.64011664
  0.07238456  0.18037492 -0.47979393  0.27553996  0.        ]",[-0.17353145  0.13690347],-2.6298,"[[-0.84634787 -0.49602793  0.08244879 -0.19084732]
 [-0.23532374 -0.93492729  0.          0.        ]]",[-0.7803759  -0.54678708],-0.0124113591937
34,[ 0.18324871  0.43941152],"[ 0.54107165  1.24980641 -1.20819632 -0.58661565  0.70089536 -1.64011496
 -0.00641633  0.26826239 -0.51450436  0.26058214  0.        ]",[-0.60344514 -0.09491454],-2.60268,"[[-0.85789762 -0.5090994   0.08244879 -0.19084732]
 [-0.91737968 -0.37408941  0.          0.        ]]",[-0.7803759  -0.54678708],-0.00911749191679
35,[ 0.99956596  0.89634359],"[ 0.49650024  1.24342482 -1.25053262 -0.61196884  0.70089507 -1.64011327
 -0.28011911  0.21066394 -0.60345652  0.21911873  0.        ]",[ 0.99110345  0.98815645],-2.79518,"[[-0.90001423 -0.52026898  0.08244879 -0.19084732]
 [-3.28639624 -0.74164261  0.          0.        ]]",[-0.7803759  -0.54678708],-0.0053394665372
36,[-0.09456825 -0.39910203],"[ 0.4684975   1.25728593 -1.27534298 -0.55601782  0.70089478 -1.64011159
  0.18022708  0.8258896  -0.62492036  0.20131947  0.        ]",[-0.29662007 -0.81340144],-2.53469,"[[-0.9257645  -0.4957115   0.08244879 -0.19084732]
 [ 0.69809843  3.18430493  0.          0.        ]]",[-0.7803759  -0.54678708],-0.00634658180731
37,[ 0.3001774   0.39329851],"[ 0.47075981  1.27377005 -1.27338605 -0.48492311  0.70089449 -1.64010991
  0.04319485  0.31136417 -0.5880876   0.20936477  0.        ]",[ 0.11476315  0.4543816 ],-2.7067,"[[-0.92370278 -0.46496827  0.08244879 -0.19084732]
 [-0.48797402 -0.09903996  0.          0.        ]]",[-0.7803759  -0.54678708],-0.00364884359014
38,[ 0.12887695 -0.09140882],"[ 0.46514119  1.28200639 -1.27822711 -0.44727246  0.7008942  -1.64010823
  0.09668765  0.59358755 -0.58044994  0.2084383   0.        ]",[ 0.55852284 -0.81236127],-2.53695,"[[-0.92881682 -0.4488795   0.08244879 -0.19084732]
 [-0.02497091  1.70191547  0.          0.        ]]",[-0.7803759  -0.54678708],-0.00315917723363
39,[-0.27054253  0.21206164],"[ 0.48881694  1.28271887 -1.25746809 -0.44393804  0.70089391 -1.64010655
  0.35216051  0.08411213 -0.53886705  0.22888209  0.        ]",[-0.45369139  0.63709934],-2.73817,"[[-0.90713033 -0.44746076  0.08244879 -0.19084732]
 [ 2.18625569 -1.5492028   0.          0.        ]]",[-0.7803759  -0.54678708],-0.0053882235052
40,[-0.11742729 -0.08993304],"[ 0.51590594  1.28001212 -1.23253942 -0.45652034  0.70089362 -1.64010487
  0.13969208  0.48434331 -0.49832762  0.25200562  0.        ]",[-0.56606033 -1.64267322],-2.49479,"[[-0.88185649 -0.45281968  0.08244879 -0.19084732]
 [ 0.34725239  1.00479506  0.          0.        ]]",[-0.7803759  -0.54678708],-0.00959163163276
41,[ 0.70579243  1.16056013],"[ 0.4992743   1.26974226 -1.24799561 -0.50277652  0.70089333 -1.64010319
 -0.11965873 -0.13914335 -0.54776978  0.23167028  0.        ]",[ 0.73075278  1.35521428],-2.87671,"[[-0.89743396 -0.47264293  0.08244879 -0.19084732]
 [-1.89753773 -2.97386223  0.          0.        ]]",[-0.7803759  -0.54678708],-0.00522180980105
42,[-0.13975467 -0.02280787],"[ 0.49002063  1.25942496 -1.25638446 -0.54706338  0.70089304 -1.64010151
  0.21850918  0.49041535 -0.58410472  0.2193844   0.        ]",[ 0.25039688 -0.26244486],-2.58213,"[[-0.90601754 -0.49181228  0.08244879 -0.19084732]
 [ 1.02944682  1.04354231  0.          0.        ]]",[-0.7803759  -0.54678708],-0.00420274591384
43,[-0.42667651 -0.05169678],"[ 0.52243058  1.26497854 -1.22633641 -0.52347551  0.70089275 -1.64009983
  0.33064779  0.32427656 -0.51756172  0.25020794  0.        ]",[-0.91987516  0.21507671],-2.64525,"[[-0.87569021 -0.48157859  0.08244879 -0.19084732]
 [ 2.00005376 -0.01663843  0.          0.        ]]",[-0.7803759  -0.54678708],-0.00818186684673
44,[ 0.31483909  0.22962677],"[ 0.52568653  1.26936569 -1.22321224 -0.50441743  0.70089246 -1.64009815
 -0.09439983  0.45799277 -0.50319971  0.25545277  0.        ]",[ 0.77264954  0.50118875],-2.67204,"[[-0.87260129 -0.47335004  0.08244879 -0.19084732]
 [-1.67890862  0.83664551  0.          0.        ]]",[-0.7803759  -0.54678708],-0.00947199615048
45,[-0.44971719 -0.67093551],"[ 0.52296308  1.28796569 -1.22582491 -0.41900734  0.70089217 -1.64009647
  0.26250143  0.76620712 -0.46948914  0.26352268  0.        ]",[ 0.46575494 -0.83060236],-2.54685,"[[-0.87518525 -0.4368835   0.08244879 -0.19084732]
 [ 1.41021854  2.80345487  0.          0.        ]]",[-0.7803759  -0.54678708],-0.0124704050092
46,[-0.89458132 -0.42013568],"[ 0.5709754   1.29874915 -1.17765558 -0.36555178  0.70089188 -1.64009479
  0.47229689  0.24201802 -0.36332091  0.32204361  0.        ]",[-1.00706211 -1.80564357],-2.61781,"[[-0.82876177 -0.41437598  0.08244879 -0.19084732]
 [ 3.22608511 -0.54155043  0.          0.        ]]",[-0.7803759  -0.54678708],-0.0242953016906
47,[ 0.16001007  1.03083444],"[ 0.59522041  1.2738419  -1.15154152 -0.4845579   0.70089159 -1.64009311
  0.00803136 -0.37656841 -0.37294816  0.33059447  0.        ]",[ 0.84800205  1.52931039],-2.95964,"[[-0.80455769 -0.46481226  0.08244879 -0.19084732]
 [-0.79232121 -4.48893315  0.          0.        ]]",[-0.7803759  -0.54678708],-0.0239098691941
48,[-0.84634739 -0.21668167],"[ 0.61284598  1.24701887 -1.1317387  -0.59771991  0.7008913  -1.64009143
  0.39726412  0.25766729 -0.39289858  0.33376491  0.        ]",[-1.18678898  0.82015689],-2.83496,"[[-0.7866025  -0.51398369  0.08244879 -0.19084732]
 [ 2.57664622 -0.44168906  0.          0.        ]]",[-0.7803759  -0.54678708],-0.0224639793422
49,[-0.21385834 -0.45745951],"[ 0.62379474  1.26033781 -1.11907168 -0.54319839  0.70089101 -1.64008975
 -0.0658268   0.76817117 -0.34835781  0.35500414  0.        ]",[-0.68082533  0.11323479],-2.75836,"[[-0.77528547 -0.4901321   0.08244879 -0.19084732]
 [-1.43159145  2.81598692  0.          0.        ]]",[-0.7803759  -0.54678708],-0.0272091254057
