timestep,avg_action_dist,logstd_action_dist,actions,rewards,human_obs,obs,original_rewards
10,[-0.22255626 -0.15859655],[-0.86577016 -0.64769185],[-0.16054895 -0.30569464],-3.02237,"[[-1.78647351 -1.64817044 -0.15017291 -0.07369574]
 [ 0.77177546  2.9776195   0.          0.        ]]","[-0.6594207   0.10580839 -1.54153095 -1.72806122 -1.31037582 -0.63232889
  0.17073705  0.79749602 -0.34484938  0.27588216  0.        ]",-0.0247212358251
11,[-0.05856503  0.10302725],[-0.86577016 -0.64769185],[-0.11748147  0.06189978],-3.03348,"[[-1.77756482 -1.60135306 -0.15017291 -0.07369574]
 [ 0.12127103  1.70834923  0.          0.        ]]","[-0.64741344  0.16089304 -1.54446891 -1.73426759 -1.31037494 -0.63232867
  0.09255858  0.5950513  -0.35232767  0.2053019   0.        ]",-0.0227888818603
12,[ 0.06778451  0.04956946],[-0.86577016 -0.64769185],[ 0.0361128  0.4408756],-3.06292,"[[-1.77982893 -1.56506549 -0.15017291 -0.07369574]
 [-0.34612289  1.91970387  0.          0.        ]]","[-0.65046692  0.20364898 -1.54373219 -1.73537321 -1.31037405 -0.63232845
  0.03638656  0.62876148 -0.36290787  0.16363825  0.        ]",-0.0217717957425
13,[-0.03579726 -0.46812746],[-0.86577016 -0.64769185],[-0.39333246 -0.82181281],-2.97567,"[[-1.78525196 -1.50953797 -0.15017291 -0.07369574]
 [-0.19668779  3.62735691  0.          0.        ]]","[-0.65777498  0.26903799 -1.54193732 -1.73080029 -1.31037317 -0.63232823
  0.05434585  0.90112631 -0.37825395  0.10227632  0.        ]",-0.0214347227029
14,[ 0.52135265  0.4723936 ],[-0.86577016 -0.64769185],[ 0.19495774  1.08366372],-3.13835,"[[-1.80475833 -1.47035724 -0.15017291 -0.07369574]
 [-1.74876331  0.30180284  0.          0.        ]]","[-0.68398947  0.31505512 -1.53511115 -1.72301948 -1.31037229 -0.63232801
 -0.13218467  0.37071086 -0.40075988  0.08249321  0.        ]",-0.0200693315552
15,[ 0.22137955 -0.59885412],[-0.86577016 -0.64769185],[ 0.05958657  0.292425  ],-3.02331,"[[-1.83165316 -1.42465478 -0.15017291 -0.07369574]
 [-0.94341657  4.25526492  0.          0.        ]]","[-0.71993188  0.36849783 -1.52474534 -1.70920078 -1.31037141 -0.63232779
 -0.03539697  1.00127518 -0.42991705  0.06643052  0.        ]",-0.018298244421
16,[ 0.14780793 -1.0709424 ],[-0.86577016 -0.64769185],[ 0.02639222 -1.02824132],-3.02293,"[[-1.84797117 -1.32877783 -0.15017291 -0.07369574]
 [-0.68924317  5.32885058  0.          0.        ]]","[-0.74161557  0.47931646 -1.51791903 -1.66375448 -1.31037053 -0.63232757
 -0.00485004  1.17250804 -0.45260015 -0.02942258  0.        ]",-0.0226392290936
17,[ 0.09975711 -0.28268182],[-0.86577016 -0.64769185],[-0.02388426 -0.37272328],-3.1063,"[[-1.86056246 -1.26298743 -0.15017291 -0.07369574]
 [-0.57026209  1.26373712  0.          0.        ]]","[-0.7582787   0.55391967 -1.51237586 -1.61985137 -1.31036964 -0.63232735
  0.00944927  0.52413507 -0.46541588 -0.09301162  0.        ]",-0.0267737894657
18,[ 0.18004587  0.0791792 ],[-0.86577016 -0.64769185],[ 0.50753982  0.25039593],-3.12831,"[[-1.87279916 -1.25277099 -0.15017291 -0.07369574]
 [-0.65313252 -0.23709136  0.          0.        ]]","[ -7.74412748e-01   5.65373978e-01  -1.50675969e+00  -1.61211777e+00
  -1.31036876e+00  -6.32327133e-01  -5.10217519e-04   2.84757535e-01
  -4.77369814e-01  -8.63066444e-02   0.00000000e+00]",-0.0257542737603
19,[-0.47490692 -0.53261155],[-0.86577016 -0.64769185],[ 0.48003903 -0.94734866],-3.09765,"[[-1.86558404 -1.24752289 -0.15017291 -0.07369574]
 [ 1.36791145  0.75858576  0.          0.        ]]","[-0.76490643  0.571243   -1.51009647 -1.60804958 -1.31036788 -0.63232691
  0.24238184  0.44356483 -0.47004747 -0.10457379  0.        ]",-0.0274905186852
20,[-0.98077154 -0.24181169],[-0.86577016 -0.64769185],[-0.60039936 -0.72433948],-3.17646,"[[-1.81942956 -1.27014232 -0.15017291 -0.07369574]
 [ 3.24130363 -3.00796695  0.          0.        ]]","[-0.70362491  0.54587493 -1.52958658 -1.62511654 -1.310367   -0.63232669
  0.46752886 -0.1571888  -0.4237257  -0.14881677  0.        ]",-0.0329390379027
21,[-0.30923194  0.95192492],[-0.86577016 -0.64769185],[-0.29966259  0.32111616],-3.17228,"[[-1.77907801 -1.35847469 -0.15017291 -0.07369574]
 [ 0.80192469 -5.81592784  0.          0.        ]]","[-0.64945178  0.44522078 -1.54396562 -1.68019028 -1.31036611 -0.63232648
  0.17436044 -0.6050499  -0.38520416 -0.09842459  0.        ]",-0.0313815131375
22,[ 0.03454702  1.19066358],[-0.86577016 -0.64769185],[ 0.15852394  1.19005964],-3.15048,"[[-1.7751007  -1.46087818 -0.15017291 -0.07369574]
 [-0.40019109 -4.42904932  0.          0.        ]]","[-0.64408535  0.32616215 -1.54524638 -1.72056032 -1.31036523 -0.63232626
  0.02988824 -0.38384681 -0.3762705   0.02563317  0.        ]",-0.0246403273876
23,[-0.12534505  0.37367746],[-0.86577016 -0.64769185],[-0.61943872  0.1288329 ],-3.02751,"[[-1.77673893 -1.50885276 -0.15017291 -0.07369574]
 [ 0.23428316 -0.38189528  0.          0.        ]]","[-0.64629597  0.26984224 -1.54471996 -1.73068063 -1.31036435 -0.63232604
  0.10614036  0.26166225 -0.3713019   0.0886723   0.        ]",-0.0224914482775
24,[ 0.6748178   0.64370966],[-0.86577016 -0.64769185],[ 0.44661551  1.20245199],-3.16184,"[[-1.79669661 -1.51129197 -0.15017291 -0.07369574]
 [-2.22187003  0.13624942  0.          0.        ]]","[-0.67316677  0.26697308 -1.53798991 -1.73104286 -1.31036347 -0.63232582
 -0.18904414  0.34430472 -0.38726256  0.1217111   0.        ]",-0.0200757801559
25,[ 0.07155713 -0.55666566],[-0.86577016 -0.64769185],[-0.15507978 -0.78704214],-2.95702,"[[-1.82296668 -1.46886947 -0.15017291 -0.07369574]
 [-0.41118696  4.09280886  0.          0.        ]]","[-0.70834736  0.31679771 -1.52820087 -1.72263239 -1.31036259 -0.6323256
  0.02856679  0.97536408 -0.41610939  0.10866524  0.        ]",-0.0177626672299
26,[ 0.31266448  0.18800309],[-0.86577016 -0.64769185],[ 0.55428862 -0.11025472],-2.98939,"[[-1.83726022 -1.41909255 -0.15017291 -0.07369574]
 [-1.01613623  0.89554077  0.          0.        ]]","[-0.72739084  0.37497834 -1.52243188 -1.70715422 -1.3103617  -0.63232538
 -0.04413704  0.46540888 -0.43541971  0.06812939  0.        ]",-0.0177699590774
27,[-0.38338932 -0.07525   ],[-0.86577016 -0.64769185],[-0.11695465 -0.51007931],-2.98917,"[[-1.83537222 -1.40574436 -0.15017291 -0.07369574]
 [ 1.19755845  0.44079452  0.          0.        ]]","[-0.7248793   0.39051094 -1.52321027 -1.70197675 -1.31036082 -0.63232516
  0.22190858  0.39287804 -0.43539819  0.04832839  0.        ]",-0.0188055285886
28,[-0.21473548  0.42136481],[-0.86577016 -0.64769185],[ 0.43776226  0.48317551],-3.06057,"[[-1.81629825 -1.41727932 -0.15017291 -0.07369574]
 [ 0.71145597 -1.58753166  0.          0.        ]]","[-0.69943772  0.37709003 -1.5307815  -1.70647323 -1.31035994 -0.63232494
  0.16348788  0.06936571 -0.41740618  0.0331984   0.        ]",-0.0210025644743
29,[-0.7929756  -0.43939754],[-0.86577016 -0.64769185],[-1.0847178  -0.18872172],-3.05715,"[[-1.78483285 -1.42952251 -0.15017291 -0.07369574]
 [ 2.42936459  0.35673797  0.          0.        ]]","[ -6.57206197e-01   3.62818897e-01  -1.54205726e+00  -1.71089220e+00
  -1.31035906e+00  -6.32324721e-01   3.69949123e-01   3.79471209e-01
  -3.87993837e-01   5.92704871e-04   0.00000000e+00]",-0.025025506217
30,[ 0.39569572  0.45018801],[-0.86577016 -0.64769185],[ 0.66800653  0.07806841],-3.06318,"[[-1.77643164 -1.42994789 -0.15017291 -0.07369574]
 [-1.57590286 -0.39676958  0.          0.        ]]","[-0.64587952  0.36232251 -1.54480984 -1.71103757 -1.31035817 -0.6323245
 -0.11141119  0.25928875 -0.38022114 -0.01159766  0.        ]",-0.0262891885583
31,[-0.40127254 -0.06748137],[-0.86577016 -0.64769185],[-0.13298069  0.46377501],-3.07469,"[[-1.78111407 -1.43470836 -0.15017291 -0.07369574]
 [ 1.09875355 -0.08033047  0.          0.        ]]","[ -6.52194607e-01   3.56766300e-01  -1.54328707e+00  -1.71265134e+00
  -1.31035729e+00  -6.32324282e-01   2.10033916e-01   3.09759850e-01
  -3.84176174e-01   1.54517757e-03   0.00000000e+00]",-0.0252625969314
32,[-0.32473153 -0.45222631],[-0.86577016 -0.64769185],[ 0.2802707  -0.27503349],-3.09021,"[[-1.76464095 -1.41787308 -0.15017291 -0.07369574]
 [ 0.5503816   1.75773122  0.          0.        ]]","[-0.62994963  0.37639812 -1.54848875 -1.70668938 -1.31035641 -0.63232406
  0.14412951  0.60292558 -0.36988073 -0.04456785  0.        ]",-0.0289536708307
33,[-0.64775068 -0.59561002],[-0.86577016 -0.64769185],[-0.44010605 -1.05989414],-3.18868,"[[-1.74261231 -1.39399634 -0.15017291 -0.07369574]
 [ 1.6488244   0.6336907   0.          0.        ]]","[-0.60009112  0.40415255 -1.55479005 -1.69705397 -1.31035553 -0.63232384
  0.27614239  0.42364396 -0.3487593  -0.10755649  0.        ]",-0.0343027226006
34,[-0.12248083  0.6086452 ],[-0.86577016 -0.64769185],[-0.02587611  0.7816532 ],-3.19101,"[[-1.72742913 -1.42117246 -0.15017291 -0.07369574]
 [-0.12461725 -3.33807029  0.          0.        ]]","[-0.57944373  0.37255426 -1.55869496 -1.7079085  -1.31035465 -0.63232362
  0.06300672 -0.20984149 -0.33348462 -0.09520952  0.        ]",-0.0345701585828
35,[-0.07916906  0.10431036],[-0.86577016 -0.64769185],[ 0.31322804 -0.40946106],-3.11764,"[[-1.7309308  -1.4562172  -0.15017291 -0.07369574]
 [-0.22519946 -0.17693914  0.          0.        ]]","[-0.58420992  0.33161882 -1.55782451 -1.71925498 -1.31035376 -0.6323234
  0.05091854  0.29435072 -0.33587663 -0.04553165  0.        ]",-0.0315134730174
36,[-0.41378978  0.20743367],[-0.86577016 -0.64769185],[-0.78138717 -0.76065278],-3.12481,"[[-1.72294993 -1.47599028 -0.15017291 -0.07369574]
 [ 1.01914164 -1.79497362  0.          0.        ]]","[-0.5733425   0.30844578 -1.55977628 -1.72433336 -1.31035288 -0.63232319
  0.20046588  0.03627831 -0.32717776 -0.03200973  0.        ]",-0.0314637925315
37,[ 0.42238495  1.59247601],[-0.86577016 -0.64769185],[ 0.35227894  1.32591108],-3.16916,"[[-1.73379028 -1.54174637 -0.15017291 -0.07369574]
 [-2.09286602 -4.77072535  0.          0.        ]]","[-0.58809981  0.23112017 -1.557098   -1.73433504 -1.310352   -0.63232297
 -0.17354146 -0.43834653 -0.32987267  0.06684602  0.        ]",-0.0269725574197
38,[ 0.14637089  0.71972108],[-0.86577016 -0.64769185],[ 0.21225546  0.85368384],-3.13648,"[[-1.76125198 -1.59648776 -0.15017291 -0.07369574]
 [-0.65803737 -0.71692269  0.          0.        ]]","[ -6.25362976e-01   1.66620136e-01  -1.54949932e+00  -1.73455929e+00
  -1.31035112e+00  -6.32322747e-01  -1.10080074e-03   2.08224949e-01
  -3.41376096e-01   1.75384930e-01   0.00000000e+00]",-0.0238189085174
39,[-0.13228509 -0.20483138],[-0.86577016 -0.64769185],[-0.22484736 -0.12344204],-2.99951,"[[-1.7658595  -1.5767702  -0.15017291 -0.07369574]
 [ 0.19443855  2.67736514  0.          0.        ]]","[-0.63159629  0.18985229 -1.54810901 -1.73532504 -1.31035023 -0.63232253
  0.10135151  0.74960533 -0.34948301  0.15760271  0.        ]",-0.0231345732667
40,[ 0.13237751 -0.04364464],[-0.86577016 -0.64769185],[ 0.36210632  0.10111244],-3.01023,"[[-1.77093678 -1.52865725 -0.15017291 -0.07369574]
 [-0.69918083  2.13573654  0.          0.        ]]","[-0.63845856  0.24653459 -1.54653913 -1.73318468 -1.31034935 -0.63232231
 -0.00604556  0.66321663 -0.36315363  0.10488747  0.        ]",-0.022765854151
41,[-0.36368555 -0.44398418],[-0.86577016 -0.64769185],[-0.26965355 -0.37403069],-3.02316,"[[-1.77040436 -1.48235245 -0.15017291 -0.07369574]
 [ 0.74759239  2.49354972  0.          0.        ]]","[-0.63773904  0.30097975 -1.54670419 -1.72575595 -1.31034847 -0.63232209
  0.16783071  0.72028671 -0.36966716  0.04577539  0.        ]",-0.0242637649267
42,[-0.02922131 -0.01529112],[-0.86577016 -0.64769185],[-0.59083112  0.17564   ],-3.07534,"[[-1.76630506 -1.44783409 -0.15017291 -0.07369574]
 [-0.33404904  0.96338651  0.          0.        ]]","[-0.63219812  0.34142765 -1.54796905 -1.7168009  -1.31034759 -0.63232187
  0.03783668  0.47622916 -0.36953274 -0.00407251  0.        ]",-0.0266903063437
43,[ 0.73267055  0.16369537],[-0.86577016 -0.64769185],[ 0.44267018 -0.2462244 ],-3.03357,"[[-1.79638026 -1.42177518 -0.15017291 -0.07369574]
 [-2.66569612  1.64025416  0.          0.        ]]","[-0.67273757  0.37185144 -1.53807676 -1.70811371 -1.31034671 -0.63232165
 -0.24238574  0.58418777 -0.39913306  0.00828876  0.        ]",-0.0237593819222
44,[ 0.2417275   0.17090854],[-0.86577016 -0.64769185],[ 0.84262741 -0.16255389],-3.003,"[[-1.8315865  -1.39908142 -0.15017291 -0.07369574]
 [-0.86094586  0.63247582  0.          0.        ]]","[-0.71983642  0.39825034 -1.5247353  -1.69920304 -1.31034582 -0.63232143
 -0.02548682  0.42344933 -0.4327754   0.0339602   0.        ]",-0.0198073143154
45,[-0.77530378 -0.36211765],[-0.86577016 -0.64769185],[-1.10422382 -1.13606033],-3.02534,"[[-1.81517682 -1.39302247 -0.15017291 -0.07369574]
 [ 2.49074753 -0.02438615  0.          0.        ]]","[ -6.97934465e-01   4.05281456e-01  -1.53118744e+00  -1.69661160e+00
  -1.31034494e+00  -6.32321212e-01   3.77327158e-01   3.18681261e-01
  -4.18562117e-01   7.50118866e-04   0.00000000e+00]",-0.0227906266586
46,[ 0.40184242  1.2983849 ],[-0.86577016 -0.64769185],[ 0.23151711  0.58673178],-3.08356,"[[-1.80555292 -1.4332247  -0.15017291 -0.07369574]
 [-1.51505538 -3.9826563   0.          0.        ]]","[-0.68504721  0.35849713 -1.53477977 -1.71212864 -1.31034406 -0.63232099
 -0.10409936 -0.31265386 -0.40621711  0.03679402  0.        ]",-0.021681703805
47,[ 0.23054963  0.83775496],[-0.86577016 -0.64769185],[ 0.1542331   1.55060386],-3.21572,"[[-1.82636621 -1.48877893 -0.15017291 -0.07369574]
 [-0.56939623 -1.58077078  0.          0.        ]]","[-0.71287833  0.29343348 -1.52682896 -1.72709093 -1.31034318 -0.63232077
  0.00955214  0.07044156 -0.41524744  0.13888756  0.        ]",-0.0170363141183
48,[-0.01842487 -0.18971106],[-0.86577016 -0.64769185],[ 0.39828853 -0.3191022 ],-2.96204,"[[-1.83152467 -1.48035368 -0.15017291 -0.07369574]
 [ 0.0514822   2.40999599  0.          0.        ]]","[-0.71975304  0.30332496 -1.52475533 -1.72530529 -1.3103423  -0.63232055
  0.08417074  0.70695994 -0.42094846  0.13632358  0.        ]",-0.0165489732744
49,[-0.53483999 -0.273628  ],[-0.86577016 -0.64769185],[-1.18690341  0.41079116],-3.05617,"[[-1.81468853 -1.44531277 -0.15017291 -0.07369574]
 [ 1.62688224  1.09846675  0.          0.        ]]","[-0.69728029  0.34437521 -1.53136812 -1.71602116 -1.31034141 -0.63232033
  0.27350599  0.49777369 -0.41271441  0.06617554  0.        ]",-0.0197274731969
