timestep,avg_action_dist,obs,actions,rewards,human_obs,logstd_action_dist,original_rewards
33,[ 0.05028939 -0.83720934],"[-0.57628447 -0.62890616 -1.38659102  0.37376599  1.299158   -0.41321044
  0.59458051  0.44577934 -1.40082547  0.5886756   0.        ]",[-0.08088715 -1.7051737 ],-2.00817,"[[ 4.44751946 -3.02093661  0.1484408  -0.04984052]
 [ 1.65397815  0.59009156  0.          0.        ]]",[-0.19087593 -0.22266234],-0.170527098678
34,[ 0.07934699 -0.82485998],"[-0.53688149 -0.62742472 -1.39752506  0.34757463  1.29915138 -0.41320953
  0.56860945  0.40612514 -1.41085402  0.58708162  0.        ]",[-1.16867658 -1.56012087],-1.95985,"[[ 4.47705713 -3.01212025  0.1484408  -0.04984052]
 [ 1.30096635  0.31124619  0.          0.        ]]",[-0.19087593 -0.22266234],-0.171713783877
35,[ 0.1218118  -0.80822265],"[-0.55554439 -0.62663951 -1.39250221  0.33441113  1.29914476 -0.41320861
  0.27544461  0.3830909  -1.41317672  0.5888165   0.        ]",[-0.71943095 -0.68067488],-2.23994,"[[ 4.46309312 -3.00768558  0.1484408  -0.04984052]
 [-2.684086    0.14927365  0.          0.        ]]",[-0.19087593 -0.22266234],-0.172085658632
36,[ 0.09840829 -0.81853575],"[-0.66333463 -0.626201   -1.35750629  0.32725981  1.29913814 -0.41320769
  0.06980496  0.37482748 -1.40728799  0.59666063  0.        ]",[-0.09924535 -1.53184805],-2.05246,"[[ 4.38136522 -3.00527537  0.1484408  -0.04984052]
 [-5.47938846  0.09117046  0.          0.        ]]",[-0.19087593 -0.22266234],-0.171709399276
37,[ 0.02335899 -0.84799182],"[-0.80660729 -0.62601461 -1.29397737  0.32427344  1.29913152 -0.41320678
  0.04887738  0.3652065  -1.3964336   0.60623559  0.        ]",[ 0.06886698 -0.67771159],-2.29055,"[[ 4.26892326 -3.00426877  0.1484408  -0.04984052]
 [-5.76385973  0.02352078  0.          0.        ]]",[-0.19087593 -0.22266234],-0.170804037578
38,[-0.05310117 -0.8786425 ],"[-0.94119499 -0.62590485 -1.21419915  0.32253584  1.2991249  -0.41320586
  0.07733041  0.36592677 -1.38437218  0.61430801  0.        ]",[-0.31167914 -1.09443737],-2.10206,"[[ 4.15752664 -3.00368312  0.1484408  -0.04984052]
 [-5.37709107  0.02859127  0.          0.        ]]",[-0.19087593 -0.22266234],-0.16969183876
39,[-0.10854367 -0.90309751],"[-1.07483928 -0.62587994 -1.11171896  0.32216239  1.29911829 -0.41320494
 -0.00562188  0.36104237 -1.37033142  0.62114468  0.        ]",[ 0.79223264 -1.84948715],-1.98108,"[[  4.03867142e+00  -3.00355742e+00   1.48440801e-01  -4.98405243e-02]
 [ -6.50467316e+00  -5.75051556e-03   0.00000000e+00   0.00000000e+00]]",[-0.19087593 -0.22266234],-0.168287605153
40,[-0.21848184 -0.94429082],"[-1.17533131 -0.62590776 -1.0154339   0.3226341   1.29911167 -0.41320402
  0.23460574  0.36070708 -1.35812586  0.62524558  0.        ]",[-0.32682779 -1.40497988],-1.96536,"[[ 3.94134125 -3.0037167   0.1484408  -0.04984052]
 [-3.23922553 -0.00810284  0.          0.        ]]",[-0.19087593 -0.22266234],-0.166985271893
41,[-0.23755053 -0.95398283],"[-1.24855325 -0.62593094 -0.93187368  0.32303184  1.29910505 -0.41320311
  0.14412709  0.36112033 -1.34823235  0.62757455  0.        ]",[-0.46999674 -0.74620913],-2.10753,"[[ 3.86421695 -3.00385104  0.1484408  -0.04984052]
 [-4.46910612 -0.00519142  0.          0.        ]]",[-0.19087593 -0.22266234],-0.165884582408
42,[-0.25021681 -0.96300787],"[-1.34001704 -0.62589384 -0.80611155  0.32246243  1.29909843 -0.41320219
  0.01373852  0.36411494 -1.3344833   0.62967234  0.        ]",[ 0.77040666 -1.04273698],-2.11654,"[[ 3.75705197 -3.00365927  0.1484408  -0.04984052]
 [-6.24148591  0.01587219  0.          0.        ]]",[-0.19087593 -0.22266234],-0.164302111878
43,[-0.33876467 -0.99485749],"[-1.40895962 -0.62588734 -0.6889014   0.32238404  1.29909181 -0.41320127
  0.24722676  0.36097483 -1.32237639  0.63015029  0.        ]",[-0.53903885 -0.12616993],-2.21994,"[[ 3.66406623 -3.00363307  0.1484408  -0.04984052]
 [-3.0676646  -0.00620362  0.          0.        ]]",[-0.19087593 -0.22266234],-0.16284214501
44,[-0.31451151 -0.99141324],"[-1.46131096 -0.62574018 -0.57993701  0.32005806  1.29908519 -0.41320036
  0.09468653  0.37000657 -1.31199161  0.63007337  0.        ]",[-1.2745828  -1.72968353],-1.73106,"[[ 3.58190906 -3.00284895  0.1484408  -0.04984052]
 [-5.14114361  0.05731292  0.          0.        ]]",[-0.19087593 -0.22266234],-0.161566917433
45,[-0.2334353  -0.97379684],"[-1.53162487 -0.62571712 -0.38257126  0.31971645  1.29907857 -0.41319944
 -0.18910031  0.35887006 -1.29377362  0.62704054  0.        ]",[-0.13842995 -0.96609676],-1.95498,"[[ 3.44038246 -3.00273398  0.1484408  -0.04984052]
 [-8.99865987 -0.02099312  0.          0.        ]]",[-0.19087593 -0.22266234],-0.159179665821
46,[-0.22611994 -0.97760767],"[-1.58350589 -0.62579979 -0.11388359  0.32106042  1.29907195 -0.41319852
 -0.21631566  0.35890644 -1.27086425  0.61845982  0.        ]",[ 0.83116994 -2.56572398],-1.62393,"[[ 3.2566975  -3.00318742  0.1484408  -0.04984052]
 [-9.36860285 -0.02073187  0.          0.        ]]",[-0.19087593 -0.22266234],-0.155926190819
47,[-0.30404952 -1.00369   ],"[-1.59164379 -0.62586621  0.11396866  0.32214869  1.29906534 -0.41319761
  0.0394279   0.35973433 -1.2532784   0.60805502  0.        ]",[-1.89572419 -0.925142  ],-1.76382,"[[ 3.10420437 -3.00355461  0.1484408  -0.04984052]
 [-5.89229537 -0.01490481  0.          0.        ]]",[-0.19087593 -0.22266234],-0.153225458568
48,[-0.18532816 -0.96843356],"[-1.56682403 -0.62589191  0.34626324  0.32258638  1.29905872 -0.41319669
 -0.24326617  0.36147094 -1.23703857  0.594752    0.        ]",[-0.90912515 -1.83890389],-1.62726,"[[  2.94780398e+00  -3.00370242e+00   1.48440801e-01  -4.98405243e-02]
 [ -9.73493788e+00  -2.68763431e-03   0.00000000e+00   0.00000000e+00]]",[-0.19087593 -0.22266234],-0.150536076543
49,[-0.03221309 -0.91545653],"[-1.47142394 -0.62590847  0.67198414  0.32287767  1.2990521  -0.41319577
 -0.49389404  0.36107804 -1.21723062  0.57093458  0.        ]",[ 0.7639979 -1.3618967],-1.78003,"[[  2.71892397e+00  -3.00380087e+00   1.48440801e-01  -4.98405243e-02]
 [ -1.31417105e+01  -5.44504982e-03   0.00000000e+00   0.00000000e+00]]",[-0.19087593 -0.22266234],-0.146865241131
