timestep,avg_action_dist,obs,actions,rewards,human_obs,logstd_action_dist,original_rewards
10,[-0.09672148 -0.5806613 ],"[-0.7297446  -0.69343946 -1.28133037 -0.46123027 -1.39817848 -0.69035379
 -0.22626724 -2.11034085  0.59143975  0.82218375  0.        ]",[ 0.41292994 -2.11834346],-3.15121,"[[ -1.93680812  -2.67269722  -0.16353914  -0.08090596]
 [-12.62291362 -17.35454485   0.           0.        ]]",[-0.10275704 -0.11310559],-0.151526800468
11,[-0.13640422 -0.60383546],"[-1.01370316 -0.82375245 -1.11706793  0.40155179 -1.39815982 -0.69034919
 -0.06697803 -2.05559471  0.89648345  0.80124214  0.        ]",[-1.05491123 -0.42236971],-3.52727,"[[ -2.1703687   -3.0560659   -0.16353914  -0.08090596]
 [-10.73905184 -16.95830714   0.           0.        ]]",[-0.10275704 -0.11310559],-0.186668849833
12,[-0.29642269 -0.72975647],"[-1.27271419 -0.82794383 -0.86344041  0.65996616 -1.39814115 -0.69034458
 -0.38371266  0.41929957  0.97942262  0.7316711   0.        ]",[-0.47338368 -0.3134997 ],-3.50166,"[[ -2.42273188  -3.16593877  -0.16353914  -0.08090596]
 [-14.48498339   0.97047695   0.           0.        ]]",[-0.10275704 -0.11310559],-0.192981602811
13,[-0.30341113 -0.7408725 ],"[-1.49732626 -0.82787116 -0.47331942  0.5404171  -1.39812249 -0.69033998
 -0.5179347   0.70208037  0.96725155  0.75108925  0.        ]",[ 0.04700691 -0.61431471],-3.42184,"[[ -2.72835823  -3.11515494  -0.16353914  -0.08090596]
 [-16.07240881   3.01904013   0.           0.        ]]",[-0.10275704 -0.11310559],-0.192551920568
14,[-0.31064343 -0.74697924],"[-1.60666162 -0.82445785 -0.0104377   0.41814501 -1.39810383 -0.69033537
 -0.47529358  0.57101527  0.97234095  0.77343702  0.        ]",[ 1.28233219  0.30823549],-3.39217,"[[ -3.0447469   -3.06314237  -0.16353914  -0.08090596]
 [-15.56814219   2.0696015    0.           0.        ]]",[-0.10275704 -0.11310559],-0.194596513142
15,[-0.40716454 -0.81576109],"[-1.59285284 -0.81747612  0.39577072  0.29353262 -1.39808517 -0.69033077
 -0.11444542  0.73386885  0.99002698  0.79718215  0.        ]",[-0.26578854 -0.88276534],-3.41814,"[[ -3.31329182  -3.0099132   -0.16353914  -0.08090596]
 [-11.30057069   3.2493808    0.           0.        ]]",[-0.10275704 -0.11310559],-0.1983851447
16,[-0.38145834 -0.79488337],"[-1.50120418 -0.81213662  0.73601427  0.22535469 -1.39806651 -0.69032616
 -0.18452089  0.24248498  1.01361553  0.79810392  0.        ]",[-1.50525204 -1.45154147],-3.454,"[[ -3.54761835  -2.98064089  -0.16353914  -0.08090596]
 [-12.12932604  -0.31028176   0.           0.        ]]",[-0.10275704 -0.11310559],-0.201501556463
17,[-0.37770033 -0.79308546],"[-1.3018795  -0.81798205  1.09800422  0.30099216 -1.39804785 -0.69032156
 -0.49900314  0.14014194  1.02635767  0.7502053   0.        ]",[-0.9499097  -0.20168065],-3.39934,"[[ -3.82752188  -3.01310963  -0.16353914  -0.08090596]
 [-15.84855693  -1.05166481   0.           0.        ]]",[-0.10275704 -0.11310559],-0.200269850335
18,[-0.4183214  -0.82398701],"[-0.93667213 -0.81867548  1.44374816  0.31137329 -1.39802919 -0.69031695
 -0.79047918  0.31621332  1.02366127  0.69536224  0.        ]",[-2.1549317  -0.41380529],-3.38157,"[[ -4.1790795   -3.01755508  -0.16353914  -0.08090596]
 [-19.29573031   0.22382741   0.           0.        ]]",[-0.10275704 -0.11310559],-0.196807791162
19,[-0.4499023  -0.84607899],"[-0.39031942 -0.81774246  1.64513318  0.2976938  -1.39801053 -0.69031235
 -1.09295337  0.32557909  1.0157222   0.64755254  0.        ]",[-0.34740677 -1.11578847],-3.19511,"[[ -4.60088625  -3.01169819  -0.16353914  -0.08090596]
 [-22.87302545   0.29168559   0.           0.        ]]",[-0.10275704 -0.11310559],-0.193210576957
20,[-0.49559078 -0.87683839],"[ 0.24126337 -0.8170489   1.5597559   0.28793804 -1.39799188 -0.69030775
 -1.17095978  0.30484788  0.985012    0.60196203  0.        ]",[-2.025225   -2.12371975],-3.2162,"[[ -5.06760431  -3.00751869  -0.16353914  -0.08090596]
 [-23.79570612   0.14151852   0.           0.        ]]",[-0.10275704 -0.11310559],-0.186756628224
21,[-0.47251737 -0.86120719],"[ 0.81089107 -0.81671115  1.11977557  0.28333955 -1.39797322 -0.69030314
 -1.46589129  0.29424301  0.93160443  0.57502861  0.        ]",[ 0.49412396 -1.90575771],-3.08266,"[[ -5.57851688  -3.00554814  -0.16353914  -0.08090596]
 [-27.28392617   0.06470706   0.           0.        ]]",[-0.10275704 -0.11310559],-0.17814630317
22,[-0.47062492 -0.85458958],"[ 1.115329   -0.81655449  0.41413003  0.28127369 -1.39795456 -0.69029854
 -1.25478161  0.28924163  0.87096952  0.58084019  0.        ]",[-3.7540894  -1.51176241],-3.55748,"[[ -6.09914716  -3.00466302  -0.16353914  -0.08090596]
 [-24.78742156   0.02848733   0.           0.        ]]",[-0.10275704 -0.11310559],-0.17016675607
23,[-0.36059561 -0.77481574],"[ 1.05677853 -0.8164826  -0.3793283   0.28037472 -1.39793591 -0.69029393
 -1.54804782  0.28699325  0.820004    0.62014367  0.        ]",[ 1.08118438 -2.07508798],-3.20153,"[[ -6.62969705e+00  -3.00427816e+00  -1.63539144e-01  -8.09059625e-02]
 [ -2.82560084e+01   1.22102917e-02   0.00000000e+00   0.00000000e+00]]",[-0.10275704 -0.11310559],-0.165434154051
24,[-0.32370085 -0.74296331],"[ 0.65378621 -0.81644845 -1.02049584  0.27999181 -1.39791725 -0.69028933
 -1.16595798  0.28601562  0.79446303  0.68099725  0.        ]",[ 0.23000704 -1.15074772],-3.34611,"[[ -7.14948006e+00  -3.00411456e+00  -1.63539144e-01  -8.09059625e-02]
 [ -2.37373503e+01   5.13858683e-03   0.00000000e+00   0.00000000e+00]]",[-0.10275704 -0.11310559],-0.165735157226
25,[-0.25699812 -0.69733685],"[ 0.09458485 -0.8164306  -1.33709299  0.2798311  -1.3978986  -0.69028473
 -1.04921261  0.2855984   0.797812    0.74043487  0.        ]",[-0.1355575   1.64443445],-3.59221,"[[ -7.61037526e+00  -3.00404623e+00  -1.63539144e-01  -8.09059625e-02]
 [ -2.23567706e+01   2.12637226e-03   0.00000000e+00   0.00000000e+00]]",[-0.10275704 -0.11310559],-0.170066737472
26,[-0.2440709  -0.69684488],"[-0.51662666 -0.80863181 -1.35027539  0.18735302 -1.39787995 -0.69028012
 -1.05714219  0.83224265  0.79427322  0.79236583  0.        ]",[ 0.25281778 -1.37077926],-3.41977,"[[ -8.05845298  -2.9642732   -0.16353914  -0.08090596]
 [-22.45067      3.96199456   0.           0.        ]]",[-0.10275704 -0.11310559],-0.173263963845
27,[-0.18274823 -0.65409577],"[-1.05777089 -0.79916756 -1.08234891  0.09793076 -1.3978613  -0.69027552
 -0.93492505  0.27486545  0.81353059  0.85182103  0.        ]",[-1.24744445 -0.15578654],-3.56764,"[[ -8.49296483  -2.92554345  -0.16353914  -0.08090596]
 [-21.00535253  -0.07556042   0.           0.        ]]",[-0.10275704 -0.11310559],-0.18001385454
28,[-0.15986449 -0.64297867],"[-1.46002162 -0.80118375 -0.55956033  0.11561141 -1.39784265 -0.69027091
 -1.23453104  0.18996181  0.88738802  0.87917053  0.        ]",[-1.02497632 -1.10213809],-3.52824,"[[ -8.94862471  -2.9332256   -0.16353914  -0.08090596]
 [-24.54883191  -0.69058181   0.           0.        ]]",[-0.10275704 -0.11310559],-0.191070887697
29,[-0.12845021 -0.623505  ],"[-1.61133807 -0.81323339  0.21172865  0.23924852 -1.39782399 -0.69026631
 -1.52821698 -0.35470917  0.97718028  0.82570505  0.        ]",[-2.14548135 -0.50811235],-3.57269,"[[ -9.4744526   -2.98662372  -0.16353914  -0.08090596]
 [-28.02241139  -4.63608376   0.           0.        ]]",[-0.10275704 -0.11310559],-0.198596913823
30,[-0.20837998 -0.68495607],"[-1.33721237 -0.82062971  1.04822262  0.34383067 -1.39780535 -0.69026171
 -1.81604247  0.24868584  1.01188872  0.73149913  0.        ]",[-0.94993653  0.83776932],-3.39153,"[[-10.06905875  -3.03144058  -0.16353914  -0.08090596]
 [-31.42684683  -0.26521826   0.           0.        ]]",[-0.10275704 -0.11310559],-0.197284329631
31,[-0.3364222 -0.7775889],"[-0.59951779 -0.81628429  1.60095539  0.27833301 -1.3977867  -0.6902571
 -2.08138472  0.70740731  1.02802097  0.66823201  0.        ]",[-0.06818474 -1.00234782],-3.22306,"[[-10.72908792  -3.00340566  -0.16353914  -0.08090596]
 [-34.56558876   3.0576769    0.           0.        ]]",[-0.10275704 -0.11310559],-0.195960215927
32,[-0.36805201 -0.79365122],"[ 0.3246324  -0.81242467  1.52215716  0.22983863 -1.39776805 -0.6902525
 -2.04631646  0.15253831  0.99672239  0.59141274  0.        ]",[-0.51662339 -0.88800419],-3.18686,"[[-11.41624377  -2.98257937  -0.16353914  -0.08090596]
 [-34.15140439  -0.9616373    0.           0.        ]]",[-0.10275704 -0.11310559],-0.187871985718
33,[-0.35718232 -0.78416765],"[ 0.99961148 -0.81790128  0.80125647  0.30122291 -1.3977494  -0.6902479
 -2.16204868  0.19652936  0.89793962  0.58008245  0.        ]",[-1.34129512 -1.15831421],-3.22449,"[[-12.11301257  -3.01321563  -0.16353914  -0.08090596]
 [-35.52084154  -0.64297293   0.           0.        ]]",[-0.10275704 -0.11310559],-0.173809838775
34,[-0.25372821 -0.70723701],"[ 1.08124205 -0.81825488 -0.29744676  0.30651911 -1.39773075 -0.69024329
 -2.43727287  0.30847069  0.82574553  0.62387955  0.        ]",[ 0.04239144 -0.85321168],-3.28848,"[[-12.8560986   -3.01548403  -0.16353914  -0.08090596]
 [-38.77691585   0.1679034    0.           0.        ]]",[-0.10275704 -0.11310559],-0.166423639567
35,[-0.14732841 -0.62733454],"[ 0.44030351 -0.81753986 -1.18505477  0.29616835 -1.39771211 -0.69023869
 -2.35810859  0.31586354  0.79692406  0.70903717  0.        ]",[-1.42657009 -0.67357133],-3.50441,"[[-13.62225075  -3.01105201  -0.16353914  -0.08090596]
 [-37.84141848   0.22146587   0.           0.        ]]",[-0.10275704 -0.11310559],-0.167871300912
36,[-0.08277054 -0.58884317],"[-0.60966597 -0.8168999  -1.32521544  0.28720537 -1.39769346 -0.69023409
 -2.62942144  0.30647938  0.83217332  0.79691574  0.        ]",[-0.47123056  0.55301139],-3.56181,"[[-14.41128768  -3.00721222  -0.16353914  -0.08090596]
 [-41.05157766   0.15350169   0.           0.        ]]",[-0.10275704 -0.11310559],-0.178313407694
37,[-0.07142404 -0.59268904],"[-1.46689979 -0.81231732 -0.54458944  0.22893202 -1.39767482 -0.69022949
 -2.718335    0.60849266  0.91131027  0.84750234  0.        ]",[-0.0755087  -0.84116863],-3.48492,"[[-15.24288355  -2.98219285  -0.16353914  -0.08090596]
 [-42.10448041   2.34118471   0.           0.        ]]",[-0.10275704 -0.11310559],-0.191765112872
38,[-0.07768661 -0.59908998],"[-1.51908187 -0.80963808  0.68766573  0.19884973 -1.39765617 -0.69022488
 -2.67305327  0.14246187  1.01213018  0.81087052  0.        ]",[ 0.57875833 -0.19868516],-3.41254,"[[-16.0796105   -2.96923891  -0.16353914  -0.08090596]
 [-41.57002828  -1.03452973   0.           0.        ]]",[-0.10275704 -0.11310559],-0.202141401021
39,[-0.20126894 -0.68094772],"[-0.77168595 -0.81521573  1.5352714   0.26479954 -1.39763753 -0.69022028
 -2.40969926  0.03685104  1.03487326  0.68761718  0.        ]",[-0.44841619 -1.40822024],-3.23876,"[[-16.8797643   -2.99760432  -0.16353914  -0.08090596]
 [-38.45573331  -1.79952288   0.           0.        ]]",[-0.10275704 -0.11310559],-0.197920820397
40,[-0.31598458 -0.76086318],"[ 0.27349688 -0.81848161  1.54603264  0.31045408 -1.39761889 -0.69021568
 -2.49534663  0.27104403  0.97482279  0.60206334  0.        ]",[-0.11324599  0.06115077],-3.17673,"[[-17.65905389  -3.01717129  -0.16353914  -0.08090596]
 [-39.46982743  -0.10313895   0.           0.        ]]",[-0.10275704 -0.11310559],-0.185393436905
41,[-0.3288846  -0.76700312],"[ 1.02760828 -0.81784857  0.73371643  0.30115999 -1.39760025 -0.69021108
 -2.4671159   0.33514193  0.89296874  0.57989209  0.        ]",[ 0.04069595 -0.68603694],-3.18244,"[[-18.44510914  -3.01319287  -0.16353914  -0.08090596]
 [-39.13680974   0.36116377   0.           0.        ]]",[-0.10275704 -0.11310559],-0.173133621043
42,[-0.24720696 -0.70160067],"[ 1.04604066 -0.81695714 -0.41116484  0.28851061 -1.39758161 -0.69020647
 -2.38792867  0.3117905   0.81879173  0.625098    0.        ]",[ 0.28289169 -0.76771987],-3.28832,"[[-19.21845512  -3.00777465  -0.16353914  -0.08090596]
 [-38.20090809   0.19203052   0.           0.        ]]",[-0.10275704 -0.11310559],-0.165579753989
43,[-0.15121885 -0.62904161],"[ 0.36950648 -0.81650388 -1.2263159   0.28231448 -1.39756297 -0.69020187
 -2.22926243  0.29722086  0.79362831  0.71355769  0.        ]",[ 0.30382752 -0.04666212],-3.42312,"[[-19.96364781  -3.00511948  -0.16353914  -0.08090596]
 [-36.32461426   0.08650731   0.           0.        ]]",[-0.10275704 -0.11310559],-0.167757189394
44,[-0.10992287 -0.6036616 ],"[-0.57827089 -0.81616514 -1.33451312  0.27778286 -1.39754433 -0.69019727
 -2.0667427   0.29777517  0.82710046  0.7951662   0.        ]",[ 1.0623311  0.3626551],-3.49023,"[[-20.6708556   -3.00317713  -0.16353914  -0.08090596]
 [-34.40257053   0.09053304   0.           0.        ]]",[-0.10275704 -0.11310559],-0.177566868548
45,[-0.13917568 -0.63011837],"[-1.30803989 -0.81320149 -0.81690663  0.24002609 -1.39752569 -0.69019267
 -1.67446374  0.49588706  0.88578361  0.84133693  0.        ]",[ 1.57283436 -3.05202642],-3.35582,"[[-21.31234815  -2.98696832  -0.16353914  -0.08090596]
 [-29.76214043   1.52554511   0.           0.        ]]",[-0.10275704 -0.11310559],-0.188155162739
46,[-0.16067728 -0.64499694],"[-1.60153127 -0.81497046 -0.0592778   0.26217183 -1.39750705 -0.69018807
 -1.28999034 -0.05483886  0.95800981  0.82850142  0.        ]",[ 0.36653509 -0.11511173],-3.4562,"[[-21.86195633  -2.99648087  -0.16353914  -0.08090596]
 [-25.21385856  -2.46353851   0.           0.        ]]",[-0.10275704 -0.11310559],-0.196360195511
47,[-0.25414073 -0.71259689],"[-1.52694058 -0.81870723  0.66476722  0.31452035 -1.39748841 -0.69018346
 -1.12511258  0.27633162  1.00255307  0.7718675   0.        ]",[-0.24607755  0.40564351],-3.41031,"[[-22.34666417  -3.01891523  -0.16353914  -0.08090596]
 [-23.26342273  -0.06476716   0.           0.        ]]",[-0.10275704 -0.11310559],-0.1984777591
48,[-0.35012811 -0.78121114],"[-1.16977071 -0.81629572  1.25247231  0.2798824  -1.39746978 -0.69017886
 -1.16851948  0.49829338  1.02916645  0.72971083  0.        ]",[-1.13395554 -2.04448024],-3.32166,"[[-22.81708651  -3.00407961  -0.16353914  -0.08090596]
 [-23.7770926    1.5429784    0.           0.        ]]",[-0.10275704 -0.11310559],-0.199496684083
49,[-0.36435387 -0.78796494],"[-0.55658388 -0.8156845   1.61300812  0.27174804 -1.39745114 -0.69017426
 -1.46338907  0.17191498  1.02556849  0.66357437  0.        ]",[-1.2295719   0.07974837],-3.30497,"[[-23.32763153  -3.00059177  -0.16353914  -0.08090596]
 [-27.26577715  -0.82104915   0.           0.        ]]",[-0.10275704 -0.11310559],-0.195408744815
