timestep,avg_action_dist,logstd_action_dist,actions,rewards,human_obs,obs,original_rewards
18,[-0.92107219 -1.80156779],[-0.76141268 -0.52643287],[-0.81722847 -1.88115162],-3.22257,"[[  2.79733193  -1.70321217  -0.07687415   0.1625133 ]
 [  2.86244731  10.25831416   0.           0.        ]]","[-1.63886547  0.10177987  0.51816675 -1.95207078 -0.67281712  1.40849118
  0.41991641  1.93015108 -0.24015792 -0.16935961  0.        ]",-0.0454477476676
19,[-0.49095786 -1.46308875],[-0.76141268 -0.52643287],[-0.84467143 -2.57498557],-3.14989,"[[ 2.82156292 -1.53980611 -0.07687415  0.1625133 ]
 [-0.42822911  6.09617575  0.          0.        ]]","[-1.64966383  0.29070796  0.48187461 -1.97398044 -0.67281684  1.40848998
  0.0449623   1.28096182 -0.4357681  -0.11023846  0.        ]",-0.0288645724488
20,[ 0.11252774 -0.93674368],[-0.76141268 -0.52643287],[ 0.31800127 -0.02475094],-3.21911,"[[ 2.77955147 -1.45881502 -0.07687415  0.1625133 ]
 [-3.76175236  2.01654701  0.          0.        ]]","[-1.63045605  0.38430842  0.54459855 -1.95866185 -0.67281657  1.40848877
 -0.33487396  0.64464281 -0.46256731 -0.05447284  0.        ]",-0.0230810099836
21,[-0.19186111 -0.99642473],[-0.76141268 -0.52643287],[-0.05191478 -1.04508996],-3.1635,"[[ 2.71769033 -1.41987013 -0.07687415  0.1625133 ]
 [-2.42880865  1.87839561  0.          0.        ]]","[ -1.59807804e+00   4.29051849e-01   6.35124569e-01  -1.94514102e+00
  -6.72816285e-01   1.40848757e+00  -1.82992369e-01   6.23094438e-01
  -4.15328204e-01   8.79870541e-04   0.00000000e+00]",-0.0218040901117
22,[-0.23571639 -0.37932497],[-0.76141268 -0.52643287],[ 0.17168128  0.36877071],-3.24546,"[[ 2.66754337 -1.42240259 -0.07687415  0.1625133 ]
 [-2.58538486 -2.11832107  0.          0.        ]]","[ -1.56832655e+00   4.26149478e-01   7.06694386e-01  -1.94613835e+00
  -6.72816005e-01   1.40848637e+00  -2.00833304e-01  -2.92345927e-04
  -3.39576199e-01   3.15909137e-02   0.00000000e+00]",-0.0263273635354
23,[-0.24432795 -0.54120952],[-0.76141268 -0.52643287],[-1.06383488  0.19153762],-3.25095,"[[ 2.62316213 -1.44969901 -0.07687415  0.1625133 ]
 [-1.85515814 -0.61632742  0.          0.        ]]","[-1.53944247  0.39480144  0.76852411 -1.95584665 -0.67281573  1.40848516
 -0.11762794  0.2339807  -0.24634564  0.04376882  0.        ]",-0.0345614848513
24,[ 0.82103747 -0.49567726],[-0.76141268 -0.52643287],[ 0.77632398 -0.89636948],-3.25893,"[[ 2.54671995 -1.45428552 -0.07687415  0.1625133 ]
 [-5.77599775  0.15512397  0.          0.        ]]","[-1.48424611  0.38952318  0.87132761 -1.95728362 -0.67281545  1.40848396
 -0.564386    0.35430757 -0.12741902  0.07339764  0.        ]",-0.0455481148402
25,[ 0.23006545  0.11675844],[-0.76141268 -0.52643287],[-0.11533824  0.10130048],-3.31428,"[[ 2.46317781 -1.48682996 -0.07687415  0.1625133 ]
 [-2.58885306 -3.39774061  0.          0.        ]]","[-1.41637382  0.35199611  0.97772834 -1.96590544 -0.67281517  1.40848276
 -0.20122813 -0.1998499   0.02916932  0.07553248  0.        ]",-0.0612343133027
26,[ 0.47344717  0.25980997],[-0.76141268 -0.52643287],[ 2.1429011   0.69591301],-3.40568,"[[ 2.40733294 -1.55008432 -0.07687415  0.1625133 ]
 [-2.99428245 -2.92925651  0.          0.        ]]","[-1.36683228  0.27879886  1.04502934 -1.97466498 -0.67281489  1.40848155
 -0.24742454 -0.1267781   0.16686354  0.03487274  0.        ]",-0.0756525622957
27,[-0.0650834  -0.26599905],[-0.76141268 -0.52643287],[-0.57013532 -0.2243607 ],-3.37316,"[[ 2.38774399 -1.58044728 -0.07687415  0.1625133 ]
 [ 1.02204242 -0.11641334  0.          0.        ]]","[-1.34869595  0.24361097  1.06786267 -1.9751069  -0.67281461  1.40848035
  0.21021403  0.31195484  0.2198482   0.01018259  0.        ]",-0.0813528544945
28,[ 0.33659017  0.07238674],[-0.76141268 -0.52643287],[ 0.54742792 -0.24421617],-3.38537,"[[ 2.38534452 -1.59166191 -0.07687415  0.1625133 ]
 [-1.25441258 -1.00209951  0.          0.        ]]","[ -1.34644703e+00   2.30615089e-01   1.07063055e+00  -1.97465098e+00
  -6.72814327e-01   1.40847915e+00  -4.91758439e-02   1.73809907e-01
   2.31973179e-01   7.05529631e-04   0.00000000e+00]",-0.0827249274131
29,[-0.05506491  0.05228347],[-0.76141268 -0.52643287],[-0.09223462  0.51179613],-3.39488,"[[ 2.38224416 -1.62121064 -0.07687415  0.1625133 ]
 [ 0.93708277 -1.94961246  0.          0.        ]]","[-1.34353305  0.19639198  1.07419783 -1.97185993 -0.67281405  1.40847795
  0.20053335  0.02602155  0.25884123 -0.02481948  0.        ]",-0.0858664584319
30,[ 0.08096913 -0.13086089],[-0.76141268 -0.52643287],[ 0.04350002  0.70595467],-3.39146,"[[ 2.39713397 -1.63948242 -0.07687415  0.1625133 ]
 [ 0.55317853  0.11555025  0.          0.        ]]","[-1.35743397  0.17525332  1.05696661 -1.96897732 -0.67281377  1.40847674
  0.15678945  0.34813533  0.25135952 -0.03966997  0.        ]",-0.0854160883633
31,[-0.02401905 -0.62438679],[-0.76141268 -0.52643287],[ 0.52277482 -0.73900532],-3.36858,"[[ 2.40981049 -1.60914856 -0.07687415  0.1625133 ]
 [ 0.71392737  2.90852802  0.          0.        ]]","[-1.36909288  0.21035759  1.04210892 -1.97327173 -0.67281349  1.40847554
  0.17510588  0.78376996  0.21032464 -0.01312338  0.        ]",-0.0808138522196
32,[-0.67488766 -0.47275513],[-0.76141268 -0.52643287],[-0.89339982  0.21675012],-3.33663,"[[ 2.44471032 -1.58091817 -0.07687415  0.1625133 ]
 [ 2.76921587 -0.07553946  0.          0.        ]]","[-1.40034315  0.24306499  1.00033365 -1.97508075 -0.67281321  1.40847434
  0.40929515  0.31832957  0.13741384  0.00917554  0.        ]",-0.0731327804379
33,[ 0.13470295 -0.29402554],[-0.76141268 -0.52643287],[ 0.57449006 -0.53635368],-3.32295,"[[ 2.46406833 -1.57379668 -0.07687415  0.1625133 ]
 [-0.82145217  0.78481428  0.          0.        ]]","[ -1.41712821e+00   2.51318299e-01   9.76624490e-01  -1.97520172e+00
  -6.72812928e-01   1.40847313e+00   1.57156640e-04   4.52523231e-01
   1.03325988e-01   1.31634124e-02   0.00000000e+00]",-0.0696615486263
34,[-0.51583308 -0.22358848],[-0.76141268 -0.52643287],[-0.22497275 -0.49407065],-3.31319,"[[ 2.47061778 -1.57956839 -0.07687415  0.1625133 ]
 [ 1.46876916 -1.35485125  0.          0.        ]]","[-1.42271629  0.24462911  0.96851783 -1.97510898 -0.67281265  1.40847193
  0.26111599  0.11878844  0.09868038  0.00816977  0.        ]",-0.0692949183945
35,[-0.35730544  0.16810954],[-0.76141268 -0.52643287],[-0.51500054  0.53043324],-3.32243,"[[ 2.49077156 -1.62602305 -0.07687415  0.1625133 ]
 [ 0.54965595 -3.28418757  0.          0.        ]]","[-1.43962515  0.19082189  0.94330988 -1.97117048 -0.67281237  1.40847073
  0.1563877  -0.1821402   0.10837686 -0.02943136  0.        ]",-0.071062824688
36,[ 0.23384419  0.17367399],[-0.76141268 -0.52643287],[  5.93542794e-01  -2.73073906e-04],-3.33975,"[[ 2.4812017  -1.66997825 -0.07687415  0.1625133 ]
 [-1.49981495 -1.11855316  0.          0.        ]]","[-1.43164892  0.14003489  0.95532815 -1.9621903  -0.67281209  1.40846952
 -0.07713904  0.1556452   0.15710823 -0.06420913  0.        ]",-0.0766939153603
37,[-0.18378299  0.01698953],[-0.76141268 -0.52643287],[-0.93046247 -1.42522844],-3.35222,"[[ 2.47507237 -1.69214149 -0.07687415  0.1625133 ]
 [ 0.87896514 -1.09783748  0.          0.        ]]","[-1.42648786  0.11450482  0.96297876 -1.95572892 -0.67281181  1.40846832
  0.19391085  0.15887629  0.1827067  -0.08269846  0.        ]",-0.079672904156
38,[ 0.36942697  0.91426402],[-0.76141268 -0.52643287],[ 0.60662183  1.76245016],-3.40314,"[[ 2.45553361 -1.75360267 -0.07687415  0.1625133 ]
 [-2.82058225 -5.03516371  0.          0.        ]]","[-1.40977     0.04410624  0.98712108 -1.93107247 -0.67281153  1.40846712
 -0.2276339  -0.45524948  0.25384405 -0.1377811   0.        ]",-0.0881051306609
39,[ 0.25504744  0.42931104],[-0.76141268 -0.52643287],[ 0.1915652 -0.0858629],-3.43442,"[[ 2.42376534 -1.81358086 -0.07687415  0.1625133 ]
 [-0.36437001 -0.97618238  0.          0.        ]]","[-1.38173001 -0.02382869  1.02555265 -1.89752904 -0.67281125  1.40846592
  0.05223919  0.17785173  0.33451466 -0.1986984   0.        ]",-0.097701493472
40,[ 0.11157922  0.44017035],[-0.76141268 -0.52643287],[ 1.27405048  0.20723542],-3.44903,"[[ 2.42415804 -1.83632266 -0.07687415  0.1625133 ]
 [ 0.40109241 -1.29692688  0.          0.        ]]","[-1.38208187 -0.04933853  1.0250833  -1.88238416 -0.67281097  1.40846471
  0.13945979  0.12782343  0.34785867 -0.22120101  0.        ]",-0.0996971164019
41,[-0.65648645 -0.03733703],[-0.76141268 -0.52643287],[-0.83594817 -0.39266654],-3.42977,"[[ 2.47181177 -1.85377488 -0.07687415  0.1625133 ]
 [ 4.35112906 -0.45109779  0.          0.        ]]","[-1.42372178 -0.068809    0.96703164 -1.86986464 -0.67281069  1.40846351
  0.58954675  0.25975196  0.29944025 -0.23134989  0.        ]",-0.0954664090578
42,[-0.26475888  0.45280081],[-0.76141268 -0.52643287],[-0.40847957 -0.08975028],-3.41288,"[[ 2.52477455 -1.87830282 -0.07687415  0.1625133 ]
 [ 0.95644806 -1.99656245  0.          0.        ]]","[-1.46714208 -0.09600551  0.89989825 -1.85096205 -0.67281041  1.40846231
  0.20273947  0.01869727  0.25002661 -0.25007739  0.        ]",-0.0915492241848
43,[ 0.01860994  0.73094147],[-0.76141268 -0.52643287],[-0.44338554  1.09928375],-3.43226,"[[ 2.52749178 -1.92140136 -0.07687415  0.1625133 ]
 [-0.67928681 -2.31224202  0.          0.        ]]","[-1.46928515 -0.14327192  0.89638261 -1.8140792  -0.67281013  1.4084611
  0.01635546 -0.03054102  0.27407612 -0.29185387  0.        ]",-0.095405473715
44,[ 0.66381615  0.43339264],[-0.76141268 -0.52643287],[ 0.52665559  0.74353591],-3.45482,"[[ 2.49642843 -1.92745732 -0.07687415  0.1625133 ]
 [-2.42123419  1.69329895  0.          0.        ]]","[-1.44428127 -0.14985626  0.93615923 -1.80852293 -0.67280985  1.4084599
 -0.18213094  0.59422551  0.31429228 -0.30157684  0.        ]",-0.0994747584786
45,[ 0.4130927  -0.14047077],[-0.76141268 -0.52643287],[ 0.71796887 -0.47234177],-3.43875,"[[ 2.469397   -1.86439062 -0.07687415  0.1625133 ]
 [-0.28904339  4.60366408  0.          0.        ]]","[-1.42166432 -0.08060439  0.97002617 -1.86186247 -0.67280957  1.4084587
  0.06082191  1.04817098  0.30899586 -0.24212078  0.        ]",-0.0967444681474
46,[-0.28880617 -0.38335913],[-0.76141268 -0.52643287],[ 0.17718463  0.63295549],-3.37373,"[[ 2.4921871  -1.79200016 -0.07687415  0.1625133 ]
 [ 2.55855536  2.64191845  0.          0.        ]]","[ -1.44078265e+00   5.12549401e-04   9.41518783e-01  -1.91065231e+00
  -6.72809290e-01   1.40845749e+00   3.85292034e-01   7.42186104e-01
   2.32802984e-01  -1.70858351e-01   0.00000000e+00]",-0.0871143141869
47,[-0.60390294 -0.94773376],[-0.76141268 -0.52643287],[-0.69374318 -0.76915435],-3.3141,"[[ 2.54988188 -1.71454113 -0.07687415  0.1625133 ]
 [ 3.20871931  5.0958069   0.          0.        ]]","[-1.48663441  0.08877304  0.86716121 -1.94786455 -0.67280901  1.40845629
  0.45937496  1.12493227  0.09847814 -0.10532807  0.        ]",-0.0722066010611
48,[-0.28234988 -0.51773965],[-0.76141268 -0.52643287],[-0.80332453 -0.45456944],-3.26917,"[[ 2.5858739  -1.64418968 -0.07687415  0.1625133 ]
 [ 0.39989893  1.94982145  0.          0.        ]]","[-1.51333463  0.16981176  0.81926854 -1.96804548 -0.67280873  1.40845509
  0.13932313  0.63423486 -0.00991277 -0.05775323  0.        ]",-0.0603499957342
49,[ 0.36267537 -0.18601139],[-0.76141268 -0.52643287],[ 0.5811961  0.1282605],-3.28274,"[[ 2.56189628 -1.62363453 -0.07687415  0.1625133 ]
 [-2.78703578  0.11182571  0.          0.        ]]","[-1.49570995  0.19358676  0.85129786 -1.97147614 -0.67280845  1.40845388
 -0.22381303  0.34755211  0.0057434  -0.03808205  0.        ]",-0.0612660160669
