timestep,avg_action_dist,obs,actions,rewards,human_obs,logstd_action_dist,original_rewards
25,[ 0.15616852 -0.59529787],"[ 1.0297446  -0.74393203  0.74045318  0.29675725  0.3803598   1.0156769
  0.92818061  0.3200766  -0.52767291 -0.89807869  0.        ]",[-0.60376741 -0.92513351],-1.88142,"[[ 0.41483824 -3.00174238  0.0425029   0.11348232]
 [ 2.06439661  0.03466414  0.          0.        ]]",[-0.11096372 -0.16939288],-0.138455057673
26,[ 0.16350096 -0.58754623],"[ 1.02019907 -0.74397508  0.76378076  0.29742557  0.38035829  1.01566978
  0.72911397  0.31022635 -0.52565888 -0.89816139  0.        ]",[-0.27377042 -1.6568502 ],-1.86626,"[[ 0.43173154 -3.00200744  0.0425029   0.11348232]
 [-0.36696383 -0.035817    0.          0.        ]]",[-0.11096372 -0.16939288],-0.138374595516
27,[ 0.16758955 -0.58454555],"[ 1.03042083 -0.74411093  0.73871358  0.29942168  0.38035679  1.01566265
  0.64096036  0.31012232 -0.52824464 -0.8973143   0.        ]",[ 1.13047131 -0.95056413],-1.63968,"[[ 0.41358966 -3.00279816  0.0425029   0.11348232]
 [-1.44363558 -0.03655302  0.          0.        ]]",[-0.11096372 -0.16939288],-0.138387614622
28,[ 0.15375146 -0.59677827],"[ 1.02418193 -0.74420092  0.75412229  0.30076934  0.38035529  1.01565552
  0.96745389  0.31265245 -0.52709452 -0.89708823  0.        ]",[ 1.02705141 -0.6768167 ],-1.63895,"[[ 0.42472853 -3.00333212  0.0425029   0.11348232]
 [ 2.54423343 -0.01843873  0.          0.        ]]",[-0.11096372 -0.16939288],-0.138307794238
29,[ 0.11552513 -0.61939663],"[ 0.96812525 -0.74419153  0.87578262  0.30069059  0.38035378  1.0156484
  1.28747864  0.3168256  -0.51593106 -0.89785978  0.        ]",[ 1.43812053 -1.21812816],-1.60494,"[[ 0.51483271 -3.00330139  0.0425029   0.11348232]
 [ 6.45315735  0.01143312  0.          0.        ]]",[-0.11096372 -0.16939288],-0.137904550182
30,[ 0.05070816 -0.65280378],"[ 0.83852918 -0.74420531  1.08515707  0.30094516  0.38035228  1.01564127
  1.60115902  0.31344267 -0.49525239 -0.89635151  0.        ]",[ 1.00379208 -1.02944369],-1.62675,"[[  0.68233893  -3.00340261   0.0425029    0.11348232]
 [ 10.28469619  -0.01276669   0.           0.        ]]",[-0.11096372 -0.16939288],-0.136832840596
31,[-0.03831002 -0.69407129],"[ 0.59819523 -0.74424548  1.34030525  0.30157998  0.38035077  1.01563414
  1.9086168   0.31369562 -0.46640912 -0.88755459  0.        ]",[-0.92160513  0.60395552],-1.79387,"[[  9.25714900e-01  -3.00365435e+00   4.25028961e-02   1.13482317e-01]
 [  1.40403855e+01  -1.09480362e-02   0.00000000e+00   0.00000000e+00]]",[-0.11096372 -0.16939288],-0.134581747199
32,[-0.08286215 -0.70197678],"[ 0.31163549 -0.73971781  1.52293771  0.2416175   0.38034927  1.01562702
  1.58710564  0.64789591 -0.42256123 -0.87676878  0.        ]",[-0.15642498 -0.47383544],-1.65697,"[[  1.16712416  -2.979878     0.0425029    0.11348232]
 [ 10.11362053   2.38060562   0.           0.        ]]",[-0.11096372 -0.16939288],-0.131680573133
33,[-0.06287858 -0.67784739],"[ 0.05773562 -0.73339911  1.61151183  0.17051428  0.38034777  1.01561989
  1.51998255  0.37912769 -0.38215915 -0.85649251  0.        ]",[ 0.52342375 -2.81398235],-1.61628,"[[ 1.36117273 -2.95156285  0.0425029   0.11348232]
 [ 9.29397392  0.45731988  0.          0.        ]]",[-0.11096372 -0.16939288],-0.127893333626
34,[-0.03612695 -0.65009332],"[-0.22171375 -0.74018992  1.64463384  0.24754689  0.38034626  1.01561277
  1.67455362 -0.17544276 -0.39089187 -0.83003042  0.        ]",[-0.8202322  -0.87407312],-1.70011,"[[  1.56599752  -2.98223354   0.0425029    0.11348232]
 [ 11.18222247  -3.51116058   0.           0.        ]]",[-0.11096372 -0.16939288],-0.124721209512
35,[-0.06430048 -0.65312099],"[-0.47987102 -0.748757    1.61904885  0.37454083  0.38034476  1.01560564
  1.39054996  0.21524684 -0.42067495 -0.81781847  0.        ]",[ 0.36008132 -1.45572368],-1.53285,"[[ 1.75483853 -3.03248201  0.0425029   0.11348232]
 [ 7.71346259 -0.71541082  0.          0.        ]]",[-0.11096372 -0.16939288],-0.12407953159
36,[-0.09277888 -0.66802722],"[-0.70106013 -0.74842901  1.55221008  0.36868444  0.38034326  1.01559851
  1.49475608  0.38800011 -0.41058095 -0.79873693  0.        ]",[-0.0784702  -0.90496895],-1.53239,"[[ 1.92188063 -3.03017244  0.0425029   0.11348232]
 [ 8.98648495  0.52080503  0.          0.        ]]",[-0.11096372 -0.16939288],-0.121306922243
37,[-0.08472863 -0.65989125],"[-0.91836333 -0.74681136  1.43989714  0.34117676  0.38034175  1.01559139
  1.45473924  0.38332132 -0.39945476 -0.77313464  0.        ]",[ 0.34530077 -1.61796107],-1.4706,"[[ 2.09670815 -3.01931396  0.0425029   0.11348232]
 [ 8.49789124  0.48733506  0.          0.        ]]",[-0.11096372 -0.16939288],-0.117671493225
38,[-0.09615694 -0.66596454],"[-1.12212542 -0.74558374  1.28062539  0.32186165  0.38034025  1.01558426
  1.55287499  0.35453573 -0.39574511 -0.74586234  0.        ]",[ 0.95287057  0.20213494],-1.32026,"[[ 2.27869498 -3.011681    0.0425029   0.11348232]
 [ 9.69679683  0.28135936  0.          0.        ]]",[-0.11096372 -0.16939288],-0.114060177887
39,[-0.13049391 -0.68830717],"[-1.33655053 -0.74321644  1.02592821  0.28748651  0.38033874  1.01557714
  1.8460007   0.46563676 -0.39763402 -0.70734084  0.        ]",[ 0.55192664 -1.24260309],-1.37514,"[[  2.50855781  -2.99807705   0.0425029    0.11348232]
 [ 13.27755035   1.07639396   0.           0.        ]]",[-0.11096372 -0.16939288],-0.109197171206
40,[-0.12993231 -0.69056952],"[-1.52039402 -0.74473214  0.64663647  0.30918619  0.38033724  1.01557001
  2.00334282  0.18334718 -0.41690063 -0.67373757  0.        ]",[ 0.23008643 -0.99513958],-1.38242,"[[  2.79339548  -3.00666835   0.0425029    0.11348232]
 [ 15.19985951  -0.94361339   0.           0.        ]]",[-0.11096372 -0.16939288],-0.105624706609
41,[-0.11969604 -0.69246304],"[-1.60186955 -0.74576743  0.18745015  0.32486919  0.38033574  1.01556289
  2.05325534  0.32189641 -0.44578609 -0.65957052  0.        ]",[-0.73061658 -0.88501543],-1.49256,"[[  3.10351439  -3.01287139   0.0425029    0.11348232]
 [ 15.80998373   0.04782471   0.           0.        ]]",[-0.11096372 -0.16939288],-0.105044221952
42,[-0.09388207 -0.68359613],"[-1.561478   -0.74529612 -0.23904625  0.31772305  0.38033423  1.01555576
  1.79078852  0.33911742 -0.47649293 -0.64077016  0.        ]",[ 1.43055079 -1.62065539],-1.30236,"[[  3.38755024  -3.01004625   0.0425029    0.11348232]
 [ 12.60428132   0.17106363   0.           0.        ]]",[-0.11096372 -0.16939288],-0.104176816051
43,[-0.06311103 -0.68019766],"[-1.41057198 -0.74480921 -0.64286383  0.31049815  0.38033273  1.01554864
  2.09445411  0.3307316  -0.51199669 -0.63251128  0.        ]",[-2.03694852  0.21762182],-1.83742,"[[  3.67685715  -3.00718888   0.0425029    0.11348232]
 [ 16.3140469    0.11106591   0.           0.        ]]",[-0.11096372 -0.16939288],-0.105087233167
44,[-0.02476823 -0.66682541],"[-1.16742968 -0.74287869 -0.97627794  0.28310728  0.38033123  1.01554151
  1.74386452  0.45083332 -0.55297563 -0.63203912  0.        ]",[ 1.85290258 -1.88384646],-1.29475,"[[  3.96017319  -2.99634454   0.0425029    0.11348232]
 [ 12.0318255    0.9704942    0.           0.        ]]",[-0.11096372 -0.16939288],-0.107502864456
45,[ 0.02365977 -0.65303797],"[-0.85595316 -0.74473195 -1.21781941  0.30947223  0.38032972  1.01553439
  2.04844842  0.1757702  -0.5844363  -0.64895226  0.        ]",[ 0.50175651 -0.91483565],-1.45776,"[[  4.23814346  -3.00678383   0.0425029    0.11348232]
 [ 15.7528511   -0.997772     0.           0.        ]]",[-0.11096372 -0.16939288],-0.111528965017
46,[ 0.06512034 -0.64295477],"[-0.42327797 -0.74581225 -1.36965395  0.32586689  0.38032822  1.01552727
  2.18551041  0.32299689 -0.60236414 -0.68021026  0.        ]",[-0.42116808 -0.9361406 ],-1.67325,"[[  4.57000446  -3.01326802   0.0425029    0.11348232]
 [ 17.42765227   0.05574416   0.           0.        ]]",[-0.11096372 -0.16939288],-0.116352961663
47,[ 0.10298952 -0.62827909],"[ 0.02595566 -0.74532416 -1.35884885  0.31844457  0.38032672  1.01552014
  2.02072369  0.33960541 -0.62505446 -0.71642591  0.        ]",[ 0.6090862  -0.60048442],-1.54617,"[[  4.89836517  -3.01033385   0.0425029    0.11348232]
 [ 15.41512181   0.17459841   0.           0.        ]]",[-0.11096372 -0.16939288],-0.122072771234
48,[ 0.13677585 -0.62160766],"[ 0.44931629 -0.74474849 -1.1881721   0.30989008  0.38032521  1.01551302
  2.19311189  0.33555396 -0.6354195  -0.75962907  0.        ]",[ 0.7410297  -1.17778846],-1.61575,"[[  5.22780161  -3.00695062   0.0425029    0.11348232]
 [ 17.52150189   0.14561696   0.           0.        ]]",[-0.11096372 -0.16939288],-0.12777345665
49,[ 0.1435883  -0.63160455],"[ 0.84150071 -0.74442578 -0.82147156  0.30521354  0.38032371  1.01550589
  2.40483611  0.32279197 -0.62910096 -0.80960923  0.        ]",[-1.02369642 -0.67865889],-2.0227,"[[  5.60418867  -3.00510064   0.0425029    0.11348232]
 [ 20.10858386   0.05430584   0.           0.        ]]",[-0.11096372 -0.16939288],-0.133217647637
