timestep,avg_action_dist,logstd_action_dist,actions,rewards,human_obs,obs,original_rewards
0,[ 2.43726039 -0.8934496 ],[-0.81484002 -0.58106261],[ 2.63916364 -0.34622884],-4.68615,"[[-0.09899185 -0.00379678  0.04130913  0.05619782]
 [-0.00201051 -0.00454331  0.          0.        ]]","[ 1.00817062  1.39020903 -0.16001983  0.68674033  0.35443066  0.48269379
  0.08940525  0.32584037  1.09455226 -0.67715289  0.        ]",-0.184614358208
1,[ 2.25390673 -0.97416317],[-0.81484002 -0.58106261],[ 2.05514023  0.11317797],-4.63409,"[[-0.05933582 -0.01765711  0.04130913  0.05619782]
 [ 3.95443918 -1.37691086  0.          0.        ]]","[ 1.01247666  1.39003481 -0.09764824  0.65112167  0.35443056  0.48269363
  0.54663126  0.10946112  1.10023308 -0.60044364  0.        ]",-0.182402451389
2,[ 1.15633595 -1.53988695],[-0.81484002 -0.58106261],[ 1.49484119 -1.48842602],-4.4994,"[[ 0.05865686 -0.0404406   0.04130913  0.05619782]
 [ 7.83191949 -0.90301125  0.          0.        ]]","[ 1.01253109  1.38926319  0.08841954  0.59259435  0.35443045  0.48269347
  0.99473094  0.18418016  1.10335209 -0.34849114  0.        ]",-0.175296385331
3,[-0.58016419 -1.90195584],[-0.81484002 -0.58106261],[ 0.34704061 -1.89000093],-4.35777,"[[  0.25344697  -0.09806392   0.04130913   0.05619782]
 [ 11.63443136  -4.84616618   0.           0.        ]]","[ 0.97101937  1.38461981  0.39155627  0.44487894  0.35443034  0.48269331
  1.43416625 -0.4375316   1.06005512  0.03905495  0.        ]",-0.16477591989
4,[-1.99400008 -2.1446712 ],[-0.81484002 -0.58106261],[-1.89778849 -2.40583521],-4.30339,"[[  0.49761663  -0.23375602   0.04130913   0.05619782]
 [ 12.77873713  -8.71014583   0.           0.        ]]","[ 0.84833627  1.35854481  0.74908362  0.10120544  0.35443023  0.48269315
  1.56640622 -1.04675958  0.94589327  0.42765477  0.        ]",-0.154089092334
5,[-1.92780185 -1.59848619],[-0.81484002 -0.58106261],[-1.59537298 -1.02854479],-4.38557,"[[  0.71098003  -0.44593897   0.04130913   0.05619782]
 [  8.5715692  -12.49555364   0.           0.        ]]","[ 0.68216093  1.2763396   1.02559368 -0.41194786  0.35443013  0.48269299
  1.08020543 -1.64359818  0.82452589  0.62750583  0.        ]",-0.145632472151
6,[-0.51353204  0.12645674],[-0.81484002 -0.58106261],[-0.37411152 -0.16443748],-4.3532,"[[  0.84103069  -0.73307981   0.04130913   0.05619782]
 [  4.44708232 -16.20620626   0.           0.        ]]","[ 0.55714803  1.09109352  1.17194574 -1.0232331   0.35443002  0.48269283
  0.60356008 -2.22864802  0.7655056   0.54047755  0.        ]",-0.138060029161
7,[ 0.70491165  1.19264293],[-0.81484002 -0.58106261],[ 0.58678214  0.81980266],-4.20479,"[[  0.91423539  -1.06051202   0.04130913   0.05619782]
 [  2.87852215 -16.53593661   0.           0.        ]]","[ 0.47983035  0.79452672  1.24573417 -1.54607925  0.35442991  0.48269267
  0.42228972 -2.28063228  0.70387146  0.27770921  0.        ]",-0.128744739888
8,[ 0.28383604  0.69079274],[-0.81484002 -0.58106261],[ 0.79723129  0.79113506],-4.00942,"[[  0.99451606  -1.35538239   0.04130913   0.05619782]
 [  5.14218015 -12.9629695    0.           0.        ]]","[ 0.38989286  0.47469295  1.31894471 -1.81408052  0.35442981  0.48269251
  0.68388853 -1.71728696  0.57927575  0.07200829  0.        ]",-0.116634706442
9,[-0.9110164   0.02789891],[-0.81484002 -0.58106261],[-0.49722417  0.64577232],-3.80602,"[[ 1.12798657 -1.58064123  0.04130913  0.05619782]
 [ 8.19485454 -9.5741521   0.          0.        ]]","[ 0.22999545  0.21433394  1.42159267 -1.87335103  0.3544297   0.48269234
  1.03666956 -1.18297754  0.42290491  0.04071548  0.        ]",-0.10142512243
