timestep,avg_action_dist,logstd_action_dist,actions,rewards,human_obs,obs,original_rewards
25,[-0.72016329 -2.64819264],[-0.32016027 -0.24647422],[-0.56307895 -3.20514629],-2.52855,"[[ -3.53552067e-01  -3.00400021e+00  -1.52636778e-01  -9.52136475e-02]
 [  8.14132412e+00   4.99470106e-05   0.00000000e+00   0.00000000e+00]]","[ 1.09475339 -0.59139038 -0.67767342  0.26225444 -1.33281866 -0.80638426
  0.94153093  0.39032726  0.8429481   0.81220033  0.        ]",-0.162499488704
26,[-0.80299646 -2.66467357],[-0.32016027 -0.24647422],[-0.59387511 -2.22736624],-2.69144,"[[ -2.14710869e-01  -3.00399963e+00  -1.52636778e-01  -9.52136475e-02]
 [  5.75076220e+00   1.51780400e-05   0.00000000e+00   0.00000000e+00]]","[ 1.1465922  -0.59138977 -0.4710498   0.2622523  -1.33281632 -0.80638342
  0.73497917  0.39032192  0.85660906  0.79682399  0.        ]",-0.163015679365
27,[-0.82231909 -2.64992809],[-0.32016027 -0.24647422],[-0.23305654 -3.22650062],-2.52388,"[[ -1.24429458e-01  -3.00399946e+00  -1.52636778e-01  -9.52136475e-02]
 [  3.28559401e+00   4.04560617e-06   0.00000000e+00   0.00000000e+00]]","[ 1.16689328 -0.59138923 -0.3330244   0.26225156 -1.33281398 -0.80638258
  0.52198145  0.39032001  0.86652491  0.78795489  0.        ]",-0.163543955895
28,[-0.8556723  -2.65819764],[-0.32016027 -0.24647422],[-1.44770025 -2.02928355],-2.79188,"[[ -6.86283100e-02  -3.00399940e+00  -1.52636778e-01  -9.52136475e-02]
 [  2.29781260e+00   1.98432625e-06   0.00000000e+00   0.00000000e+00]]","[ 1.1740597  -0.59138872 -0.24685703  0.26225118 -1.33281164 -0.80638174
  0.43663406  0.39031943  0.87301855  0.7829566   0.        ]",-0.163943516339
29,[-0.74872369 -2.54532194],[-0.32016027 -0.24647422],[-0.75128956 -2.14144662],-2.73586,"[[ -6.28532979e-02  -3.00399941e+00  -1.52636778e-01  -9.52136475e-02]
 [ -1.70696550e+00  -1.56389398e-06   0.00000000e+00   0.00000000e+00]]","[ 1.17456365 -0.59138821 -0.23791568  0.26225103 -1.3328093  -0.80638089
  0.09060985  0.39031863  0.87370624  0.78245937  0.        ]",-0.163988078115
30,[-0.5964452  -2.41785288],[-0.32016027 -0.24647422],[-0.76266941 -2.38470849],-2.68343,"[[ -1.26498420e-01  -3.00399942e+00  -1.52636778e-01  -9.52136475e-02]
 [ -4.64774659e+00  -4.10611059e-07   0.00000000e+00   0.00000000e+00]]","[ 1.16654289 -0.59138771 -0.33620893  0.26225092 -1.33280696 -0.80638005
 -0.16348201  0.39031851  0.86628657  0.78814486  0.        ]",-0.163530209395
31,[-0.35821423 -2.25026631],[-0.32016027 -0.24647422],[-1.19273277 -3.20530813],-2.55865,"[[ -2.48827116e-01  -3.00399943e+00  -1.52636778e-01  -9.52136475e-02]
 [ -7.57536675e+00   2.85099907e-07   0.00000000e+00   0.00000000e+00]]","[ 1.13613781 -0.59138721 -0.52256621  0.26225074 -1.33280462 -0.80637921
 -0.41643667  0.39031833  0.85306164  0.80040982  0.        ]",-0.162855107593
32,[-0.02503795 -2.03023624],[-0.32016027 -0.24647422],[-0.7654989 -1.7253342],-2.75627,"[[ -4.38554639e-01  -3.00399942e+00  -1.52636778e-01  -9.52136475e-02]
 [ -1.13846910e+01   2.74595153e-07   0.00000000e+00   0.00000000e+00]]","[ 1.05104186 -0.5913867  -0.79931676  0.26225056 -1.33280228 -0.80637837
 -0.7455729   0.39031804  0.83563106  0.82252822  0.        ]",-0.16236569858
33,[ 0.35288766 -1.81534457],[-0.32016027 -0.24647422],[-0.88755648 -1.85802821],-2.73009,"[[ -6.94396504e-01  -3.00399940e+00  -1.52636778e-01  -9.52136475e-02]
 [ -1.41901464e+01   1.84520580e-06   0.00000000e+00   0.00000000e+00]]","[ 0.8685144  -0.59138619 -1.13336213  0.2622503  -1.33279994 -0.80637753
 -0.98797144  0.39031799  0.81900408  0.85702859  0.        ]",-0.162807565842
34,[ 0.7179184  -1.60931695],[-0.32016027 -0.24647422],[ 1.20831404 -1.00376571],-2.92469,"[[ -1.01063896e+00  -3.00399936e+00  -1.52636778e-01  -9.52136475e-02]
 [ -1.74233250e+01   2.08210515e-06   0.00000000e+00   0.00000000e+00]]","[ 0.55242583 -0.59138568 -1.45493008  0.26225    -1.3327976  -0.80637669
 -1.2673257   0.39031774  0.81075947  0.90396104  0.        ]",-0.165030988225
35,[ 0.92631441 -1.61399639],[-0.32016027 -0.24647422],[ 0.65916764 -0.64689884],-3.0313,"[[ -1.31591993e+00  -3.00399924e+00  -1.52636778e-01  -9.52136475e-02]
 [ -1.31191155e+01   6.66194925e-06   0.00000000e+00   0.00000000e+00]]","[ 0.1802527  -0.59138516 -1.64193079  0.26224942 -1.33279526 -0.80637584
 -0.89542819  0.39031812  0.81637932  0.94966931  0.        ]",-0.16867642254
36,[ 0.99024779 -1.67798257],[-0.32016027 -0.24647422],[ 1.7376994  -2.26134041],-2.86981,"[[ -1.54951112  -3.00362468  -0.15263678  -0.09521365]
 [-10.24956667   0.02587777   0.           0.        ]]","[-0.12746649 -0.59131656 -1.69170069  0.26099424 -1.33279292 -0.806375
 -0.64749003  0.3940817   0.82909315  0.9821742   0.        ]",-0.172167000457
37,[ 0.93591803 -1.80060947],[-0.32016027 -0.24647422],[ 0.39795136 -1.58838687],-2.97201,"[[-1.71274182 -3.0035343  -0.15263678 -0.09521365]
 [-6.08737355 -0.00682101  0.          0.        ]]","[-0.34442067 -0.5912996  -1.67644307  0.26069124 -1.33279058 -0.80637416
 -0.2878638   0.38932422  0.84219032  1.00267442  0.        ]",-0.174871516293
38,[ 0.87860918 -1.86967337],[-0.32016027 -0.24647422],[ 1.58994574 -2.77134132],-2.83838,"[[-1.81747164 -3.00370758 -0.15263678 -0.09521365]
 [-4.39126067 -0.0085293   0.          0.        ]]","[-0.48133845 -0.59133064 -1.64507658  0.26127164 -1.33278824 -0.80637332
 -0.14131435  0.3890754   0.85243672  1.01451943  0.        ]",-0.176694718298
39,[ 0.73985088 -1.99999642],[-0.32016027 -0.24647422],[ 0.00851524 -1.21303085],-3.06134,"[[-1.8646998  -3.0038474  -0.15263678 -0.09521365]
 [-0.34503967 -0.00535522  0.          0.        ]]","[-0.54200325 -0.59135556 -1.62550832  0.26173996 -1.33278589 -0.80637248
  0.20829162  0.3895369   0.85748506  1.01946512  0.        ]",-0.177530493622
40,[ 0.73742473 -2.00271058],[-0.32016027 -0.24647422],[ 0.99107458 -1.39419659],-3.06111,"[[ -1.87119380e+00  -3.00392693e+00  -1.52636778e-01  -9.52136475e-02]
 [ -3.04494684e-01  -2.79153783e-03   0.00000000e+00   0.00000000e+00]]","[-0.55028009 -0.5913695  -1.62255435  0.26200626 -1.33278355 -0.80637163
  0.2117947   0.3899096   0.85824754  1.02011263  0.        ]",-0.177649867027
41,[ 0.60091567 -2.11498284],[-0.32016027 -0.24647422],[ 0.48797254 -1.38892985],-3.04219,"[[ -1.83785293e+00  -3.00396654e+00  -1.52636778e-01  -9.52136475e-02]
 [  3.62548455e+00  -1.32716347e-03   0.00000000e+00   0.00000000e+00]]","[-0.50761416 -0.59137619 -1.6370314   0.26213879 -1.33278121 -0.80637079
  0.55135712  0.39012236  0.85476642  1.01665777  0.        ]",-0.177070716609
42,[ 0.52076042 -2.1640954 ],[-0.32016027 -0.24647422],[ 0.74336797 -2.06262733],-2.92766,"[[ -1.74667872e+00  -3.00398493e+00  -1.52636778e-01  -9.52136475e-02]
 [  5.48573744e+00  -6.00681748e-04   0.00000000e+00   0.00000000e+00]]","[-0.38908522 -0.59137902 -1.66809149  0.26220024 -1.33277887 -0.80636995
  0.71208836  0.39022777  0.84574315  1.00661579  0.        ]",-0.175492800792
43,[ 0.3706876  -2.25104475],[-0.32016027 -0.24647422],[ 1.72218482 -3.23997917],-2.74247,"[[ -1.60852340e+00  -3.00399311e+00  -1.52636778e-01  -9.52136475e-02]
 [  8.32034839e+00  -2.61440257e-04   0.00000000e+00   0.00000000e+00]]","[-0.20611443 -0.59138    -1.69092049  0.26222745 -1.33277653 -0.80636911
  0.9570069   0.39027684  0.83380756  0.98986828  0.        ]",-0.173163187528
44,[ 0.07138415 -2.39302969],[-0.32016027 -0.24647422],[-1.38561018 -2.46444105],-2.75373,"[[ -1.40404421e+00  -3.00399661e+00  -1.52636778e-01  -9.52136475e-02]
 [  1.21149246e+01  -1.09639533e-04   0.00000000e+00   0.00000000e+00]]","[ 0.06542262 -0.59138013 -1.67049849  0.26223901 -1.33277419 -0.80636827
  1.28486863  0.39029864  0.82043018  0.96230786  0.        ]",-0.169945078719
45,[ 0.20927443 -2.26171041],[-0.32016027 -0.24647422],[ 0.78745341 -2.97200492],-2.67439,"[[ -1.20387688e+00  -3.00399816e+00  -1.52636778e-01  -9.52136475e-02]
 [  7.91580259e+00  -5.20913391e-05   0.00000000e+00   0.00000000e+00]]","[ 0.3223799  -0.59137991 -1.5887382   0.26224403 -1.33277185 -0.80636743
  0.92204973  0.39030673  0.81276183  0.93310825  0.        ]",-0.167191264312
46,[-0.07260878 -2.40705752],[-0.32016027 -0.24647422],[-0.48211501 -3.64813152],-2.50942,"[[ -1.01585164e+00  -3.00399880e+00  -1.52636778e-01  -9.52136475e-02]
 [  1.08768539e+01  -1.76555431e-05   0.00000000e+00   0.00000000e+00]]","[ 0.54653563 -0.59137952 -1.45916615  0.26224599 -1.33276951 -0.80636658
  1.17789245  0.39031145  0.81073189  0.90473969  0.        ]",-0.165082103745
47,[-0.1829792  -2.41250968],[-0.32016027 -0.24647422],[-0.97367248 -3.15031168],-2.55982,"[[ -8.19626905e-01  -3.00399907e+00  -1.52636778e-01  -9.52136475e-02]
 [  8.75269789e+00  -1.01189468e-05   0.00000000e+00   0.00000000e+00]]","[ 0.75395222 -0.59137907 -1.27446538  0.26224673 -1.33276717 -0.80636574
  0.99435723  0.39031226  0.81403628  0.87525004  0.        ]",-0.163476436679
48,[-0.16982198 -2.34800172],[-0.32016027 -0.24647422],[-0.42471359 -1.33769353],-2.8189,"[[ -6.84990427e-01  -3.00399925e+00  -1.52636778e-01  -9.52136475e-02]
 [  4.72437425e+00  -7.19901915e-06   0.00000000e+00   0.00000000e+00]]","[ 0.87649885 -0.59137859 -1.12205794  0.26224714 -1.33276483 -0.8063649
  0.64629642  0.3903124   0.81945025  0.85566871  0.        ]",-0.162769054679
49,[-0.18817697 -2.33180523],[-0.32016027 -0.24647422],[ 0.31305957 -3.76371198],-2.44365,"[[ -6.08312995e-01  -3.00399933e+00  -1.52636778e-01  -9.52136475e-02]
 [  2.94928433e+00  -2.42595025e-06   0.00000000e+00   0.00000000e+00]]","[ 0.93806828 -0.5913781  -1.02712777  0.26224725 -1.33276249 -0.80636406
  0.49292245  0.39031281  0.82363743  0.84491659  0.        ]",-0.162518115525
