timestep,avg_action_dist,obs,actions,rewards,human_obs,logstd_action_dist,original_rewards
10,[-0.03303711  1.45014   ],"[ 0.32595451 -0.4263741  -1.36143916 -1.37425212 -0.73468972  0.04724283
 -0.23526961 -1.12315495 -0.33631785 -0.82423773  0.        ]",[ 0.39697276  1.13623493],-3.80815,"[[ -1.04772849e+00  -2.12639155e+00  -8.39570030e-02   4.26942525e-03]
 [ -2.69297476e+00  -9.06827748e+00   0.00000000e+00   0.00000000e+00]]",[-0.84468555 -0.63568425],-0.0905520830545
11,[-0.50018543  0.59156823],"[ 0.2804932  -0.55959265 -1.38988065 -1.17226106 -0.73468944  0.04724282
 -0.04005816 -0.46393391 -0.34575765 -0.6205808   0.        ]",[-1.02717182  0.30595794],-3.67143,"[[ -1.08529171e+00  -2.26622855e+00  -8.39570030e-02   4.26942525e-03]
 [ -1.06866733e+00  -4.92921398e+00   0.00000000e+00   0.00000000e+00]]",[-0.84468555 -0.63568425],-0.0734923737485
12,[ 0.45863083  1.21710503],"[ 0.20490581 -0.63391018 -1.43180899 -1.03033318 -0.73468916  0.04724281
 -0.51330411 -0.25542192 -0.35562807 -0.47232885  0.        ]",[ 0.48891585  0.97505735],-3.52476,"[[ -1.14617372e+00  -2.35167735e+00  -8.39570030e-02   4.26942525e-03]
 [ -5.00643349e+00  -3.62002625e+00   0.00000000e+00   0.00000000e+00]]",[-0.84468555 -0.63568425],-0.0611438876339
13,[ 0.08900657  0.11958244],"[ 0.10278933 -0.66097744 -1.47868652 -0.97213565 -0.73468888  0.0472428
 -0.2687932   0.37090202 -0.38014798 -0.37524905  0.        ]",[-0.39329337 -0.30999384],-3.43153,"[[-1.22588978 -2.38462163 -0.083957    0.00426943]
 [-2.97191841  0.31248544  0.          0.        ]]",[-0.84468555 -0.63568425],-0.0524808629606
14,[ 0.59512776  0.69588614],"[ 0.00469827 -0.66590991 -1.51402085 -0.96110649 -0.73468859  0.04724279
 -0.44884284  0.17443312 -0.40825833 -0.31158707  0.        ]",[ 1.01366431  1.20363563],-3.40474,"[[ -1.30035950e+00  -2.39074881e+00  -8.39570030e-02   4.26942525e-03]
 [ -4.47006829e+00  -9.21086685e-01   0.00000000e+00   0.00000000e+00]]",[-0.84468555 -0.63568425],-0.0463624787469
15,[-0.33335194 -0.80759704],"[-0.06071709 -0.64846928 -1.5326428  -0.99950441 -0.73468831  0.04724277
  0.03756365  0.80796854 -0.43994165 -0.29584941  0.        ]",[-0.70255644 -1.4085285 ],-3.32776,"[[-1.34915327 -2.36925995 -0.083957    0.00426943]
 [-0.42280028  3.05670347  0.          0.        ]]",[-0.84468555 -0.63568425],-0.0440289982521
16,[ 0.39398181  0.54250312],"[-0.10982912 -0.63121746 -1.54413087 -1.03591319 -0.73468803  0.04724276
 -0.29567991  0.16770365 -0.46641899 -0.28793301  0.        ]",[ 0.84020876  1.07676486],-3.38502,"[[-1.38543009 -2.34846033 -0.083957    0.00426943]
 [-3.19563742 -0.96333643  0.          0.        ]]",[-0.84468555 -0.63568425],-0.0426263156171
17,[-0.38586301 -0.82801867],"[-0.15057115 -0.61373492 -1.55207757 -1.07131048 -0.73468775  0.04724275
  0.11166086  0.80136861 -0.49046281 -0.2839872   0.        ]",[-0.67320838 -1.22670967],-3.29969,"[[-1.41533603 -2.32780837 -0.083957    0.00426943]
 [ 0.1937429   3.01526575  0.          0.        ]]",[-0.84468555 -0.63568425],-0.041737038815
18,[ 0.27334353  0.47469035],"[-0.18190299 -0.59649396 -1.55722702 -1.10482636 -0.73468747  0.04724274
 -0.20907978  0.16123563 -0.51158369 -0.28478643  0.        ]",[-0.09386175 -0.64958725],-3.31772,"[[-1.43823818 -2.30782915 -0.083957    0.00426943]
 [-2.47505906 -1.00394456  0.          0.        ]]",[-0.84468555 -0.63568425],-0.0414180575855
19,[ 0.56662017  1.03470063],"[-0.25438918 -0.63544242 -1.56598463 -1.02713275 -0.73468718  0.04724273
 -0.24784842 -0.2452478  -0.49803498 -0.19147427  0.        ]",[-0.28881357  1.25461581],-3.313,"[[-1.49097578 -2.35351503 -0.083957    0.00426943]
 [-2.79764353 -3.55613672  0.          0.        ]]",[-0.84468555 -0.63568425],-0.0338054967426
20,[ 1.12089932  0.26742676],"[-0.34671492 -0.66063776 -1.5708417  -0.97288309 -0.7346869   0.04724272
 -0.37861627  0.39661044 -0.49146372 -0.10402868  0.        ]",[ 1.02756423  0.03618988],-3.186,"[[-1.55784597 -2.38420306 -0.083957    0.00426943]
 [-3.88573009  0.47390504  0.          0.        ]]",[-0.84468555 -0.63568425],-0.0267534988754
21,[ 0.03561473 -0.37472323],"[-0.39816816 -0.6518436  -1.57051014 -0.99219717 -0.73468662  0.0472427
  0.10640644  0.41793162 -0.50780122 -0.08061141  0.        ]",[-0.12070896 -0.35018359],-3.11887,"[[-1.59506857 -2.37338171 -0.083957    0.00426943]
 [ 0.15001832  0.60777528  0.          0.        ]]",[-0.84468555 -0.63568425],-0.0243398141528
22,[ 0.18467522  0.00634795],"[-0.40068848 -0.65337598 -1.5704368  -0.98886052 -0.73468634  0.04724269
  0.04862142  0.19517746 -0.50661015 -0.07738475  0.        ]",[ 0.21349476  0.27245189],-3.1564,"[[-1.59689236 -2.37525889 -0.083957    0.00426943]
 [-0.33079558 -0.79083233  0.          0.        ]]",[-0.84468555 -0.63568425],-0.0241086611953
23,[-0.08322054 -0.39133808],"[-0.3980216  -0.65731011 -1.57051144 -0.98023807 -0.73468606  0.04724268
  0.15098263  0.36948748 -0.50225488 -0.07492682  0.        ]",[-0.59876856  0.10510081],-3.12578,"[[-1.59496269 -2.38009465 -0.083957    0.00426943]
 [ 0.52092536  0.30360945  0.          0.        ]]",[-0.84468555 -0.63568425],-0.024038880113
24,[ 0.69673431 -0.09615278],"[-0.41663115 -0.64899812 -1.56985798 -0.99835511 -0.73468577  0.04724267
 -0.13513832  0.4348167  -0.51317975 -0.07164522  0.        ]",[ 0.98588636  0.60580687],-3.19064,"[[-1.60843091 -2.36990697 -0.083957    0.00426943]
 [-1.85981139  0.71379308  0.          0.        ]]",[-0.84468555 -0.63568425],-0.0234490185546
25,[-0.43014094 -0.93355942],"[-0.41340928 -0.61705925 -1.56998987 -1.06468362 -0.73468549  0.04724266
  0.33833901  0.81459959 -0.54372545 -0.10717328  0.        ]",[-0.63728142 -0.19742764],-3.12948,"[[-1.60609884 -2.33170615 -0.083957    0.00426943]
 [ 2.07986758  3.09833884  0.          0.        ]]",[-0.84468555 -0.63568425],-0.0258238634288
26,[ 0.05865929 -0.51731807],"[-0.39147644 -0.57034299 -1.57066913 -1.15318363 -0.73468521  0.04724265
  0.03019132  0.68033566 -0.58098803 -0.17186293  0.        ]",[ 0.99063662  0.05581316],-3.23745,"[[-1.59022725 -2.2781975  -0.083957    0.00426943]
 [-0.48414627  2.25533728  0.          0.        ]]",[-0.84468555 -0.63568425],-0.0311566833594
27,[-1.06598973 -0.80599475],"[-0.35033791 -0.52761593 -1.57088002 -1.2263057  -0.73468493  0.04724263
  0.50264286  0.70840224 -0.60509012 -0.24757822  0.        ]",[-1.29723163 -1.53793711],-3.22697,"[[-1.56046755 -2.23132267 -0.083957    0.00426943]
 [ 3.4469961   2.43156057  0.          0.        ]]",[-0.84468555 -0.63568425],-0.0377621281712
28,[-0.1591244   0.37991241],"[-0.31089894 -0.51976808 -1.56977867 -1.23899374 -0.73468465  0.04724262
  0.01870527  0.07012457 -0.60050998 -0.28492239  0.        ]",[-0.56000825  0.19453369],-3.34226,"[[-1.53192905 -2.22290049 -0.083957    0.00426943]
 [-0.5797165  -1.57599336  0.          0.        ]]",[-0.84468555 -0.63568425],-0.0409445682455
29,[ 0.60903877  0.53648674],"[-0.35750367 -0.54151606 -1.57094016 -1.2032779  -0.73468436  0.04724261
 -0.2463496   0.19778924 -0.5964988  -0.2272249   0.        ]",[ 1.11220746  0.64791911],-3.34394,"[[-1.56565133 -2.24637799 -0.083957    0.00426943]
 [-2.78516566 -0.77442506  0.          0.        ]]",[-0.84468555 -0.63568425],-0.0359635856173
30,[-0.58388406 -0.6178962 ],"[-0.37883764 -0.53192717 -1.57087661 -1.21923706 -0.73468408  0.0472426
  0.23602322  0.60881171 -0.60864083 -0.22212143  0.        ]",[-0.38733158 -0.90097331],-3.22626,"[[-1.58108395 -2.23597357 -0.083957    0.00426943]
 [ 1.22852548  1.80626179  0.          0.        ]]",[-0.84468555 -0.63568425],-0.0356028518822
31,[-0.13744813  0.40399054],"[-0.36647386 -0.53195166 -1.57095677 -1.21919568 -0.7346838   0.04724259
  0.04884096  0.03493754 -0.6057698  -0.23115416  0.        ]",[-0.73652711 -0.22696704],-3.26401,"[[-1.57214026 -2.23600022 -0.083957    0.00426943]
 [-0.32896584 -1.7969196   0.          0.        ]]",[-0.84468555 -0.63568425],-0.0363563324334
32,[ 0.89635289  0.98137486],"[-0.41590813 -0.5724852  -1.56987773 -1.14932299 -0.73468352  0.04724257
 -0.30078948 -0.10251277 -0.58385377 -0.1522831   0.        ]",[ 1.06293347  1.35190017],-3.34405,"[[-1.60790809 -2.28059748 -0.083957    0.00426943]
 [-3.23814311 -2.65992825  0.          0.        ]]",[-0.84468555 -0.63568425],-0.0294741963631
33,[-0.21851864 -0.52064514],"[-0.44960011 -0.58396713 -1.56799136 -1.12833995 -0.73468324  0.04724256
  0.18266503  0.53649674 -0.57969852 -0.1164396   0.        ]",[ 0.42534927 -0.19850107],-3.16239,"[[-1.63231019 -2.29354084 -0.083957    0.00426943]
 [ 0.7845455   1.35221727  0.          0.        ]]",[-0.84468555 -0.63568425],-0.0263845934403
34,[-0.83160615 -0.51687241],"[-0.40481647 -0.56716697 -1.57029134 -1.15885564 -0.73468295  0.04724255
  0.38316664  0.40704394 -0.58622857 -0.1657577   0.        ]",[-0.97417959 -0.68999675],-3.16456,"[[-1.5998805  -2.27465154 -0.083957    0.00426943]
 [ 2.45286316  0.53942379  0.          0.        ]]",[-0.84468555 -0.63568425],-0.0306386427579
35,[ 0.3502875   0.60549057],"[-0.3911654  -0.58205976 -1.57066371 -1.13186158 -0.73468267  0.04724254
 -0.08613988 -0.02977617 -0.57109956 -0.15957863  0.        ]",[ 0.63617922 -0.02752811],-3.22723,"[[-1.59000291 -2.29138101 -0.083957    0.00426943]
 [-1.45210204 -2.2032345   0.          0.        ]]",[-0.84468555 -0.63568425],-0.0301088993944
36,[-0.37110955  0.17278597],"[-0.39598236 -0.62079403 -1.57054794 -1.05717397 -0.73468239  0.04724253
  0.21998782 -0.04019896 -0.53747753 -0.11498332  0.        ]",[-0.34309283  0.01779555],-3.16485,"[[-1.59348819 -2.33610233 -0.083957    0.00426943]
 [ 1.09509862 -2.268676    0.          0.        ]]",[-0.84468555 -0.63568425],-0.0265786210121
37,[ 0.14512107  0.302017  ],"[-0.38484633 -0.6574888  -1.57078222 -0.97983001 -0.73468211  0.04724252
  0.05414548 -0.02181875 -0.50024596 -0.08318884  0.        ]",[-0.65292799  0.59828602],-3.16521,"[[-1.5854314  -2.38031794 -0.083957    0.00426943]
 [-0.28482717 -2.15327248  0.          0.        ]]",[-0.84468555 -0.63568425],-0.0247764502217
38,[ 1.04455364  0.11881009],"[-0.4284741  -0.6726453  -1.56927575 -0.94580116 -0.73468183  0.0472425
 -0.25583344  0.36228015 -0.49000615 -0.03950807  0.        ]",[ 1.94174755 -0.11711707],-3.15029,"[[-1.61700635 -2.39918667 -0.083957    0.00426943]
 [-2.86407155  0.25836448  0.          0.        ]]",[-0.84468555 -0.63568425],-0.0216300920951
39,[-0.19278422 -0.4515056 ],"[-0.45192881 -0.67227698 -1.56781835 -0.94664247 -0.73468154  0.04724249
  0.22676404  0.2876002  -0.49297775 -0.02500542  0.        ]",[-0.49828901  0.34735229],-3.10596,"[[-1.63399846 -2.39872389 -0.083957    0.00426943]
 [ 1.15148035 -0.21052691  0.          0.        ]]",[-0.84468555 -0.63568425],-0.0203714882494
40,[ 0.46797159 -0.37663677],"[-0.44777758 -0.66457472 -1.56810771 -0.96407851 -0.73468126  0.04724248
 -0.01305479  0.50732203 -0.50082269 -0.03546615  0.        ]",[ 1.05476765 -1.07397045],-3.08933,"[[-1.63098996 -2.38909281 -0.083957    0.00426943]
 [-0.84398106  1.16903782  0.          0.        ]]",[-0.84468555 -0.63568425],-0.0208945838849
41,[-0.77432114 -0.42230216],"[-0.41600785 -0.67778355 -1.56986129 -0.93396505 -0.73468098  0.04724247
  0.46474242 -0.12701093 -0.48306797 -0.04202703  0.        ]",[-0.84382135  0.09821885],-3.09687,"[[-1.60798108 -2.4056726  -0.083957    0.00426943]
 [ 3.13162797 -2.81373719  0.          0.        ]]",[-0.84468555 -0.63568425],-0.0221132779298
42,[ 0.27691671  0.12587801],"[-0.37662941 -0.71750209 -1.57088408 -0.83696066 -0.7346807   0.04724246
  0.05581203 -0.05619284 -0.43410931 -0.02389875  0.        ]",[-0.19661245  0.81517506],-3.14489,"[[-1.57948761 -2.45748599 -0.083957    0.00426943]
 [-0.27095881 -2.36909311  0.          0.        ]]",[-0.84468555 -0.63568425],-0.0233256128171
43,[ 0.58412606 -0.44025862],"[-0.39484074 -0.72820249 -1.57056726 -0.80900168 -0.73468042  0.04724244
 -0.03709153  0.46535983 -0.4230918  -0.00190377  0.        ]",[ 0.81631395 -0.86310544],-3.07589,"[[-1.59266281 -2.4720121  -0.083957    0.00426943]
 [-1.04398134  0.90556941  0.          0.        ]]",[-0.84468555 -0.63568425],-0.0225885232319
44,[-0.36415321 -0.55805409],"[ -3.78595453e-01  -7.40019193e-01  -1.57086041e+00  -7.77130378e-01
  -7.34680134e-01   4.72424326e-02   3.53790144e-01  -8.18047043e-02
  -4.07117576e-01   1.40874158e-03   0.00000000e+00]",[-0.17855509 -1.89188571],-3.04969,"[[-1.58091001 -2.48836993 -0.083957    0.00426943]
 [ 2.20842686 -2.52990037  0.          0.        ]]",[-0.84468555 -0.63568425],-0.0234939450576
45,[ 0.22650753 -0.32188648],"[-0.32795169 -0.80037269 -1.57038798 -0.59519916 -0.73467985  0.04724242
  0.26357535 -0.70446697 -0.32167002  0.04103079  0.        ]",[-0.1082971   0.00461017],-3.09365,"[[ -1.54427276e+00  -2.57819317e+00  -8.39570030e-02   4.26942525e-03]
 [  1.45777776e+00  -6.43939663e+00   0.00000000e+00   0.00000000e+00]]",[-0.84468555 -0.63568425],-0.0284685012775
46,[ 0.63238299 -0.82753789],"[-0.29402062 -0.87208462 -1.56889322 -0.3194601  -0.73467957  0.04724241
  0.2085721  -0.68125551 -0.19854977  0.1094609   0.        ]",[ 0.31450598 -1.61593007],-3.10281,"[[ -1.51970909e+00  -2.70551887e+00  -8.39570030e-02   4.26942525e-03]
 [  1.00011315e+00  -6.29366093e+00   0.00000000e+00   0.00000000e+00]]",[-0.84468555 -0.63568425],-0.0382053134053
47,[ 0.7969265  -1.70599937],"[-0.24947761 -0.93899812 -1.5654917   0.06074976 -0.73467929  0.0472424
  0.35582065 -1.29204338 -0.03175392  0.1808994   0.        ]",[ 0.51412668 -0.44221683],-3.20059,"[[ -1.48741384e+00  -2.86986937e+00  -8.39570030e-02   4.26942525e-03]
 [  2.22532348e+00  -1.01286044e+01   0.00000000e+00   0.00000000e+00]]",[-0.84468555 -0.63568425],-0.0540438118668
48,[ 0.97453731 -2.78417492],"[-0.16093796 -0.97784534 -1.55383278  0.51235548 -0.73467901  0.04724239
  0.59519424 -0.34520312  0.12837097  0.22455538  0.        ]",[ 0.93304332 -3.43870464],-3.47173,"[[-1.42292553 -3.05600501 -0.083957    0.00426943]
 [ 4.21707805 -4.18370248  0.          0.        ]]",[-0.84468555 -0.63568425],-0.0699103680891
49,[ 0.4439967  -3.40847063],"[ 0.00204709 -0.97937437 -1.51480619  0.55389005 -0.73467872  0.04724237
  1.02916601  0.47188552  0.17397715  0.22729792  0.        ]",[ 0.49430357 -3.27809499],-3.51536,"[[ -1.30235344e+00  -3.07287773e+00  -8.39570030e-02   4.26942525e-03]
 [  7.82802555e+00   9.46531621e-01   0.00000000e+00   0.00000000e+00]]",[-0.84468555 -0.63568425],-0.0744190163005
