timestep,avg_action_dist,obs,actions,rewards,human_obs,logstd_action_dist,original_rewards
16,[-0.36098704 -1.0381763 ],"[-1.41342554 -0.56747     0.44492526  0.46441592  1.11225446  1.07962763
  0.76896305  0.61589366 -1.12246769 -0.86181838  0.        ]",[-1.61396016 -2.46096988],-1.97432,"[[ 2.7748837  -3.046329    0.13005307  0.12288976]
 [ 5.42816222  1.5937476   0.          0.        ]]",[-0.2332108  -0.22997773],-0.165428727466
17,[-0.11063195 -0.96299374],"[-1.4436743  -0.5640448   0.34958535  0.38785264  1.11225175  1.07962508
  0.45771702  0.49903988 -1.12229953 -0.83454408  0.        ]",[ 0.38137443 -0.28106454],-2.08827,"[[ 2.84264342 -3.02342308  0.13005307  0.12288976]
 [ 1.36136759  0.77804524  0.          0.        ]]",[-0.2332108  -0.22997773],-0.163094203738
18,[-0.27385467 -1.01788521],"[-1.45945682 -0.56202789  0.28929749  0.34910356  1.11224904  1.07962254
  0.57121564  0.44628334 -1.1242288  -0.81989525  0.        ]",[-1.38637312 -0.95175645],-1.96458,"[[ 2.88475023 -3.01180732  0.13005307  0.12288976]
 [ 2.84437268  0.4097784   0.          0.        ]]",[-0.2332108  -0.22997773],-0.162044845031
19,[ 0.03151143 -0.9197523 ],"[-1.46503232 -0.56107783  0.26534304  0.33202511  1.11224634  1.07961999
  0.26388668  0.40867083 -1.12523732 -0.81357269  0.        ]",[-1.52142702 -0.64517543],-1.95605,"[[ 2.90134773 -3.0066823   0.13005307  0.12288976]
 [-1.17123828  0.14722531  0.          0.        ]]",[-0.2332108  -0.22997773],-0.161612859433
20,[ 0.39965999 -0.79346108],"[-1.44195211 -0.56066471  0.35557502  0.32480789  1.11224363  1.07961745
 -0.03735748  0.39837875 -1.11919483 -0.8182313   0.        ]",[-0.03985723 -1.77609666],-2.04914,"[[ 2.83843073 -3.00451551  0.13005307  0.12288976]
 [-5.1073446   0.07538436  0.          0.        ]]",[-0.2332108  -0.22997773],-0.161432508896
21,[ 0.48869976 -0.75269705],"[-1.39323246 -0.56053135  0.49894521  0.32251179  1.11224092  1.0796149
 -0.04169702  0.38895057 -1.11033992 -0.82912119  0.        ]",[-0.56591724 -0.05225304],-2.02739,"[[ 2.73571492 -3.00382611  0.13005307  0.12288976]
 [-5.16404627  0.00957379  0.          0.        ]]",[-0.2332108  -0.22997773],-0.161522039978
22,[ 0.77285761 -0.6448195 ],"[-1.31633147 -0.5603314   0.6645784   0.31908411  1.11223821  1.07961236
 -0.2053563   0.3970751  -1.10095726 -0.84349993  0.        ]",[ 1.70382503 -0.77901382],-2.19993,"[[ 2.61097877 -3.00279677  0.13005307  0.12288976]
 [-7.30244382  0.06629095  0.          0.        ]]",[-0.2332108  -0.22997773],-0.161881220475
23,[ 0.53390932 -0.70684594],"[-1.23744297 -0.56025254  0.79487618  0.31774737  1.1122355   1.07960982
  0.10872671  0.3867564  -1.09447714 -0.85677646  0.        ]",[ 0.27792102  0.30297304],-2.10732,"[[ 2.50610513 -3.00239538  0.13005307  0.12288976]
 [-3.19859512 -0.00573578  0.          0.        ]]",[-0.2332108  -0.22997773],-0.162435376349
24,[ 0.49380419 -0.71979403],"[-1.19352759 -0.55783095  0.85630535  0.2780857   1.1122328   1.07960727
  0.1977923   0.55863587 -1.08663044 -0.85463079  0.        ]",[-0.03530289 -0.99225387],-2.08523,"[[ 2.45380945 -2.99047194  0.13005307  0.12288976]
 [-2.03485154  1.19408057  0.          0.        ]]",[-0.2332108  -0.22997773],-0.161537198877
25,[ 0.51145184 -0.68658501],"[-1.15643696 -0.56099084  0.90344023  0.33057502  1.11223009  1.07960473
  0.19016702  0.10637023 -1.09180605 -0.87247074  0.        ]",[ 0.76147594 -1.09544301],-2.17642,"[[ 2.41211247 -3.00624763  0.13005307  0.12288976]
 [-2.13448135 -1.96297267  0.          0.        ]]",[-0.2332108  -0.22997773],-0.163562882508
26,[ 0.30017638 -0.76613718],"[-1.14541553 -0.56346956  0.91670425  0.37655352  1.11222738  1.07960218
  0.42414992  0.39304974 -1.09850584 -0.8849684   0.        ]",[-0.64386673 -0.54235442],-2.07857,"[[ 2.40009742 -3.02003858  0.13005307  0.12288976]
 [ 0.92276539  0.03820368  0.          0.        ]]",[-0.2332108  -0.22997773],-0.165261562739
27,[ 0.52052599 -0.695292  ],"[-1.13864202 -0.56259709  0.92469736  0.35981166  1.11222467  1.07959964
  0.22764745  0.43449027 -1.0954966  -0.88175551  0.        ]",[-0.99761526 -0.84278755],-2.05049,"[[ 2.39279211 -3.01501999  0.13005307  0.12288976]
 [-1.64474619  0.3274839   0.          0.        ]]",[-0.2332108  -0.22997773],-0.164709705447
28,[ 0.90826654 -0.55649114],"[-1.06891054 -0.56160269  1.00073376  0.34151166  1.11222197  1.0795971
 -0.07215933  0.41822557 -1.09054476 -0.88743071  0.        ]",[ 2.65974675  0.0459801 ],-2.33017,"[[ 2.32059371 -3.00953063  0.13005307  0.12288976]
 [-5.5620395   0.21395175  0.          0.        ]]",[-0.2332108  -0.22997773],-0.164766746754
29,[ 0.63826281 -0.6331948 ],"[-0.99622796 -0.56045533  1.06942181  0.32130783  1.11221926  1.07959455
  0.23928954  0.4437262  -1.08556005 -0.89319569  0.        ]",[-1.04993873  0.38398588],-2.06446,"[[ 2.25018261 -3.00346552  0.13005307  0.12288976]
 [-1.49263178  0.39196301  0.          0.        ]]",[-0.2332108  -0.22997773],-0.164834217493
30,[ 1.02568579 -0.50780362],"[-0.92055703 -0.55563897  1.13140498  0.2448047   1.11221655  1.07959201
 -0.061465    0.66040096 -1.07037627 -0.88881436  0.        ]",[ 1.08864284 -1.66546452],-2.22579,"[[ 2.18090231 -2.98045084  0.13005307  0.12288976]
 [-5.42230014  1.90446792  0.          0.        ]]",[-0.2332108  -0.22997773],-0.163102816538
31,[ 0.70963192 -0.56846941],"[-0.84304321 -0.55608913  1.18627801  0.25149135  1.11221384  1.07958946
  0.24975853  0.08778948 -1.07039699 -0.90081085  0.        ]",[-0.03837162 -0.99267119],-2.16175,"[[ 2.1132564  -2.98246576  0.13005307  0.12288976]
 [-1.35584524 -2.09264219  0.          0.        ]]",[-0.2332108  -0.22997773],-0.164179596653
32,[ 0.78748661 -0.54642689],"[-0.8095496  -0.5651721   1.20756823  0.41154959  1.11221114  1.07958692
  0.24018902  0.27619557 -1.10447001 -0.93308246  0.        ]",[ 1.62351152 -0.34395146],-2.33882,"[[ 2.08488414 -3.03052016  0.13005307  0.12288976]
 [-1.48087682 -0.77747386  0.          0.        ]]",[-0.2332108  -0.22997773],-0.170060124617
33,[ 0.46241075 -0.66316569],"[-0.82189177 -0.56485255  1.1998784   0.40476678  1.11220843  1.07958438
  0.54545936  0.46390611 -1.1015029  -0.92961287  0.        ]",[ 1.40353175 -1.14263551],-2.32198,"[[ 2.09528642 -3.02848992  0.13005307  0.12288976]
 [ 2.50779185  0.53283995  0.          0.        ]]",[-0.2332108  -0.22997773],-0.169489358477
34,[ 0.04103321 -0.81734544],"[-0.92476473 -0.5631289   1.12817061  0.37004949  1.11220572  1.07958183
  0.84468087  0.45197562 -1.09372767 -0.9116294   0.        ]",[ 0.63080123 -2.22193653],-2.24004,"[[ 2.184669   -3.01809015  0.13005307  0.12288976]
 [ 6.417434    0.4495636   0.          0.        ]]",[-0.2332108  -0.22997773],-0.167198673488
35,[-0.30566394 -0.95498544],"[-1.08498701 -0.56187785  0.98412528  0.34660108  1.11220301  1.07957929
  1.02610191  0.42465808 -1.09174692 -0.88625805  0.        ]",[-0.37602109 -0.43192534],-2.10463,"[[ 2.3368014  -3.01105854  0.13005307  0.12288976]
 [ 8.78790645  0.25887823  0.          0.        ]]",[-0.2332108  -0.22997773],-0.164773315757
36,[-0.31156242 -0.98108888],"[-1.22905684 -0.56106503  0.80705719  0.33203304  1.11220031  1.07957674
  0.89884197  0.41212151 -1.09569219 -0.8615483   0.        ]",[-0.01802502 -0.59822939],-2.09647,"[[ 2.49587659 -3.00668674  0.13005307  0.12288976]
 [ 7.12515443  0.17137087  0.          0.        ]]",[-0.2332108  -0.22997773],-0.162965211316
37,[-0.41633445 -1.03385806],"[-1.33339431 -0.56060815  0.6318563   0.32405648  1.1121976   1.0795742
  0.88258245  0.3988805  -1.10306647 -0.8415069   0.        ]",[-1.04457972 -2.17315119],-2.00164,"[[ 2.63624836 -3.00429197  0.13005307  0.12288976]
 [ 6.91273039  0.07894608  0.          0.        ]]",[-0.2332108  -0.22997773],-0.16191013969
38,[-0.15836772 -0.96290803],"[-1.39193613 -0.56048099  0.50206979  0.32187103  1.11219489  1.07957166
  0.56908475  0.38835543 -1.11006882 -0.82919011  0.        ]",[ 0.04312245 -0.60684978],-2.06355,"[[ 2.73340505 -3.00363578  0.13005307  0.12288976]
 [ 2.81658994  0.0054798   0.          0.        ]]",[-0.2332108  -0.22997773],-0.16150925535
39,[-0.21522212 -0.98788053],"[-1.42103096 -0.56041047  0.422572    0.32066956  1.11219218  1.07956911
  0.5778836   0.39074418 -1.11476454 -0.82233028  0.        ]",[-0.14661213 -0.34286807],-2.04677,"[[ 2.79089045 -3.00327507  0.13005307  0.12288976]
 [ 2.93156637  0.02215775  0.          0.        ]]",[-0.2332108  -0.22997773],-0.161368456414
40,[-0.20607454 -0.99050599],"[-1.44378865 -0.56028023  0.34887687  0.31844756  1.11218948  1.07956657
  0.52901432  0.39257166 -1.1193082  -0.81601549  0.        ]",[-0.41068287 -0.36353195],-2.0268,"[[ 2.84311536 -3.00260782  0.13005307  0.12288976]
 [ 2.29305236  0.03491775  0.          0.        ]]",[-0.2332108  -0.22997773],-0.161265428928
41,[-0.09498186 -0.95745373],"[-1.45492206 -0.56016995  0.30729489  0.31657648  1.11218677  1.07956402
  0.40109288  0.39060541 -1.12196036 -0.81242177  0.        ]",[-0.27159468 -0.31139902],-2.03388,"[[ 2.87220663 -3.00204591  0.13005307  0.12288976]
 [ 0.62164519  0.02119591  0.          0.        ]]",[-0.2332108  -0.22997773],-0.16121579895
42,[-0.00839756 -0.92949486],"[-1.45546865 -0.56009728  0.30511185  0.31535229  1.11218406  1.07956148
  0.31785091  0.38967431 -1.12206275 -0.81193333  0.        ]",[-1.29729439 -1.08194785],-1.96458,"[[ 2.87372701 -3.00167829  0.13005307  0.12288976]
 [-0.46598332  0.01469984  0.          0.        ]]",[-0.2332108  -0.22997773],-0.161185142975
43,[ 0.35216948 -0.80680072],"[-1.43618316 -0.5601957   0.37490233  0.31704236  1.11218136  1.07955894
  0.01553246  0.38147819 -1.11755997 -0.81756709  0.        ]",[ 1.49165017 -0.56765613],-2.15731,"[[ 2.82477503 -3.00218608  0.13005307  0.12288976]
 [-4.41605013 -0.04250911  0.          0.        ]]",[-0.2332108  -0.22997773],-0.161232052929
44,[ 0.06251395 -0.89618748],"[-1.41438799 -0.56025993  0.44186648  0.31815337  1.11217865  1.07955639
  0.32524766  0.38733777 -1.11342605 -0.82321939  0.        ]",[ 0.86190298 -1.28109532],-2.11983,"[[  2.77705602e+00  -3.00251991e+00   1.30053066e-01   1.22889760e-01]
 [ -3.69337130e-01  -1.60350673e-03   0.00000000e+00   0.00000000e+00]]",[-0.2332108  -0.22997773],-0.161320026745
45,[-0.23630866 -0.9957906 ],"[-1.42703938 -0.56033763  0.40421981  0.31949813  1.11217594  1.07955385
  0.58698437  0.3836837  -1.11581813 -0.82052447  0.        ]",[-0.07903279 -0.88357964],-2.04926,"[[ 2.80398157 -3.00292393  0.13005307  0.12288976]
 [ 3.0504966  -0.02710703  0.          0.        ]]",[-0.2332108  -0.22997773],-0.161317542886
46,[-0.25174105 -1.00679386],"[-1.4508319  -0.56040665  0.32300019  0.32069766  1.11217323  1.0795513
  0.55841282  0.38595992 -1.12105527 -0.81467539  0.        ]",[-0.35313521 -0.82336826],-2.02737,"[[ 2.86124605 -3.00328431  0.13005307  0.12288976]
 [ 2.67719468 -0.01121472  0.          0.        ]]",[-0.2332108  -0.22997773],-0.161320329837
47,[-0.16469809 -0.9824487 ],"[-1.46456816 -0.5604222   0.26691912  0.32097861  1.11217053  1.07954876
  0.44734707  0.38754086 -1.12476895 -0.81072519  0.        ]",[-0.64828753 -0.21096669],-2.01108,"[[  2.90022995e+00  -3.00336880e+00   1.30053066e-01   1.22889760e-01]
 [  1.22603171e+00  -1.75778594e-04   0.00000000e+00   0.00000000e+00]]",[-0.2332108  -0.22997773],-0.16134246761
48,[ 0.04613006 -0.91428232],"[-1.4640795  -0.56029184  0.26905248  0.31875315  1.11216782  1.07954622
  0.24904161  0.39419344 -1.12456729 -0.81029802  0.        ]",[ 0.13692344 -0.96756287],-2.05769,"[[ 2.89875398 -3.00270052  0.13005307  0.12288976]
 [-1.36499527  0.04626524  0.          0.        ]]",[-0.2332108  -0.22997773],-0.161288241263
49,[ 0.0159288  -0.92165565],"[-1.4566703  -0.56028539  0.30017052  0.31865592  1.11216511  1.07954367
  0.29260054  0.3845065  -1.12247379 -0.81242419  0.        ]",[-0.49837221 -1.46558115],-2.01474,"[[ 2.87716442 -3.00267143  0.13005307  0.12288976]
 [-0.79585661 -0.02134994  0.          0.        ]]",[-0.2332108  -0.22997773],-0.161267571199
