timestep,avg_action_dist,logstd_action_dist,actions,rewards,human_obs,obs,original_rewards
10,[-0.01484726 -1.13805759],[-0.29535151 -0.1868578 ],[ 0.17580785 -1.54785404],-2.66803,"[[ 0.68482772 -3.28017073 -0.10575376  0.1437258 ]
 [ 9.66790377 -0.13078313  0.          0.        ]]","[ 0.93914379 -0.54460781  0.82402678  1.28342642 -0.92625302  1.24410531
  1.06358645  0.37980265  0.46541153 -1.03432967  0.        ]",-0.162220454344
11,[-0.13787702 -1.20825493],[-0.29535151 -0.1868578 ],[ 0.19369186 -0.73363851],-2.75599,"[[  0.88325306  -3.20789453  -0.10575376   0.1437258 ]
 [ 10.17285359   5.06015186   0.           0.        ]]","[ 0.75004014 -0.55507892  1.03575434  1.03244412 -0.9262515   1.24410252
  1.10324507  1.12684037  0.50733873 -1.12011783  0.        ]",-0.17374256998
12,[-0.26789454 -1.2693547 ],[-0.29535151 -0.1868578 ],[-0.51515997 -1.46005808],-2.77377,"[[  1.0923837   -3.11645606  -0.10575376   0.1437258 ]
 [ 10.7383029    3.76325921   0.           0.        ]]","[ 0.51445808 -0.55774425  1.20921838  0.71335744 -0.92624999  1.24409973
  1.14765537  0.9401999   0.58552898 -1.18239825  0.        ]",-0.185430528046
13,[-0.26145682 -1.2831614 ],[-0.29535151 -0.1868578 ],[-1.40957646 -1.3261353 ],-2.8155,"[[ 1.28455119 -3.05905294 -0.10575376  0.1437258 ]
 [ 8.48595652  2.06631155  0.          0.        ]]","[ 0.27380881 -0.55336673  1.31726869  0.51324716 -0.92624847  1.24409693
  0.97074549  0.6959872   0.64994623 -1.19664119  0.        ]",-0.191505829849
14,[-0.13524064 -1.26339376],[-0.29535151 -0.1868578 ],[-0.90090289 -0.50303062],-2.84306,"[[ 1.41285925 -3.02930934 -0.10575376  0.1437258 ]
 [ 4.35861118  1.01190996  0.          0.        ]]","[ 0.10473524 -0.54926679  1.35989707  0.40989068 -0.92624695  1.24409414
  0.6465666   0.54424505  0.68718128 -1.19107691  0.        ]",-0.193771793191
15,[ 0.03226429 -1.21995974],[-0.29535151 -0.1868578 ],[ 1.01711375 -2.19998752],-2.74716,"[[ 1.46337721 -3.01465407 -0.10575376  0.1437258 ]
 [ 0.70536259  0.50172056  0.          0.        ]]","[ 0.03705128 -0.54678798  1.36998022  0.35908627 -0.92624544  1.24409135
  0.35962545  0.47082189  0.70411585 -1.18626945  0.        ]",-0.19461634427
16,[-0.18325493 -1.27364028],[-0.29535151 -0.1868578 ],[-0.80854308 -1.61829334],-2.78909,"[[ 1.51706906 -3.00815135 -0.10575376  0.1437258 ]
 [ 4.65067581  0.19599841  0.          0.        ]]","[-0.03528645 -0.54559102  1.37649898  0.33657332 -0.92624392  1.24408856
  0.66950555  0.42682416  0.71404283 -1.17991676  0.        ]",-0.19478787422
17,[-0.01442653 -1.22298193],[-0.29535151 -0.1868578 ],[-1.25721387 -1.59006174],-2.79444,"[[ 1.57703952 -3.00561382 -0.10575376  0.1437258 ]
 [ 1.35734655  0.07637527  0.          0.        ]]","[-0.11632093 -0.54510744  1.37864413  0.32779327 -0.92624241  1.24408576
  0.41083352  0.40960844  0.72060222 -1.17236652  0.        ]",-0.19459228744
18,[ 0.17426959 -1.17225146],[-0.29535151 -0.1868578 ],[-0.45556319 -1.35345362],-2.77474,"[[ 1.56419198 -3.00462596 -0.10575376  0.1437258 ]
 [-2.62881592  0.02969651  0.          0.        ]]","[-0.09895333 -0.54491636  1.37863711  0.32437581 -0.92624089  1.24408297
  0.09774363  0.40289036  0.72052622 -1.17384803  0.        ]",-0.194725791417
19,[ 0.19470179 -1.17361593],[-0.29535151 -0.1868578 ],[-0.0498858  -1.46090556],-2.77076,"[[ 1.49404063 -3.00424215 -0.10575376  0.1437258 ]
 [-4.38048206  0.01152633  0.          0.        ]]","[-0.00422258 -0.54484137  1.37422228  0.32304797 -0.92623937  1.24408018
 -0.03983961  0.40027503  0.71555808 -1.18239606  0.        ]",-0.195141313478
20,[ 0.16498861 -1.19035554],[-0.29535151 -0.1868578 ],[ 1.24050863 -2.15889116],-2.74957,"[[  1.40531935e+00  -3.00409327e+00  -1.05753756e-01   1.43725798e-01]
 [ -4.49127666e+00   4.46733044e-03   0.00000000e+00   0.00000000e+00]]","[ 0.11479564 -0.54481184  1.3580438   0.32253274 -0.92623786  1.24407739
 -0.04854185  0.39925874  0.70820149 -1.19266875  0.        ]",-0.195541870989
21,[ 0.04612964 -1.22778654],[-0.29535151 -0.1868578 ],[-0.99854416 -0.02352203],-2.91206,"[[  1.35611073e+00  -3.00403556e+00  -1.05753756e-01   1.43725798e-01]
 [ -4.43075851e-01   1.73178257e-03   0.00000000e+00   0.00000000e+00]]","[ 0.18011244 -0.54480001  1.34400787  0.32233283 -0.92623634  1.24407459
  0.26942128  0.39886465  0.7037367  -1.19805949  0.        ]",-0.195710240389
22,[ 0.13730234 -1.20636749],[-0.29535151 -0.1868578 ],[-0.48086298 -1.99659299],-2.7946,"[[ 1.30767026 -3.00297772 -0.10575376  0.1437258 ]
 [-4.38782669  0.07222046  0.          0.        ]]","[ 0.24372943 -0.54459303  1.32670356  0.3186741  -0.92623482  1.2440718
 -0.04041691  0.40900848  0.69992258 -1.20323812  0.        ]",-0.195911788916
23,[ 0.14765801 -1.20918179],[-0.29535151 -0.1868578 ],[-0.73964533 -1.79539909],-2.81522,"[[ 1.201683   -3.00271931 -0.10575376  0.1437258 ]
 [-6.20484283 -0.01860976  0.          0.        ]]","[ 0.37984277 -0.54454177  1.27698829  0.31778022 -0.92623331  1.24406901
 -0.18313338  0.3959364   0.68919305 -1.21362467  0.        ]",-0.196091407062
24,[ 0.17129976 -1.20759034],[-0.29535151 -0.1868578 ],[ 0.24772255 -0.78605033],-2.86315,"[[ 1.04943628 -3.00319516 -0.10575376  0.1437258 ]
 [-9.01047927 -0.02348354  0.          0.        ]]","[ 0.56541005 -0.54463433  1.17810914  0.31942544 -0.92623179  1.24406622
 -0.40350048  0.39523459  0.67127041 -1.22601559  0.        ]",-0.195947215371
25,[ 0.12384164 -1.22226095],[-0.29535151 -0.1868578 ],[-0.08274613 -0.47744952],-2.93914,"[[  8.80857144e-01  -3.00335360e+00  -1.05753756e-01   1.43725798e-01]
 [ -7.85129757e+00   9.09532015e-04   0.00000000e+00   0.00000000e+00]]","[ 0.75254383 -0.54466467  1.03341446  0.31997304 -0.92623028  1.24406343
 -0.31245268  0.39874468  0.6499374  -1.23630804  0.        ]",-0.19538656134
26,[ 0.13456713 -1.21860325],[-0.29535151 -0.1868578 ],[-0.8716144  -1.46504871],-2.92177,"[[ 0.72210359 -3.00296397 -0.10575376  0.1437258 ]
 [-8.02348437  0.02646304  0.          0.        ]]","[ 0.90655244 -0.54458785  0.86689042  0.31862532 -0.92622876  1.24406063
 -0.32597672  0.40242177  0.62900177 -1.24270665  0.        ]",-0.194511794995
27,[ 0.22812839 -1.18465841],[-0.29535151 -0.1868578 ],[ 0.49984834 -2.01235494],-2.92758,"[[  0.5286028   -3.00304459  -0.10575376   0.1437258 ]
 [-11.31562351  -0.0189318    0.           0.        ]]","[ 1.05943698 -0.54460302  0.6304531   0.3189038  -0.92622724  1.24405784
 -0.58455629  0.39588842  0.60228477 -1.24533079  0.        ]",-0.192891673081
28,[ 0.26784709 -1.17856824],[-0.29535151 -0.1868578 ],[ 0.80879566 -2.01232873],-2.98836,"[[ 0.32439427 -3.00343647 -0.10575376  0.1437258 ]
 [-9.11257031 -0.01751964  0.          0.        ]]","[ 1.17343663 -0.54467898  0.35030952  0.32025873 -0.92622573  1.24405505
 -0.4115175   0.39609124  0.57398982 -1.24182521  0.        ]",-0.190591167826
29,[ 0.33696401 -1.15888762],[-0.29535151 -0.1868578 ],[ 0.15679806 -3.17617521],-2.94725,"[[ 0.17608212 -3.00371408 -0.10575376  0.1437258 ]
 [-5.72991744 -0.01033649  0.          0.        ]]","[ 1.22303759 -0.54473249  0.1336106   0.32121851 -0.92622421  1.24405226
 -0.14582738  0.39712459  0.55421066 -1.23548617  0.        ]",-0.188612015693
30,[ 0.38266677 -1.14475632],[-0.29535151 -0.1868578 ],[ 0.54852499 -1.17593614],-3.14325,"[[ 0.06885065 -3.00386546 -0.10575376  0.1437258 ]
 [-4.99567633 -0.00524115  0.          0.        ]]","[ 1.2407346  -0.54476133 -0.0269612   0.32174175 -0.9262227   1.24404946
 -0.08815639  0.39785748  0.54060365 -1.22904488  0.        ]",-0.187047407783
31,[ 0.42789489 -1.12600386],[-0.29535151 -0.1868578 ],[ 0.28625883 -1.57817154],-3.14305,"[[ -8.28054395e-03  -3.00393934e+00  -1.05753756e-01   1.43725798e-01]
 [ -2.72501033e+00  -2.45851709e-03   0.00000000e+00   0.00000000e+00]]","[ 1.24388832 -0.54477508 -0.14330501  0.32199695 -0.92622118  1.24404667
  0.09019298  0.39825753  0.53126805 -1.22350339  0.        ]",-0.185862777866
32,[ 0.45302388 -1.1141721 ],[-0.29535151 -0.1868578 ],[-0.60970326 -1.90599778],-3.15624,"[[ -5.08679110e-02  -3.00397325e+00  -1.05753756e-01   1.43725798e-01]
 [ -1.53768314e+00  -1.10155188e-03   0.00000000e+00   0.00000000e+00]]","[ 1.2421833  -0.54478105 -0.20755568  0.32211391 -0.92621966  1.24404388
  0.1834515   0.39845241  0.52629761 -1.22012705  0.        ]",-0.185189563517
33,[ 0.45685256 -1.11695421],[-0.29535151 -0.1868578 ],[ 0.65520083 -0.71347319],-3.21565,"[[ -1.05536516e-01  -3.00398826e+00  -1.05753756e-01   1.43725798e-01]
 [ -3.92123420e+00  -4.80978835e-04   0.00000000e+00   0.00000000e+00]]","[ 1.2364078  -0.54478335 -0.28981296  0.32216551 -0.92621815  1.24404109
 -0.00376482  0.39854132  0.52012717 -1.21549682  0.        ]",-0.18430957414
34,[ 0.47907659 -1.10624218],[-0.29535151 -0.1868578 ],[ 0.00334474 -1.56738679],-3.18517,"[[-0.15715459 -3.00369081 -0.10575376  0.1437258 ]
 [-1.24947692  0.02079574  0.          0.        ]]","[ 1.22726728 -0.54472484 -0.36704832  0.32113646 -0.92621663  1.2440383
  0.2060887   0.40160294  0.51451978 -1.21107138  0.        ]",-0.183488258772
35,[ 0.48283428 -1.10550165],[-0.29535151 -0.1868578 ],[ 0.59884157  0.38213753],-3.30453,"[[-0.18176309 -3.0036202  -0.10575376  0.1437258 ]
 [-1.21150006 -0.00562089  0.          0.        ]]","[ 1.22165437 -0.54471046 -0.4036605   0.32089194 -0.92621512  1.2440355
  0.20907141  0.39780079  0.51192282 -1.20882292  0.        ]",-0.183087829674
36,[ 0.50358117 -1.09887826],[-0.29535151 -0.1868578 ],[-0.14976992 -0.84628344],-3.259,"[[-0.18196292 -2.98854896 -0.10575376  0.1437258 ]
 [ 1.18353428  1.50770115  0.          0.        ]]","[ 1.22160283 -0.54161304 -0.40395675  0.26882489 -0.9262136   1.24403271
  0.39718977  0.61558944  0.51142534 -1.22261593  0.        ]",-0.184474205997
37,[ 0.47867793 -1.10579216],[-0.29535151 -0.1868578 ],[ 1.59614012 -2.29028976],-3.05683,"[[-0.16447836 -2.99231569 -0.10575376  0.1437258 ]
 [ 0.56697748 -1.87310725  0.          0.        ]]","[ 1.2256739  -0.54241625 -0.37795936  0.28182674 -0.92621208  1.24402992
  0.34876173  0.12904078  0.51353572 -1.220849    0.        ]",-0.184429703112
38,[ 0.49818328 -1.08506811],[-0.29535151 -0.1868578 ],[ 0.39217411 -1.69150096],-3.14302,"[[-0.11352602 -3.01691908 -0.10575376  0.1437258 ]
 [ 4.51511147 -0.36029885  0.          0.        ]]","[ 1.23521363 -0.54717646 -0.30179837  0.36692596 -0.92621057  1.24402713
  0.65886886  0.34675623  0.51903091 -1.20168764  0.        ]",-0.182824805654
39,[ 0.46104082 -1.09164727],[-0.29535151 -0.1868578 ],[-1.63361548 -1.16856814],-3.21509,"[[-0.00854118 -3.01613375 -0.10575376  0.1437258 ]
 [ 5.97848601  0.23618359  0.          0.        ]]","[ 1.24386346 -0.547037   -0.14369492  0.3642049  -0.92620905  1.24402433
  0.77380924  0.4325986   0.5299047  -1.21204818  0.        ]",-0.184604301212
40,[ 0.42213345 -1.11911249],[-0.29535151 -0.1868578 ],[-0.01775836 -1.45376033],-3.13921,"[[ 0.0701162  -3.01118494 -0.10575376  0.1437258 ]
 [ 1.90083968  0.22269926  0.          0.        ]]","[ 1.24058838 -0.5461416  -0.02505103  0.34706628 -0.92620754  1.24402154
  0.45352792  0.43065755  0.53946101 -1.22246417  0.        ]",-0.186303121705
41,[ 0.40640271 -1.12571573],[-0.29535151 -0.1868578 ],[ 0.93464501 -0.59704123],-3.16773,"[[ 0.10704995 -3.00764724 -0.10575376  0.1437258 ]
 [ 1.79289494  0.1320037   0.          0.        ]]","[ 1.23616888 -0.54548024  0.03047752  0.33482126 -0.92620602  1.24401875
  0.44504887  0.41760464  0.54456926 -1.22806649  0.        ]",-0.187215201104
42,[ 0.37687004 -1.12747502],[-0.29535151 -0.1868578 ],[ 1.55993677 -0.55311038],-3.14686,"[[ 0.17968035 -3.005285   -0.10575376  0.1437258 ]
 [ 5.45793069  0.09657531  0.          0.        ]]","[ 1.22214133 -0.54502864  0.13896219  0.32664799 -0.9262045   1.24401596
  0.73292041  0.41250552  0.55424178 -1.23425208  0.        ]",-0.188492649214
43,[ 0.27181426 -1.147012  ],[-0.29535151 -0.1868578 ],[ 0.41681853 -1.79855395],-3.04326,"[[ 0.3274797  -3.00376224 -0.10575376  0.1437258 ]
 [ 9.30917034  0.05645731  0.          0.        ]]","[ 1.17206071 -0.54473315  0.35472957  0.32138059 -0.92620299  1.24401317
  1.03541668  0.4067315   0.57426992 -1.2416068   0.        ]",-0.19059282173
44,[ 0.12076083 -1.19201183],[-0.29535151 -0.1868578 ],[ 0.49905409  0.68434217],-3.17142,"[[  5.28372093e-01  -3.00341128e+00  -1.05753756e-01   1.43725798e-01]
 [  1.07751842e+01  -4.25540430e-03   0.00000000e+00   0.00000000e+00]]","[ 1.05955021 -0.5446641   0.63016281  0.3201665  -0.92620147  1.24401037
  1.15056334  0.39799359  0.60204502 -1.2450215   0.        ]",-0.192849282445
45,[-0.08744438 -1.27307129],[-0.29535151 -0.1868578 ],[ 0.88135498 -0.66385737],-2.9926,"[[  0.76156144  -2.97630654  -0.10575376   0.1437258 ]
 [ 12.53786624   2.70570441   0.           0.        ]]","[ 0.87046983 -0.53885766  0.91080904  0.22661581 -0.92619996  1.24400758
  1.28901129  0.78799827  0.65262091 -1.25640859  0.        ]",-0.19756547473
46,[-0.44497105 -1.37324095],[-0.29535151 -0.1868578 ],[-0.26344345  0.24676969],-3.05262,"[[  1.04483851  -2.94910071  -0.10575376   0.1437258 ]
 [ 15.77904776   0.02383153   0.           0.        ]]","[ 0.57074545 -0.53199695  1.17464903  0.13314071 -0.92619844  1.24400479
  1.5435872   0.40203407  0.71451774 -1.24381597  0.        ]",-0.200919612702
47,[-0.64404559 -1.43053341],[-0.29535151 -0.1868578 ],[ 0.25631348 -2.57691107],-2.81009,"[[  1.34682048  -2.93882378  -0.10575376   0.1437258 ]
 [ 14.42366245   1.00060222   0.           0.        ]]","[ 0.19232364 -0.52913677  1.34095734  0.09795559 -0.92619692  1.244002
  1.43712391  0.54260626  0.75920504 -1.20219852  0.        ]",-0.200452828189
48,[-0.78106654 -1.42111671],[-0.29535151 -0.1868578 ],[-1.31332671 -2.1740293 ],-2.81032,"[[  1.64260925  -2.95873615  -0.10575376   0.1437258 ]
 [ 15.15280054  -2.97857732   0.           0.        ]]","[-0.2049229  -0.5345434   1.37476672  0.16619344 -0.92619541  1.24399921
  1.49439011 -0.03006116  0.76440341 -1.15407121  0.        ]",-0.19641916699
49,[-0.50097668 -1.29517901],[-0.29535151 -0.1868578 ],[-1.27481216 -1.13025027],-2.79927,"[[  1.90293064  -3.03641982  -0.10575376   0.1437258 ]
 [ 10.89364765  -1.87035339   0.           0.        ]]","[-0.54870601 -0.55033865  1.29615952  0.43456395 -0.92619389  1.24399641
  1.15985114  0.12942998  0.72889894 -1.13252867  0.        ]",-0.191551446278
